,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,accepted_answer_id,protected_date,community_owned_date,closed_date,closed_reason,migrated_from
49,"['c++', 'concurrency']","{'account_id': 89962, 'reputation': 1481, 'user_id': 247866, 'user_type': 'registered', 'accept_rate': 70, 'profile_image': 'https://www.gravatar.com/avatar/3f72321eb770f83348b4809a2aa0d30e?s=256&d=identicon&r=PG', 'display_name': 'user247866', 'link': 'https://stackoverflow.com/users/247866/user247866'}",True,708,2,3,1651859154,1329865440,1329870498.0,9386723,CC BY-SA 3.0,https://stackoverflow.com/questions/9386723/cpu-speed-and-threads-in-c,CPU speed and threads in C++,,,,,,
50,"['c++', 'visual-studio-2010', 'debugging', 'exception-handling', 'googletest']","{'account_id': 96023, 'reputation': 19754, 'user_id': 261217, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/6a20a7f940e6ba33cde991a80d5b6a43?s=256&d=identicon&r=PG', 'display_name': 'Mikhail', 'link': 'https://stackoverflow.com/users/261217/mikhail'}",True,5992,1,17,1651643511,1329309215,,9293467,CC BY-SA 3.0,https://stackoverflow.com/questions/9293467/disable-exception-handling-while-debugging-c-project-using-google-test,Disable exception handling while debugging c++ project using Google Test,9298632.0,,,,,
51,"['c++', 'c++11', 'language-lawyer', 'swap']","{'account_id': 31692, 'reputation': 485953, 'user_id': 87234, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://i.stack.imgur.com/FkjBe.png?s=256&g=1', 'display_name': 'GManNickG', 'link': 'https://stackoverflow.com/users/87234/gmannickg'}",True,4206,4,29,1651503872,1328581931,1651503872.0,9170247,CC BY-SA 4.0,https://stackoverflow.com/questions/9170247/does-c11-change-the-behavior-of-explicitly-calling-stdswap-to-ensure-adl-loc,"Does C++11 change the behavior of explicitly calling std::swap to ensure ADL-located swap&#39;s are found, like boost::swap?",9319060.0,,,,,
52,"['c++', 'large-files', 'unsigned-long-long-int']","{'account_id': 129245, 'reputation': 5407, 'user_id': 327694, 'user_type': 'registered', 'accept_rate': 90, 'profile_image': 'https://www.gravatar.com/avatar/affc703514153388019ab26f0eb6ab7d?s=256&d=identicon&r=PG', 'display_name': 'Josep Valls', 'link': 'https://stackoverflow.com/users/327694/josep-valls'}",True,2391,3,2,1651331645,1329959250,1330007980.0,9405712,CC BY-SA 3.0,https://stackoverflow.com/questions/9405712/how-can-i-seekg-files-over-4gb-on-windows,How can I seekg() files over 4GB on Windows?,9405778.0,,,,,
53,"['c++', 'templates', 'stl', 'containers']","{'account_id': 1261142, 'reputation': 93, 'user_id': 1219396, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ebcd97e4d67e7c6062c47f06594951fa?s=256&d=identicon&r=PG', 'display_name': 'seb6k', 'link': 'https://stackoverflow.com/users/1219396/seb6k'}",True,6837,4,9,1651250046,1329678202,1329688293.0,9352216,CC BY-SA 3.0,https://stackoverflow.com/questions/9352216/undefined-references-to-member-functions-of-a-class-template,Undefined references to member functions of a class template,9352338.0,,,,,
54,"['c++', 'boost', 'uml', 'shared-ptr', 'smart-pointers']","{'account_id': 1161783, 'reputation': 1620, 'user_id': 1141149, 'user_type': 'registered', 'accept_rate': 56, 'profile_image': 'https://www.gravatar.com/avatar/4c3b55d9b13b20cec8f387714e93d7aa?s=256&d=identicon&r=PG', 'display_name': 'tomcheney', 'link': 'https://stackoverflow.com/users/1141149/tomcheney'}",True,2243,3,5,1650720246,1328779904,1650719606.0,9208279,CC BY-SA 4.0,https://stackoverflow.com/questions/9208279/drawing-smart-pointers-in-uml,Drawing Smart Pointers in UML,9209710.0,,,,,
55,"['c++', 'namespaces']","{'account_id': 1203381, 'reputation': 1093, 'user_id': 1173593, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://i.stack.imgur.com/Baswo.jpg?s=256&g=1', 'display_name': 'antpetr89', 'link': 'https://stackoverflow.com/users/1173593/antpetr89'}",True,12661,2,18,1650576070,1329319884,,9296215,CC BY-SA 3.0,https://stackoverflow.com/questions/9296215/may-i-declare-using-namespace-inside-a-c-class,May I declare &quot;using namespace&quot; inside a C++ class?,9296252.0,,,,,
56,"['c++', 'dll', 'header', 'function']","{'account_id': 1262825, 'reputation': 665, 'user_id': 1220714, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/ecb63c8a423a95b16ed6d48833883cb0?s=256&d=identicon&r=PG', 'display_name': 'hde', 'link': 'https://stackoverflow.com/users/1220714/hde'}",True,70504,6,64,1650104157,1329736806,,9360280,CC BY-SA 3.0,https://stackoverflow.com/questions/9360280/how-to-make-a-lib-file-when-have-a-dll-file-and-a-header-file,How to make a .lib file when have a .dll file and a header file,,,,,,
57,"['c++', 'algorithm', 'combinations']","{'account_id': 1063770, 'reputation': 923, 'user_id': 1230713, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/ddd1fa8d212cc932f213d249df60ed12?s=256&d=identicon&r=PG', 'display_name': 'Keneth Adrian', 'link': 'https://stackoverflow.com/users/1230713/keneth-adrian'}",True,120763,16,79,1650006013,1330085571,1375378683.0,9430568,CC BY-SA 3.0,https://stackoverflow.com/questions/9430568/generating-combinations-in-c,Generating combinations in c++,9430993.0,,,,,
58,"['c++', 'borland-c++', 'bgi']","{'account_id': 1195446, 'reputation': 29, 'user_id': 1167290, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d65be994bfe3bfdfdf8e39485e024003?s=256&d=identicon&r=PG', 'display_name': 'Garfield', 'link': 'https://stackoverflow.com/users/1167290/garfield'}",True,648,2,-1,1649274813,1328023193,1649274813.0,9082013,CC BY-SA 4.0,https://stackoverflow.com/questions/9082013/graphics-in-borland-cto-add,Graphics in borland c++to add,,,,,,
59,"['c++', 'c', 'macports', 'cgal']","{'account_id': 220753, 'reputation': 385, 'user_id': 478335, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/91c06cf2de1833032415e817dd6495c8?s=256&d=identicon&r=PG', 'display_name': 'newDelete', 'link': 'https://stackoverflow.com/users/478335/newdelete'}",True,537,1,1,1649235619,1328643126,1328645956.0,9182605,CC BY-SA 3.0,https://stackoverflow.com/questions/9182605/macports-cgal-not-working-how-do-i-fix-it,Macports cgal not working! How do I fix it?,,,,,,
60,"['c++', 'algorithm', 'union-find']","{'account_id': 978252, 'reputation': 9682, 'user_id': 998635, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://www.gravatar.com/avatar/bb801ab8fcc84633d3e5fe25707ac9a2?s=256&d=identicon&r=PG', 'display_name': 'P K', 'link': 'https://stackoverflow.com/users/998635/p-k'}",True,6295,3,3,1648391129,1328888110,1328888459.0,9230268,CC BY-SA 3.0,https://stackoverflow.com/questions/9230268/quick-find-algorithm-union-operation-is-it-same-as-union-in-set-theory,quick find algorithm - union operation - is it same as union in set theory?,9230431.0,,,,,
61,"['c++', 'string', 'strip']","{'account_id': 169465, 'reputation': 25156, 'user_id': 395573, 'user_type': 'registered', 'accept_rate': 87, 'profile_image': 'https://www.gravatar.com/avatar/4a4cee4867d94511baabe7ebf49ef28a?s=256&d=identicon&r=PG', 'display_name': 'MBZ', 'link': 'https://stackoverflow.com/users/395573/mbz'}",True,16494,4,14,1648150672,1329729888,1329752176.0,9358718,CC BY-SA 3.0,https://stackoverflow.com/questions/9358718/similar-function-in-c-to-pythons-strip,Similar function in C++ to Python&#39;s strip()?,9359324.0,,,,,
62,"['c++', 'default', 'boolean']","{'account_id': 232189, 'reputation': 12139, 'user_id': 496864, 'user_type': 'registered', 'accept_rate': 96, 'profile_image': 'https://www.gravatar.com/avatar/f0c25cad21364e1b1674252f83bf0e43?s=256&d=identicon&r=PG', 'display_name': 'Prasanth Madhavan', 'link': 'https://stackoverflow.com/users/496864/prasanth-madhavan'}",True,7618,3,0,1648039882,1329306956,,9292902,CC BY-SA 3.0,https://stackoverflow.com/questions/9292902/setting-default-value-for-bool-by-reference,Setting default value for Bool by reference,9293009.0,,,,,
63,"['c++', 'templates', 'template-specialization', 'template-meta-programming']","{'account_id': 397124, 'reputation': 18277, 'user_id': 761090, 'user_type': 'registered', 'accept_rate': 70, 'profile_image': 'https://www.gravatar.com/avatar/f1f2a78bb5182bae8adb98e08aa214c6?s=256&d=identicon&r=PG', 'display_name': 'eudoxos', 'link': 'https://stackoverflow.com/users/761090/eudoxos'}",True,1734,3,1,1647795187,1329905490,,9392777,CC BY-SA 3.0,https://stackoverflow.com/questions/9392777/enable-template-only-for-some-stdvectort2-type,Enable template only for some std::vector&lt;T2&gt; type,9392916.0,,,,,
64,"['c++', 'c', 'binary', 'bit-manipulation', 'bit']","{'account_id': 287824, 'reputation': 38382, 'user_id': 587884, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://www.gravatar.com/avatar/11a0d222c5e2951d47f69a462fc14402?s=256&d=identicon&r=PG', 'display_name': 'Heisenbug', 'link': 'https://stackoverflow.com/users/587884/heisenbug'}",True,8499,6,8,1647779224,1328087852,,9093323,CC BY-SA 3.0,https://stackoverflow.com/questions/9093323/efficient-bitwise-operations-for-counting-bits-or-find-the-rightleft-most-ones,Efficient bitwise operations for counting bits or find the right|left most ones,9093395.0,,,,,
65,"['c++', 'class', 'lambda', 'c++11', 'field']","{'user_type': 'does_not_exist', 'display_name': 'user34537'}",True,41053,3,60,1647707782,1328663444,1495541879.0,9186510,CC BY-SA 3.0,https://stackoverflow.com/questions/9186510/how-can-i-store-a-lambda-expression-as-a-field-of-a-class-in-c11,How can I store a lambda expression as a field of a class in C++11?,9186537.0,,,,,
66,"['c++', 'c++11', 'move-semantics', 'move-assignment-operator']","{'account_id': 375493, 'reputation': 72887, 'user_id': 726361, 'user_type': 'registered', 'accept_rate': 94, 'profile_image': 'https://www.gravatar.com/avatar/1f833f63df44b17453a04aa65f5e179a?s=256&d=identicon&r=PG', 'display_name': 'Seth Carnegie', 'link': 'https://stackoverflow.com/users/726361/seth-carnegie'}",True,49648,6,144,1647632924,1329446515,1335541015.0,9322174,CC BY-SA 3.0,https://stackoverflow.com/questions/9322174/move-assignment-operator-and-if-this-rhs,Move assignment operator and `if (this != &amp;rhs)`,9322542.0,,,,,
67,"['c++', 'winapi']","{'account_id': 1251712, 'reputation': 575, 'user_id': 1212010, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://www.gravatar.com/avatar/9b575b1f3e45f521a41ffc3b7839612c?s=256&d=identicon&r=PG', 'display_name': 'whoever', 'link': 'https://stackoverflow.com/users/1212010/whoever'}",True,1781,2,4,1647612572,1329328358,,9298574,CC BY-SA 3.0,https://stackoverflow.com/questions/9298574/c-winapi-basics-switching-through-windows,C++ winAPI basics - switching through windows,9298749.0,,,,,
68,"['c++', 'scripting']","{'account_id': 187372, 'reputation': 8511, 'user_id': 425380, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://www.gravatar.com/avatar/98d2285fdf5e8cc5dec5f54aac0dca73?s=256&d=identicon&r=PG', 'display_name': 'Mikhail', 'link': 'https://stackoverflow.com/users/425380/mikhail'}",True,720,6,1,1647333671,1329154766,,9265195,CC BY-SA 3.0,https://stackoverflow.com/questions/9265195/extending-c-class-without-modifying-the-header,Extending C++ class without modifying the header,9265246.0,,,,,
69,"['c++', 'pdcurses']","{'account_id': 1252150, 'reputation': 63, 'user_id': 1212347, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/9cea5971ee96b27e550c01114aeae946?s=256&d=identicon&r=PG', 'display_name': 'user1212347', 'link': 'https://stackoverflow.com/users/1212347/user1212347'}",True,15681,3,5,1647193644,1329339302,1329347679.0,9301211,CC BY-SA 3.0,https://stackoverflow.com/questions/9301211/how-do-i-install-pdcurses-in-windows-for-use-with-c,How do I install PDCurses in Windows for use with C++?,,,,,,
70,"['python', 'c++', 'benchmarking', 'iostream', 'getline']","{'account_id': 159564, 'reputation': 8959, 'user_id': 379037, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://i.stack.imgur.com/jtIIn.jpg?s=256&g=1', 'display_name': 'JJC', 'link': 'https://stackoverflow.com/users/379037/jjc'}",True,301809,10,2126,1647091459,1329790670,1644000564.0,9371238,CC BY-SA 4.0,https://stackoverflow.com/questions/9371238/why-is-reading-lines-from-stdin-much-slower-in-c-than-python,Why is reading lines from stdin much slower in C++ than Python?,9371717.0,1518125004.0,1339614199.0,,,
71,"['c++', 'boost', 'poco-libraries']","{'account_id': 379589, 'reputation': 307, 'user_id': 733062, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/5f01f4d7f8b2e2d22d2a05103d10c0d0?s=256&d=identicon&r=PG', 'display_name': 'iuwei', 'link': 'https://stackoverflow.com/users/733062/iuwei'}",True,8136,2,5,1646215359,1329048266,1349459879.0,9248605,CC BY-SA 3.0,https://stackoverflow.com/questions/9248605/how-to-get-used-available-total-disk-space-with-boost-or-poco,How to get (used/available/total) disk space with boost or poco?,9248663.0,,,,,
72,"['c++', 'header']","{'account_id': 476002, 'reputation': 12564, 'user_id': 886669, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://www.gravatar.com/avatar/c56f1eac6c5b31b32bdffa4f741f3aed?s=256&d=identicon&r=PG', 'display_name': 'yasar', 'link': 'https://stackoverflow.com/users/886669/yasar'}",True,64821,4,112,1645581698,1329134844,1570540589.0,9260246,CC BY-SA 4.0,https://stackoverflow.com/questions/9260246/should-c-function-default-argument-values-be-specified-in-headers-or-cpp-sour,Should C++ function default argument values be specified in headers or .cpp source files?,9260274.0,,,,,
73,"['c++', 'qt', 'qt-designer']","{'account_id': 475978, 'reputation': 113, 'user_id': 886626, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/4ba1cc99b8341815b45f7e11b5d1a11f?s=256&d=identicon&r=PG', 'display_name': 'dgbillotte', 'link': 'https://stackoverflow.com/users/886626/dgbillotte'}",True,2124,2,2,1644658839,1328061670,1503226634.0,9089760,CC BY-SA 3.0,https://stackoverflow.com/questions/9089760/how-to-handle-qdialogbuttonbox-restoredefaults-button,How to handle QDialogButtonBox RestoreDefaults button,,,,,,
74,"['c++', 'templates', 'c++11', 'tuples', 'iterable-unpacking']","{'account_id': 142789, 'reputation': 5956, 'user_id': 350713, 'user_type': 'registered', 'accept_rate': 69, 'profile_image': 'https://www.gravatar.com/avatar/2b37134235e21817f74cd8c47eb0538d?s=256&d=identicon&r=PG', 'display_name': 'Faheem Mitha', 'link': 'https://stackoverflow.com/users/350713/faheem-mitha'}",True,3557,5,7,1644069460,1329038731,1495535580.0,9247723,CC BY-SA 3.0,https://stackoverflow.com/questions/9247723/overloading-operator-for-stdtuple-possible-simplications,overloading operator &lt;&lt; for std::tuple - possible simplications?,9248150.0,,,,,
75,['c++'],"{'account_id': 263380, 'reputation': 13360, 'user_id': 548894, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/887961087d8396bee614fc2b78a957d2?s=256&d=identicon&r=PG', 'display_name': 'MajesticRa', 'link': 'https://stackoverflow.com/users/548894/majesticra'}",True,2953,3,14,1643776881,1329220773,1329249602.0,9276470,CC BY-SA 3.0,https://stackoverflow.com/questions/9276470/a-tool-to-auto-separate-c-header-and-implementation,A tool to auto separate C++ header and implementation,9276569.0,,,,,
76,['c++'],"{'account_id': 264277, 'reputation': 2098, 'user_id': 550436, 'user_type': 'registered', 'accept_rate': 94, 'profile_image': 'https://www.gravatar.com/avatar/33c7177f722761976ee0ee39c2484f1c?s=256&d=identicon&r=PG&f=1', 'display_name': 'stressed_geek', 'link': 'https://stackoverflow.com/users/550436/stressed-geek'}",True,26703,5,1,1643536074,1329630012,,9347052,CC BY-SA 3.0,https://stackoverflow.com/questions/9347052/how-to-convert-char-to-string-in-c,How to convert char to string in C++?,9347079.0,,,,,
77,"['c++', 'operator-overloading']","{'account_id': 376389, 'reputation': 996, 'user_id': 727824, 'user_type': 'registered', 'accept_rate': 70, 'profile_image': 'https://www.gravatar.com/avatar/cb6a0e9ca5475a5d15b76ddef63e1625?s=256&d=identicon&r=PG', 'display_name': 'AFraser', 'link': 'https://stackoverflow.com/users/727824/afraser'}",True,12950,3,7,1643248455,1328070031,1643248455.0,9090741,CC BY-SA 4.0,https://stackoverflow.com/questions/9090741/overloading-c-insertion-operator-for-a-class,Overloading C++ Insertion Operator (&lt;&lt;) for a class,9090757.0,,,,,
78,"['c++', 'winapi', 'colors', 'bitblt']","{'account_id': 340145, 'reputation': 15988, 'user_id': 670017, 'user_type': 'registered', 'accept_rate': 79, 'profile_image': 'https://www.gravatar.com/avatar/14e34b1f97f25732aad207e006497f90?s=256&d=identicon&r=PG', 'display_name': 'ahmd0', 'link': 'https://stackoverflow.com/users/670017/ahmd0'}",True,2194,2,0,1641587171,1329469523,1641587171.0,9325466,CC BY-SA 4.0,https://stackoverflow.com/questions/9325466/bitblt-to-invert-colors-using-c,BitBlt to invert colors using C++,9325495.0,,,,,
79,"['c++', 'windows']","{'account_id': 249281, 'reputation': 2825, 'user_id': 525229, 'user_type': 'registered', 'accept_rate': 94, 'profile_image': 'https://www.gravatar.com/avatar/a9ec0c43d805936713cdddcc59d1bddc?s=256&d=identicon&r=PG', 'display_name': 'Valmond', 'link': 'https://stackoverflow.com/users/525229/valmond'}",True,29006,6,23,1641543915,1328198632,1328199432.0,9115574,CC BY-SA 3.0,https://stackoverflow.com/questions/9115574/how-can-you-open-a-file-with-the-program-associated-with-its-file-extension,How can you open a file with the program associated with its file extension?,9115792.0,,,,,
80,"['c++', 'c++11', 'functor', 'traits', 'typetraits']","{'account_id': 323607, 'reputation': 10135, 'user_id': 2023370, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/851f1aaf80648aae1d78564b18357301?s=256&d=identicon&r=PG&f=1', 'display_name': 'user2023370', 'link': 'https://stackoverflow.com/users/2023370/user2023370'}",True,3383,5,13,1641005005,1328029018,1328091785.0,9083593,CC BY-SA 3.0,https://stackoverflow.com/questions/9083593/is-an-is-functor-c-trait-class-possible,Is an is_functor C++ trait class possible?,,,,,,
