,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,accepted_answer_id,closed_date,closed_reason,migrated_from,locked_date
47,"['c++', 'boost', 'clr']","{'account_id': 16623847, 'reputation': 11, 'user_id': 12013440, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/06d90ce16559c66d39ce623cbbf2f49d?s=256&d=identicon&r=PG&f=1', 'display_name': 'Riad', 'link': 'https://stackoverflow.com/users/12013440/riad'}",False,733,1,1,1653489205,1567501326,1567509697.0,57768365,CC BY-SA 4.0,https://stackoverflow.com/questions/57768365/c3193-clrcall-requires-clr-or-zw-command-line-option-on-boost-header,C3193: __clrcall requires /clr or /ZW command line option on boost header,,,,,
48,"['c++', 'cmake', 'googletest', 'clion', 'ctest']","{'account_id': 5886332, 'reputation': 773, 'user_id': 4634240, 'user_type': 'registered', 'accept_rate': 91, 'profile_image': 'https://www.gravatar.com/avatar/1626bef9d073981502d529892e739738?s=256&d=identicon&r=PG&f=1', 'display_name': 'adsun', 'link': 'https://stackoverflow.com/users/4634240/adsun'}",True,1953,4,6,1653072479,1569528016,,58123963,CC BY-SA 4.0,https://stackoverflow.com/questions/58123963/running-tests-in-clion-using-cmakes-ctest,Running Tests in CLion using CMake&#39;s CTest,62762745.0,,,,
49,"['c++', 'windows', 'rabbitmq', 'amqp']","{'account_id': 278477, 'reputation': 13437, 'user_id': 573082, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://www.gravatar.com/avatar/b497db0e7109deccad7e124f120024ad?s=256&d=identicon&r=PG', 'display_name': 'theateist', 'link': 'https://stackoverflow.com/users/573082/theateist'}",True,909,3,0,1652684033,1568384269,,57925378,CC BY-SA 4.0,https://stackoverflow.com/questions/57925378/why-i-cannot-create-queue-in-rabbitmq-in-windows,Why I cannot create queue in rabbitmq in Windows?,,,,,
50,"['html', 'c++', 'string', 'esp8266', 'arduino-ide']","{'account_id': 16675550, 'reputation': 5, 'user_id': 12052072, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/9af9ba7d013373a84ad08835ffe3c277?s=256&d=identicon&r=PG&f=1', 'display_name': 'CPlusPlusandHTMLguy', 'link': 'https://stackoverflow.com/users/12052072/cplusplusandhtmlguy'}",True,2440,4,0,1652186915,1568195635,1568286339.0,57886561,CC BY-SA 4.0,https://stackoverflow.com/questions/57886561/putting-c-string-in-html-code-to-show-value-on-webserver,Putting C++ string in HTML code to show value on webserver,57887077.0,,,,
51,"['c++', 'inheritance', 'language-lawyer', 'c++17', 'copy-constructor']","{'account_id': 222578, 'reputation': 106280, 'user_id': 481267, 'user_type': 'registered', 'accept_rate': 68, 'profile_image': 'https://i.stack.imgur.com/DMvoo.png?s=256&g=1', 'display_name': 'Brian Bi', 'link': 'https://stackoverflow.com/users/481267/brian-bi'}",True,637,2,14,1652025723,1568390267,1568392218.0,57926891,CC BY-SA 4.0,https://stackoverflow.com/questions/57926891/inheritance-of-copy-constructors-in-c17,Inheritance of copy constructors in C++17,57927169.0,,,,
52,"['c++', 'operators', 'virtual', 'multiple-inheritance']","{'account_id': 16724367, 'reputation': 11, 'user_id': 12088316, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AAuE7mC6_6_yFgeF1cVr0jk5Gz9Oa3x-6Kh9PQ3IsMy0=k-s256', 'display_name': 'Ophio', 'link': 'https://stackoverflow.com/users/12088316/ophio'}",True,63,1,1,1651951345,1568868990,1651951345.0,58003963,CC BY-SA 4.0,https://stackoverflow.com/questions/58003963/how-to-use-an-operator-from-a-specific-base-class-on-multiple-inheritance-contex,How to use an operator from a specific base class on multiple inheritance context on C++,,,,,
53,"['c++', 'cmake', 'linker', 'llvm', 'libclang']","{'account_id': 6793750, 'reputation': 679, 'user_id': 5229875, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/EWrD6.png?s=256&g=1', 'display_name': 'MivVG', 'link': 'https://stackoverflow.com/users/5229875/mivvg'}",True,259,1,0,1651876214,1569002691,1651876214.0,58033260,CC BY-SA 4.0,https://stackoverflow.com/questions/58033260/unable-to-link-libclang-with-cmake-on-vs2017,Unable to link libclang with cmake on VS2017,58035189.0,,,,
54,"['c++', 'multithreading', 'io']","{'account_id': 16227517, 'reputation': 86, 'user_id': 11717374, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/38cee82abdb32ee023ed54400b03957f?s=256&d=identicon&r=PG&f=1', 'display_name': 'magnagag', 'link': 'https://stackoverflow.com/users/11717374/magnagag'}",True,230,2,3,1651845047,1568384118,1633870064.0,57925344,CC BY-SA 4.0,https://stackoverflow.com/questions/57925344/is-there-any-method-to-abort-cin-or-scanf,Is there any method to abort cin or scanf,,,,,
55,"['c++', 'polymorphism', 'liskov-substitution-principle']","{'account_id': 7416515, 'reputation': 847, 'user_id': 5648557, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://i.stack.imgur.com/BBbg9.jpg?s=256&g=1', 'display_name': 'Ashim', 'link': 'https://stackoverflow.com/users/5648557/ashim'}",False,180,2,0,1651233106,1568170055,,57881394,CC BY-SA 4.0,https://stackoverflow.com/questions/57881394/saving-a-child-class-instance-in-a-parent-type-variable-and-using-the-childs-fu,Saving a Child class instance in a parent type variable and using the Child&#39;s functions through parent variable?,,,,,
56,"['c++', 'cmake', 'root-framework']","{'account_id': 15834367, 'reputation': 26, 'user_id': 11424659, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/085ea8546802f8cea70182a02d61e690?s=256&d=identicon&r=PG&f=1', 'display_name': 'Unrealf1', 'link': 'https://stackoverflow.com/users/11424659/unrealf1'}",True,964,1,0,1651159655,1569795143,1651159655.0,58159599,CC BY-SA 4.0,https://stackoverflow.com/questions/58159599/cmake-undefined-reference-error-with-cern-root,CMake &#39;undefined reference&#39; error with CERN-ROOT,58227477.0,,,,
57,"['c++', 'opengl', 'glsl', 'glm-math', 'vertex-buffer']","{'account_id': 9181158, 'reputation': 123, 'user_id': 6824918, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/59061286a8efc7bc26abf9cb3928205e?s=256&d=identicon&r=PG&f=1', 'display_name': 'Smoove', 'link': 'https://stackoverflow.com/users/6824918/smoove'}",True,1781,1,3,1651151757,1568033660,1651151757.0,57854484,CC BY-SA 4.0,https://stackoverflow.com/questions/57854484/passing-unsigned-int-input-attribute-to-vertex-shader,Passing unsigned int input attribute to vertex shader,57854601.0,,,,
58,"['c++', 'string', 'compression', 'zstd']","{'account_id': 5568720, 'reputation': 720, 'user_id': 4414921, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://www.gravatar.com/avatar/4c93ba55453a02ab3c7e78ecbc97aaa0?s=256&d=identicon&r=PG', 'display_name': 'Hassan Abedi', 'link': 'https://stackoverflow.com/users/4414921/hassan-abedi'}",True,5808,5,2,1650979341,1567333038,1567334441.0,57745122,CC BY-SA 4.0,https://stackoverflow.com/questions/57745122/how-to-compress-a-c-string-using-zstd,How to compress a C++ string using Zstd?,,,,,
59,"['c++', 'embedded', 'mbed', 'platformio', 'nucleo']","{'account_id': 16618818, 'reputation': 21, 'user_id': 12009747, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/6d00d555241e325e322421e60bfe8378?s=256&d=identicon&r=PG&f=1', 'display_name': 'Reza Hez', 'link': 'https://stackoverflow.com/users/12009747/reza-hez'}",False,5378,1,1,1650937514,1567426804,1567500671.0,57756848,CC BY-SA 4.0,https://stackoverflow.com/questions/57756848/linker-error-cannot-move-location-counter-backwards-from-200009f8-to-20000800,Linker error: &quot;cannot move location counter backwards (from 200009f8 to 20000800)&quot;,,,,,
60,"['c++', 'debugging', 'assembly', 'crash']","{'account_id': 5267503, 'reputation': 535, 'user_id': 4206920, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/9a46313b0205173e3ba5124f15111f57?s=256&d=identicon&r=PG&f=1', 'display_name': 'Pendyala', 'link': 'https://stackoverflow.com/users/4206920/pendyala'}",False,745,1,0,1650271061,1567613757,1567618297.0,57792331,CC BY-SA 4.0,https://stackoverflow.com/questions/57792331/c-how-to-debug-sigill-ill-illopn,C++ - How to debug SIGILL ILL_ILLOPN,,,,,
61,['c++'],"{'account_id': 16431290, 'reputation': 63, 'user_id': 11892928, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/fe4261137fe0462b6135cc524a2ea4a8?s=256&d=identicon&r=PG&f=1', 'display_name': 'maor36a', 'link': 'https://stackoverflow.com/users/11892928/maor36a'}",True,496,2,4,1649646007,1568709160,1649645909.0,57970348,CC BY-SA 4.0,https://stackoverflow.com/questions/57970348/difference-between-returning-this-and-this-c,Difference between returning *this and this - c++,57970401.0,,,,
62,"['c++', 'turbo-c++', 'bgi']","{'account_id': 13990535, 'reputation': 1506, 'user_id': 10104608, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/nw1qa.jpg?s=256&g=1', 'display_name': 'Son of Stackoverflow', 'link': 'https://stackoverflow.com/users/10104608/son-of-stackoverflow'}",False,112,0,0,1649273174,1567766760,1649273174.0,57820540,CC BY-SA 4.0,https://stackoverflow.com/questions/57820540/is-there-any-way-by-which-i-can-select-my-own-hex-colors-to-draw-graphics-in-tur,Is there any way by which I can select my own hex colors to draw graphics in TURBO C++?,,,,,
63,"['c++', 'c++20', 'constinit']","{'account_id': 12864742, 'reputation': 24198, 'user_id': 9305398, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/cqJvE.png?s=256&g=1', 'display_name': 'Acorn', 'link': 'https://stackoverflow.com/users/9305398/acorn'}",True,10002,2,79,1648220688,1567971119,,57845131,CC BY-SA 4.0,https://stackoverflow.com/questions/57845131/what-is-constinit-in-c20,What is `constinit` in C++20?,57845211.0,,,,
64,"['c++', 'opengl']","{'account_id': 293332, 'reputation': 187, 'user_id': 596573, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/3a91ffac3fc6bb9437711430d6c3f05f?s=256&d=identicon&r=PG', 'display_name': 'Ang Zhi Ping', 'link': 'https://stackoverflow.com/users/596573/ang-zhi-ping'}",True,85,2,1,1647970557,1568267199,1647970557.0,57900410,CC BY-SA 4.0,https://stackoverflow.com/questions/57900410/opengl-fixed-pipeline-rendered-colour-gl-float-not-precise-enough,OpenGL fixed pipeline rendered colour GL_FLOAT not precise enough,57900543.0,,,,
65,"['c++', 'gcc', 'dll', 'c++17']","{'account_id': 3594892, 'reputation': 468, 'user_id': 2999946, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/3485bd72f70abc54bafe40f7fe52d843?s=256&d=identicon&r=PG&f=1', 'display_name': 'Taras', 'link': 'https://stackoverflow.com/users/2999946/taras'}",True,3206,3,3,1647603521,1568812974,1568828567.0,57993818,CC BY-SA 4.0,https://stackoverflow.com/questions/57993818/gcc-how-to-combine-attribute-dllexport-and-nodiscard-in-a-struct-de,gcc - How to combine __attribute__((dllexport)) and [[nodiscard]] in a struct definition?,57999050.0,,,,
66,"['c++', 'visual-studio-code', 'portability']","{'account_id': 15182638, 'reputation': 133, 'user_id': 10955545, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/qnuKm.jpg?s=256&g=1', 'display_name': 'Pauete Galopa', 'link': 'https://stackoverflow.com/users/10955545/pauete-galopa'}",True,11102,4,2,1646870500,1568815995,1568818175.0,57994844,CC BY-SA 4.0,https://stackoverflow.com/questions/57994844/how-do-i-create-a-json-task-for-c-compiling-and-running-vscode,How do I create a .JSON task for C++ compiling and running? (VScode),,,,,
67,"['c++', 'c', 'bash', 'shell']","{'account_id': 11420681, 'reputation': 121, 'user_id': 8401779, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/6a0c40941769a77c088616009942fe46?s=256&d=identicon&r=PG', 'display_name': 'Andrew Sonin', 'link': 'https://stackoverflow.com/users/8401779/andrew-sonin'}",True,1091,3,2,1646861442,1568601194,1568602039.0,57949740,CC BY-SA 4.0,https://stackoverflow.com/questions/57949740/is-there-a-way-to-embed-a-sh-bash-session-in-c-or-c,Is there a way to embed a Sh/Bash session in C or C++?,57950184.0,,,,
68,"['c++', 'g++']","{'account_id': 16241050, 'reputation': 71, 'user_id': 11727368, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/2825816250778727/picture?type=large', 'display_name': 'Aatif Jamshaid Malik', 'link': 'https://stackoverflow.com/users/11727368/aatif-jamshaid-malik'}",True,14014,1,5,1645633312,1568922057,,58017983,CC BY-SA 4.0,https://stackoverflow.com/questions/58017983/installing-c-standard-library-files-on-ubuntu,Installing c++ standard library files on ubuntu,,,,,
69,"['c++', 'vector', '3d', 'rotation', 'trigonometry']","{'account_id': 16079214, 'reputation': 73, 'user_id': 11605613, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-b1c9YOaDtdI/AAAAAAAAAAI/AAAAAAAABOs/grJYMivmUWw/photo.jpg?sz=256', 'display_name': 'Free Renca', 'link': 'https://stackoverflow.com/users/11605613/free-renca'}",True,2997,2,0,1645092878,1569701790,1569703749.0,58149986,CC BY-SA 4.0,https://stackoverflow.com/questions/58149986/how-do-i-rotate-a-3d-vector-using-yaw-pitch-and-roll,"How do I rotate a 3D vector using yaw, pitch, and roll?",,,,,
70,"['c++', 'visual-studio']","{'account_id': 8730423, 'reputation': 13546, 'user_id': 6530695, 'user_type': 'registered', 'accept_rate': 98, 'profile_image': 'https://www.gravatar.com/avatar/53a7a617c8e419f2562f0b00e6be10b1?s=256&d=identicon&r=PG&f=1', 'display_name': 'Tony Tannous', 'link': 'https://stackoverflow.com/users/6530695/tony-tannous'}",True,1726,2,1,1644979467,1569229532,,58059048,CC BY-SA 4.0,https://stackoverflow.com/questions/58059048/ambiguous-byte-definition-in-rpcndr-and-cstddef,Ambiguous byte definition in rpcndr and cstddef,58060367.0,,,,
71,"['c++', 'move-constructor', 'construct', 'copy-assignment', 'move-assignment-operator']","{'account_id': 14669588, 'reputation': 75, 'user_id': 10594416, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/be795db46ec5c0086b34a008c8398dd5?s=256&d=identicon&r=PG&f=1', 'display_name': 'eminomur', 'link': 'https://stackoverflow.com/users/10594416/eminomur'}",True,25894,3,7,1643944763,1569062897,1569064906.0,58039538,CC BY-SA 4.0,https://stackoverflow.com/questions/58039538/free-double-free-detected-in-tcache-2-in-c,free(): double free detected in tcache 2 in C++,58039614.0,,,,
72,"['c++', 'docker', 'google-chrome', 'headless', 'emscripten']","{'account_id': 74086, 'reputation': 2238, 'user_id': 213057, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/9d8465ac78b6e3c051a2dab05d8ff6ae?s=256&d=identicon&r=PG', 'display_name': 'DoDo', 'link': 'https://stackoverflow.com/users/213057/dodo'}",False,295,1,5,1643200169,1567867878,,57834780,CC BY-SA 4.0,https://stackoverflow.com/questions/57834780/emrun-and-headless-chrome-how-to-make-those-two-work-together,Emrun and headless chrome - how to make those two work together?,,,,,
73,"['c++', 'variadic-templates']","{'account_id': 71299, 'reputation': 49371, 'user_id': 206328, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/e002d9aebb899c1d4ed3ca5bb7d61704?s=256&d=identicon&r=PG', 'display_name': 'Anycorn', 'link': 'https://stackoverflow.com/users/206328/anycorn'}",True,100,1,5,1642842024,1567811636,,57829448,CC BY-SA 4.0,https://stackoverflow.com/questions/57829448/parameter-pack-expansion-with-lambda,Parameter pack expansion with lambda,,,,,
74,"['c++', 'cmake', 'embedded', 'clang-tidy']","{'account_id': 11287611, 'reputation': 1973, 'user_id': 8277897, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/10154710977387286/picture?type=large', 'display_name': 'David Ledger', 'link': 'https://stackoverflow.com/users/8277897/david-ledger'}",True,2523,2,5,1642684790,1568022744,1568023056.0,57851621,CC BY-SA 4.0,https://stackoverflow.com/questions/57851621/clang-tidy-with-cmake-and-an-embedded-target,clang-tidy with CMake and an embedded target,,,,,
75,"['c++', 'gcc', 'c++20', 'c++-concepts']","{'account_id': 461870, 'reputation': 3181, 'user_id': 863857, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/036a62fdca12d6334b4e79688f6b2931?s=256&d=identicon&r=PG', 'display_name': 'Tom', 'link': 'https://stackoverflow.com/users/863857/tom'}",False,251,1,5,1642358030,1568925896,1568930033.0,58018723,CC BY-SA 4.0,https://stackoverflow.com/questions/58018723/try-out-standard-library-concepts-with-gcc,Try out standard library &lt;concepts&gt; with GCC,,,,,
76,['c++'],"{'account_id': 11455589, 'reputation': 29, 'user_id': 8648222, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/96d4ab74a0cd591be975850047582326?s=256&d=identicon&r=PG&f=1', 'display_name': 'v_head', 'link': 'https://stackoverflow.com/users/8648222/v-head'}",True,3208,4,0,1642110076,1569750110,1570025516.0,58154045,CC BY-SA 4.0,https://stackoverflow.com/questions/58154045/finding-min-odd-number-and-max-even-number-in-a-sequence,finding min odd number and max even number in a sequence,,,,,
77,"['c++', 'eclipse', 'oracle']","{'account_id': 16759505, 'reputation': 11, 'user_id': 12114629, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/78052231453745e625d8b0d511aea188?s=256&d=identicon&r=PG&f=1', 'display_name': 'Paul', 'link': 'https://stackoverflow.com/users/12114629/paul'}",False,1373,1,1,1641741595,1569346835,,58085631,CC BY-SA 4.0,https://stackoverflow.com/questions/58085631/getting-cc1plus-exe-fatal-error-c-mydirectory-include-no-such-file-or-director,getting CC1plus.exe fatal error: c:\mydirectory\include no such file or directory,,,,,
78,"['c++', 'cmake', 'conan']","{'account_id': 15169413, 'reputation': 480, 'user_id': 10945963, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/4hdak.jpg?s=256&g=1', 'display_name': 'Bibas', 'link': 'https://stackoverflow.com/users/10945963/bibas'}",True,8024,6,10,1641532420,1569319738,1569323194.0,58077908,CC BY-SA 4.0,https://stackoverflow.com/questions/58077908/linking-conan-include-to-vs-code,Linking Conan Include to VS Code,60460921.0,,,,
