,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,closed_date,closed_reason,protected_date,locked_date
47,"['c++', 'image-processing', 'opencv', 'morphological-analysis']","{'account_id': 420407, 'reputation': 1547, 'user_id': 798093, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://i.stack.imgur.com/cC5Ox.jpg?s=256&g=1', 'display_name': 'masad', 'link': 'https://stackoverflow.com/users/798093/masad'}",True,1092,12172207.0,3,5,1653981159,1346220517,,12171816,CC BY-SA 3.0,https://stackoverflow.com/questions/12171816/is-performing-two-morphological-dilation-with-3x3-structuring-element-equal-to-o,Is performing two morphological Dilation with 3x3 structuring element equal to one with 6x6 structuring element?,,,,
48,"['c++', 'list', 'class', 'pointers', 'iterator']","{'account_id': 1422019, 'reputation': 2932, 'user_id': 1346462, 'user_type': 'registered', 'accept_rate': 66, 'profile_image': 'https://www.gravatar.com/avatar/d1f6672543041dd640661891b99af2b5?s=256&d=identicon&r=PG', 'display_name': 'Sharpless512', 'link': 'https://stackoverflow.com/users/1346462/sharpless512'}",True,253372,12027678.0,6,73,1653541225,1345389963,1345390623.0,12027656,CC BY-SA 3.0,https://stackoverflow.com/questions/12027656/pointer-to-incomplete-class-type-is-not-allowed,Pointer to incomplete class type is not allowed,,,,
49,"['c++', 'boost', 'g++', 'ubuntu-12.04']","{'account_id': 1793370, 'reputation': 341, 'user_id': 1633316, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/fbeedb5827c981265cb10c7f51b394b1?s=256&d=identicon&r=PG', 'display_name': 'Picowhat', 'link': 'https://stackoverflow.com/users/1633316/picowhat'}",True,40758,,6,32,1652605614,1346247106,1458133556.0,12179154,CC BY-SA 3.0,https://stackoverflow.com/questions/12179154/undefined-reference-to-boostprogram-optionsoptions-descriptionm-default-l,undefined reference to `boost::program_options::options_description::m_default_line_length&#39;,,,,
50,"['c++', 'winapi', 'network-programming', 'windows-server-2008-r2']","{'account_id': 1729287, 'reputation': 1, 'user_id': 1583241, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/732ce86cac979e267ff80d70468be81e?s=256&d=identicon&r=PG', 'display_name': 'Roger Pace', 'link': 'https://stackoverflow.com/users/1583241/roger-pace'}",True,2295,,3,0,1652220338,1344382316,,11855567,CC BY-SA 3.0,https://stackoverflow.com/questions/11855567/c-example-to-disable-a-network-adapter-in-windows-server-2008-r2,C++ example to disable a network adapter in Windows server 2008 r2,,,,
51,"['c++', 'visual-studio-2010']","{'account_id': 1277823, 'reputation': 9052, 'user_id': 1232685, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/c688c1619a594511acc59ccd3a231e15?s=256&d=identicon&r=PG', 'display_name': 'Lanaru', 'link': 'https://stackoverflow.com/users/1232685/lanaru'}",True,7763,13391290.0,3,9,1652117857,1345841254,,12116430,CC BY-SA 3.0,https://stackoverflow.com/questions/12116430/command-line-error-d8036-not-allowed-with-multiple-source-files,Command line error D8036 - not allowed with multiple source files,,,,
52,"['c#', 'c++', 'mapi']","{'account_id': 358078, 'reputation': 45, 'user_id': 698625, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/266ab93f34d192fb17570614545b18fb?s=256&d=identicon&r=PG', 'display_name': 'user698625', 'link': 'https://stackoverflow.com/users/698625/user698625'}",False,991,,1,0,1651707771,1344953309,,11954109,CC BY-SA 3.0,https://stackoverflow.com/questions/11954109/how-to-create-mapi-profile-programmatically-with-c,How to create MAPI Profile programmatically with C#,,,,
53,"['c++', 'vector', 'copy']","{'user_type': 'does_not_exist', 'display_name': 'user393964'}",True,1580,12187737.0,2,1,1651220257,1346281524,,12187691,CC BY-SA 3.0,https://stackoverflow.com/questions/12187691/copy-vector-to-vector,Copy vector to vector,,,,
54,"['c++', 'floating-point', 'floating-point-precision']","{'account_id': 368967, 'reputation': 5701, 'user_id': 716076, 'user_type': 'registered', 'accept_rate': 97, 'profile_image': 'https://www.gravatar.com/avatar/1d9a806f1432a206437e92d79b968a2d?s=256&d=identicon&r=PG', 'display_name': 'Chris Dargis', 'link': 'https://stackoverflow.com/users/716076/chris-dargis'}",True,2071,12047308.0,4,5,1651070195,1345511766,1345511917.0,12047270,CC BY-SA 3.0,https://stackoverflow.com/questions/12047270/understanding-floating-point-precision,Understanding floating point precision,,,,
55,['c++'],"{'account_id': 1481442, 'reputation': 4718, 'user_id': 1390726, 'user_type': 'registered', 'accept_rate': 72, 'profile_image': 'https://www.gravatar.com/avatar/c765305d9d8dfc09a2f352a5cdf51bdf?s=256&d=identicon&r=PG', 'display_name': 'tez', 'link': 'https://stackoverflow.com/users/1390726/tez'}",True,13706,11842452.0,5,1,1651046269,1344329381,1651046269.0,11842327,CC BY-SA 4.0,https://stackoverflow.com/questions/11842327/global-variable-initialization,global variable initialization,,,,
56,"['c++', 'serialization', 'mpi']","{'account_id': 890157, 'reputation': 6765, 'user_id': 928594, 'user_type': 'registered', 'accept_rate': 76, 'profile_image': 'https://www.gravatar.com/avatar/becf01e1fb704fdc6bfc086a131ac02a?s=256&d=identicon&r=PG', 'display_name': 'mmirzadeh', 'link': 'https://stackoverflow.com/users/928594/mmirzadeh'}",True,2148,12004256.0,3,5,1650474832,1345057787,,11975606,CC BY-SA 3.0,https://stackoverflow.com/questions/11975606/serialization-without-boost-serialization,Serialization without Boost.Serialization,,,,
57,"['python', 'c++', 'code-translation']","{'user_type': 'does_not_exist', 'display_name': 'user975135'}",True,53354,15813786.0,3,1,1650399646,1343984294,1438616371.0,11792529,,https://stackoverflow.com/questions/11792529/c-to-simpler-language-python-lua-etc-converter,"C++ to simpler language (Python, Lua, etc) converter?",1425504428.0,Not suitable for this site,,
58,"['c++', 'file-io', 'fstream', 'getline']","{'account_id': 1434655, 'reputation': 3809, 'user_id': 1356331, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://www.gravatar.com/avatar/dc97baae8a4705010898f106e71e6b7e?s=256&d=identicon&r=PG', 'display_name': 'Mohamed Ahmed Nabil', 'link': 'https://stackoverflow.com/users/1356331/mohamed-ahmed-nabil'}",True,136116,12133572.0,5,15,1649772693,1346010795,,12133379,CC BY-SA 3.0,https://stackoverflow.com/questions/12133379/c-using-ifstream-with-getline,C++: Using ifstream with getline();,,,,
59,"['c++', 'floating-point', 'c++11', 'c++-standard-library']","{'account_id': 473684, 'reputation': 55717, 'user_id': 882932, 'user_type': 'registered', 'accept_rate': 99, 'profile_image': 'https://i.stack.imgur.com/KdHtK.png?s=256&g=1', 'display_name': 'Vincent', 'link': 'https://stackoverflow.com/users/882932/vincent'}",True,2241,12063878.0,3,22,1648528795,1345587157,,12063821,CC BY-SA 3.0,https://stackoverflow.com/questions/12063821/nextafter-vs-nexttoward-functions-in-c-2011,nextafter vs nexttoward functions in C++ 2011?,,,,
60,"['c++', 'string', 'c-strings']","{'account_id': 1337731, 'reputation': 353, 'user_id': 1280043, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/d345b8501971b2a40d26972c03017bd6?s=256&d=identicon&r=PG&f=1', 'display_name': 'teamaster', 'link': 'https://stackoverflow.com/users/1280043/teamaster'}",True,138576,11821502.0,4,26,1647389735,1344215300,1578201164.0,11821491,CC BY-SA 4.0,https://stackoverflow.com/questions/11821491/converting-string-to-cstring-in-c,Converting String to Cstring in C++,,,,
61,"['c++', 'windows', 'networking']","{'account_id': 1641510, 'reputation': 81, 'user_id': 1513845, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5fbd7388fd0cfa2242aa63fe9d19b483?s=256&d=identicon&r=PG', 'display_name': 'user1513845', 'link': 'https://stackoverflow.com/users/1513845/user1513845'}",True,13068,,4,7,1647271116,1343798333,1647271116.0,11752934,CC BY-SA 4.0,https://stackoverflow.com/questions/11752934/reliable-method-to-check-internet-connection-in-c-application-gethostbyname,Reliable method to check internet connection in C++ application: gethostbyname() failing,,,,
62,"['c++', 'templates']","{'account_id': 1149452, 'reputation': 64029, 'user_id': 1131467, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/6115f0a575cf85c444663504d5f1b3c3?s=256&d=identicon&r=PG', 'display_name': 'Andrew Tomazos', 'link': 'https://stackoverflow.com/users/1131467/andrew-tomazos'}",True,23888,12073915.0,6,43,1646293433,1345640235,1643816514.0,12073689,CC BY-SA 4.0,https://stackoverflow.com/questions/12073689/template-function-specialization-for-integer-types,Template Function Specialization for Integer Types,,,,
63,"['c++', 'sizeof']","{'account_id': 1781307, 'reputation': 1395, 'user_id': 1623979, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://i.stack.imgur.com/bdJIg.jpg?s=256&g=1', 'display_name': 'Lucas Lima', 'link': 'https://stackoverflow.com/users/1623979/lucas-lima'}",True,583,,5,1,1645709211,1346379151,1346379354.0,12208067,CC BY-SA 3.0,https://stackoverflow.com/questions/12208067/8-bool-vs-1-int,8 bool vs 1 int,,,,
64,['c++'],"{'account_id': 1718657, 'reputation': 309, 'user_id': 1575178, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/96dbcccdd10da1f8eace87318f31a13a?s=256&d=identicon&r=PG', 'display_name': 'EEstud', 'link': 'https://stackoverflow.com/users/1575178/eestud'}",True,116921,12032239.0,5,12,1645510058,1345436216,1348391672.0,12032222,CC BY-SA 3.0,https://stackoverflow.com/questions/12032222/how-to-dynamically-increase-the-array-size,How to dynamically increase the array size?,,,,
65,"['c++', 'templates', 'c++11', 'decltype']","{'account_id': 102186, 'reputation': 6898, 'user_id': 274460, 'user_type': 'registered', 'accept_rate': 64, 'profile_image': 'https://www.gravatar.com/avatar/b76693482ab729ff9f4cf92406d95623?s=256&d=identicon&r=PG', 'display_name': 'Tom', 'link': 'https://stackoverflow.com/users/274460/tom'}",True,7666,11862839.0,3,6,1645210435,1344418382,1344443568.0,11861610,CC BY-SA 3.0,https://stackoverflow.com/questions/11861610/decltype-comparison,decltype comparison,,,,
66,"['c++', 'abstract-class']","{'account_id': 22267, 'reputation': 8347, 'user_id': 54760, 'user_type': 'registered', 'accept_rate': 54, 'profile_image': 'https://www.gravatar.com/avatar/2e0c5cba6edebd447399a6ee24ce52ec?s=256&d=identicon&r=PG', 'display_name': 'xarzu', 'link': 'https://stackoverflow.com/users/54760/xarzu'}",True,174794,,8,36,1644943850,1344278143,1344279221.0,11833905,CC BY-SA 3.0,https://stackoverflow.com/questions/11833905/how-do-you-handle-a-cannot-instantiate-abstract-class-error-in-c,How do you handle a &quot;cannot instantiate abstract class&quot; error in C++?,,,,
67,"['c++', 'c', 'global-variables', 'extern', 'kernighan-and-ritchie']","{'account_id': 193834, 'reputation': 36977, 'user_id': 435800, 'user_type': 'registered', 'accept_rate': 94, 'profile_image': 'https://www.gravatar.com/avatar/4f40d75bd1227e2a57c77864047cd9f7?s=256&d=identicon&r=PG', 'display_name': 'Kiril Kirov', 'link': 'https://stackoverflow.com/users/435800/kiril-kirov'}",True,7799,12200657.0,4,23,1644925009,1346338263,1495541207.0,12199656,CC BY-SA 3.0,https://stackoverflow.com/questions/12199656/extern-inside-a-function,&quot;extern&quot; inside a function?,,,,
68,"['c++', 'node.js', 'libraries', 'osx-mountain-lion']","{'account_id': 13133, 'reputation': 21563, 'user_id': 26197, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://i.stack.imgur.com/0mTzm.jpg?s=256&g=1', 'display_name': 'Aaron Silverman', 'link': 'https://stackoverflow.com/users/26197/aaron-silverman'}",True,355,12355757.0,2,0,1644660019,1345234157,,12012544,CC BY-SA 3.0,https://stackoverflow.com/questions/12012544/what-is-procedure-for-installing-c-libraries-on-osx-mountain-lion-required-by,What is procedure for installing c++ libraries on OSX Mountain Lion required by NPM Module Canvas?,,,,
69,"['c++', 'xcode', 'opencv', 'terminal', 'clang++']","{'account_id': 1411802, 'reputation': 527, 'user_id': 1338246, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://www.gravatar.com/avatar/42a797a8b47abc3e58e4f52599d55c72?s=256&d=identicon&r=PG', 'display_name': 'Zhi Lu', 'link': 'https://stackoverflow.com/users/1338246/zhi-lu'}",True,315,11816914.0,1,0,1643882433,1344172028,1344174990.0,11816688,CC BY-SA 3.0,https://stackoverflow.com/questions/11816688/how-can-i-compile-and-build-a-program-using-external-library-with-command-line-t,How can I compile and build a program using external library with command line tools come with Xcode?,,,,
70,"['c++', 'visual-studio-2010', 'opencv', 'windows-7', 'camera-calibration']","{'account_id': 1714355, 'reputation': 11, 'user_id': 1571772, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/dc4709c2665e9eecddb50049bfd891e5?s=256&d=identicon&r=PG', 'display_name': 'Nabiha Saidi', 'link': 'https://stackoverflow.com/users/1571772/nabiha-saidi'}",False,1250,,2,1,1643744770,1346424123,1643744770.0,12217666,CC BY-SA 4.0,https://stackoverflow.com/questions/12217666/opencv-error-assertion-failed-in-convert-cpp-opencv-when-i-calibrate-a-camera,opencv error: assertion failed in convert.cpp (opencv) when I calibrate a camera,,,,
71,"['c++', 'c', 'pragma']","{'account_id': 1761976, 'reputation': 19206, 'user_id': 1608835, 'user_type': 'registered', 'accept_rate': 56, 'profile_image': 'https://www.gravatar.com/avatar/941587f86c2f65a08dec808da1e3c1ce?s=256&d=identicon&r=PG', 'display_name': 'FrozenHeart', 'link': 'https://stackoverflow.com/users/1608835/frozenheart'}",True,12452,12148375.0,3,10,1643376296,1346095835,1583736429.0,12148348,CC BY-SA 4.0,https://stackoverflow.com/questions/12148348/portable-alternative-to-pragma-once,Portable alternative to #pragma once,,,,
72,"['c++', 'linux', 'linker', 'g++', 'undefined-reference']","{'account_id': 410785, 'reputation': 51, 'user_id': 782830, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/302bc16c440387c7bdfbea07e327ef5c?s=256&d=identicon&r=PG', 'display_name': 'Hector Izquierdo', 'link': 'https://stackoverflow.com/users/782830/hector-izquierdo'}",True,14964,,4,2,1643216045,1344336275,1502097827.0,11844236,CC BY-SA 3.0,https://stackoverflow.com/questions/11844236/undefined-references-in-libpthread-and-libc,undefined references in libpthread and libc,,,,
73,"['c++', 'floating-point', 'cout', 'ostream']","{'account_id': 199786, 'reputation': 16450, 'user_id': 445296, 'user_type': 'registered', 'accept_rate': 95, 'profile_image': 'https://i.stack.imgur.com/E6JMR.jpg?s=256&g=1', 'display_name': 'Jive Dadson', 'link': 'https://stackoverflow.com/users/445296/jive-dadson'}",True,78429,11989420.0,8,52,1642845172,1345127300,1513975194.0,11989374,CC BY-SA 3.0,https://stackoverflow.com/questions/11989374/floating-point-format-for-stdostream,Floating point format for std::ostream,,,,
74,"['c++', 'multithreading', 'c++11', 'locking', 'readwritelock']","{'account_id': 480884, 'reputation': 2024, 'user_id': 894381, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/81c5811fcd51569f7883672daad63d17?s=256&d=identicon&r=PG', 'display_name': 'jack', 'link': 'https://stackoverflow.com/users/894381/jack'}",True,49942,,4,46,1642371551,1345444525,1502240022.0,12033188,CC BY-SA 3.0,https://stackoverflow.com/questions/12033188/how-would-you-implement-your-own-reader-writer-lock-in-c11,How would you implement your own reader/writer lock in C++11?,,,,
75,"['c++', 'operator-overloading', 'static-methods']","{'account_id': 1565714, 'reputation': 10146, 'user_id': 1459996, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/df2798299346f952d526d49a27fbde4e?s=256&d=identicon&r=PG', 'display_name': 'Kirill Kobelev', 'link': 'https://stackoverflow.com/users/1459996/kirill-kobelev'}",True,35228,11894277.0,9,49,1642307815,1344560683,1642307815.0,11894124,CC BY-SA 4.0,https://stackoverflow.com/questions/11894124/why-can-overloaded-operators-not-be-defined-as-static-members-of-a-class,Why can overloaded operators not be defined as static members of a class?,,,,
76,"['c++', 'c++11', 'boost', 'std-system-error']","{'account_id': 421754, 'reputation': 1204, 'user_id': 800151, 'user_type': 'registered', 'accept_rate': 91, 'profile_image': 'https://www.gravatar.com/avatar/72213ecaeeeef502b679fd426c8d6581?s=256&d=identicon&r=PG', 'display_name': 'Mike C', 'link': 'https://stackoverflow.com/users/800151/mike-c'}",True,2076,12432876.0,2,6,1642196784,1346201320,1642196784.0,12169495,CC BY-SA 4.0,https://stackoverflow.com/questions/12169495/c11-or-boost-system-error-strategy,C++11 (or Boost) system_error strategy,,,,
77,"['c++', 'qt', 'widget']","{'account_id': 244185, 'reputation': 13356, 'user_id': 516813, 'user_type': 'registered', 'accept_rate': 82, 'profile_image': 'https://www.gravatar.com/avatar/76a7c0468617c5faed9b74821f7ae56a?s=256&d=identicon&r=PG&f=1', 'display_name': 'chacham15', 'link': 'https://stackoverflow.com/users/516813/chacham15'}",True,21359,12117468.0,3,14,1642130618,1345841175,1345842997.0,12116413,CC BY-SA 3.0,https://stackoverflow.com/questions/12116413/how-do-i-style-a-qt-widget-not-its-children-with-stylesheets,How do I style a Qt Widget not its children with stylesheets?,,,,
78,"['c++', 'inheritance', 'casting', 'downcast']","{'account_id': 1115355, 'reputation': 14945, 'user_id': 1104823, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/6a73ff6b01017a13d590122dfb7a3f2c?s=256&d=identicon&r=PG', 'display_name': 'CodeKingPlusPlus', 'link': 'https://stackoverflow.com/users/1104823/codekingplusplus'}",True,64037,11855246.0,7,27,1642124658,1344378446,,11855018,CC BY-SA 3.0,https://stackoverflow.com/questions/11855018/c-inheritance-downcasting,C++ inheritance downcasting,,,,
