,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,last_edit_date,accepted_answer_id,closed_date,closed_reason,locked_date
48,"['c++', 'node.js', 'dynamic-linking', 'ffi', 'node-native-addon']","{'account_id': 19787899, 'reputation': 61, 'user_id': 14491491, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/47b652a1650eea3ae8a50b0eea786272?s=256&d=identicon&r=PG&f=1', 'display_name': 'Vignesh', 'link': 'https://stackoverflow.com/users/14491491/vignesh'}",False,357,1,6,1654659915,1604577734,64696805,CC BY-SA 4.0,https://stackoverflow.com/questions/64696805/node-ffi-loading-a-c-dllwith-external-dependencies-in-js-is-getting-crashed,Node-ffi: Loading a C++ dll(with external dependencies) in js is getting crashed,1604647333.0,,,,
49,"['c++', 'qt', 'file', 'fstream', 'txt']","{'account_id': 19674273, 'reputation': 7, 'user_id': 14402822, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/0c5ad4885494ab9edc4911a2519390c0?s=256&d=identicon&r=PG&f=1', 'display_name': 'Bogdan', 'link': 'https://stackoverflow.com/users/14402822/bogdan'}",True,459,2,0,1654601352,1605098651,64786684,CC BY-SA 4.0,https://stackoverflow.com/questions/64786684/how-to-get-random-string-in-txt-file-c-ifstream,How to get random string in txt file (c++ ifstream)?,1605100328.0,,,,
50,"['c++', 'graphics', '3d', 'vulkan']","{'account_id': 262399, 'reputation': 16703, 'user_id': 547231, 'user_type': 'registered', 'accept_rate': 58, 'profile_image': 'https://www.gravatar.com/avatar/4dbfd610336a9667e0b11eac69b9cc34?s=256&d=identicon&r=PG', 'display_name': '0xbadf00d', 'link': 'https://stackoverflow.com/users/547231/0xbadf00d'}",True,1254,2,9,1654536906,1606595340,65054157,CC BY-SA 4.0,https://stackoverflow.com/questions/65054157/do-i-need-dedicated-fences-semaphores-per-swap-chain-image-per-frame-or-per-com,"Do I need dedicated fences/semaphores per swap chain image, per frame or per command pool in Vulkan?",1654536906.0,,,,
51,"['c++', 'pangolin']","{'account_id': 6207885, 'reputation': 3084, 'user_id': 4835204, 'user_type': 'registered', 'accept_rate': 58, 'profile_image': 'https://www.gravatar.com/avatar/283f32b9e64aece759dc7dd27305d396?s=256&d=identicon&r=PG&f=1', 'display_name': 'cdahms', 'link': 'https://stackoverflow.com/users/4835204/cdahms'}",False,216,1,2,1654489875,1604871551,64743308,CC BY-SA 4.0,https://stackoverflow.com/questions/64743308/pangolin-s-cam-vs-d-cam-need-help-understanding-the-difference,Pangolin - s_cam vs d_cam - need help understanding the difference,1604871748.0,,,,
52,"['c++', 'multithreading', 'c++11']","{'account_id': 4482354, 'reputation': 21, 'user_id': 3646097, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/6f8bdf6c22319337153ea63afdae8809?s=256&d=identicon&r=PG&f=1', 'display_name': 'beck', 'link': 'https://stackoverflow.com/users/3646097/beck'}",False,136,1,1,1654432268,1605457415,64846837,CC BY-SA 4.0,https://stackoverflow.com/questions/64846837/lockfree-queue-example-leaks-memory,Lockfree Queue Example Leaks Memory,1605503130.0,,,,
53,"['c++', 'rendering', 'unreal-engine4', 'custom-component']","{'account_id': 2811685, 'reputation': 47, 'user_id': 2417799, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/8c21e014a1ded4ad0d2a1618079ce8d4?s=256&d=identicon&r=PG', 'display_name': 'Giovanni Solimeno', 'link': 'https://stackoverflow.com/users/2417799/giovanni-solimeno'}",False,1134,1,1,1653834204,1604514389,64685711,CC BY-SA 4.0,https://stackoverflow.com/questions/64685711/rendering-an-obj-mesh-in-unreal-engine-4-with-custom-component-presents-visual-a,Rendering an obj mesh in Unreal Engine 4 with custom component presents visual artifacts,1653834204.0,,,,
54,"['c++', 'visual-studio-code']","{'account_id': 11922824, 'reputation': 1939, 'user_id': 8724882, 'user_type': 'registered', 'accept_rate': 57, 'profile_image': 'https://www.gravatar.com/avatar/d88f8198fb4ae68267aced911e3533f9?s=256&d=identicon&r=PG&f=1', 'display_name': 'sandwood', 'link': 'https://stackoverflow.com/users/8724882/sandwood'}",True,1371,2,2,1653715635,1604495816,64680833,CC BY-SA 4.0,https://stackoverflow.com/questions/64680833/how-to-see-variable-type-while-debugging-c-in-visual-studio-code,How to see variable type while debugging C++ in visual studio code?,,,,,
55,"['c++', 'windows', 'winapi', 'keyboard', 'windows-10']","{'account_id': 8382836, 'reputation': 55, 'user_id': 6294161, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2953cc4a979f37c722c2169bbf1b0add?s=256&d=identicon&r=PG&f=1', 'display_name': 'RSullivan', 'link': 'https://stackoverflow.com/users/6294161/rsullivan'}",True,1104,2,1,1653558350,1606253579,64995173,CC BY-SA 4.0,https://stackoverflow.com/questions/64995173/how-to-create-a-list-of-keyboards-extract-klid-from-hkl,How to create a list of Keyboards. Extract KLID from HKL?,1606330337.0,65000846.0,,,
56,"['c++', 'heap']","{'account_id': 8507470, 'reputation': 5049, 'user_id': 6378530, 'user_type': 'registered', 'accept_rate': 65, 'profile_image': 'https://www.gravatar.com/avatar/5325e39f6f9f2d12029b11d4f8e56a69?s=256&d=identicon&r=PG&f=1', 'display_name': 'doctopus', 'link': 'https://stackoverflow.com/users/6378530/doctopus'}",True,476,2,1,1653519929,1605136845,64795636,CC BY-SA 4.0,https://stackoverflow.com/questions/64795636/is-there-a-way-to-iterate-through-a-heap-in-its-heap-order-without-popping,Is there a way to iterate through a heap in its heap order without popping?,1605140475.0,64795668.0,,,
57,"['c++', 'cmake', 'conan']","{'account_id': 166080, 'reputation': 2521, 'user_id': 389976, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://i.stack.imgur.com/Vmt2p.jpg?s=256&g=1', 'display_name': 'Erik', 'link': 'https://stackoverflow.com/users/389976/erik'}",True,1186,2,0,1653058471,1604266892,64637295,CC BY-SA 4.0,https://stackoverflow.com/questions/64637295/conanfile-py-that-sets-a-cmake-flag,Conanfile.py that sets a cmake flag?,,64639978.0,,,
58,"['c++', 'file']","{'account_id': 8196705, 'reputation': 9, 'user_id': 6169300, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4d63b4d8aa0c59db880f542455384446?s=256&d=identicon&r=PG&f=1', 'display_name': 'Lukey', 'link': 'https://stackoverflow.com/users/6169300/lukey'}",False,78,0,0,1652902380,1606659240,65061042,CC BY-SA 4.0,https://stackoverflow.com/questions/65061042/c-write-run-output-to-file,C++ Write Run Output to File,1652902380.0,,,,
59,"['c++', 'ffmpeg', 'video-streaming']","{'account_id': 12952024, 'reputation': 2572, 'user_id': 9363996, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/9Ttto.jpg?s=256&g=1', 'display_name': 'Sergey Kolesnik', 'link': 'https://stackoverflow.com/users/9363996/sergey-kolesnik'}",True,1332,1,4,1652579573,1604511231,64685001,CC BY-SA 4.0,https://stackoverflow.com/questions/64685001/embed-video-stream-with-custom-meta-data,embed video stream with custom meta data,1604556779.0,64748378.0,,,
60,['c++'],"{'account_id': 18044704, 'reputation': 209, 'user_id': 13116002, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2f0b8dd5d08ba170dfe5a60d59ca2a5f?s=256&d=identicon&r=PG&f=1', 'display_name': 'enneenne', 'link': 'https://stackoverflow.com/users/13116002/enneenne'}",True,45,1,0,1651777618,1606393097,65021936,CC BY-SA 4.0,https://stackoverflow.com/questions/65021936/cppdepend-handling-from-command-line,Cppdepend handling from command line,,,,,
61,"['c++', 'linux', 'linux-kernel', 'pthreads', 'scheduling']","{'account_id': 5148475, 'reputation': 2118, 'user_id': 4123703, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/1026807065/picture?type=large', 'display_name': 'Louis Go', 'link': 'https://stackoverflow.com/users/4123703/louis-go'}",False,820,1,0,1651283228,1605239639,64815248,CC BY-SA 4.0,https://stackoverflow.com/questions/64815248/a-pthread-with-sched-rr-and-higher-real-time-priority-failed-to-preempt-a-kthrea,A pthread with SCHED_RR and higher real time priority failed to preempt a kthread in kernel module with lower priority,1651283228.0,,,,
62,['c++'],"{'account_id': 19353932, 'reputation': 95, 'user_id': 14150632, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-h6ik6smwekw/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucnt-4WTx9snM9ZGBuNgj59c2c_tgw/photo.jpg?sz=256', 'display_name': 'Tomas Centeno', 'link': 'https://stackoverflow.com/users/14150632/tomas-centeno'}",False,582,1,0,1649975472,1605626755,64878174,CC BY-SA 4.0,https://stackoverflow.com/questions/64878174/undefined-reference-to-vtable-for-class-in-destructor,undefined reference to `vtable for Class` in destructor,1605627545.0,,,,
63,"['c++', 'cuda', 'pow']","{'account_id': 16142116, 'reputation': 3522, 'user_id': 11652943, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/qw3Ef.png?s=256&g=1', 'display_name': 'AbdelAziz AbdelLatef', 'link': 'https://stackoverflow.com/users/11652943/abdelaziz-abdellatef'}",True,1536,3,3,1649673199,1605153874,64797767,CC BY-SA 4.0,https://stackoverflow.com/questions/64797767/pow-is-not-working-properly-inside-a-device-function-in-cuda,pow is not working properly inside a __device__ function in CUDA,,64830877.0,,,
64,"['c++', 'algorithm', 'sorting', 'hashmap']","{'account_id': 13593255, 'reputation': 107, 'user_id': 10997760, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-eZ_NiifG9Us/AAAAAAAAAAI/AAAAAAAAKB0/zESNXFslaDs/photo.jpg?sz=256', 'display_name': 'otaku_weeb', 'link': 'https://stackoverflow.com/users/10997760/otaku-weeb'}",False,44,1,-1,1649625366,1604870871,64743227,CC BY-SA 4.0,https://stackoverflow.com/questions/64743227/return-count-of-numbers-with-freq-greater-than-some-queries-after-performing-ins,Return count of numbers with freq greater than some queries after performing instructions,1649625366.0,,,,
65,['c++'],"{'account_id': 11349752, 'reputation': 1, 'user_id': 8321173, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-dh3Hx25-qsg/AAAAAAAAAAI/AAAAAAAAAQM/ClKQ6A9E3TQ/photo.jpg?sz=256', 'display_name': 'Abhishek Padhy', 'link': 'https://stackoverflow.com/users/8321173/abhishek-padhy'}",True,153,2,-2,1649625360,1606373620,65017292,CC BY-SA 4.0,https://stackoverflow.com/questions/65017292/can-anyone-tell-me-what-is-the-time-complexity-of-the-below-c-function,can anyone tell me what is the time complexity of the below c++ function,1649625360.0,,,,
66,"['c++', 'bgi']","{'account_id': 18702134, 'reputation': 1, 'user_id': 13634137, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/7207822b5df56e2f28f6322f64fe86a5?s=256&d=identicon&r=PG&f=1', 'display_name': 'sswegg', 'link': 'https://stackoverflow.com/users/13634137/sswegg'}",False,47,0,0,1649271642,1605101014,64787291,,https://stackoverflow.com/questions/64787291/compilier-doesnt-compile-graphics-h-right-in-codeblocks,Compilier doesnt compile graphics.h right in codeblocks,1649271642.0,,1605101662.0,Duplicate,
67,"['c++', 'c', 'bgi']","{'user_type': 'does_not_exist', 'display_name': 'user14472485'}",True,287,1,1,1649271635,1606388547,65020753,CC BY-SA 4.0,https://stackoverflow.com/questions/65020753/graphics-h-gives-no-output,graphics.h gives no output,1649271635.0,65032788.0,,,
68,"['c++', 'compiler-optimization', 'copy-elision', 'as-if']","{'account_id': 18496799, 'reputation': 441, 'user_id': 13475038, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/9d586bb0896919ea82c7877931d9db05?s=256&d=identicon&r=PG&f=1', 'display_name': 'wolfofuniverse', 'link': 'https://stackoverflow.com/users/13475038/wolfofuniverse'}",True,188,2,3,1649093472,1606686914,65065621,CC BY-SA 4.0,https://stackoverflow.com/questions/65065621/what-is-the-rationale-behind-copy-elision-in-c,What is the rationale behind copy elision in C++?,1649093472.0,,,,
69,"['c++', 'ubuntu', 'gcc', 'gnuplot', 'std-filesystem']","{'account_id': 13763773, 'reputation': 1090, 'user_id': 12497820, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/72384a015e107f1c592f8c715635287c?s=256&d=identicon&r=PG&f=1', 'display_name': 'Suthiro', 'link': 'https://stackoverflow.com/users/12497820/suthiro'}",True,1595,1,3,1648988009,1605864141,64926838,CC BY-SA 4.0,https://stackoverflow.com/questions/64926838/gnuplot-and-stdfilesystemremove,Gnuplot and std::filesystem::remove,,64939035.0,,,
70,"['c++', 'arrays', 'algorithm', 'data-structures', 'linked-list']","{'account_id': 14730690, 'reputation': 47, 'user_id': 10638083, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-XdUIqdMkCWA/AAAAAAAAAAI/AAAAAAAAAAA/4252rscbv5M/photo.jpg?sz=256', 'display_name': 'Alanlyyy', 'link': 'https://stackoverflow.com/users/10638083/alanlyyy'}",False,269,2,0,1648763555,1605856220,64925216,CC BY-SA 4.0,https://stackoverflow.com/questions/64925216/josephus-election-problem-array-implementation,Josephus Election Problem array implementation,,,,,
71,"['c++', 'c++11', 'apache-kafka', 'kafka-consumer-api', 'librdkafka']","{'account_id': 13338971, 'reputation': 43, 'user_id': 13270278, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-XdUIqdMkCWA/AAAAAAAAAAI/AAAAAAAAAAA/4252rscbv5M/photo.jpg?sz=256', 'display_name': 'Manasa', 'link': 'https://stackoverflow.com/users/13270278/manasa'}",False,1204,1,1,1648228641,1605777378,64908622,CC BY-SA 4.0,https://stackoverflow.com/questions/64908622/basic-kafka-consumer-in-c-using-rdkafkacpp-h,Basic Kafka Consumer in C++ using rdkafkacpp.h,1605778924.0,,,,
72,"['c++', 'c++11', 'directx-11']","{'account_id': 3816603, 'reputation': 380, 'user_id': 3165824, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1', 'display_name': 'KronuZ', 'link': 'https://stackoverflow.com/users/3165824/kronuz'}",False,367,1,0,1648078321,1604347342,64652529,CC BY-SA 4.0,https://stackoverflow.com/questions/64652529/improve-speed-saving-texture-to-file-using-directx-11-c,Improve speed saving texture to file using Directx 11 c++,1604498435.0,,,,
73,"['c++', 'c', 'multithreading', 'pthreads']","{'account_id': 15176010, 'reputation': 71, 'user_id': 10950736, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/EjOEy.jpg?s=256&g=1', 'display_name': 'PhanDC', 'link': 'https://stackoverflow.com/users/10950736/phandc'}",True,533,2,2,1647196469,1606631686,65057620,CC BY-SA 4.0,https://stackoverflow.com/questions/65057620/determine-cpu-on-which-the-calling-thread-is-running,Determine CPU on which the calling thread is running?,1606646427.0,65057673.0,,,
74,"['c++', 'parallel-processing', 'openmp', 'depth-first-search']","{'account_id': 19986385, 'reputation': 1, 'user_id': 14648447, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-eCmRxitwYJM/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucnSRisFVILy5JjUbnAn_0O2XslwrA/s96-c/photo.jpg?sz=256', 'display_name': 'Кирилл Цветков', 'link': 'https://stackoverflow.com/users/14648447/%d0%9a%d0%b8%d1%80%d0%b8%d0%bb%d0%bb-%d0%a6%d0%b2%d0%b5%d1%82%d0%ba%d0%be%d0%b2'}",False,891,3,0,1646180437,1605535388,64859487,CC BY-SA 4.0,https://stackoverflow.com/questions/64859487/how-can-i-parallelize-dfs-using-openmp,How can I parallelize DFS using OpenMP?,1605544566.0,,,,
75,"['c++', 'opengl', 'glsl', 'fragment-shader']","{'account_id': 12348717, 'reputation': 21, 'user_id': 9008429, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-va_cKrZ74jc/AAAAAAAAAAI/AAAAAAAAABM/gHpnJPmBD58/photo.jpg?sz=256', 'display_name': 'Skarred', 'link': 'https://stackoverflow.com/users/9008429/skarred'}",True,601,1,0,1646151542,1604865836,64742487,CC BY-SA 4.0,https://stackoverflow.com/questions/64742487/passing-array-data-through-textures-in-opengl,Passing array data through textures in opengl,1604867413.0,64742618.0,,,
76,"['c++', 'linux', 'ubuntu', 'gdb', 'libstdc++']","{'account_id': 6358143, 'reputation': 7816, 'user_id': 4934640, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://www.gravatar.com/avatar/2f69527ae459cbbda0ab5c2e08686a50?s=256&d=identicon&r=PG&f=1', 'display_name': 'user', 'link': 'https://stackoverflow.com/users/4934640/user'}",True,5233,3,4,1645759466,1605704800,64893723,CC BY-SA 4.0,https://stackoverflow.com/questions/64893723/how-to-install-libstdc6-debug-symbols-on-ubuntu-20-04,How to install libstdc++6 debug symbols on Ubuntu 20.04?,1605707162.0,65112390.0,,,
77,"['c++', 'gcc', 'visual-studio-code', 'gdb']","{'account_id': 2280685, 'reputation': 386, 'user_id': 2005848, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/9ae17de4c7e098c030ceaa15e004eb88?s=256&d=identicon&r=PG&f=1', 'display_name': 'user2005848', 'link': 'https://stackoverflow.com/users/2005848/user2005848'}",False,2528,2,9,1645397648,1604707049,64723109,CC BY-SA 4.0,https://stackoverflow.com/questions/64723109/gdb-cant-debug-running-process-using-vs-code-but-can-through-command-line,GDB can&#39;t debug running process using VS Code but can through command line,,,,,
78,"['c++', 'opencv']","{'account_id': 4184843, 'reputation': 2710, 'user_id': 3755376, 'user_type': 'registered', 'accept_rate': 52, 'profile_image': 'https://www.gravatar.com/avatar/01866d2697fc9247a5c895bb2ee66daf?s=256&d=identicon&r=PG&f=1', 'display_name': 'John', 'link': 'https://stackoverflow.com/users/3755376/john'}",True,431,2,0,1645183242,1604253425,64635125,CC BY-SA 4.0,https://stackoverflow.com/questions/64635125/how-to-set-zeros-values-in-a-part-of-cvmat,How to set zeros values in a part of cv::Mat,,,,,
79,"['c++', 'curl', 'libcurl']","{'account_id': 19674826, 'reputation': 19, 'user_id': 14403256, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Ghl2b7NU-wgr3HC6kI6Fb-NwiLth21dqzK8Imc9Kw=k-s256', 'display_name': 'Ric3 cir121', 'link': 'https://stackoverflow.com/users/14403256/ric3-cir121'}",True,251,1,1,1644943671,1606253338,64995129,CC BY-SA 4.0,https://stackoverflow.com/questions/64995129/curl-lib-missing-visual-studio-2019-c,"curl.lib missing (Visual Studio 2019, C++)",1644943671.0,65013103.0,,,
80,['c++'],"{'account_id': 15254275, 'reputation': 93, 'user_id': 11302567, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/YkHQE.jpg?s=256&g=1', 'display_name': 'Pericles Carvalho', 'link': 'https://stackoverflow.com/users/11302567/pericles-carvalho'}",True,1600,5,7,1644244997,1605132062,64794809,CC BY-SA 4.0,https://stackoverflow.com/questions/64794809/easy-way-to-iterate-through-multiple-stdvectors-in-c,Easy way to iterate through multiple std::vectors in C++,,,,,
