,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,last_edit_date,accepted_answer_id,closed_date,closed_reason,migrated_from,locked_date
45,"['c++', 'string', 'function', 'replace', 'alphabet']","{'account_id': 24994156, 'reputation': 11, 'user_id': 18855038, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/0f7c1d233b480baaf92f51e35cde179a?s=256&d=identicon&r=PG', 'display_name': 'Mo008', 'link': 'https://stackoverflow.com/users/18855038/mo008'}",True,284,1,-1,1663827608,1650325804,71918187,CC BY-SA 4.0,https://stackoverflow.com/questions/71918187/replace-every-letter-with-its-position-in-the-alphabet-for-a-given-string,Replace every letter with its position in the alphabet for a given string,1650331764.0,71920023.0,,,,
46,"['c++', 'visual-studio-code', 'working-directory']","{'account_id': 20080927, 'reputation': 583, 'user_id': 14723580, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GgnZdWtUkO0AZ7e6VoUINVuw1Yu5ZqrQFNtwgYxMA=k-s256', 'display_name': 'Krellex', 'link': 'https://stackoverflow.com/users/14723580/krellex'}",False,624,1,0,1663794397,1650958685,72010073,CC BY-SA 4.0,https://stackoverflow.com/questions/72010073/set-working-directory-for-visual-studio-code-for-c-project,Set working directory for visual studio code for C++ project,1651253334.0,,,,,
47,"['python', 'c++', 'docker', 'heroku', 'cloud-hosting']","{'account_id': 14743244, 'reputation': 87, 'user_id': 10647359, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-XdUIqdMkCWA/AAAAAAAAAAI/AAAAAAAAAAA/4252rscbv5M/photo.jpg?sz=256', 'display_name': 'ldiaz997', 'link': 'https://stackoverflow.com/users/10647359/ldiaz997'}",False,89,1,0,1663751024,1650233307,71905834,CC BY-SA 4.0,https://stackoverflow.com/questions/71905834/how-to-host-a-script,How to host a script?,1650293249.0,,,,,
48,"['c++', 'windows', 'curl', 'mingw']","{'account_id': 15209918, 'reputation': 9, 'user_id': 10975100, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f42695162852f8d6a312a35b2d0ffee2?s=256&d=identicon&r=PG&f=1', 'display_name': 'medbsl', 'link': 'https://stackoverflow.com/users/10975100/medbsl'}",False,181,1,0,1663736933,1649424926,71798020,CC BY-SA 4.0,https://stackoverflow.com/questions/71798020/build-curl-lib-with-mingw-compiler,Build curl lib with Mingw compiler,1649426497.0,,,,,
49,"['c++', 'g++', 'clang++']","{'account_id': 20714073, 'reputation': 732, 'user_id': 15209993, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/aH4ip.png?s=256&g=1', 'display_name': 'gurkensaas', 'link': 'https://stackoverflow.com/users/15209993/gurkensaas'}",False,187,0,2,1663706732,1650054895,71888715,CC BY-SA 4.0,https://stackoverflow.com/questions/71888715/why-does-apple-clang-not-support-stdifstream,Why does Apple clang++ not support std::ifstream?,1663706732.0,,,,,
50,"['c++', 'opencv', 'levenberg-marquardt']","{'account_id': 3517892, 'reputation': 2992, 'user_id': 2940881, 'user_type': 'registered', 'accept_rate': 91, 'profile_image': 'https://i.stack.imgur.com/lz0ZZ.png?s=256&g=1', 'display_name': 'Frank-Rene Sch&#228;fer', 'link': 'https://stackoverflow.com/users/2940881/frank-rene-sch%c3%a4fer'}",True,323,2,0,1663577511,1649768511,71843237,CC BY-SA 4.0,https://stackoverflow.com/questions/71843237/opencvlmsolver-getting-a-simple-example-to-run,OpenCV::LMSolver getting a simple example to run,1649775209.0,71844764.0,,,,
51,"['c++', 'inheritance', 'constructor', 'variable-assignment', 'base-class']","{'account_id': 16207354, 'reputation': 810, 'user_id': 11702228, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-rxiXPfIT5Ys/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3relOAcJ__V0onTKVcybSzhJKGGmgA/photo.jpg?sz=256', 'display_name': 'PySeeker', 'link': 'https://stackoverflow.com/users/11702228/pyseeker'}",True,453,2,1,1663524992,1648850076,71713099,CC BY-SA 4.0,https://stackoverflow.com/questions/71713099/change-base-class-fields-in-derived-class-with-base-class-method,Change base class fields in derived class with base class method,1663524992.0,71713223.0,,,,
52,"['c++', 'visual-studio']","{'account_id': 1821199, 'reputation': 6880, 'user_id': 1655229, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://i.stack.imgur.com/0zT5b.png?s=256&g=1', 'display_name': 'PinkTurtle', 'link': 'https://stackoverflow.com/users/1655229/pinkturtle'}",False,151,2,0,1663321508,1649867611,71860925,CC BY-SA 4.0,https://stackoverflow.com/questions/71860925/how-to-disable-warning-msb4011-in-visual-studio-property-sheets-included-2-tim,How to disable warning MSB4011 in Visual Studio (property sheets included 2+ times),1649991642.0,,,,,
53,"['c++', 'arduino', 'mqtt']","{'account_id': 22030415, 'reputation': 13, 'user_id': 16297758, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/dfce0a46b2d4da20d0d1207b9f99d044?s=256&d=identicon&r=PG&f=1', 'display_name': 'caterNaf', 'link': 'https://stackoverflow.com/users/16297758/caternaf'}",True,230,2,-1,1663248416,1649777871,71845510,CC BY-SA 4.0,https://stackoverflow.com/questions/71845510/dht22-sensors-show-nan-when-uploading-to-mqtt,DHT22 sensors show &#39;nan&#39; when uploading to MQTT,1649781506.0,71846113.0,,,,
54,"['c++', 'ubuntu', 'installation']","{'account_id': 8981716, 'reputation': 724, 'user_id': 6696702, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://www.gravatar.com/avatar/4591e8ce5672f602ca48b3672876f32e?s=256&d=identicon&r=PG&f=1', 'display_name': 'Lakshitha Kanchana', 'link': 'https://stackoverflow.com/users/6696702/lakshitha-kanchana'}",False,298,1,0,1663248282,1650179237,71899973,CC BY-SA 4.0,https://stackoverflow.com/questions/71899973/how-to-install-libsecp256k1-to-a-custom-location-in-ubuntu,How to install libsecp256k1 to a custom location in Ubuntu,,,,,,
55,"['c++', 'video', 'ffmpeg', 'vulkan']","{'account_id': 9352891, 'reputation': 29, 'user_id': 6941965, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5f8704bee1d4b2c00c30fcba0982ff02?s=256&d=identicon&r=PG&f=1', 'display_name': 'Luiz Ventura', 'link': 'https://stackoverflow.com/users/6941965/luiz-ventura'}",False,580,1,1,1663051459,1650993571,72018047,CC BY-SA 4.0,https://stackoverflow.com/questions/72018047/is-there-a-direct-way-to-render-encode-vulkan-output-as-an-ffmpeg-video-file,Is there a direct way to render/encode Vulkan output as an ffmpeg video file?,1650993754.0,,,,,
56,"['c++', 'quic']","{'account_id': 19136040, 'reputation': 1, 'user_id': 13977004, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/8d651153816ef0b4333897c599c7f9d8?s=256&d=identicon&r=PG&f=1', 'display_name': 'Hassan', 'link': 'https://stackoverflow.com/users/13977004/hassan'}",False,127,1,0,1663041977,1650107229,71893345,CC BY-SA 4.0,https://stackoverflow.com/questions/71893345/how-to-implement-quic-server-name-indication-sni-detection-in-c,How to implement QUIC Server Name Indication (SNI) Detection in c++?,,,,,,
57,"['c++', 'cpputest']","{'account_id': 9510179, 'reputation': 63, 'user_id': 7068365, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/kunKM.jpg?s=256&g=1', 'display_name': 'Furlings', 'link': 'https://stackoverflow.com/users/7068365/furlings'}",True,221,1,0,1662911149,1649326514,71780299,CC BY-SA 4.0,https://stackoverflow.com/questions/71780299/cppumock-for-mocking-open-function,CppUMock for mocking open() function,,73680598.0,,,,
58,"['c++', 'json', 'nlohmann-json']","{'account_id': 166760, 'reputation': 33896, 'user_id': 391104, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://www.gravatar.com/avatar/ec5ada4e8208a8fa410847ae421bf229?s=256&d=identicon&r=PG', 'display_name': 'q0987', 'link': 'https://stackoverflow.com/users/391104/q0987'}",True,864,3,4,1662719758,1649430068,71799223,CC BY-SA 4.0,https://stackoverflow.com/questions/71799223/how-to-get-number-as-stdstring-through-nlohmannjson-parsing,How to get number as std::string through nlohmann::json parsing?,1649435792.0,,,,,
59,"['c++', 'qt', 'ubuntu', 'openssl']","{'account_id': 3275863, 'reputation': 6621, 'user_id': 2757925, 'user_type': 'registered', 'accept_rate': 55, 'profile_image': 'https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1', 'display_name': 'HiFile.app - best file manager', 'link': 'https://stackoverflow.com/users/2757925/hifile-app-best-file-manager'}",True,2565,2,5,1662540148,1650879526,71997447,CC BY-SA 4.0,https://stackoverflow.com/questions/71997447/qt-missing-openssl-3-x-support-on-ubuntu-22-04,Qt missing OpenSSL 3.x support on Ubuntu 22.04,1650886819.0,,,,,
60,"['c++', 'cereal']","{'account_id': 3758985, 'reputation': 61, 'user_id': 3124563, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/5fb346bdd44aed2e1d258bc31e600efd?s=256&d=identicon&r=PG&f=1', 'display_name': 'Collin', 'link': 'https://stackoverflow.com/users/3124563/collin'}",False,37,1,1,1662295282,1650160421,71898739,CC BY-SA 4.0,https://stackoverflow.com/questions/71898739/cereal-add-serialize-to-existing-library-class,Cereal Add Serialize to Existing Library Class,,,,,,
61,"['c++', 'stdvector']","{'user_type': 'does_not_exist', 'display_name': 'user18476780'}",True,1319,1,-1,1662156176,1649067997,71735690,CC BY-SA 4.0,https://stackoverflow.com/questions/71735690/find-index-of-vector-element-using-search-n-function,Find index of vector element using search_n function,,71735823.0,,,,
62,"['c++', 'xaml', 'msbuild', 'windows-runtime', 'winui-3']","{'account_id': 2315774, 'reputation': 183, 'user_id': 2032878, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/ywUbf.png?s=256&g=1', 'display_name': 'Tomasz Kot', 'link': 'https://stackoverflow.com/users/2032878/tomasz-kot'}",False,47,1,0,1662119634,1651044419,72024839,CC BY-SA 4.0,https://stackoverflow.com/questions/72024839/xaml-islands-build-with-higher-target-platform-version,XAML Islands - build with higher Target Platform Version,,,,,,
63,"['c++', 'opencv']","{'account_id': 24905416, 'reputation': 1, 'user_id': 18775544, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJzfMCCMge7mNl_Tcpeu6y-bx4ys3XTcEREkcPPN=k-s256', 'display_name': 'Mehmet Ali Buber', 'link': 'https://stackoverflow.com/users/18775544/mehmet-ali-buber'}",False,102,0,0,1662095485,1649709745,71834062,CC BY-SA 4.0,https://stackoverflow.com/questions/71834062/opencv-road-line-detection-with-houghlines,opencv road line detection with HoughLines,1662095485.0,,,,,
64,"['c++', 'lambda', 'language-lawyer', 'c++20', 'memory-optimization']","{'account_id': 9635091, 'reputation': 11996, 'user_id': 7151494, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-a_FzvY-b2O0/AAAAAAAAAAI/AAAAAAAAAEw/kNwilSAvQTI/photo.jpg?sz=256', 'display_name': 'Fureeish', 'link': 'https://stackoverflow.com/users/7151494/fureeish'}",True,115,1,3,1662091946,1650613221,71965085,CC BY-SA 4.0,https://stackoverflow.com/questions/71965085/why-does-capturing-stateless-lambdas-sometimes-results-in-increased-size,Why does capturing stateless lambdas sometimes results in increased size?,1662091946.0,71966177.0,,,,
65,"['c++', 'algorithm', 'sorting']","{'account_id': 20327251, 'reputation': 98, 'user_id': 14910313, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GijHYvCc5UeVpXUQfUPwAtxSzrC9qnMfyth3sXW1w=k-s256', 'display_name': 'MuhammadElkotb', 'link': 'https://stackoverflow.com/users/14910313/muhammadelkotb'}",True,107,0,0,1662026488,1649664959,71824620,,https://stackoverflow.com/questions/71824620/which-sort-algorithm-is-this,Which sort algorithm is this?,1649679929.0,,1662026499.0,Duplicate,,1662026595.0
66,"['c++', 'multithreading']","{'account_id': 22345996, 'reputation': 35, 'user_id': 16565000, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GikKyfOgTJ41a5igsTaES7vTncnF0BK37rMNlFh=k-s256', 'display_name': 'BoomBac', 'link': 'https://stackoverflow.com/users/16565000/boombac'}",True,143,2,3,1661843526,1650017552,71882767,CC BY-SA 4.0,https://stackoverflow.com/questions/71882767/multi-threaded-input-processing,Multi-threaded input processing,,71883693.0,,,,
67,"['c++', 'opencv', 'image-processing', 'contour', 'chaincode']","{'account_id': 20139511, 'reputation': 27, 'user_id': 14769698, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-50kfQve2mec/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuck_3v85Q60ViW3sHsWGe8VoP-qnDw/s96-c/photo.jpg?sz=256', 'display_name': 'user14769698', 'link': 'https://stackoverflow.com/users/14769698/user14769698'}",False,263,0,0,1661771066,1650191002,71901082,CC BY-SA 4.0,https://stackoverflow.com/questions/71901082/how-to-get-freeman-chain-code-in-opencv-c,how to get Freeman chain code in OpenCV C++?,1661771066.0,,,,,
68,"['c++', 'oop']","{'account_id': 19062051, 'reputation': 135, 'user_id': 13922592, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a20388a61ff2f465751f9ed433e06985?s=256&d=identicon&r=PG&f=1', 'display_name': 'Сергей Малышев', 'link': 'https://stackoverflow.com/users/13922592/%d0%a1%d0%b5%d1%80%d0%b3%d0%b5%d0%b9-%d0%9c%d0%b0%d0%bb%d1%8b%d1%88%d0%b5%d0%b2'}",True,72,1,0,1661752457,1649311102,71777048,CC BY-SA 4.0,https://stackoverflow.com/questions/71777048/oop-in-c-how-to-drop-the-states,OOP in C++. How to drop the states,1649311981.0,71777566.0,,,,
69,"['c++', 'opencv', 'image-processing']","{'account_id': 14794287, 'reputation': 3, 'user_id': 13433795, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-lwu_OkynpGs/AAAAAAAAAAI/AAAAAAAAA_k/lob0wyQePYo/photo.jpg?sz=256', 'display_name': 'Vincenzo Iannucci', 'link': 'https://stackoverflow.com/users/13433795/vincenzo-iannucci'}",True,235,1,0,1661747360,1650529549,71951180,CC BY-SA 4.0,https://stackoverflow.com/questions/71951180/opencv-assertion-failed-unsignedi1-datatype-tpchannels-unsigneds,OpenCV Assertion failed ((unsigned)(i1 * DataType&lt;_Tp&gt;::channels) &lt; (unsigned)(size.p[1] * channels())) in cv::Mat::at,1650537512.0,,,,,
70,"['c++', 'vector']","{'account_id': 1987836, 'reputation': 105, 'user_id': 1782607, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/0db77488112e873e400e45ec60b2d0f0?s=256&d=identicon&r=PG', 'display_name': 'beemavishnu', 'link': 'https://stackoverflow.com/users/1782607/beemavishnu'}",True,108,3,1,1661713197,1650775516,71985558,CC BY-SA 4.0,https://stackoverflow.com/questions/71985558/after-assign-why-size-of-vector-is-getting-changed-in-vectors-of-c,After assign() why size() of vector is getting changed in vectors of C++,,,,,,
71,"['c++', 'arrays', 'algorithm', 'image', 'multidimensional-array']","{'account_id': 18350434, 'reputation': 13, 'user_id': 13364727, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GgHqc9SDh1RCJ_zKzx7E4NmCLGv4_VjJsnuurWY=k-s256', 'display_name': 'Spectra 2001', 'link': 'https://stackoverflow.com/users/13364727/spectra-2001'}",False,95,1,0,1661713089,1650808423,71989082,CC BY-SA 4.0,https://stackoverflow.com/questions/71989082/rotation-bmp-image-c-by-90-degrees,Rotation bmp image c++ by 90 degrees,,,,,,
72,"['c++', 'opencv']","{'account_id': 23757598, 'reputation': 25, 'user_id': 17773503, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/8931e25f1e9b04cfe39d1096806f2db6?s=256&d=identicon&r=PG', 'display_name': 'Chroluma', 'link': 'https://stackoverflow.com/users/17773503/chroluma'}",True,79,1,1,1661712551,1649818358,71851305,CC BY-SA 4.0,https://stackoverflow.com/questions/71851305/construct-cvmat-via-c-1d-array,Construct cv::Mat via C++ 1D array,1649835802.0,71851619.0,,,,
73,"['c++', 'pointers']","{'account_id': 23229407, 'reputation': 15, 'user_id': 17320406, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/rhUmr.jpg?s=256&g=1', 'display_name': 'Manoj Dilshan', 'link': 'https://stackoverflow.com/users/17320406/manoj-dilshan'}",True,292,1,1,1661712376,1649836167,71853780,CC BY-SA 4.0,https://stackoverflow.com/questions/71853780/how-to-read-data-in-a-specific-memory-address-in-c,How to read data in a specific memory address in c++,1649836416.0,71854590.0,,,,
74,"['c++', 'cmake']","{'account_id': 24661971, 'reputation': 11, 'user_id': 18558094, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJyqtI0W8bzhzmqXSOYVD04GKPk6cDtlFH5l4B1h=k-s256', 'display_name': 'Yw69', 'link': 'https://stackoverflow.com/users/18558094/yw69'}",True,171,2,1,1661652211,1651141067,72041949,CC BY-SA 4.0,https://stackoverflow.com/questions/72041949/no-tests-were-found-in-cmake-tutorial-step-4,&quot;No tests were found!!! &quot; in cmake tutorial step 4,1651143341.0,,,,,
75,"['c++', 'opencv', 'deep-learning', 'caffe']","{'account_id': 24441274, 'reputation': 35, 'user_id': 18364947, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJwIvsxOKlTkotRGZ3-l6otiAEthVyBL_M-Vm8hq=k-s256', 'display_name': 'Hanishkaran Muneswaran', 'link': 'https://stackoverflow.com/users/18364947/hanishkaran-muneswaran'}",False,64,0,1,1661468131,1650715021,71979403,CC BY-SA 4.0,https://stackoverflow.com/questions/71979403/why-the-video-is-performing-very-slow-in-deep-learning-opencv,Why the video is performing very slow in deep learning opencv,1661468131.0,,,,,
76,"['c++', 'cmake', 'llvm', 'clang++', 'cmakelists-options']","{'account_id': 16866866, 'reputation': 113, 'user_id': 12196370, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b5bd425980c49b79132fe79baaeffd99?s=256&d=identicon&r=PG&f=1', 'display_name': 'SMSQO', 'link': 'https://stackoverflow.com/users/12196370/smsqo'}",False,431,3,2,1661438693,1650288872,71912506,CC BY-SA 4.0,https://stackoverflow.com/questions/71912506/whats-the-equivalence-of-clangs-rdynamic-option-in-cmake,what&#39;s the equivalence of Clang++&#39;s &quot;-rdynamic&quot; option in CMake?,1650296720.0,,,,,
