,tags,owner,is_answered,view_count,closed_date,answer_count,score,last_activity_date,creation_date,question_id,link,closed_reason,title,bounty_amount,bounty_closes_date,last_edit_date,content_license,accepted_answer_id
45,"['c#', 'gtk', 'gtk#']","{'account_id': 14273934, 'reputation': 153, 'user_id': 12980669, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/b6uXn.png?s=256&g=1', 'display_name': 'kosude', 'link': 'https://stackoverflow.com/users/12980669/kosude'}",False,55,,1,0,1667632933,1659647622,73242275,https://stackoverflow.com/questions/73242275/fully-portable-gtk-application,,Fully portable GTK# application,,,,CC BY-SA 4.0,
46,"['c#', 'revit-api']","{'account_id': 24060562, 'reputation': 7, 'user_id': 18037880, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/9be7e2a19ae727cd8034bed328b2a11b?s=256&d=identicon&r=PG', 'display_name': 'nhilson', 'link': 'https://stackoverflow.com/users/18037880/nhilson'}",False,59,,0,0,1667591581,1661527812,73503379,https://stackoverflow.com/questions/73503379/removing-duplicates-from-combobox-revit-api,,Removing Duplicates from combobox Revit Api,,,1667591581.0,CC BY-SA 4.0,
47,"['c#', 'entity-framework-core', 'optional-parameters']","{'account_id': 5206856, 'reputation': 49, 'user_id': 4164467, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-tfHk-Ve9vTE/AAAAAAAAAAI/AAAAAAAAANE/U5L2VDqx0Tc/photo.jpg?sz=256', 'display_name': 'Andrew Casey', 'link': 'https://stackoverflow.com/users/4164467/andrew-casey'}",True,129,,2,1,1667577886,1659654077,73243034,https://stackoverflow.com/questions/73243034/how-can-i-use-optional-parameters-in-a-query-with-multiple-joins-using-entity-f,,"How can I use optional parameters in a query with multiple joins, using Entity Framework?",,,1667577886.0,CC BY-SA 4.0,
48,"['c#', 'unity3d', 'ui-toolkit']","{'account_id': 25660464, 'reputation': 55, 'user_id': 19426271, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/27b17fc65dc2d5c32ee6b977ac2432be?s=256&d=identicon&r=PG', 'display_name': 'Daweed', 'link': 'https://stackoverflow.com/users/19426271/daweed'}",True,119,,1,2,1667566665,1661015716,73428682,https://stackoverflow.com/questions/73428682/unity-uxmlattributedescription-not-setting-values-resetting-values,,Unity UxmlAttributeDescription not setting values (resetting values),,,1667566665.0,CC BY-SA 4.0,73430446.0
49,"['c#', 'ml.net']","{'account_id': 198763, 'reputation': 1981, 'user_id': 443626, 'user_type': 'registered', 'accept_rate': 70, 'profile_image': 'https://www.gravatar.com/avatar/1ba1aed46f15b9daaf993f4b2ec1d04e?s=256&d=identicon&r=PG', 'display_name': 'redoc01', 'link': 'https://stackoverflow.com/users/443626/redoc01'}",True,183,,1,0,1667526084,1659568671,73228794,https://stackoverflow.com/questions/73228794/system-argumentoutofrangeexception-schema-mismatch-for-label-column-label-e,,"System.ArgumentOutOfRangeException: &#39;Schema mismatch for label column &#39;Label&#39;: expected Key&lt;UInt32&gt;, got Single Arg_ParamName_Name&#39;",,,1659572529.0,CC BY-SA 4.0,74311296.0
50,"['c#', 'asp.net', 'asp.net-web-api', 'json.net']","{'account_id': 11803919, 'reputation': 535, 'user_id': 8636906, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e17c868e496ca3b1d3e2070c8771d2ce?s=256&d=identicon&r=PG&f=1', 'display_name': 'Silva', 'link': 'https://stackoverflow.com/users/8636906/silva'}",False,46,,1,0,1667501349,1661244822,73455764,https://stackoverflow.com/questions/73455764/apply-isodatetimeconverter-to-incoming-request,,Apply IsoDateTimeConverter to Incoming Request,,,1667500463.0,CC BY-SA 4.0,
51,"['c#', 'winforms', 'webview2']","{'account_id': 192100, 'reputation': 2761, 'user_id': 2011071, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/3bdbca05c0d332bbbfda5b216e8b9f4f?s=256&d=identicon&r=PG', 'display_name': 'Serg', 'link': 'https://stackoverflow.com/users/2011071/serg'}",True,211,,2,0,1667473396,1660227608,73322291,https://stackoverflow.com/questions/73322291/webview2-intercept-and-prevent-cancel-anchor-navigation,,WebView2 - intercept and prevent/cancel anchor navigation,,,,CC BY-SA 4.0,
52,"['javascript', 'c#', 'ios', 'xamarin', 'webview']","{'account_id': 17237209, 'reputation': 21, 'user_id': 12480420, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/3e7b30448d6e51ea330889f2a1bfe590?s=256&d=identicon&r=PG&f=1', 'display_name': 'mehmet_demir', 'link': 'https://stackoverflow.com/users/12480420/mehmet-demir'}",True,102,,1,1,1667385598,1660121808,73303433,https://stackoverflow.com/questions/73303433/xamarin-ios-hybridwebview-does-not-execute-javascript-files-for-ios-15-ipads,,Xamarin iOS HybridWebView does not execute JavaScript files for iOS 15&gt; iPads,,,,CC BY-SA 4.0,74287853.0
53,"['c#', 'oauth-2.0', 'asp.net-core-webapi', 'openid-connect']","{'account_id': 24932746, 'reputation': 70, 'user_id': 18799650, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5acd58e5763d2b4beffa80111ec239fd?s=256&d=identicon&r=PG', 'display_name': 'g78', 'link': 'https://stackoverflow.com/users/18799650/g78'}",False,61,,1,1,1667302282,1660818513,73401453,https://stackoverflow.com/questions/73401453/openid-connect-and-oauth2-for-user-management-using-net-core,,OpenID Connect and OAuth2 for user management using .NET Core,,,1660820576.0,CC BY-SA 4.0,
54,['c#'],"{'account_id': 25940795, 'reputation': 1, 'user_id': 19660341, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AFdZucoetrxft3pnOyrertKxnbZeP0hVMMOj32m_rCpU=k-s256', 'display_name': 'Abdo iBrahim', 'link': 'https://stackoverflow.com/users/19660341/abdo-ibrahim'}",True,42,1659284118.0,2,-3,1667236968,1659282950,73184770,https://stackoverflow.com/questions/73184770/cost-of-single-for-loop-against-2-lesser-for-loops,Needs details or clarity,Cost of single for loop against 2 lesser for loops,,,1659283188.0,,
55,"['javascript', 'c#', 'asp.net', '.net']","{'account_id': 19708445, 'reputation': 11, 'user_id': 14429532, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/64H2x.jpg?s=256&g=1', 'display_name': 'Muhammad Hassam', 'link': 'https://stackoverflow.com/users/14429532/muhammad-hassam'}",True,153,,2,0,1667131087,1660072717,73297028,https://stackoverflow.com/questions/73297028/how-to-prevent-user-from-going-back-to-previous-page-in-asp-net,,How to prevent user from going back to previous page in ASP.NET,,,1660073196.0,CC BY-SA 4.0,
56,"['c#', 'wpf', 'image', 'imagesource']","{'account_id': 24747590, 'reputation': 25, 'user_id': 18633572, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GhSuRKEktNPvd1_NA2s9gBAl8jKhFd5qztJoFB6=k-s256', 'display_name': 'Mohammad', 'link': 'https://stackoverflow.com/users/18633572/mohammad'}",False,46,,0,0,1667023183,1661819844,73535986,https://stackoverflow.com/questions/73535986/getting-error-while-trying-to-change-image-source-wpf-c,,getting error while trying to change image source wpf C#,,,1667023183.0,CC BY-SA 4.0,
57,"['c#', 'wpf', 'xaml', 'datagrid']","{'account_id': 24747590, 'reputation': 25, 'user_id': 18633572, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GhSuRKEktNPvd1_NA2s9gBAl8jKhFd5qztJoFB6=k-s256', 'display_name': 'Mohammad', 'link': 'https://stackoverflow.com/users/18633572/mohammad'}",False,54,,0,0,1667022410,1661121246,73438671,https://stackoverflow.com/questions/73438671/how-to-retrieve-items-data-from-datagrid-the-item-is-selected-wpf,,how to retrieve item&#39;s data from DataGrid the item is selected WPF,,,1667022410.0,CC BY-SA 4.0,
58,"['c#', '.net', 'xml', 'parsing']","{'account_id': 40861, 'reputation': 18971, 'user_id': 118584, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/89d52b51651acec30d586289a917c523?s=256&d=identicon&r=PG', 'display_name': 'Kris-I', 'link': 'https://stackoverflow.com/users/118584/kris-i'}",False,48,,1,0,1666989324,1660124328,73304010,https://stackoverflow.com/questions/73304010/read-xml-elements-from-a-specific-node,,Read XML elements from a specific node,,,1660197885.0,CC BY-SA 4.0,
59,['c#'],"{'account_id': 25975827, 'reputation': 11, 'user_id': 19690298, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f3a25a7a3c693ba26207c6a175e671b8?s=256&d=identicon&r=PG', 'display_name': 'FaceHandler', 'link': 'https://stackoverflow.com/users/19690298/facehandler'}",True,88,,1,1,1666944740,1659608333,73234165,https://stackoverflow.com/questions/73234165/error-cs0120-an-object-reference-is-required-for-the-non-static-field-method,,"error CS0120: An object reference is required for the non-static field, method, or property &#39;SetFaces.btnA&#39;",,,,CC BY-SA 4.0,
60,"['c#', 'linux', '.net-core', '.net-6.0', 'windows-authentication']","{'account_id': 22402506, 'reputation': 11, 'user_id': 16612670, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJy9YChkcyjDQrpVdHB7ZJhogk4lODCgxhe3-LE2=k-s256', 'display_name': 'long_Singh', 'link': 'https://stackoverflow.com/users/16612670/long-singh'}",False,187,,1,0,1666856594,1661235215,73453926,https://stackoverflow.com/questions/73453926/how-to-configure-windows-authentication-in-linux-ubuntu-for-dotnet-core-net-6,,How to configure windows authentication in linux/ubuntu for dotnet core (.NET 6),,,,CC BY-SA 4.0,
61,"['c#', 'asp.net-mvc', 'model-view-controller', 'razor', 'bitmap']","{'account_id': 25994252, 'reputation': 11, 'user_id': 19705917, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AFdZucoZ7K0spXBj4luZjI-4nGIkM1EPI7c_2Rthivh4pTY=k-s256', 'display_name': 'Henry Ni&#241;o', 'link': 'https://stackoverflow.com/users/19705917/henry-ni%c3%b1o'}",False,49,,1,1,1666791458,1659791222,73259979,https://stackoverflow.com/questions/73259979/how-to-show-bitmap-in-razor-cshtml,,How to show Bitmap in Razor cshtml,,,1659814868.0,CC BY-SA 4.0,
62,"['c#', '.net', 'wpf']","{'account_id': 7773539, 'reputation': 13, 'user_id': 5882340, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/1f92430746b569481fffdca2a3e6062e?s=256&d=identicon&r=PG&f=1', 'display_name': 'Marcin', 'link': 'https://stackoverflow.com/users/5882340/marcin'}",True,36,,1,0,1666770816,1661196035,73450091,https://stackoverflow.com/questions/73450091/datatemplateselector-thats-using-boolean-value-as-an-object-reports-an-issue-in,,DataTemplateSelector that&#39;s using boolean value as an object reports an issue in XAML Designer,,,,CC BY-SA 4.0,73461083.0
63,"['c#', 'ffmpeg', 'webrtc', 'streaming', 'rtsp']","{'account_id': 9461582, 'reputation': 127, 'user_id': 7035167, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/590537590fd6b00d216bb352974a09ab?s=256&d=identicon&r=PG&f=1', 'display_name': 'Alessandro Martinelli', 'link': 'https://stackoverflow.com/users/7035167/alessandro-martinelli'}",False,248,,0,0,1666700857,1659522598,73220188,https://stackoverflow.com/questions/73220188/convert-continuous-image-sequence-to-webrtc-stream,,Convert continuous image sequence to webRTC stream,,,1666700857.0,CC BY-SA 4.0,
64,"['c#', '.net-core', 'amazon-dynamodb', 'polly', 'retry-logic']","{'account_id': 21411414, 'reputation': 51, 'user_id': 15771544, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-IavaJCklvzo/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmfLKc8xfSyNxvyEDh4XEK1P45MVg/s96-c/photo.jpg?sz=256', 'display_name': 'jack', 'link': 'https://stackoverflow.com/users/15771544/jack'}",True,249,,1,1,1666696183,1660301340,73332981,https://stackoverflow.com/questions/73332981/net-core-aws-dynamodb-with-retry-policies,,.Net Core - AWS DynamoDb With Retry Policies,,,1666696183.0,CC BY-SA 4.0,73339073.0
65,"['c#', 'sockets', 'tcp', 'stream', 'udp']","{'account_id': 25766968, 'reputation': 13, 'user_id': 19516694, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d400c73d8ec1054e27539a5aef7dd362?s=256&d=identicon&r=PG', 'display_name': 'helplessCrab', 'link': 'https://stackoverflow.com/users/19516694/helplesscrab'}",True,276,,1,0,1666674624,1659865074,73266383,https://stackoverflow.com/questions/73266383/live-radio-with-udp-tcp-protocols,,Live Radio With UDP TCP Protocols,,,1666674624.0,CC BY-SA 4.0,73268679.0
66,"['c#', '.net-core', 'encoding', 'actionresult']","{'account_id': 4987654, 'reputation': 129, 'user_id': 4010780, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/joJKG.jpg?s=256&g=1', 'display_name': 'Samuele', 'link': 'https://stackoverflow.com/users/4010780/samuele'}",False,253,,0,0,1666602186,1659509509,73217415,https://stackoverflow.com/questions/73217415/net-core-6-0-filecontentresult-wrong-encoding,,.NET Core 6.0 FileContentResult wrong encoding,,,1659511278.0,CC BY-SA 4.0,
67,"['c#', 'cppsharp']","{'account_id': 2083054, 'reputation': 369, 'user_id': 1854641, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/534ce15ac34c36d646e1206cd8695d0a?s=256&d=identicon&r=PG', 'display_name': 'J&#252;rgen B&#246;hm', 'link': 'https://stackoverflow.com/users/1854641/j%c3%bcrgen-b%c3%b6hm'}",False,399,,1,0,1666563822,1659452433,73209736,https://stackoverflow.com/questions/73209736/how-to-use-cppsharp,,How to use CppSharp,,,1659462915.0,CC BY-SA 4.0,
68,"['c#', 'asp.net', 'list', 'linq']","{'account_id': 26075720, 'reputation': 55, 'user_id': 19774702, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AItbvmltuLhQRtvOe7LrZiYMhbTopqDUyhCE33JEhy5M=k-s256', 'display_name': 'ludodev69', 'link': 'https://stackoverflow.com/users/19774702/ludodev69'}",False,129,,0,1,1666545116,1660644152,73372190,https://stackoverflow.com/questions/73372190/how-to-initialize-a-class-property-list-by-adding-elements-to-it,,How to initialize a class property List by adding Elements to it,,,1666545116.0,CC BY-SA 4.0,
69,"['c#', '.net', 'frontend', 'frameworks', 'caliburn.micro']","{'account_id': 21332094, 'reputation': 1, 'user_id': 15703763, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/ZTeUt.jpg?s=256&g=1', 'display_name': 'Marcos Henrique', 'link': 'https://stackoverflow.com/users/15703763/marcos-henrique'}",False,88,,1,0,1666441816,1661546356,73506270,https://stackoverflow.com/questions/73506270/activateitemasync-in-caliburn-micro,,ActivateItemAsync in Caliburn.Micro,,,,CC BY-SA 4.0,
70,"['c#', '.net-assembly', 'sourcegenerators', 'csharp-source-generator']","{'account_id': 9272866, 'reputation': 133, 'user_id': 6886276, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/fMGua.png?s=256&g=1', 'display_name': 'CodeChops', 'link': 'https://stackoverflow.com/users/6886276/codechops'}",True,177,,1,1,1666440642,1659968217,73279354,https://stackoverflow.com/questions/73279354/c-source-generators-is-there-a-way-to-find-type-information-of-referenced-proj,,C# source generators: Is there a way to find type information of referenced projects?,,,,CC BY-SA 4.0,74163439.0
71,['c#'],"{'account_id': 209189, 'reputation': 15548, 'user_id': 460084, 'user_type': 'registered', 'accept_rate': 81, 'profile_image': 'https://www.gravatar.com/avatar/da1ca34cd223036fca4443fe8187b2fd?s=256&d=identicon&r=PG', 'display_name': 'kofifus', 'link': 'https://stackoverflow.com/users/460084/kofifus'}",True,163,,3,0,1666380124,1660446490,73348903,https://stackoverflow.com/questions/73348903/pattern-matching-test-for-null-and-assign,,Pattern matching test for null and assign,,,1660447941.0,CC BY-SA 4.0,73349061.0
72,"['c#', 'unity3d', 'recorder']","{'account_id': 20881810, 'reputation': 49, 'user_id': 15339362, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/0a4236677115f73f0b57206b2b56c386?s=256&d=identicon&r=PG&f=1', 'display_name': 'Bertrand', 'link': 'https://stackoverflow.com/users/15339362/bertrand'}",True,266,,1,0,1666367263,1661780295,73529723,https://stackoverflow.com/questions/73529723/unity-recorder-by-scripting,,Unity Recorder by scripting,,,1666367263.0,CC BY-SA 4.0,73530907.0
73,"['c#', 'azure', 'linker', '.net-6.0', 'wkhtmltopdf']","{'account_id': 5982200, 'reputation': 3638, 'user_id': 4700841, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/7469e3502b24810b8120757fee2f3cb0?s=256&d=identicon&r=PG', 'display_name': 'ScottishTapWater', 'link': 'https://stackoverflow.com/users/4700841/scottishtapwater'}",True,98,,1,1,1666282535,1660302633,73333220,https://stackoverflow.com/questions/73333220/net-6-upgrade-broke-dinktopdf-on-azure-function,,.NET 6 Upgrade Broke DinkToPdf on Azure Function,,,,CC BY-SA 4.0,74143143.0
74,"['c#', 'tally']","{'account_id': 14421377, 'reputation': 51, 'user_id': 10417305, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/--J9-ael3qJ8/AAAAAAAAAAI/AAAAAAAAAAA/yMzYeJeWoxc/photo.jpg?sz=256', 'display_name': 'Gokul Kannan', 'link': 'https://stackoverflow.com/users/10417305/gokul-kannan'}",True,82,,2,1,1666269392,1660281279,73329516,https://stackoverflow.com/questions/73329516/can-we-load-tdl-file-to-tally-through-c-code-automatically,,Can we Load TDL file to Tally through C# code automatically,,,,CC BY-SA 4.0,74139998.0
75,"['c#', 'ios', 'xamarin', 'visual-studio-2022']","{'account_id': 22047713, 'reputation': 41, 'user_id': 16312453, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/9ac9aa7d400553e6e499920e4b2037fb?s=256&d=identicon&r=PG&f=1', 'display_name': 'LinkSoft', 'link': 'https://stackoverflow.com/users/16312453/linksoft'}",True,135,,2,3,1666262135,1661229128,73453157,https://stackoverflow.com/questions/73453157/xamarin-ios-build-error-extracting-zip-entry-would-have-resulted-in-a-file-outs,,Xamarin IOS Build Error &quot;Extracting Zip entry would have resulted in a file outside the specified destination directory.&quot;,,,1661256332.0,CC BY-SA 4.0,
