,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,last_edit_date,accepted_answer_id,closed_date,closed_reason,locked_date
46,"['c#', 'iis', 'debugdiag', 'debug-diagnostic-tool']","{'account_id': 11133118, 'reputation': 110, 'user_id': 8172490, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/1318581428210212/picture?type=large', 'display_name': 'Weanich Sanchol', 'link': 'https://stackoverflow.com/users/8172490/weanich-sanchol'}",False,117,0,0,1662131934,1596261431,63202264,CC BY-SA 4.0,https://stackoverflow.com/questions/63202264/how-to-know-the-operationcontract-was-called-by-request-using-debug-diagnostic-t,How to know the OperationContract was called by request using debug diagnostic tool,1662131934.0,,,,
47,"['c#', 'asp.net', 'asp.net-core', 'razor-pages']","{'account_id': 9716897, 'reputation': 41, 'user_id': 8390423, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/6b5f7dac7b092b253f2b4bd4c1224fb7?s=256&d=identicon&r=PG&f=1', 'display_name': 'user60762', 'link': 'https://stackoverflow.com/users/8390423/user60762'}",True,11462,2,4,1661885693,1598872934,63669845,CC BY-SA 4.0,https://stackoverflow.com/questions/63669845/how-to-refresh-the-page-content-after-a-post-submission-on-asp-net-core-razor-pa,How to refresh the page content after a Post submission on ASP.NET Core Razor Pages?,,,,,
48,"['c#', 'html', 'css', 'devexpress', 'html-to-pdf']","{'account_id': 19217993, 'reputation': 21, 'user_id': 14042359, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c7417ea54e4b539cfe28cbec465ee2cf?s=256&d=identicon&r=PG&f=1', 'display_name': 'jhughes', 'link': 'https://stackoverflow.com/users/14042359/jhughes'}",False,519,1,2,1661421378,1596466190,63231703,CC BY-SA 4.0,https://stackoverflow.com/questions/63231703/devexpress-richeditdocumentserver-htmltext-property-not-properly-formatting-css,"Devexpress RichEditDocumentServer HtmlText property not properly formatting CSS (width, padding, margin) .NET Framework 4.7.2",,,,,
49,"['c#', 'sockets', 'ssl', 'sslstream']","{'account_id': 10874050, 'reputation': 1170, 'user_id': 7994967, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/720958731409299/picture?type=large', 'display_name': 'Qiu Zhou', 'link': 'https://stackoverflow.com/users/7994967/qiu-zhou'}",True,668,2,1,1660653396,1598089277,63534749,CC BY-SA 4.0,https://stackoverflow.com/questions/63534749/c-read-from-sslstream-continuously-long-connection-last-for-up-to-days-and-e,"C# Read from SslStream continuously (long connection, last for up to days) and Efficiently without infinite loop",1598233541.0,63553967.0,,,
50,"['c#', '.net', 'linux', 'semaphore']","{'account_id': 18991414, 'reputation': 121, 'user_id': 13860613, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GhaoE_-EU-FQJFjXAwTHzR9vfi9Ak_E-UIOenWz8Q=k-s256', 'display_name': 'ANDERSON MANOEL PATRIGNANI', 'link': 'https://stackoverflow.com/users/13860613/anderson-manoel-patrignani'}",True,1555,1,3,1660580147,1596741046,63290287,CC BY-SA 4.0,https://stackoverflow.com/questions/63290287/run-semaphore-on-linux-c,Run semaphore on linux c#,1596741189.0,63291851.0,,,
51,"['c#', 'asp.net-core', 'httpclient']","{'account_id': 1197824, 'reputation': 4984, 'user_id': 1169180, 'user_type': 'registered', 'accept_rate': 98, 'profile_image': 'https://www.gravatar.com/avatar/a52e1cf358e1246e3cdc71533ffb8430?s=256&d=identicon&r=PG', 'display_name': 'Shaggy', 'link': 'https://stackoverflow.com/users/1169180/shaggy'}",True,3499,3,1,1660276530,1597034403,63334217,CC BY-SA 4.0,https://stackoverflow.com/questions/63334217/multiple-httpclient-instances-with-same-implementation-in-dotnet-core,Multiple httpclient instances with same implementation in dotnet core,1597037637.0,,,,
52,"['c#', 'azure', 'msbuild', 'azure-functions']","{'account_id': 10829337, 'reputation': 570, 'user_id': 7964283, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/6b9bdd375f3e219647945017a035e3eb?s=256&d=identicon&r=PG&f=1', 'display_name': 'benbants', 'link': 'https://stackoverflow.com/users/7964283/benbants'}",True,6714,3,21,1659708078,1597414060,63414375,CC BY-SA 4.0,https://stackoverflow.com/questions/63414375/failed-to-resolve-for-reference-microsoft-azure-webjobs-extensions-metadata-ge,Failed to resolve for reference Microsoft.Azure.WebJobs.Extensions - Metadata generation failed,,63431206.0,,,
53,"['c#', 'apache-kafka', 'confluent-kafka-dotnet']","{'account_id': 9872507, 'reputation': 75, 'user_id': 7311575, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/1517443618288979/picture?type=large', 'display_name': 'Andrei Ivanov', 'link': 'https://stackoverflow.com/users/7311575/andrei-ivanov'}",True,3819,2,2,1659682337,1598177798,63545786,CC BY-SA 4.0,https://stackoverflow.com/questions/63545786/kafka-consumer-doesnt-consume-messages-from-existing-topic,Kafka consumer doesn&#39;t consume messages from existing topic,1659682337.0,63604817.0,,,
54,"['c#', 'asp.net-core', 'itext']","{'account_id': 16533303, 'reputation': 7, 'user_id': 11945970, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/9e9cf62da7c21c1f82e27b76d08dc1f0?s=256&d=identicon&r=PG&f=1', 'display_name': 'UmeshDixit', 'link': 'https://stackoverflow.com/users/11945970/umeshdixit'}",True,2392,2,-2,1659473528,1597401949,63411265,CC BY-SA 4.0,https://stackoverflow.com/questions/63411265/how-to-convert-html-template-into-pdf-using-itextsharp-version-less-than-5-using,How to Convert HTML Template into PDF using ITextsharp version less than 5 using ASP.net Core?,1657471297.0,,,,
55,"['c#', 'image', 'unity3d', 'aspect-ratio']","{'account_id': 12730207, 'reputation': 41, 'user_id': 9247155, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/910526df16c89b21b9cabdfa2243b2aa?s=256&d=identicon&r=PG&f=1', 'display_name': 'Dong', 'link': 'https://stackoverflow.com/users/9247155/dong'}",True,3639,1,2,1659339668,1596561752,63252038,CC BY-SA 4.0,https://stackoverflow.com/questions/63252038/unity-how-can-i-maintain-sprites-aspect-ratio,Unity) How can I maintain sprites aspect ratio?,1596608829.0,63253189.0,,,
56,"['c#', 'docker', '.net-core']","{'account_id': 1144640, 'reputation': 3048, 'user_id': 1127683, 'user_type': 'registered', 'accept_rate': 42, 'profile_image': 'https://www.gravatar.com/avatar/a76519a679f758a73ba52aba846b14f6?s=256&d=identicon&r=PG', 'display_name': 'GreenyMcDuff', 'link': 'https://stackoverflow.com/users/1127683/greenymcduff'}",False,351,1,5,1659270509,1596904893,63317867,CC BY-SA 4.0,https://stackoverflow.com/questions/63317867/docker-dotnet-xunit-test-errors-with-cannot-assign-requested-address-var-run-do,Docker.DotNet xUnit Test errors with Cannot assign requested address /var/run/docker.sock,1596911050.0,,,,
57,"['c#', 'c++', 'mono', 'mono-embedding']","{'account_id': 9699493, 'reputation': 149, 'user_id': 7194922, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a2607dd0e70db7243e79ddc4d331a77d?s=256&d=identicon&r=PG&f=1', 'display_name': 'Antiro42', 'link': 'https://stackoverflow.com/users/7194922/antiro42'}",False,596,1,2,1659208806,1596389184,63219071,CC BY-SA 4.0,https://stackoverflow.com/questions/63219071/mono-runtime-crash-when-embedding-in-c-application-on-linux,Mono runtime crash when embedding in C++ application on Linux,,,,,
58,"['c#', 'windows', 'winapi', 'windows-10', 'windows-identity']","{'account_id': 97538, 'reputation': 3778, 'user_id': 264540, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://www.gravatar.com/avatar/2a5d4d5a780831c699b1751ca808abc2?s=256&d=identicon&r=PG', 'display_name': 'Scott Smith', 'link': 'https://stackoverflow.com/users/264540/scott-smith'}",True,547,2,1,1659108655,1597284045,63387067,CC BY-SA 4.0,https://stackoverflow.com/questions/63387067/convert-sessionid-to-user-account-sid-without-wtsquerysessioninformation,Convert SessionId to User Account SID _without_ WTSQuerySessionInformation?,1597339919.0,,,,
59,"['c#', 'base64', 'cryptojs']","{'account_id': 5234265, 'reputation': 66, 'user_id': 4183413, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/pGuVA.jpg?s=256&g=1', 'display_name': 'Mitsuha Kitsune', 'link': 'https://stackoverflow.com/users/4183413/mitsuha-kitsune'}",True,1166,1,0,1659030280,1597415629,63414820,CC BY-SA 4.0,https://stackoverflow.com/questions/63414820/equivalent-of-cryptojs-enc-base64-parse-on-c,Equivalent of CryptoJS.enc.Base64.parse on C#,,63416257.0,,,
60,"['c#', '.net-core', 'visual-studio-code']","{'account_id': 19275017, 'reputation': 171, 'user_id': 14088240, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/4Ng6U.jpg?s=256&g=1', 'display_name': 'Harry Rawlins', 'link': 'https://stackoverflow.com/users/14088240/harry-rawlins'}",True,19022,8,16,1658917474,1597162828,63362319,CC BY-SA 4.0,https://stackoverflow.com/questions/63362319/could-not-locate-net-core-project-assets-were-not-generated,Could not locate .NET Core project. Assets were not generated,1597241687.0,,,,
61,"['c#', 'bluetooth', '32feet']","{'account_id': 4026392, 'reputation': 574, 'user_id': 3314466, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/8d88abaf0103d2003081a57ac51b4472?s=256&d=identicon&r=PG&f=1', 'display_name': 'L&#225;z&#225;r Zsolt', 'link': 'https://stackoverflow.com/users/3314466/l%c3%a1z%c3%a1r-zsolt'}",False,813,0,0,1658623969,1597706687,63459859,CC BY-SA 4.0,https://stackoverflow.com/questions/63459859/unable-to-connect-to-bluetooth-hid-device-with-inthehand-net-32feet,Unable to connect to Bluetooth HID device with InTheHand.Net (32feet),,,,,
62,"['python', 'c#', 'encryption', 'diffie-hellman']","{'account_id': 19255535, 'reputation': 3, 'user_id': 14072540, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Gj2sX6Zr3xr9WIfbGxoRglvIlohHtul8IUFwyGn-g=k-s256', 'display_name': 'Jan Bellenberg', 'link': 'https://stackoverflow.com/users/14072540/jan-bellenberg'}",True,203,1,0,1658320245,1596920702,63320230,CC BY-SA 4.0,https://stackoverflow.com/questions/63320230/diffie-hellman-between-a-c-server-and-a-python-client,Diffie-Hellman between a C# Server and a Python Client,1658320245.0,,,,
63,"['c#', 'visual-studio', 'winforms']","{'account_id': 18942313, 'reputation': 31, 'user_id': 13822051, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-qB4OEjRUwLo/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuckdYSzRWD-oTm8rLzOHc_9ge0ZQpQ/photo.jpg?sz=256', 'display_name': 'RedKabin', 'link': 'https://stackoverflow.com/users/13822051/redkabin'}",False,557,1,2,1658308206,1597945340,63510530,CC BY-SA 4.0,https://stackoverflow.com/questions/63510530/borderless-form-drag-to-top-to-maximize-like-a-normal-form-or-drag-to-side-to-s,"Borderless Form, Drag to top to maximize like a normal form or drag to side to split screen",,,,,
64,"['c#', 'asynchronous', 'async-await', 'concurrency', 'concurrentdictionary']","{'account_id': 551098, 'reputation': 1925, 'user_id': 915839, 'user_type': 'registered', 'accept_rate': 94, 'profile_image': 'https://www.gravatar.com/avatar/22686a8a81daf133d7f9577f3edb6167?s=256&d=identicon&r=PG', 'display_name': 'morleyc', 'link': 'https://stackoverflow.com/users/915839/morleyc'}",True,253,1,0,1658245701,1596825924,63307604,CC BY-SA 4.0,https://stackoverflow.com/questions/63307604/calling-async-callback-from-concurrentdictionary-potential-deadlock,Calling async callback from ConcurrentDictionary - potential deadlock?,1658245701.0,63310640.0,,,
65,"['c#', 'asynchronous', '.net-core', 'iasyncenumerable', 'system.threading.channels']","{'account_id': 1219169, 'reputation': 955, 'user_id': 1186161, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/1703510d95fdbf456794328af0c319ba?s=256&d=identicon&r=PG&f=1', 'display_name': 'MplsAmigo', 'link': 'https://stackoverflow.com/users/1186161/mplsamigo'}",True,1497,1,1,1658245139,1596475026,63234041,CC BY-SA 4.0,https://stackoverflow.com/questions/63234041/system-threading-channels-readasync-method-is-blocking-execution,System.Threading.Channels ReadAsync() method is blocking execution,1658245139.0,63239223.0,,,
66,"['c#', 'sql-server', 'entity-framework-core', 'database-first']","{'account_id': 13901515, 'reputation': 81, 'user_id': 10037028, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/3dde82aa9665c639568a1acf98488d3f?s=256&d=identicon&r=PG&f=1', 'display_name': 'dr1sshamra', 'link': 'https://stackoverflow.com/users/10037028/dr1sshamra'}",False,851,2,2,1658164839,1598207041,63550576,CC BY-SA 4.0,https://stackoverflow.com/questions/63550576/ef-core-scaffold-dbcontext-doesnt-work-execution-timeout-expired,EF core Scaffold-DbContext doesn&#39;t work : Execution Timeout Expired,1598213431.0,,,,
67,"['c#', 'asp.net', '.net', 'appsettings']","{'account_id': 3483893, 'reputation': 310, 'user_id': 2915279, 'user_type': 'registered', 'accept_rate': 56, 'profile_image': 'https://i.stack.imgur.com/nzzM2.jpg?s=256&g=1', 'display_name': 'E. Verdi', 'link': 'https://stackoverflow.com/users/2915279/e-verdi'}",True,1360,3,1,1657994067,1596638897,63267736,CC BY-SA 4.0,https://stackoverflow.com/questions/63267736/how-to-bind-appsettings-json-setting-with-dots-in-the-setting-name,How to bind appsettings.json setting with dots in the setting name,,,,,
68,"['c#', 'audio', 'pcm', 'audio-channels']","{'account_id': 19407491, 'reputation': 1, 'user_id': 14192637, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-o-PzurWQBG8/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucm3IieBsNeC6Gvp6LGwyrmdhyxvwQ/photo.jpg?sz=256', 'display_name': 'Abdullah Al-Sharif', 'link': 'https://stackoverflow.com/users/14192637/abdullah-al-sharif'}",False,291,1,0,1657916325,1598815794,63661358,CC BY-SA 4.0,https://stackoverflow.com/questions/63661358/iextract-information-from-audio-file-c,Iextract information from audio file C#,1657916325.0,,,,
69,"['c#', 'asp.net-mvc', 'gzipstream', 'deflatestream', 'onactionexecuting']","{'account_id': 19068828, 'reputation': 11, 'user_id': 13923439, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GgrO7sQW0lCX9muJRqDs7DBQpnXkoR8g5IcQIR8yQ=k-s256', 'display_name': 'Ryuukenju', 'link': 'https://stackoverflow.com/users/13923439/ryuukenju'}",False,504,1,1,1657796420,1598543052,63619638,CC BY-SA 4.0,https://stackoverflow.com/questions/63619638/decompress-body-request-with-c-in-asp-net-mvc-already-compressed-with-pako-libr,Decompress body request with C# in asp.net mvc already compressed with pako library JS,,,,,
70,"['c#', 'asp.net-core', '.net-core', 'asp.net-core-2.1', 'two-factor-authentication']","{'account_id': 3340095, 'reputation': 39, 'user_id': 6172565, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d346308950a83e89da8abb6a5c4442e6?s=256&d=identicon&r=PG&f=1', 'display_name': 'Usman Ashraf', 'link': 'https://stackoverflow.com/users/6172565/usman-ashraf'}",False,914,1,2,1657622429,1597059150,63339364,CC BY-SA 4.0,https://stackoverflow.com/questions/63339364/integrating-duo-web-with-net-core,Integrating DUO WEB with .NET core,1597154146.0,,,,
71,"['c#', 'unity3d']","{'account_id': 19331441, 'reputation': 51, 'user_id': 14132962, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c21817ea142562e93d3a87856230304b?s=256&d=identicon&r=PG&f=1', 'display_name': 'ToDyToScAnO', 'link': 'https://stackoverflow.com/users/14132962/todytoscano'}",True,10607,3,4,1657482317,1597859857,63492526,CC BY-SA 4.0,https://stackoverflow.com/questions/63492526/c-unity-the-namespace-global-namespace-already-contains-a-definition-for,C# Unity the namespace &#39;&lt;global namespace&gt;&#39; already contains a definition for,,63493219.0,,,
72,"['c#', 'asp.net-core', '.net-core', 'blazor', 'blazor-webassembly']","{'account_id': 1203030, 'reputation': 5008, 'user_id': 1173307, 'user_type': 'registered', 'accept_rate': 68, 'profile_image': 'https://www.gravatar.com/avatar/661da69d4d513e5b58a94d670a136f5f?s=256&d=identicon&r=PG', 'display_name': 'pantonis', 'link': 'https://stackoverflow.com/users/1173307/pantonis'}",True,1315,3,0,1657451904,1598786394,63656872,CC BY-SA 4.0,https://stackoverflow.com/questions/63656872/theme-scripts-run-before-dom-is-ready-in-blazor-webassembly,Theme scripts run before DOM is ready in Blazor Webassembly,1598858209.0,63657638.0,,,
73,"['c#', 'json']","{'account_id': 18919508, 'reputation': 17, 'user_id': 13803828, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GiNUtMBovhokHIUpZmAZKQOFYAPBRKFAh5l874e=k-s256', 'display_name': 'Nhat Truong Le', 'link': 'https://stackoverflow.com/users/13803828/nhat-truong-le'}",True,713,1,0,1657402457,1597638573,63444576,CC BY-SA 4.0,https://stackoverflow.com/questions/63444576/net-missing-member-when-deserialize,.NET Missing member when deserialize,1597645701.0,,,,
74,['c#'],"{'account_id': 270734, 'reputation': 2314, 'user_id': 560854, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/445412c16b5a1eeec0216cd46b959481?s=256&d=identicon&r=PG', 'display_name': 'Arnab', 'link': 'https://stackoverflow.com/users/560854/arnab'}",True,908,3,1,1657290260,1598672348,63643177,CC BY-SA 4.0,https://stackoverflow.com/questions/63643177/find-index-of-a-list-of-keyvalue-pair-by-key-updated,Find index of a list of keyvalue pair by key -updated,1598672781.0,63643256.0,,,
75,"['c#', 'azure', 'asp.net-core', '.net-core', 'azureservicebus']","{'account_id': 10889710, 'reputation': 91, 'user_id': 8005955, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-do-pvhgmwDM/AAAAAAAAAAI/AAAAAAAAABE/mkxe_N_ucgg/photo.jpg?sz=256', 'display_name': 'MQaiser', 'link': 'https://stackoverflow.com/users/8005955/mqaiser'}",True,584,2,0,1657097853,1598373791,63583474,CC BY-SA 4.0,https://stackoverflow.com/questions/63583474/how-to-send-message-to-topic-subscription-dead-letter-queue-explicitly-in-azure,How to send message to Topic Subscription Dead Letter Queue Explicitly in Azure Service Bus,,63584192.0,,,
