,tags,migrated_from,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,link,title,accepted_answer_id,content_license,protected_date,closed_date,closed_reason,community_owned_date
46,"['c#', '.net', 'io', 'streamreader', 'file-handling']",,"{'account_id': 1961253, 'reputation': 6478, 'user_id': 1762761, 'user_type': 'registered', 'accept_rate': 53, 'profile_image': 'https://www.gravatar.com/avatar/b9ae08492cf89edf5c5f259452eb71f1?s=256&d=identicon&r=PG', 'display_name': 'Win Coder', 'link': 'https://stackoverflow.com/users/1762761/win-coder'}",True,369860,7,179,1659519875,1353576709,1638865910.0,13509532,https://stackoverflow.com/questions/13509532/how-to-find-and-replace-text-in-a-file,How to find and replace text in a file,13509665.0,CC BY-SA 4.0,,,,
47,"['c#', 'sql-server', 'entity-framework', 'multiprocessing']",,"{'account_id': 1438977, 'reputation': 1438, 'user_id': 1359694, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/055c13a4b66a0891f20c63580fc48c13?s=256&d=identicon&r=PG', 'display_name': 'Gilad Gat', 'link': 'https://stackoverflow.com/users/1359694/gilad-gat'}",True,69616,5,73,1659448220,1353005036,1353007058.0,13404061,https://stackoverflow.com/questions/13404061/how-can-i-lock-a-table-on-read-using-entity-framework,"How can I lock a table on read, using Entity Framework?",,CC BY-SA 3.0,,,,
48,"['c#', 'network-programming', 'network-protocols']",,"{'account_id': 303020, 'reputation': 1620, 'user_id': 611716, 'user_type': 'registered', 'accept_rate': 76, 'profile_image': 'https://i.stack.imgur.com/f4i2e.jpg?s=256&g=1', 'display_name': 'Frecklefoot', 'link': 'https://stackoverflow.com/users/611716/frecklefoot'}",True,42294,9,28,1659283942,1354223750,1354225272.0,13634868,https://stackoverflow.com/questions/13634868/get-the-default-gateway,Get the Default Gateway,13635038.0,CC BY-SA 3.0,,,,
49,"['c#', 'serialization', 'json.net']",,"{'account_id': 45327, 'reputation': 14176, 'user_id': 133584, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://i.stack.imgur.com/f39EU.png?s=256&g=1', 'display_name': 'PassionateDeveloper', 'link': 'https://stackoverflow.com/users/133584/passionatedeveloper'}",True,190183,13,186,1658948327,1353578772,1431530220.0,13510204,https://stackoverflow.com/questions/13510204/json-net-self-referencing-loop-detected,JSON.Net Self referencing loop detected,13549982.0,CC BY-SA 3.0,,,,
50,"['c#', 'asp.net-mvc', 'signalr', 'newrelic']",,"{'account_id': 68104, 'reputation': 27023, 'user_id': 198927, 'user_type': 'registered', 'accept_rate': 55, 'profile_image': 'https://i.stack.imgur.com/KYYvK.jpg?s=256&g=1', 'display_name': 'Petrus Theron', 'link': 'https://stackoverflow.com/users/198927/petrus-theron'}",True,4644,8,29,1658928567,1353491425,1353491954.0,13490473,https://stackoverflow.com/questions/13490473/ignore-persistent-signalr-connections-in-new-relic,Ignore persistent SignalR connections in New Relic,13499306.0,CC BY-SA 3.0,,,,
51,['c#'],,"{'account_id': 33442, 'reputation': 22671, 'user_id': 93647, 'user_type': 'registered', 'accept_rate': 74, 'profile_image': 'https://i.stack.imgur.com/Ax2MN.png?s=256&g=1', 'display_name': 'Oleg Vazhnev', 'link': 'https://stackoverflow.com/users/93647/oleg-vazhnev'}",True,14640,6,7,1658910277,1353053344,1353058282.0,13412672,https://stackoverflow.com/questions/13412672/when-c-program-crash-how-to-know-why,when c# program crash how to know why?,13413054.0,CC BY-SA 3.0,,,,
52,"['c#', '.net', 'enums', 'enum-flags']",,"{'account_id': 166072, 'reputation': 24457, 'user_id': 389966, 'user_type': 'registered', 'accept_rate': 85, 'profile_image': 'https://www.gravatar.com/avatar/609cad1ab26e0b25b5a4c83669221114?s=256&d=identicon&r=PG', 'display_name': 'Adi Lester', 'link': 'https://stackoverflow.com/users/389966/adi-lester'}",True,42122,7,134,1658824513,1352061589,,13222671,https://stackoverflow.com/questions/13222671/why-are-flag-enums-usually-defined-with-hexadecimal-values,Why are flag enums usually defined with hexadecimal values,13222740.0,CC BY-SA 3.0,,,,
53,"['c#', 'right-click', 'tasklist', 'jump-list']",,"{'account_id': 355180, 'reputation': 1077, 'user_id': 693972, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/c97b3a131f024d23b3bd72b60c90d7a4?s=256&d=identicon&r=PG', 'display_name': 'OverMars', 'link': 'https://stackoverflow.com/users/693972/overmars'}",True,371,2,3,1658508908,1353083516,1658508908.0,13420586,https://stackoverflow.com/questions/13420586/adding-task-options-when-pinned-app-is-right-clicked,Adding task options when pinned app is right clicked,13420793.0,CC BY-SA 4.0,,,,
54,"['c#', 'asp.net', '.net', '.net-assembly']",,"{'account_id': 183654, 'reputation': 820, 'user_id': 1248050, 'user_type': 'registered', 'accept_rate': 77, 'profile_image': 'https://www.gravatar.com/avatar/aea61a64e23fc50481ab16ce34c8d4cd?s=256&d=identicon&r=PG', 'display_name': 'new_programmer', 'link': 'https://stackoverflow.com/users/1248050/new-programmer'}",True,31174,12,20,1658471889,1353658566,1658471889.0,13525211,https://stackoverflow.com/questions/13525211/could-not-load-file-or-assembly-temporary-asp-net-files,Could not load file or assembly Temporary ASP.NET Files,,CC BY-SA 4.0,,,,
55,"['c#', 'epplus']",,"{'account_id': 7242, 'reputation': 13801, 'user_id': 12503, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://www.gravatar.com/avatar/8381e40c5decbc35f48b4bf756a1946d?s=256&d=identicon&r=PG', 'display_name': 'Shane Courtrille', 'link': 'https://stackoverflow.com/users/12503/shane-courtrille'}",True,55219,6,22,1658323780,1353945352,,13568411,https://stackoverflow.com/questions/13568411/how-to-access-worksheets-in-epplus,How to access worksheets in EPPlus?,13570638.0,CC BY-SA 3.0,,,,
56,['c#'],,"{'account_id': 419901, 'reputation': 4537, 'user_id': 797308, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://www.gravatar.com/avatar/e6e98fb28139b207c708da19e50ce00a?s=256&d=identicon&r=PG', 'display_name': 'NirMH', 'link': 'https://stackoverflow.com/users/797308/nirmh'}",True,6012,3,9,1658280168,1352891569,1352892323.0,13377714,https://stackoverflow.com/questions/13377714/is-there-a-c-equivalent-to-c-file-line-and-function-macros,"Is there a C# equivalent to C++ __FILE__, __LINE__ and __FUNCTION__ macros?",13377859.0,CC BY-SA 3.0,,,,
57,"['c#', 'asp.net', 'sql-server', 'null', 'sqlexception']",,"{'account_id': 1720256, 'reputation': 1699, 'user_id': 1576363, 'user_type': 'registered', 'accept_rate': 66, 'profile_image': 'https://graph.facebook.com/100002185993215/picture?type=large', 'display_name': 'Shiva Pareek', 'link': 'https://stackoverflow.com/users/1576363/shiva-pareek'}",True,15224,4,7,1658157268,1354000362,1658157268.0,13579127,https://stackoverflow.com/questions/13579127/unable-to-handle-system-data-sqltypes-sqlnullvalueexception,Unable to handle System.Data.SqlTypes.SqlNullValueException,13579179.0,CC BY-SA 4.0,,,,
58,"['c#', 'multithreading', 'thread-safety', 'aforge']",,"{'account_id': 2002497, 'reputation': 57, 'user_id': 1793183, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2a8ae631c0f0649636388486726fa503?s=256&d=identicon&r=PG', 'display_name': 'cy.lee', 'link': 'https://stackoverflow.com/users/1793183/cy-lee'}",True,522,4,4,1657699923,1351853212,1657699923.0,13193709,https://stackoverflow.com/questions/13193709/unexpected-data-loss-during-static-queue-enqueue-in-multithread-process,Unexpected data loss during static Queue.Enqueue in multithread process,13193749.0,CC BY-SA 4.0,,,,
59,['c#'],,"{'account_id': 2072977, 'reputation': 161, 'user_id': 1847018, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ff10489487593b80ff3dd4e0252c96fb?s=256&d=identicon&r=PG', 'display_name': 'John Zoo', 'link': 'https://stackoverflow.com/users/1847018/john-zoo'}",True,1080,2,16,1657570908,1353662400,1353662925.0,13525997,https://stackoverflow.com/questions/13525997/c-project-wide-using-alias-directives,c# project-wide using alias directives,,CC BY-SA 3.0,,,,
60,"['c#', '.net', 'ado.net']",,"{'account_id': 733666, 'reputation': 22304, 'user_id': 696627, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://i.stack.imgur.com/x4YHl.gif?s=256&g=1', 'display_name': 'LCJ', 'link': 'https://stackoverflow.com/users/696627/lcj'}",True,76406,4,103,1657086292,1353318029,1495535472.0,13451085,https://stackoverflow.com/questions/13451085/exception-when-addwithvalue-parameter-is-null,Exception when AddWithValue parameter is NULL,13451148.0,CC BY-SA 3.0,,,,
61,"['c#', 'asp.net', 'radio-button', 'radgridview']",,"{'account_id': 1954775, 'reputation': 3, 'user_id': 1758040, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/fa819b30f311ae5a30d7d07f8f7e808c?s=256&d=identicon&r=PG', 'display_name': 'aaa', 'link': 'https://stackoverflow.com/users/1758040/aaa'}",True,1949,1,0,1656779591,1353404918,1656779591.0,13470478,https://stackoverflow.com/questions/13470478/get-text-from-selected-radiobutton,get text from selected radiobutton,13472100.0,CC BY-SA 4.0,,,,
62,"['c#', 'asp.net', 'sql-server', 'iis', 'localdb']",,"{'account_id': 196902, 'reputation': 25064, 'user_id': 440611, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://www.gravatar.com/avatar/bb7d8fdf5ba702571df8bbfcff84e790?s=256&d=identicon&r=PG&f=1', 'display_name': 'Stan', 'link': 'https://stackoverflow.com/users/440611/stan'}",True,17775,3,38,1656688826,1353956464,1353957163.0,13571331,https://stackoverflow.com/questions/13571331/is-it-normal-to-use-localdb-in-production,Is it normal to use LocalDb in production?,13572348.0,CC BY-SA 3.0,,,,
63,"['c#', 'asp.net', 'session', 'webforms', 'loops']",,"{'account_id': 451722, 'reputation': 15129, 'user_id': 847773, 'user_type': 'registered', 'accept_rate': 69, 'profile_image': 'https://i.stack.imgur.com/IraOK.jpg?s=256&g=1', 'display_name': 'Borut Flis', 'link': 'https://stackoverflow.com/users/847773/borut-flis'}",False,2033,2,6,1656499403,1352235897,1352236456.0,13259394,https://stackoverflow.com/questions/13259394/is-it-possible-to-iterate-through-all-sessions-stored-on-server-in-c,Is it possible to iterate through all Sessions stored on Server in C#,,CC BY-SA 3.0,,,,
64,['c#'],,"{'account_id': 2011509, 'reputation': 830, 'user_id': 1799828, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/b79a7413c52745c1000b530297efacdc?s=256&d=identicon&r=PG&f=1', 'display_name': 'Sham', 'link': 'https://stackoverflow.com/users/1799828/sham'}",True,7928,5,4,1656419911,1353483223,1353483347.0,13488357,https://stackoverflow.com/questions/13488357/how-to-prefix-0-zero-to-integer-value,How to Prefix &#39;0&#39; (zero) to integer value,13488415.0,CC BY-SA 3.0,,,,
65,"['c#', 'asp.net-mvc', 'jquery']",,"{'account_id': 362107, 'reputation': 14411, 'user_id': 705132, 'user_type': 'registered', 'accept_rate': 90, 'profile_image': 'https://www.gravatar.com/avatar/81e0807e4a3e3f5a488fc70f79df1a15?s=256&d=identicon&r=PG', 'display_name': 'Halcyon', 'link': 'https://stackoverflow.com/users/705132/halcyon'}",True,359609,16,129,1656414005,1352160068,1352163385.0,13242414,https://stackoverflow.com/questions/13242414/passing-a-list-of-objects-into-an-mvc-controller-method-using-jquery-ajax,Passing A List Of Objects Into An MVC Controller Method Using jQuery Ajax,13255459.0,CC BY-SA 3.0,,,,
66,"['c#', '.net', 'desktop', 'monitor']",,"{'account_id': 1053274, 'reputation': 81, 'user_id': 1056783, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f3d0268c7b08b1666ad0a73ae8eb7222?s=256&d=identicon&r=PG', 'display_name': 'Jure Juric', 'link': 'https://stackoverflow.com/users/1056783/jure-juric'}",True,519,1,5,1656094448,1352803114,,13359228,https://stackoverflow.com/questions/13359228/how-to-use-a-monitor-which-is-not-part-of-desktop-windows-7,How to use a monitor which is not part of desktop (Windows 7),13398721.0,CC BY-SA 3.0,,,,
67,"['c#', 'visual-studio-2008', 'reference', 'components']",,"{'account_id': 415428, 'reputation': 704, 'user_id': 790226, 'user_type': 'registered', 'accept_rate': 63, 'profile_image': 'https://i.stack.imgur.com/KphRR.jpg?s=256&g=1', 'display_name': 'Pseudorandom', 'link': 'https://stackoverflow.com/users/790226/pseudorandom'}",True,26045,1,6,1655893557,1352208561,1655893557.0,13252087,https://stackoverflow.com/questions/13252087/reference-component-microsoft-csharp-could-not-be-found,Reference Component Microsoft.CSharp could not be found,,CC BY-SA 4.0,,,,
68,"['c#', 'exception', 'exception-handling']",,"{'account_id': 348205, 'reputation': 9762, 'user_id': 682763, 'user_type': 'registered', 'accept_rate': 97, 'profile_image': 'https://www.gravatar.com/avatar/cc4ab410936026ce1b033d77cfca419e?s=256&d=identicon&r=PG', 'display_name': 'Expert wanna be', 'link': 'https://stackoverflow.com/users/682763/expert-wanna-be'}",True,17357,4,27,1655834227,1353964380,1503412141.0,13573244,https://stackoverflow.com/questions/13573244/how-to-throw-exception-to-next-catch,How to throw exception to next catch?,13573285.0,CC BY-SA 3.0,,,,
69,"['c#', '.net', 'winforms', 'textbox']",,"{'account_id': 1845329, 'reputation': 12848, 'user_id': 1673776, 'user_type': 'registered', 'accept_rate': 63, 'profile_image': 'https://www.gravatar.com/avatar/d5c0b97ee0563ad80d7017442d9f3a16?s=256&d=identicon&r=PG&f=1', 'display_name': 'Victor', 'link': 'https://stackoverflow.com/users/1673776/victor'}",True,40859,11,9,1655223486,1352225017,1487806439.0,13256720,https://stackoverflow.com/questions/13256720/disable-selecting-text-in-a-textbox,Disable selecting text in a TextBox,,CC BY-SA 3.0,,,,
70,"['c#', 'asp.net']",,"{'account_id': 319395, 'reputation': 4374, 'user_id': 637146, 'user_type': 'registered', 'accept_rate': 84, 'profile_image': 'https://i.stack.imgur.com/yxia7.jpg?s=256&g=1', 'display_name': 'Brandon Wilson', 'link': 'https://stackoverflow.com/users/637146/brandon-wilson'}",True,4819,2,1,1654937939,1351983969,1351986714.0,13214386,https://stackoverflow.com/questions/13214386/create-class-for-list-of-products,Create Class for List of Products,13214456.0,CC BY-SA 3.0,,,,
71,"['c#', '.net', 'proxy', 'pac']",,"{'account_id': 1103897, 'reputation': 484, 'user_id': 1095717, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://www.gravatar.com/avatar/ec281d548c7ce532ebf94273ead8f17a?s=256&d=identicon&r=PG', 'display_name': 'bondar', 'link': 'https://stackoverflow.com/users/1095717/bondar'}",True,14323,2,12,1654873453,1353855821,1504625898.0,13552227,https://stackoverflow.com/questions/13552227/using-proxy-automatic-configuration-from-ie-settings-in-net,Using Proxy Automatic Configuration from IE Settings in .Net,13562345.0,CC BY-SA 3.0,,,,
72,"['c#', 'asp.net-mvc-3', 'decimal', 'number-formatting', 'globalization']",,"{'account_id': 1373069, 'reputation': 919, 'user_id': 1307619, 'user_type': 'registered', 'accept_rate': 87, 'profile_image': 'https://www.gravatar.com/avatar/c3e126579cb7acb3f80040d5dfc12363?s=256&d=identicon&r=PG&f=1', 'display_name': 'Tripping', 'link': 'https://stackoverflow.com/users/1307619/tripping'}",False,6056,2,3,1654791456,1354062208,1654791456.0,13595685,https://stackoverflow.com/questions/13595685/html-editorfor-for-a-decimal-field-with-commas,Html.EditorFor for a decimal field with commas,,CC BY-SA 4.0,,,,
73,"['c#', '.net', 'xml']",,"{'account_id': 190681, 'reputation': 5935, 'user_id': 430803, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://i.stack.imgur.com/fjyQn.png?s=256&g=1', 'display_name': 'Nishant Kumar', 'link': 'https://stackoverflow.com/users/430803/nishant-kumar'}",True,17847,7,16,1654787915,1353745131,1353755459.0,13539555,https://stackoverflow.com/questions/13539555/prevent-self-closing-tags-in-xmlserializer-when-no-data-is-present,Prevent self closing tags in XmlSerializer when no data is present,,CC BY-SA 3.0,,,,
74,"['c#', 'httplistener']",,"{'account_id': 1379709, 'reputation': 205, 'user_id': 1312989, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b8d67a5948dfcd41eacf198b6d97aa15?s=256&d=identicon&r=PG', 'display_name': 'lichtalberich', 'link': 'https://stackoverflow.com/users/1312989/lichtalberich'}",True,18017,2,15,1654615280,1352920301,1495540966.0,13385633,https://stackoverflow.com/questions/13385633/serving-large-files-with-c-httplistener,Serving large files with C# HttpListener,13386573.0,CC BY-SA 3.0,,,,
75,"['c#', '.net']",,"{'account_id': 238444, 'reputation': 17663, 'user_id': 507339, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/e9c336f4d771de0d1fe8c83db58dac19?s=256&d=identicon&r=PG', 'display_name': 'Nilzor', 'link': 'https://stackoverflow.com/users/507339/nilzor'}",True,20593,5,9,1654354869,1353067396,,13416240,https://stackoverflow.com/questions/13416240/what-does-bad-il-range-exception-mean,What does &quot;Bad IL Range&quot; exception mean?,13416338.0,CC BY-SA 3.0,,,,
76,"['c#', 'authentication', 'httpwebrequest']",,"{'account_id': 1531748, 'reputation': 115, 'user_id': 1428804, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://www.gravatar.com/avatar/9cc9f134e535d17eb251e24ee2dfb87f?s=256&d=identicon&r=PG', 'display_name': 'Jack', 'link': 'https://stackoverflow.com/users/1428804/jack'}",True,539,1,1,1653928298,1352755270,1653928298.0,13351754,https://stackoverflow.com/questions/13351754/c-how-to-log-in-by-code-to-social-network-site-geni-com,C# How to log in by code to social network site geni.com,13352553.0,CC BY-SA 4.0,,,,
