,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,accepted_answer_id,last_edit_date,closed_date,closed_reason,protected_date
47,"['c#', 'azure', 'azure-active-directory', 'microsoft-graph-api']","{'account_id': 37624, 'reputation': 38807, 'user_id': 107625, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://www.gravatar.com/avatar/53a82f701ae492808834e621de2586eb?s=256&d=identicon&r=PG', 'display_name': 'Uwe Keim', 'link': 'https://stackoverflow.com/users/107625/uwe-keim'}",True,1122,1,0,1663331895,1601562575,64157481,CC BY-SA 4.0,https://stackoverflow.com/questions/64157481/how-to-programmatically-check-the-send-copies-of-group-conversations-and-events,How to programmatically check the &quot;Send copies of group conversations and events to group members&quot; option for a group?,64205524.0,1663331895.0,,,
48,"['c#', 'json', '.net', 'parsing']","{'account_id': 19734810, 'reputation': 9, 'user_id': 14449539, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2acd6f9b85d1984f317dd53cb6a74908?s=256&d=identicon&r=PG&f=1', 'display_name': 'Marc', 'link': 'https://stackoverflow.com/users/14449539/marc'}",True,131,4,0,1663314263,1602683589,64354848,CC BY-SA 4.0,https://stackoverflow.com/questions/64354848/how-can-i-parse-this-json-in-c,How can I parse this JSON in C#?,,1663314263.0,,,
49,"['c#', 'visual-studio']","{'account_id': 19765383, 'reputation': 1, 'user_id': 14473541, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/68b97e9daa36253cd40c0db06443a2c9?s=256&d=identicon&r=PG&f=1', 'display_name': 'Norbyx', 'link': 'https://stackoverflow.com/users/14473541/norbyx'}",True,1408,1,0,1662820447,1603042098,64416255,CC BY-SA 4.0,https://stackoverflow.com/questions/64416255/cant-run-microsoft-flightsimulator-simconnect-dll-on-visual-studio-c,Can&#39;t run Microsoft.FlightSimulator.SimConnect.dll on Visual Studio C#,,1615905579.0,,,
50,['c#'],"{'account_id': 6412677, 'reputation': 2582, 'user_id': 4971859, 'user_type': 'registered', 'accept_rate': 30, 'profile_image': 'https://i.stack.imgur.com/C4KE3.png?s=256&g=1', 'display_name': 'Steve', 'link': 'https://stackoverflow.com/users/4971859/steve'}",True,2847,2,2,1662739944,1603765613,64547527,CC BY-SA 4.0,https://stackoverflow.com/questions/64547527/cannot-convert-type-system-threading-tasks-taskmicrosoft-aspnetcore-mvc-iactio,Cannot convert type &#39;System.Threading.Tasks.Task&lt;Microsoft.AspNetCore.Mvc.IActionResult&gt;&#39; to &#39;Microsoft.AspNetCore.Mvc.OkObjectResult&#39;,64547658.0,,,,
51,"['javascript', 'c#', 'html', 'asp.net', 'webforms']","{'account_id': 18574627, 'reputation': 59, 'user_id': 13535654, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/2894751020562055/picture?type=large', 'display_name': 'Jack Morris', 'link': 'https://stackoverflow.com/users/13535654/jack-morris'}",True,346,1,0,1662722714,1602602220,64338065,CC BY-SA 4.0,https://stackoverflow.com/questions/64338065/how-to-correctly-name-and-access-element-ids-loaded-with-repeaters,How to correctly name and access element IDs loaded with Repeaters?,64346430.0,1602606143.0,,,
52,"['c#', 'opencv']","{'account_id': 19484955, 'reputation': 9, 'user_id': 14254507, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-84f57atEpNg/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuckw8atSRk2GpYh7_LukLhk5HJTtaQ/photo.jpg?sz=256', 'display_name': 'Xander Vreeswijk', 'link': 'https://stackoverflow.com/users/14254507/xander-vreeswijk'}",False,238,1,-1,1662538993,1601886789,64205085,CC BY-SA 4.0,https://stackoverflow.com/questions/64205085/image-not-shwoing-in-window-in-opencvsharp-with-intel-realsense-camera,image not shwoing in window in Opencvsharp with intel realsense camera,,1662538993.0,,,
53,"['c#', 'opencv', 'realsense']","{'account_id': 19484955, 'reputation': 9, 'user_id': 14254507, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-84f57atEpNg/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuckw8atSRk2GpYh7_LukLhk5HJTtaQ/photo.jpg?sz=256', 'display_name': 'Xander Vreeswijk', 'link': 'https://stackoverflow.com/users/14254507/xander-vreeswijk'}",False,540,0,0,1662538979,1601984385,64225069,CC BY-SA 4.0,https://stackoverflow.com/questions/64225069/threshold-depth-distance-in-image-opencvsharp-c-intel-realsense,threshold depth distance in image opencvsharp c# intel realsense,,1662538979.0,,,
54,"['c#', '.net', 'linux', 'ssl', 'ibm-mq']","{'account_id': 19847062, 'reputation': 21, 'user_id': 14538435, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d426204935d6957af5fe5a23993954a3?s=256&d=identicon&r=PG&f=1', 'display_name': 'hazelrah', 'link': 'https://stackoverflow.com/users/14538435/hazelrah'}",True,1221,1,0,1662469023,1603917122,64580857,CC BY-SA 4.0,https://stackoverflow.com/questions/64580857/unable-to-autheticate-to-ibm-mq-c-with-tls-certificate,Unable to autheticate to IBM MQ C# with TLS-certificate,64635988.0,1603992046.0,,,
55,"['c#', 'visual-studio-2019', 'grpc', '.net-5']","{'account_id': 1536504, 'reputation': 9165, 'user_id': 1432407, 'user_type': 'registered', 'accept_rate': 14, 'profile_image': 'https://i.stack.imgur.com/QcvUr.jpg?s=256&g=1', 'display_name': 'Alexander Christov', 'link': 'https://stackoverflow.com/users/1432407/alexander-christov'}",True,1079,2,2,1662462977,1602177652,64267630,CC BY-SA 4.0,https://stackoverflow.com/questions/64267630/net-5-import-was-not-found-or-had-errors,.NET 5: Import was not found or had errors,,,,,
56,"['c#', 'asp.net', 'asp.net-mvc']","{'account_id': 13623743, 'reputation': 3226, 'user_id': 9945307, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/Gd7g7.jpg?s=256&g=1', 'display_name': 'NiceToMytyuk', 'link': 'https://stackoverflow.com/users/9945307/nicetomytyuk'}",True,899,3,0,1662374945,1601655984,64175077,CC BY-SA 4.0,https://stackoverflow.com/questions/64175077/asp-net-core-unable-to-find-view-of-cshtml-when-published,"Asp.NET Core, unable to find View of cshtml when published",64204995.0,1601656154.0,,,
57,"['c#', 'winforms']","{'account_id': 18656194, 'reputation': 71, 'user_id': 13598558, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-GsEcBJHMwfY/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuclsWm6sT8ZsHS02pR_Z6SFkXIBA4A/photo.jpg?sz=256', 'display_name': 'Fabiano Augusto', 'link': 'https://stackoverflow.com/users/13598558/fabiano-augusto'}",False,78,1,-1,1662121847,1602274039,64286623,CC BY-SA 4.0,https://stackoverflow.com/questions/64286623/return-a-button-object-by-its-name-in-c-winform,Return a button object by its name in C# WinForm,,1662121739.0,,,
58,"['c#', 'azure-blob-storage', 'epplus']","{'account_id': 14823869, 'reputation': 166, 'user_id': 10705348, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/997d23f8ce6229735310d0921d6cf3df?s=256&d=identicon&r=PG&f=1', 'display_name': 'Abdul', 'link': 'https://stackoverflow.com/users/10705348/abdul'}",True,3751,1,0,1662065003,1602932711,64401750,CC BY-SA 4.0,https://stackoverflow.com/questions/64401750/how-to-read-an-excel-file-stored-in-azure-storage-as-a-blob-file,How to read an excel file stored in Azure Storage as a Blob File,64421507.0,,,,
59,"['c#', '.net', 'entity-framework-core', 'asp.net-identity', 'identity']","{'account_id': 9616564, 'reputation': 41, 'user_id': 9204411, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/1234637546611700/picture?type=large', 'display_name': 'Pericles  Radael', 'link': 'https://stackoverflow.com/users/9204411/pericles-radael'}",True,1816,4,0,1661795128,1603065534,64419486,CC BY-SA 4.0,https://stackoverflow.com/questions/64419486/i-got-this-error-unable-to-resolve-service-for-type-aspnetcore-identity-signinm,I got this error &quot;Unable to resolve service for type AspNetCore.Identity.SignInManager&quot; when I use ApplicationUser instead IdentityUser,,1603145516.0,,,
60,"['c#', '.net', 'payment', 'card']","{'account_id': 19781590, 'reputation': 1, 'user_id': 14486482, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e032a6291e30cf595e57c7cfd08eca87?s=256&d=identicon&r=PG&f=1', 'display_name': 'noobPerson', 'link': 'https://stackoverflow.com/users/14486482/noobperson'}",False,86,0,0,1661695750,1603208171,64448531,CC BY-SA 4.0,https://stackoverflow.com/questions/64448531/how-to-send-amount-or-decimal-number-to-visa-reader-nfc-in-net-app,How to send Amount or decimal number to Visa Reader NFC in .NET app?,,,,,
61,"['c#', 'visual-studio', 'unity3d', 'intellisense']","{'account_id': 13391395, 'reputation': 57, 'user_id': 9663664, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-owNmJuQqdqw/AAAAAAAAAAI/AAAAAAAAAJI/EYBtPciYqLY/photo.jpg?sz=256', 'display_name': '&#214;mer Faruk Sarıışık', 'link': 'https://stackoverflow.com/users/9663664/%c3%96mer-faruk-sar%c4%b1%c4%b1%c5%9f%c4%b1k'}",True,15392,3,4,1661680595,1603746410,64544973,CC BY-SA 4.0,https://stackoverflow.com/questions/64544973/unity-intellisense-doesnt-worksolution1-miscellaneous-files-issue,"Unity Intellisense doesn&#39;t work(Solution1, Miscellaneous Files issue)",,,,,
62,"['c#', 'sql', 'sql-server', 'db2']","{'account_id': 16505214, 'reputation': 21, 'user_id': 11925403, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-HhpNVVP4d1Q/AAAAAAAAAAI/AAAAAAAACeg/yWsN4HJBCeU/photo.jpg?sz=256', 'display_name': 'Rohit Kishore Gupta', 'link': 'https://stackoverflow.com/users/11925403/rohit-kishore-gupta'}",True,224,2,0,1661673417,1602659540,64348309,CC BY-SA 4.0,https://stackoverflow.com/questions/64348309/db2-equivalent-of-ignore-dup-key,DB2 Equivalent of IGNORE_DUP_KEY,,,,,
63,"['c#', 'android', 'unity3d', 'gradle', 'build']","{'account_id': 7194024, 'reputation': 29, 'user_id': 5493399, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-eHTvmS6zdr4/AAAAAAAAAAI/AAAAAAAAABk/vK_HQPQIu8M/photo.jpg?sz=256', 'display_name': 'Ayushya Rao', 'link': 'https://stackoverflow.com/users/5493399/ayushya-rao'}",True,4086,1,1,1661578794,1602064033,64241441,CC BY-SA 4.0,https://stackoverflow.com/questions/64241441/not-able-to-build-android-apk-using-unity-gradle-build-fail,Not able to build android apk using Unity.Gradle build fail,64764834.0,1602064568.0,,,
64,"['c#', '.net-core', 'microsoft-graph-api', 'microsoft-graph-mail']","{'account_id': 2117126, 'reputation': 936, 'user_id': 1881147, 'user_type': 'registered', 'accept_rate': 20, 'profile_image': 'https://www.gravatar.com/avatar/c3d3a62ffdb2ea6bb3eea84e902007b2?s=256&d=identicon&r=PG', 'display_name': 'jay', 'link': 'https://stackoverflow.com/users/1881147/jay'}",True,5837,3,0,1661261164,1603248239,64455925,CC BY-SA 4.0,https://stackoverflow.com/questions/64455925/get-all-email-message-using-microsoft-graph-api-in-c,Get all email message using Microsoft Graph API in c#,64472631.0,,,,
65,"['c#', 'dotnet-httpclient']","{'account_id': 6522505, 'reputation': 192, 'user_id': 8375031, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/282d8c0eaa2369c7912206581af4c47e?s=256&d=identicon&r=PG', 'display_name': 'IceCreamVan', 'link': 'https://stackoverflow.com/users/8375031/icecreamvan'}",False,525,3,1,1661104685,1603279896,64462610,CC BY-SA 4.0,https://stackoverflow.com/questions/64462610/c-httpclient-freeze-in-sendasync,C# HttpClient freeze in SendAsync,,1603282880.0,,,
66,"['c#', 'asp.net', 'asp.net-mvc', 'outputcache']","{'account_id': 14342571, 'reputation': 127, 'user_id': 10360350, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/34b2eac979aa041abaf2267997ffc650?s=256&d=identicon&r=PG&f=1', 'display_name': 'Alienown', 'link': 'https://stackoverflow.com/users/10360350/alienown'}",False,405,1,1,1660841815,1603907845,64578679,CC BY-SA 4.0,https://stackoverflow.com/questions/64578679/asp-net-mvc-disable-outputcache-globally-by-default,ASP NET MVC - Disable OutputCache globally by default,,,,,
67,"['c#', 'graph', 'microsoft-graph-api', 'microsoft-graph-mail']","{'account_id': 19664761, 'reputation': 21, 'user_id': 14395471, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GjhM3Fid17jwOk7O2OzGl7dc8sXrJkXFSR3NoQX=k-s256', 'display_name': 'nukelv', 'link': 'https://stackoverflow.com/users/14395471/nukelv'}",True,3812,2,1,1660788822,1601912531,64211904,CC BY-SA 4.0,https://stackoverflow.com/questions/64211904/download-eml-file-with-microsoft-graph-c,Download .eml file with Microsoft Graph C#,,1601959406.0,,,
68,"['c#', 'asp.net-core', 'antiforgerytoken']","{'account_id': 16517371, 'reputation': 41, 'user_id': 11934422, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-KOdxwjucZ3M/AAAAAAAAAAI/AAAAAAAAIAs/EKu1s7LQavU/photo.jpg?sz=256', 'display_name': 'Parikshit Phukan', 'link': 'https://stackoverflow.com/users/11934422/parikshit-phukan'}",False,635,2,3,1660594496,1602770101,64373149,CC BY-SA 4.0,https://stackoverflow.com/questions/64373149/unable-to-inject-iantiforgery-in-the-startup-class,Unable to inject IAntiforgery in the startup class,,,,,
69,"['c#', 'string', 'integer', 'label']","{'account_id': 6665723, 'reputation': 83, 'user_id': 5143422, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/dqG9z.jpg?s=256&g=1', 'display_name': 'Oliver', 'link': 'https://stackoverflow.com/users/5143422/oliver'}",True,312,2,0,1660289778,1602920709,64400137,CC BY-SA 4.0,https://stackoverflow.com/questions/64400137/how-to-multiply-the-number-of-two-labels-in-c,How to multiply the number of two labels in C#,64401006.0,,,,
70,"['c#', 'integration-testing']","{'account_id': 2318475, 'reputation': 331, 'user_id': 2034916, 'user_type': 'registered', 'accept_rate': 18, 'profile_image': 'https://www.gravatar.com/avatar/118a0655a8e1e190f00fe445edbce028?s=256&d=identicon&r=PG', 'display_name': 'avi', 'link': 'https://stackoverflow.com/users/2034916/avi'}",False,1083,2,7,1660248610,1602079260,64245699,CC BY-SA 4.0,https://stackoverflow.com/questions/64245699/how-to-get-configuration-from-webapplicationfactory,How to get Configuration from WebApplicationFactory?,,,,,
71,"['c#', 'json', 'botframework', 'adaptive-cards', 'web-chat']","{'account_id': 17270704, 'reputation': 57, 'user_id': 12506498, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/628e4cec060e5983cf5cd95922438f81?s=256&d=identicon&r=PG&f=1', 'display_name': 'quest', 'link': 'https://stackoverflow.com/users/12506498/quest'}",False,1731,1,0,1660205014,1603042904,64416388,CC BY-SA 4.0,https://stackoverflow.com/questions/64416388/how-do-you-populate-adaptive-card-input-values-on-the-renderer-side-after-a-sele,How do you populate Adaptive Card input values on the renderer side after a selection is made in a choice set?,,1604388926.0,,,
72,"['c#', 'android', 'unity3d']","{'account_id': 18216803, 'reputation': 29, 'user_id': 13258339, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c7add794421fbe3a0d087ef84301f444?s=256&d=identicon&r=PG&f=1', 'display_name': 'RJGMorris', 'link': 'https://stackoverflow.com/users/13258339/rjgmorris'}",False,4359,1,1,1660165941,1603013696,64411768,CC BY-SA 4.0,https://stackoverflow.com/questions/64411768/unity-semaphore-wait-for-signal-android-slows-down-my-game,(Unity) semaphore.wait for signal android slows down my game,,,,,
73,"['c#', 'xamarin', 'textchanged']","{'account_id': 8357089, 'reputation': 1480, 'user_id': 6276911, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/Sqtpe.jpg?s=256&g=1', 'display_name': '&#201;der Rocha', 'link': 'https://stackoverflow.com/users/6276911/%c3%89der-rocha'}",True,507,2,1,1660120744,1603758374,64546755,CC BY-SA 4.0,https://stackoverflow.com/questions/64546755/change-entry-text-is-causing-infinite-loop-in-xamarin,Change Entry Text is causing infinite loop in Xamarin,64556908.0,1603807960.0,,,
74,"['c#', '.net-core', 'azure-functions', 'stack-trace']","{'account_id': 4677890, 'reputation': 85, 'user_id': 4232262, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2a7b7211229277bdb2ae333aeddaf934?s=256&d=identicon&r=PG&f=1', 'display_name': 'Caspi', 'link': 'https://stackoverflow.com/users/4232262/caspi'}",False,574,3,3,1660034454,1601645408,64172418,CC BY-SA 4.0,https://stackoverflow.com/questions/64172418/how-to-show-filename-and-line-number-in-stacktrace-in-azure-function,How to show filename and line number in stacktrace in azure function,,1603292465.0,,,
75,"['c#', 'openhardwaremonitor']","{'account_id': 16635523, 'reputation': 11, 'user_id': 12022324, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/9ffeebdcc1ff5d8b52b97892c6c929f5?s=256&d=identicon&r=PG&f=1', 'display_name': 'Lemanuale', 'link': 'https://stackoverflow.com/users/12022324/lemanuale'}",False,368,0,0,1659988203,1602894687,64397967,CC BY-SA 4.0,https://stackoverflow.com/questions/64397967/open-hardware-monitor-voltage-bug,Open Hardware Monitor - Voltage Bug?,,1602902551.0,,,
76,"['c#', 'asp.net', 'asp.net-mvc', 'bundling-and-minification', 'system.web.optimization']","{'account_id': 11777863, 'reputation': 2164, 'user_id': 8618595, 'user_type': 'registered', 'accept_rate': 57, 'profile_image': 'https://i.stack.imgur.com/XVOx6.jpg?s=256&g=1', 'display_name': 'Simple Code', 'link': 'https://stackoverflow.com/users/8618595/simple-code'}",True,3113,1,9,1659966345,1601559995,64156737,CC BY-SA 4.0,https://stackoverflow.com/questions/64156737/bundling-and-minification-of-es6-javascript-files-in-an-asp-net-mvc-web-applicat,Bundling and minification of ES6 javascript files in an asp.net MVC web application,64156738.0,,,,
