,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,accepted_answer_id,last_edit_date,protected_date,closed_date,closed_reason,migrated_from,community_owned_date
51,"['c#', 'file', 'search']","{'account_id': 284811, 'reputation': 1814, 'user_id': 583144, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://www.gravatar.com/avatar/ea84b55ecae505d84bba37ca5e2050b3?s=256&d=identicon&r=PG', 'display_name': 'David Brewer', 'link': 'https://stackoverflow.com/users/583144/david-brewer'}",True,15292,9,9,1660147759,1334264074,10131667,CC BY-SA 4.0,https://stackoverflow.com/questions/10131667/automatically-increment-filename,Automatically increment filename,10131799.0,1660147722.0,,,,,
52,"['c#', 'winforms', 'datagridview', 'row']","{'account_id': 1385150, 'reputation': 3372, 'user_id': 1317353, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/b20b9a36cacff927386d315fb7016c44?s=256&d=identicon&r=PG', 'display_name': 'LK Yeung', 'link': 'https://stackoverflow.com/users/1317353/lk-yeung'}",True,917012,20,177,1659972349,1333897221,10063770,CC BY-SA 3.0,https://stackoverflow.com/questions/10063770/how-to-add-a-new-row-to-datagridview-programmatically,How to add a new row to datagridview programmatically,10063825.0,1461161468.0,1597645108.0,,,,
53,"['c#', 'performance', 'datagridview']","{'account_id': 77866, 'reputation': 3714, 'user_id': 221969, 'user_type': 'registered', 'accept_rate': 61, 'profile_image': 'https://www.gravatar.com/avatar/c36012da494f2d05946e76faccf0d508?s=256&d=identicon&r=PG', 'display_name': 'VJOY', 'link': 'https://stackoverflow.com/users/221969/vjoy'}",True,87755,14,27,1659844760,1334834661,10226992,CC BY-SA 4.0,https://stackoverflow.com/questions/10226992/slow-performance-in-populating-datagridview-with-large-data,Slow performance in populating DataGridView with large data,17785898.0,1659844760.0,,,,,
54,"['c#', 'asp.net', 'json']","{'account_id': 365527, 'reputation': 10881, 'user_id': 710502, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/7bce30b34837e805a3fe5fde003ad38a?s=256&d=identicon&r=PG', 'display_name': 'user710502', 'link': 'https://stackoverflow.com/users/710502/user710502'}",True,80725,5,28,1659084941,1333435729,9988395,CC BY-SA 4.0,https://stackoverflow.com/questions/9988395/how-to-map-json-to-c-objects,How to map JSON to C# Objects,9988494.0,1659084941.0,,,,,
55,"['c#', 'generics', 'interface']","{'account_id': 385244, 'reputation': 1477, 'user_id': 742276, 'user_type': 'registered', 'accept_rate': 76, 'profile_image': 'https://www.gravatar.com/avatar/08ef739b1bbc523e9532bb230eb096e1?s=256&d=identicon&r=PG', 'display_name': 'River', 'link': 'https://stackoverflow.com/users/742276/river'}",True,30587,3,19,1659010709,1334346104,10147292,CC BY-SA 3.0,https://stackoverflow.com/questions/10147292/c-interface-specfying-a-generic-return-type,C# interface specfying a generic return type,10147333.0,,,,,,
56,"['c#', 'winforms', 'datagridview']","{'account_id': 291315, 'reputation': 2835, 'user_id': 593388, 'user_type': 'registered', 'accept_rate': 74, 'profile_image': 'https://www.gravatar.com/avatar/7e01916c6c5c50281823785b103761b4?s=256&d=identicon&r=PG', 'display_name': 'Lukas', 'link': 'https://stackoverflow.com/users/593388/lukas'}",True,250076,8,70,1658778195,1334599322,10179223,CC BY-SA 3.0,https://stackoverflow.com/questions/10179223/find-a-row-in-datagridview-based-on-column-and-value,Find a row in dataGridView based on column and value,10179299.0,1406637472.0,,,,,
57,"['c#', 'memory-alignment']","{'account_id': 82809, 'reputation': 4832, 'user_id': 232574, 'user_type': 'registered', 'accept_rate': 77, 'profile_image': 'https://i.stack.imgur.com/nu494.jpg?s=256&g=1', 'display_name': 'Nick Strupat', 'link': 'https://stackoverflow.com/users/232574/nick-strupat'}",True,2065,2,3,1658696644,1334890775,10239659,,https://stackoverflow.com/questions/10239659/is-there-a-way-to-new-a-net-object-aligned-to-64-bytes,Is there a way to `new` a .NET object aligned to 64 bytes?,,,,1658702832.0,Duplicate,,
58,"['c#', 'topmost']","{'account_id': 1396779, 'reputation': 53, 'user_id': 1326394, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://www.gravatar.com/avatar/314dc7ff3f0eb8a5191009b64283e45b?s=256&d=identicon&r=PG', 'display_name': 'Jogn Smith', 'link': 'https://stackoverflow.com/users/1326394/jogn-smith'}",True,4432,2,0,1658676777,1334272117,10133114,CC BY-SA 3.0,https://stackoverflow.com/questions/10133114/change-topmost-at-runtime,change topMost at runtime,,1334273521.0,,,,,
59,"['c#', 'javascript', 'asp.net', 'asp.net-mvc-3', 'viewbag']","{'account_id': 905922, 'reputation': 13679, 'user_id': 940834, 'user_type': 'registered', 'accept_rate': 94, 'profile_image': 'https://www.gravatar.com/avatar/03ef5a0987f8e09322461dc059972624?s=256&d=identicon&r=PG', 'display_name': 'IAmGroot', 'link': 'https://stackoverflow.com/users/940834/iamgroot'}",True,166740,7,37,1658648120,1333530152,10008023,CC BY-SA 3.0,https://stackoverflow.com/questions/10008023/how-do-i-access-viewbag-from-js,How do I access ViewBag from JS,10008084.0,,,,,,
60,['c#'],"{'account_id': 946689, 'reputation': 16158, 'user_id': 973810, 'user_type': 'registered', 'accept_rate': 68, 'profile_image': 'https://www.gravatar.com/avatar/fc35612d4cb8ba65f31a6d028bcf138e?s=256&d=identicon&r=PG', 'display_name': 'Darth Egregious', 'link': 'https://stackoverflow.com/users/973810/darth-egregious'}",True,4407,4,1,1658528255,1335319546,10308434,CC BY-SA 4.0,https://stackoverflow.com/questions/10308434/how-can-an-anonymous-type-object-have-convert-to-a-string-if-its-not-enumerable,How can an anonymous type object have convert to a string if it&#39;s not enumerable?,10318468.0,1658528255.0,,,,,
61,['c#'],"{'account_id': 1119409, 'reputation': 483, 'user_id': 1108069, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/6fc9139515cf3d7528e0906f2557b38e?s=256&d=identicon&r=PG', 'display_name': 'user1108069', 'link': 'https://stackoverflow.com/users/1108069/user1108069'}",True,57710,9,15,1658503444,1334233098,10123426,CC BY-SA 3.0,https://stackoverflow.com/questions/10123426/how-to-convert-24-hour-format-timespan-to-12-hour-format-timespan,how to convert 24-hour format TimeSpan to 12-hour format TimeSpan?,10123491.0,1334320634.0,,,,,
62,"['c#', '.net', '.net-4.0']","{'account_id': 458956, 'reputation': 141534, 'user_id': 859154, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://i.stack.imgur.com/UFFIs.jpg?s=256&g=1', 'display_name': 'Royi Namir', 'link': 'https://stackoverflow.com/users/859154/royi-namir'}",True,27985,5,34,1658335013,1335258958,10295028,CC BY-SA 4.0,https://stackoverflow.com/questions/10295028/is-there-a-built-in-c-method-to-go-from-an-empty-string-to-null-value,Is there a built-in C# method to go from an empty string to null value?,10295112.0,1658333867.0,,,,,
63,"['c#', 'winforms', 'button', 'textbox']","{'account_id': 1115848, 'reputation': 495, 'user_id': 1205631, 'user_type': 'registered', 'accept_rate': 64, 'profile_image': 'https://www.gravatar.com/avatar/71085d22a6ac341775604d3c3155d134?s=256&d=identicon&r=PG', 'display_name': 'Isaiah Bugarin', 'link': 'https://stackoverflow.com/users/1205631/isaiah-bugarin'}",False,3150,6,0,1658321195,1335750601,10377659,CC BY-SA 3.0,https://stackoverflow.com/questions/10377659/append-text-in-textbox-on-another-form,Append text in textbox on another form?,,1438355392.0,,,,,
64,"['c#', '.net', 'graphics', 'graph', 'physics-engine']","{'account_id': 1015541, 'reputation': 2417, 'user_id': 1027169, 'user_type': 'registered', 'accept_rate': 70, 'profile_image': 'https://www.gravatar.com/avatar/5449dbab12c3d477b72792a132e1c423?s=256&d=identicon&r=PG', 'display_name': 'user1027169', 'link': 'https://stackoverflow.com/users/1027169/user1027169'}",True,9672,2,3,1658261129,1334470504,10159983,CC BY-SA 3.0,https://stackoverflow.com/questions/10159983/c-libraries-node-edge-graphs,C# Libraries Node Edge Graphs,10160061.0,,,,,,
65,"['c#', 'list', 'dictionary']","{'account_id': 1305559, 'reputation': 439, 'user_id': 1254631, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/d40f7a9bc24ebdb4a1e9bc5da3069309?s=256&d=identicon&r=PG', 'display_name': 'sailer', 'link': 'https://stackoverflow.com/users/1254631/sailer'}",True,129993,13,34,1657919132,1334064825,10089850,CC BY-SA 3.0,https://stackoverflow.com/questions/10089850/c-dictionary-how-to-add-multiple-values-for-single-key,c# dictionary How to add multiple values for single key?,10089893.0,1343910083.0,,,,,
66,"['c#', 'winforms']","{'account_id': 365527, 'reputation': 10881, 'user_id': 710502, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/7bce30b34837e805a3fe5fde003ad38a?s=256&d=identicon&r=PG', 'display_name': 'user710502', 'link': 'https://stackoverflow.com/users/710502/user710502'}",True,42805,7,6,1657786618,1333308588,9967558,CC BY-SA 3.0,https://stackoverflow.com/questions/9967558/only-allow-two-digits-after-decimal-in-textbox,Only allow two digits after decimal in textbox?,9967694.0,1333308706.0,,,,,
67,"['c#', 'wpf', 'xaml', 'richtextbox']","{'account_id': 1417562, 'reputation': 749, 'user_id': 1342845, 'user_type': 'registered', 'accept_rate': 70, 'profile_image': 'https://www.gravatar.com/avatar/73c9ce43fad6443225bcbaf90bdf405c?s=256&d=identicon&r=PG', 'display_name': 'Merad', 'link': 'https://stackoverflow.com/users/1342845/merad'}",True,27123,5,18,1657776185,1335319954,10308475,CC BY-SA 3.0,https://stackoverflow.com/questions/10308475/how-can-i-make-a-richtextbox-scroll-to-the-end-when-i-add-a-new-line,How can I make a RichTextBox scroll to the end when I add a new line?,10309546.0,1390234118.0,,,,,
68,"['c#', '.net', 'linq', 'entity-framework', 'entity-framework-4']","{'account_id': 39077, 'reputation': 1446, 'user_id': 112636, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://www.gravatar.com/avatar/fce74c4a824369164652d1d8a26b4852?s=256&d=identicon&r=PG', 'display_name': 'tobias', 'link': 'https://stackoverflow.com/users/112636/tobias'}",True,17436,5,13,1657637173,1335381872,10322388,CC BY-SA 3.0,https://stackoverflow.com/questions/10322388/using-a-enum-with-flag-in-an-entity-framework-query,Using a enum with flag in an Entity Framework query,10323206.0,,,,,,
69,"['c#', 'keyboard-shortcuts', 'sendkeys']","{'account_id': 1231356, 'reputation': 393, 'user_id': 1195871, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/97a2c42311adbd13732d1b1f8d75cdf1?s=256&d=identicon&r=PG', 'display_name': 'nuriaycan', 'link': 'https://stackoverflow.com/users/1195871/nuriaycan'}",True,131515,5,39,1657202523,1335636189,10366152,CC BY-SA 3.0,https://stackoverflow.com/questions/10366152/sending-windows-key-using-sendkeys,Sending Windows key using SendKeys,10367832.0,1382008435.0,,,,,
70,"['c#', 'asp.net', 'vb.net']","{'account_id': 1440302, 'reputation': 11, 'user_id': 1360639, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e7bc89f35a910ed6b0f6101e30394257?s=256&d=identicon&r=PG', 'display_name': 'user1360639', 'link': 'https://stackoverflow.com/users/1360639/user1360639'}",False,1199,1,1,1657095105,1335516249,10347533,CC BY-SA 3.0,https://stackoverflow.com/questions/10347533/converter-api-for-doc-docx-rtf-txt-xls-xslx-pdf-to-html-htm-format-for-web,"Converter API for doc, docx, rtf, txt, xls, xslx, pdf to HTML/HTM format for web application without using MS Office in back end",,,,,,,
71,"['c#', 'wpf', 'drawing', 'rendering']","{'account_id': 55570, 'reputation': 20922, 'user_id': 166452, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://i.stack.imgur.com/I26rB.jpg?s=256&g=1', 'display_name': 'Ignacio Soler Garcia', 'link': 'https://stackoverflow.com/users/166452/ignacio-soler-garcia'}",True,11151,4,4,1657012365,1335431568,10330446,CC BY-SA 3.0,https://stackoverflow.com/questions/10330446/how-to-know-when-a-control-or-window-has-been-rendered-drawn-in-wpf,How to know when a control (or window) has been rendered (drawn) in WPF?,10330533.0,,,,,,
72,"['c#', 'email', 'log4net']","{'account_id': 1048215, 'reputation': 1653, 'user_id': 1052764, 'user_type': 'registered', 'accept_rate': 29, 'profile_image': 'https://www.gravatar.com/avatar/1d6792ff9b0e6942f5de7d2f60a3f697?s=256&d=identicon&r=PG', 'display_name': 'swade1987', 'link': 'https://stackoverflow.com/users/1052764/swade1987'}",True,35170,1,34,1656715730,1335794214,10384920,CC BY-SA 4.0,https://stackoverflow.com/questions/10384920/send-an-email-when-an-error-occurs-in-c-using-log4net,Send an Email When an Error Occurs in C# using log4net,10384990.0,1656715730.0,,,,,
73,"['c#', 'unhandled-exception']","{'account_id': 986786, 'reputation': 714, 'user_id': 1005083, 'user_type': 'registered', 'accept_rate': 74, 'profile_image': 'https://www.gravatar.com/avatar/2e55b273eea3e72d6bbc77d97ff0518b?s=256&d=identicon&r=PG', 'display_name': 'r0bb077', 'link': 'https://stackoverflow.com/users/1005083/r0bb077'}",True,13082,1,0,1656563119,1333314267,9968325,CC BY-SA 4.0,https://stackoverflow.com/questions/9968325/system-componentmodel-win32exception-0x80004005-the-system-cannot-find-the-fi,System.ComponentModel.Win32Exception (0x80004005): The system cannot find the file specified,9968340.0,1656563119.0,,,,,
74,"['c#', '.net', 'memory', 'specifications']","{'account_id': 1294672, 'reputation': 1929, 'user_id': 1246051, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/b5e124a8eac8f04f24c5fecde4576c1e?s=256&d=identicon&r=PG', 'display_name': 'Dan P', 'link': 'https://stackoverflow.com/users/1246051/dan-p'}",True,6306,4,16,1656413217,1333680843,10038598,CC BY-SA 3.0,https://stackoverflow.com/questions/10038598/assign-this-keyword-in-c,Assign this keyword in C#,10039022.0,1495540030.0,,,,,
75,"['c#', 'visual-studio', 'intellisense']","{'account_id': 454767, 'reputation': 11122, 'user_id': 852555, 'user_type': 'registered', 'accept_rate': 81, 'profile_image': 'https://www.gravatar.com/avatar/690de229aed67b7e7da5ac1466911f38?s=256&d=identicon&r=PG', 'display_name': 'Trevor Elliott', 'link': 'https://stackoverflow.com/users/852555/trevor-elliott'}",True,3949,5,15,1655995293,1335127735,10271985,CC BY-SA 3.0,https://stackoverflow.com/questions/10271985/visual-studio-suggesting-fully-qualified-namespaces-when-not-needed,Visual Studio suggesting fully qualified namespaces when not needed,10385821.0,1335145295.0,,,,,
76,['c#'],"{'account_id': 1009518, 'reputation': 33, 'user_id': 1022414, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f50d4e1bc45e91fdbdb1e551d991aa6a?s=256&d=identicon&r=PG', 'display_name': 'scadav', 'link': 'https://stackoverflow.com/users/1022414/scadav'}",True,1789,3,2,1655481531,1334245973,10127219,CC BY-SA 3.0,https://stackoverflow.com/questions/10127219/c-outlook-interop-outlook-not-shutting-down,C# Outlook Interop. Outlook Not Shutting Down,10130083.0,1381924697.0,,,,,
77,"['c#', '.net']","{'account_id': 477768, 'reputation': 583, 'user_id': 889458, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/ab9c82a3cb494a5b06c71ba34f3b02a7?s=256&d=identicon&r=PG', 'display_name': 'Anas Jaber', 'link': 'https://stackoverflow.com/users/889458/anas-jaber'}",True,34040,3,27,1655468633,1334480685,10160770,,https://stackoverflow.com/questions/10160770/how-to-print-list-as-table-in-console-application,How to print List as table in console application?,10160777.0,,,1519967865.0,Duplicate,,
78,"['c#', 'resharper', 'ternary-operator']","{'account_id': 1087398, 'reputation': 1666, 'user_id': 1082782, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/2011411a1615a54c836d027260fd9319?s=256&d=identicon&r=PG', 'display_name': 'Bryan Edds', 'link': 'https://stackoverflow.com/users/1082782/bryan-edds'}",True,1707,2,9,1655425826,1333828102,10057786,CC BY-SA 3.0,https://stackoverflow.com/questions/10057786/how-to-make-resharper-format-line-wrapped-ternary-operators-in-the-following-way,How to make Resharper format line-wrapped ternary operators in the following way,10058025.0,1452110001.0,,,,,
79,"['c#', 'wpf', 'data-annotations']","{'account_id': 60902, 'reputation': 40347, 'user_id': 181771, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://i.stack.imgur.com/NQuFs.jpg?s=256&g=1', 'display_name': 'DaveDev', 'link': 'https://stackoverflow.com/users/181771/davedev'}",True,155951,17,121,1655402697,1334580656,10174420,CC BY-SA 3.0,https://stackoverflow.com/questions/10174420/why-cant-i-reference-system-componentmodel-dataannotations,Why can&#39;t I reference System.ComponentModel.DataAnnotations?,10174457.0,,,,,,
80,"['c#', 'winforms', 'combobox']","{'account_id': 449222, 'reputation': 2148, 'user_id': 843889, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://i.stack.imgur.com/ytaBb.jpg?s=256&g=1', 'display_name': 'prabhuK2k', 'link': 'https://stackoverflow.com/users/843889/prabhuk2k'}",True,71057,2,47,1655304882,1334652392,10187963,CC BY-SA 4.0,https://stackoverflow.com/questions/10187963/how-to-narrow-the-options-list-in-a-combobox-by-typing-incremental-search,How to narrow the options list in a comboBox by typing - incremental search,10202832.0,1655304882.0,,,,,
81,"['c#', 'winforms', 'visual-studio-2010']","{'account_id': 31848, 'reputation': 42378, 'user_id': 87796, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://www.gravatar.com/avatar/b2028885d939a335af8333da70d06310?s=256&d=identicon&r=PG', 'display_name': 'P.Brian.Mackey', 'link': 'https://stackoverflow.com/users/87796/p-brian-mackey'}",True,90463,22,51,1655131609,1335360283,10316650,CC BY-SA 4.0,https://stackoverflow.com/questions/10316650/how-do-you-add-an-existing-form-to-a-new-project,How do you add an existing form to a new project?,10317268.0,1543509367.0,,,,,
