,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,last_edit_date,accepted_answer_id,closed_date,closed_reason,migrated_from,protected_date
47,"['c#', 'unity3d', 'ssl', 'moodle', 'moodle-api']","{'account_id': 24789842, 'reputation': 1, 'user_id': 18672883, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GhYZHm5Fboui0rHR0o8Ys0UvvFXAZQMGQzgNMNH=k-s256', 'display_name': 'Pprog', 'link': 'https://stackoverflow.com/users/18672883/pprog'}",False,777,2,0,1666768601,1656583433,72813883,CC BY-SA 4.0,https://stackoverflow.com/questions/72813883/ssl-ca-certificate-error-unity-web-request-to-moodle-api,SSL CA certificate error unity web request to moodle api,1656637643.0,,,,,
48,"['c#', 'list', 'unity3d']","{'account_id': 25645029, 'reputation': 11, 'user_id': 19413249, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJx-wBJ-Pzbno7xpYNFCWDj41D53UtvXLMmy3cL2=k-s256', 'display_name': 'chana banana', 'link': 'https://stackoverflow.com/users/19413249/chana-banana'}",False,63,1,0,1666703871,1656146184,72752421,CC BY-SA 4.0,https://stackoverflow.com/questions/72752421/can-i-have-the-same-element-repeat-more-than-once-in-a-list,Can I have the same element repeat more than once in a list?,1666703871.0,,,,,
49,"['c#', 'user-interface', 'serial-port', 'serial-communication']","{'account_id': 25601614, 'reputation': 1, 'user_id': 19376511, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/Vw1qa.jpg?s=256&g=1', 'display_name': 'David', 'link': 'https://stackoverflow.com/users/19376511/david'}",True,357,2,0,1666664967,1655742560,72690178,CC BY-SA 4.0,https://stackoverflow.com/questions/72690178/is-there-code-to-receive-data-from-a-serial-port,Is there code to receive data from a serial port?,1656012791.0,,,,,
50,"['c#', 'uwp', 'uwp-xaml']","{'account_id': 14488459, 'reputation': 3, 'user_id': 13820664, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/78e70eede95a1a49691159a43077ac8c?s=256&d=identicon&r=PG&f=1', 'display_name': 'Umsugi', 'link': 'https://stackoverflow.com/users/13820664/umsugi'}",True,58,2,-1,1666659583,1654867891,72575160,CC BY-SA 4.0,https://stackoverflow.com/questions/72575160/how-to-have-a-dictionary-that-doesnt-lose-its-values-when-going-to-a-new-xaml,How to have a dictionary that doesn&#39;t lose its values when going to a new .xaml.cs page,,74188166.0,,,,
51,"['c#', 'visual-studio', 'unity3d']","{'account_id': 11098246, 'reputation': 27, 'user_id': 8147660, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/884686741673803/picture?type=large', 'display_name': 'Jaafar Ben Bouker', 'link': 'https://stackoverflow.com/users/8147660/jaafar-ben-bouker'}",True,34,2,0,1666616745,1656344018,72774724,CC BY-SA 4.0,https://stackoverflow.com/questions/72774724/cloning-too-many-of-the-same-object-when-pressing-an-object-to-replace-instead-o,Cloning too many of the same object when pressing an object to replace instead of the other,1666616745.0,72774913.0,,,,
52,"['c#', 'wpf', 'mvvmcross', 'serilog']","{'account_id': 24085841, 'reputation': 11, 'user_id': 18059861, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/uzyML.jpg?s=256&g=1', 'display_name': 'Yong', 'link': 'https://stackoverflow.com/users/18059861/yong'}",False,112,0,0,1666609306,1655129026,72604209,CC BY-SA 4.0,https://stackoverflow.com/questions/72604209/mvvmcross-8-0-2-how-to-setup-serilog-in-wpf-net-core-3-0-application,MvvmCross 8.0.2 How to setup Serilog in WPF (.net Core 3.0) application,,,,,,
53,"['c#', 'asp.net-core']","{'account_id': 25638126, 'reputation': 1, 'user_id': 19407444, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a7bce174c3c279a50bf5ca170af3a0e4?s=256&d=identicon&r=PG', 'display_name': 'Ibrahim', 'link': 'https://stackoverflow.com/users/19407444/ibrahim'}",False,41,1,0,1666291902,1656069896,72743377,CC BY-SA 4.0,https://stackoverflow.com/questions/72743377/i-am-trying-to-submit-an-object-that-contains-some-data-and-a-file-from-the-clie,I am trying to submit an object that contains some data and a file from the client app to the API app using ASP.CORE 5,1666291902.0,,,,,
54,"['python', 'c#', 'for-loop', 'computation']","{'account_id': 25042719, 'reputation': 261, 'user_id': 19274570, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/57ed3e66b9c2e19b563b93766bbc1f8f?s=256&d=identicon&r=PG&f=1', 'display_name': 'Seeker', 'link': 'https://stackoverflow.com/users/19274570/seeker'}",True,1236,1,14,1666274169,1656400254,72782100,CC BY-SA 4.0,https://stackoverflow.com/questions/72782100/for-loop-in-c-vs-for-loop-in-python,For loop in c# vs For loop in python,1656535940.0,72782395.0,,,,
55,"['c#', 'mvvm', 'community-toolkit-mvvm']","{'account_id': 1886091, 'reputation': 24464, 'user_id': 1705266, 'user_type': 'registered', 'accept_rate': 77, 'profile_image': 'https://i.stack.imgur.com/eV8wY.png?s=256&g=1', 'display_name': 'Sam', 'link': 'https://stackoverflow.com/users/1705266/sam'}",True,2401,3,8,1666176747,1654882733,72578034,CC BY-SA 4.0,https://stackoverflow.com/questions/72578034/cant-use-icommand-attribute-in-view-model-using-communitytoolkit-mvvm,Can&#39;t use ICommand attribute in view model using CommunityToolkit.Mvvm,,72597765.0,,,,
56,"['c#', 'visual-studio-code', '.net-core', 'omnisharp']","{'account_id': 25576118, 'reputation': 11, 'user_id': 19355539, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJyA-l1Kmv6lHin1Y0TqEjyiy7RTHXsioP4jkQl7=k-s256', 'display_name': 'Joe Foray', 'link': 'https://stackoverflow.com/users/19355539/joe-foray'}",False,305,1,1,1666162619,1655426861,72653255,CC BY-SA 4.0,https://stackoverflow.com/questions/72653255/using-c-in-visual-studio-code,Using c# in visual studio code,1655440209.0,,,,,
57,"['c#', 'unity3d']","{'account_id': 11098246, 'reputation': 27, 'user_id': 8147660, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/884686741673803/picture?type=large', 'display_name': 'Jaafar Ben Bouker', 'link': 'https://stackoverflow.com/users/8147660/jaafar-ben-bouker'}",True,29,1,-1,1666142745,1656179512,72756134,CC BY-SA 4.0,https://stackoverflow.com/questions/72756134/i-want-to-go-to-another-scene-after-dialogue-ends,I want to Go to another Scene after dialogue ends,1666142745.0,72756941.0,,,,
58,"['c#', '.net', 'xamarin', 'xamarin.forms', 'reactiveui']","{'account_id': 22209898, 'reputation': 1, 'user_id': 16449282, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/eb4753c7460cf586842d13ec5cfaa23a?s=256&d=identicon&r=PG&f=1', 'display_name': 'Assynu', 'link': 'https://stackoverflow.com/users/16449282/assynu'}",False,122,2,0,1666093380,1655064276,72595500,CC BY-SA 4.0,https://stackoverflow.com/questions/72595500/data-from-view-model-not-binding-to-view-xamarin-forms-reactive-ui,"Data from view model not binding to view - Xamarin Forms, Reactive UI",,,,,,
59,"['c#', 'http-patch']","{'account_id': 25577015, 'reputation': 1, 'user_id': 19356255, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/9fa707f337aab8e9fe38b40803da6e15?s=256&d=identicon&r=PG', 'display_name': 'CallMeKacper', 'link': 'https://stackoverflow.com/users/19356255/callmekacper'}",False,175,1,0,1666082612,1655439063,72654250,CC BY-SA 4.0,https://stackoverflow.com/questions/72654250/using-httpmethod-patch-in-net-framework,using HttpMethod Patch in .NET Framework,1655707599.0,,,,,
60,"['c#', 'maui']","{'account_id': 21789274, 'reputation': 45, 'user_id': 16089754, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ff316acf7adb5f049447367575bb735b?s=256&d=identicon&r=PG&f=1', 'display_name': 'hyuckkim', 'link': 'https://stackoverflow.com/users/16089754/hyuckkim'}",True,371,2,2,1666044273,1654098019,72464636,CC BY-SA 4.0,https://stackoverflow.com/questions/72464636/maui-scrollview-scrollbar-length-not-updating-when-content-dynamically-changed,Maui ScrollView - Scrollbar length not updating when content dynamically changed,1654127546.0,72470830.0,,,,
61,"['c#', 'azure', 'azure-application-insights', 'azure-api-management', 'distributed-tracing']","{'account_id': 21122987, 'reputation': 21, 'user_id': 15528661, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/bf1f4fed4a1870434f69d253c9fc0b40?s=256&d=identicon&r=PG&f=1', 'display_name': 'decent-tomato', 'link': 'https://stackoverflow.com/users/15528661/decent-tomato'}",False,444,0,1,1666024448,1655392072,72648026,CC BY-SA 4.0,https://stackoverflow.com/questions/72648026/azure-api-management-and-application-insights-traces-not-correlated-for-request,"Azure API Management and Application Insights, traces not correlated for requests done with send-request policy in inbound scope",1666024448.0,,,,,
62,"['c#', '.net-core', 'entity-framework-core']","{'user_type': 'does_not_exist', 'display_name': 'user18503490'}",False,305,1,0,1666017743,1654157758,72472904,CC BY-SA 4.0,https://stackoverflow.com/questions/72472904/all-containing-foreign-keys-must-be-removed-or-redefined-before-the-property-can,All containing foreign keys must be removed or redefined before the property can be removed,1654157935.0,,,,,
63,"['c#', 'unity3d', 'drag-and-drop']","{'account_id': 23621205, 'reputation': 213, 'user_id': 17654458, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/7175cec2b8bcdad45609bbbea0f0bc67?s=256&d=identicon&r=PG&f=1', 'display_name': 'kylorius beno', 'link': 'https://stackoverflow.com/users/17654458/kylorius-beno'}",True,55,1,1,1665965959,1656430992,72789504,CC BY-SA 4.0,https://stackoverflow.com/questions/72789504/i-have-a-shop-menu-in-my-2d-game-and-i-want-to-use-a-drag-and-dropon-the-map-aft,I have a Shop menu in my 2D game and I want to use a drag and dropon the map after purchasing,1665965959.0,72789777.0,,,,
64,"['c#', 'debugging', 'visual-studio-code', '.net-core']","{'account_id': 14803656, 'reputation': 587, 'user_id': 10691258, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/350e32fbae15f4fa27309c6110b82ea0?s=256&d=identicon&r=PG&f=1', 'display_name': 'Yossi Sternlicht', 'link': 'https://stackoverflow.com/users/10691258/yossi-sternlicht'}",True,144,1,1,1665911900,1655117853,72601702,CC BY-SA 4.0,https://stackoverflow.com/questions/72601702/how-to-debug-dotnet-core-source-code-using-visual-studio-code,How to debug dotnet core source code using Visual Studio Code,,74085896.0,,,,
65,"['c#', 'json-deserialization', 'devextreme']","{'account_id': 6062067, 'reputation': 509, 'user_id': 4733546, 'user_type': 'registered', 'accept_rate': 20, 'profile_image': 'https://graph.facebook.com/10206493471883539/picture?type=large', 'display_name': 'Tomasz Filipek', 'link': 'https://stackoverflow.com/users/4733546/tomasz-filipek'}",False,195,1,0,1665745727,1654758433,72556027,CC BY-SA 4.0,https://stackoverflow.com/questions/72556027/passing-the-loadresult-object-devextreme-aspnet-data-responsemodel-from-the-ap,Passing the LoadResult object (DevExtreme.AspNet.Data.ResponseModel) from the API and its deserialization on the client side,1654758825.0,,,,,
66,"['c#', 'json.net']","{'user_type': 'does_not_exist', 'display_name': 'user14281446'}",True,140,1,1,1665585773,1655126334,72603561,,https://stackoverflow.com/questions/72603561/how-can-i-make-newtonsoft-accept-this-property-name-with-an-underscore,How can I make Newtonsoft accept this property name with an underscore?,1665585773.0,72603642.0,1655129086.0,Not suitable for this site,,
67,"['c#', 'azure', 'azure-functions', 'azure-application-insights']","{'account_id': 25542111, 'reputation': 1, 'user_id': 19328005, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e62f0f6b37078e2f3a16f2bf45688de3?s=256&d=identicon&r=PG', 'display_name': 'Azure Developer', 'link': 'https://stackoverflow.com/users/19328005/azure-developer'}",True,386,2,0,1665575714,1655103782,72598839,CC BY-SA 4.0,https://stackoverflow.com/questions/72598839/how-to-insert-custom-logs-in-app-insights-from-azure-function-app,how to insert custom logs in app insights from azure function app?,,,,,,
68,"['c#', '.net', 'asp.net-mvc', 'content-security-policy', '.net-4.8']","{'account_id': 7347704, 'reputation': 2744, 'user_id': 5594906, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/40274b2e51bdf1ee5e1732406459ee1c?s=256&d=identicon&r=PG&f=1', 'display_name': 'Ask', 'link': 'https://stackoverflow.com/users/5594906/ask'}",False,125,1,0,1665556078,1654095226,72463944,CC BY-SA 4.0,https://stackoverflow.com/questions/72463944/allow-application-csp-report-mediatype-header-in-mvc-5,Allow &quot;application/csp-report&quot; mediatype header in mvc 5,1654149429.0,,,,,
69,"['c#', 'winui-3', 'winui']","{'account_id': 25479538, 'reputation': 1, 'user_id': 19276142, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GiLp-LXyF0kdo0AU-wYqMyKYrPfOOqDn2UPThwzpQ=k-s256', 'display_name': 'Tomas Bentolila', 'link': 'https://stackoverflow.com/users/19276142/tomas-bentolila'}",True,351,2,0,1665549060,1654443406,72508719,CC BY-SA 4.0,https://stackoverflow.com/questions/72508719/how-do-you-add-a-page-to-a-winui-3-project-created-with-template-studio,How do you add a page to a WinUI 3 project created with template studio?,1665549060.0,,,,,
70,"['c#', 'azure', 'azure-functions', 'azure-durable-functions']","{'account_id': 15418182, 'reputation': 401, 'user_id': 11122938, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b5a1bbf22bf20a3fa23efd9ed15ca4d0?s=256&d=identicon&r=PG&f=1', 'display_name': 'ish1104', 'link': 'https://stackoverflow.com/users/11122938/ish1104'}",True,486,2,0,1665507887,1654540474,72522072,CC BY-SA 4.0,https://stackoverflow.com/questions/72522072/azure-durable-function-return-a-dont-know-how-to-bind-to-string-parameter-va,Azure Durable Function Return a Don&#39;t know how to bind to String. (Parameter &#39;value&#39;) Error in portal,,72560155.0,,,,
71,"['c#', 'json', 'exception', 'logging', 'nlog']","{'account_id': 168651, 'reputation': 2878, 'user_id': 394243, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/KOy8T.png?s=256&g=1', 'display_name': 'kwill', 'link': 'https://stackoverflow.com/users/394243/kwill'}",True,62,1,1,1665479859,1655910817,72718002,CC BY-SA 4.0,https://stackoverflow.com/questions/72718002/how-to-render-exception-data-dictionary-the-same-way-includeeventproperties-does,How to render Exception.Data dictionary the same way IncludeEventProperties does for event properties in NLog?,1665479859.0,72736111.0,,,,
72,"['c#', 'encryption', 'aes', 'bouncycastle', 'ecb']","{'account_id': 24961589, 'reputation': 1, 'user_id': 18825501, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJwd7T0eAkUZ5uZ3jYSEb9jez9vxbcxKrYyCplwC=k-s256', 'display_name': 'harshil shah', 'link': 'https://stackoverflow.com/users/18825501/harshil-shah'}",False,178,1,0,1665451047,1654842736,72569969,CC BY-SA 4.0,https://stackoverflow.com/questions/72569969/org-bouncycastle-crypto-datalengthexception-last-block-incomplete-in-decryption,Org.BouncyCastle.Crypto.DataLengthException: last block incomplete in decryption,1654941997.0,,,,,
73,"['c#', 'unity3d', 'user-interface', 'uielement']","{'account_id': 13725331, 'reputation': 234, 'user_id': 9904233, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/vKGu5.jpg?s=256&g=1', 'display_name': 'Wolfik', 'link': 'https://stackoverflow.com/users/9904233/wolfik'}",False,275,2,0,1665388370,1656160837,72753947,CC BY-SA 4.0,https://stackoverflow.com/questions/72753947/clicking-button-makes-raycast-go-through-to-word-space,Clicking button makes Raycast go through to word space,,,,,,
74,"['c#', 'unity3d']","{'account_id': 416909, 'reputation': 4830, 'user_id': 792589, 'user_type': 'registered', 'accept_rate': 72, 'profile_image': 'https://www.gravatar.com/avatar/863696978053d25d7e55920ebaa775d7?s=256&d=identicon&r=PG', 'display_name': 'aarelovich', 'link': 'https://stackoverflow.com/users/792589/aarelovich'}",True,424,2,2,1665388216,1656098995,72748615,CC BY-SA 4.0,https://stackoverflow.com/questions/72748615/unity-jsonserializer-is-inaccessible-due-to-its-protection-level,Unity: &#39;JsonSerializer&#39; is inaccessible due to its protection level,,,,,,
75,"['c#', 'entity-framework']","{'account_id': 2352538, 'reputation': 3, 'user_id': 2061041, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5cc6a4f80aa958ee8bf37ed47e2c2d76?s=256&d=identicon&r=PG', 'display_name': 'Kaygee Del Hlobo', 'link': 'https://stackoverflow.com/users/2061041/kaygee-del-hlobo'}",True,32,1,0,1665386986,1656579860,72813084,CC BY-SA 4.0,https://stackoverflow.com/questions/72813084/findbynameasync-throws-a-drop-drop-database-error-in-entity-framework,FindByNameAsync throws a Drop Drop Database error in Entity Framework,1656582857.0,74011472.0,,,,
76,"['c#', 'wpf', 'xaml', 'mvvm']","{'account_id': 21819068, 'reputation': 68, 'user_id': 16124704, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/cace64d9756e71bd56e3c73782a45ecc?s=256&d=identicon&r=PG&f=1', 'display_name': 'David', 'link': 'https://stackoverflow.com/users/16124704/david'}",True,69,2,0,1665128458,1655898496,72714945,CC BY-SA 4.0,https://stackoverflow.com/questions/72714945/wpf-xaml-mvvm-inheritance-with-multiple-contentpresenter,wpf xaml MVVM inheritance with multiple ContentPresenter,1655901761.0,72716760.0,,,,
