,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,closed_date,closed_reason,migrated_from,protected_date
46,"['c#', 'ios', 'macos', 'xamarin', 'visual-studio-2019']","{'account_id': 2117381, 'reputation': 16527, 'user_id': 5550507, 'user_type': 'registered', 'accept_rate': 52, 'profile_image': 'https://i.stack.imgur.com/CA3Wj.jpg?s=256&g=1', 'display_name': 'Sibeesh Venu', 'link': 'https://stackoverflow.com/users/5550507/sibeesh-venu'}",True,417,57523968.0,3,1,1660863557,1565955479,,57523967,CC BY-SA 4.0,https://stackoverflow.com/questions/57523967/error-the-file-resources-launchscreen-xib-conflicts-with-resources-launchscre,Error The file &#39;Resources/LaunchScreen.xib&#39; conflicts with &#39;Resources/LaunchScreen.xib&#39;. ios xamarin,,,,
47,"['c#', 'blazor']","{'account_id': 2114414, 'reputation': 26232, 'user_id': 1879019, 'user_type': 'registered', 'accept_rate': 65, 'profile_image': 'https://i.stack.imgur.com/otzDQ.jpg?s=256&g=1', 'display_name': 'tomRedox', 'link': 'https://stackoverflow.com/users/1879019/tomredox'}",True,17042,57528903.0,6,34,1660718541,1565976820,1621496353.0,57528902,CC BY-SA 4.0,https://stackoverflow.com/questions/57528902/the-attribute-names-could-not-be-inferred-from-bind-attribute-bind-value-err,&quot;The attribute names could not be inferred from bind attribute &#39;bind-value&#39;&quot; error in Blazor,,,,
48,"['c#', '.net']","{'account_id': 2176882, 'reputation': 661, 'user_id': 1927361, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1', 'display_name': 'Jason O', 'link': 'https://stackoverflow.com/users/1927361/jason-o'}",True,1426,57650573.0,1,4,1660128609,1566776625,1660128609.0,57650484,CC BY-SA 4.0,https://stackoverflow.com/questions/57650484/delay-between-consecutive-calls-to-console-beep,Delay between consecutive calls to Console.Beep(),,,,
49,"['c#', 'serialization', 'json.net', 'deserialization']","{'account_id': 1049374, 'reputation': 33, 'user_id': 1053657, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ef687f1e15bfc153a237e8d9ba6cf7fe?s=256&d=identicon&r=PG', 'display_name': 'QuentinInSA', 'link': 'https://stackoverflow.com/users/1053657/quentininsa'}",False,148,,1,0,1660041474,1565464664,1660041474.0,57445030,CC BY-SA 4.0,https://stackoverflow.com/questions/57445030/serialize-deserialise-json-array-key-value-pair,serialize / deserialise json array key value pair,,,,
50,"['c#', 'unity3d', 'animation']","{'account_id': 4178196, 'reputation': 425, 'user_id': 3424085, 'user_type': 'registered', 'accept_rate': 7, 'profile_image': 'https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1', 'display_name': 'Lloyd', 'link': 'https://stackoverflow.com/users/3424085/lloyd'}",True,7695,,2,1,1659343683,1565442880,1565446633.0,57442480,CC BY-SA 4.0,https://stackoverflow.com/questions/57442480/stop-animation-looping-back-to-initial-position-in-unity3d,Stop animation looping back to initial position in Unity3D?,,,,
51,"['c#', 'asp.net', 'ado.net', 'webp']","{'account_id': 16492715, 'reputation': 11, 'user_id': 11916052, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/eb07a0c3d0279206980c0b155129e9cd?s=256&d=identicon&r=PG&f=1', 'display_name': 'Carl Lazarus', 'link': 'https://stackoverflow.com/users/11916052/carl-lazarus'}",False,913,,1,1,1659147447,1565587503,1581069226.0,57455995,CC BY-SA 4.0,https://stackoverflow.com/questions/57455995/resize-webp-images,Resize Webp images,,,,
52,"['c#', '.net', 'entity-framework', '.net-core', 'entity-framework-core']","{'account_id': 2392158, 'reputation': 3115, 'user_id': 2091805, 'user_type': 'registered', 'accept_rate': 34, 'profile_image': 'https://www.gravatar.com/avatar/2a1f47afb185307f8647a1e78e565d3f?s=256&d=identicon&r=PG', 'display_name': 'Roshan', 'link': 'https://stackoverflow.com/users/2091805/roshan'}",False,908,,2,6,1659073831,1567015992,1567083403.0,57698007,CC BY-SA 4.0,https://stackoverflow.com/questions/57698007/why-ef-core-2-2-always-updates-concurrencystamp-passwordhash-in-aspnetuser,"Why EF Core 2.2 always updates &quot;ConcurrencyStamp&quot;, &quot;PasswordHash&quot; in &quot;AspNetUsers&quot; table?",,,,
53,"['c#', 'octokit.net']","{'account_id': 11090576, 'reputation': 365, 'user_id': 9791528, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/1142adcbdbea90ed454f8613ded3b58e?s=256&d=identicon&r=PG&f=1', 'display_name': 'medic17', 'link': 'https://stackoverflow.com/users/9791528/medic17'}",True,392,57509567.0,2,1,1659033247,1565595053,1565596664.0,57457162,CC BY-SA 4.0,https://stackoverflow.com/questions/57457162/creating-a-github-issue-in-octokit-net,creating a github issue in octokit.net,,,,
54,"['c#', 'unity3d', 'delegates']","{'account_id': 14254269, 'reputation': 332, 'user_id': 10297016, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-DtjWn1vnVUg/AAAAAAAAAAI/AAAAAAAAAAA/APUIFaMqHTTqqUxSMyoD9tLP49G0gjqwNQ/mo/photo.jpg?sz=256', 'display_name': 'Francois Gagnon', 'link': 'https://stackoverflow.com/users/10297016/francois-gagnon'}",True,172,57517340.0,1,0,1658861756,1565391306,,57437956,CC BY-SA 4.0,https://stackoverflow.com/questions/57437956/unityaction-loses-subscribed-event,UnityAction loses subscribed event,,,,
55,"['c#', 'cors', 'asp.net-web-api2', 'preflight', 'http-options-method']","{'account_id': 9153865, 'reputation': 9, 'user_id': 6807415, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-7ZSvUTS9LXw/AAAAAAAAAAI/AAAAAAAAAD8/B8z5XOwbm1I/photo.jpg?sz=256', 'display_name': 'Shakeeb Ahmad', 'link': 'https://stackoverflow.com/users/6807415/shakeeb-ahmad'}",False,202,,1,-1,1658766536,1564729577,1658766536.0,57321471,CC BY-SA 4.0,https://stackoverflow.com/questions/57321471/no-access-control-allow-origin-header-is-present-on-the-requested-resource-in,No &#39;Access-Control-Allow-Origin&#39; header is present on the requested resource in preflight request using c# and jQuery,,,,
56,"['c#', 'reactjs', 'axios', 'api-design']","{'account_id': 14598448, 'reputation': 408, 'user_id': 10543406, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-R_udKVmw9XI/AAAAAAAAAAI/AAAAAAAAAQQ/4PPfPdkoZTQ/photo.jpg?sz=256', 'display_name': 'Akusas', 'link': 'https://stackoverflow.com/users/10543406/akusas'}",True,1561,57521623.0,3,0,1658503531,1565944309,1565945445.0,57521319,CC BY-SA 4.0,https://stackoverflow.com/questions/57521319/uncaught-in-promise-typeerror-data-map-is-not-a-function-react-using-axios-g,Uncaught (in promise) TypeError: data.map is not a function (React using axios getting data from ASP.NET API),,,,
57,"['c#', 'visual-studio', 'sqlite', 'advanced-installer']","{'account_id': 16434096, 'reputation': 9, 'user_id': 11872120, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-gNfzRbxEa08/AAAAAAAAAAI/AAAAAAAAA-g/IhDPGHaD1EE/photo.jpg?sz=256', 'display_name': 'Jorge Ignacio S&#225;nchez Flores', 'link': 'https://stackoverflow.com/users/11872120/jorge-ignacio-s%c3%a1nchez-flores'}",False,501,,1,0,1658425864,1564717797,1658425864.0,57319673,CC BY-SA 4.0,https://stackoverflow.com/questions/57319673/how-to-fix-system-data-sqlite-not-found-when-deploying-a-visual-studio-app-with,How to fix System.Data.SQLite not found when deploying a Visual Studio app with advanced installer?,,,,
58,"['c#', 'postscript', 'run-length-encoding', 'rawimage']","{'account_id': 10657809, 'reputation': 111, 'user_id': 7847061, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-p1H3S9ETFx0/AAAAAAAAAAI/AAAAAAAAAAs/UFIh6gJ386A/photo.jpg?sz=256', 'display_name': 'paboobhzx', 'link': 'https://stackoverflow.com/users/7847061/paboobhzx'}",True,217,57369718.0,1,3,1658423123,1565069887,1658423123.0,57369528,CC BY-SA 4.0,https://stackoverflow.com/questions/57369528/extract-a-bitmap-from-a-postscript-cip3-file,Extract a bitmap from a PostScript (CIP3) file,,,,
59,"['c#', 'visual-studio', 'nuget']","{'account_id': 2071512, 'reputation': 10872, 'user_id': 1845893, 'user_type': 'registered', 'accept_rate': 59, 'profile_image': 'https://i.stack.imgur.com/xr3hP.jpg?s=256&g=1', 'display_name': 'gog', 'link': 'https://stackoverflow.com/users/1845893/gog'}",False,2015,,1,2,1658418885,1565279184,1658418885.0,57416381,CC BY-SA 4.0,https://stackoverflow.com/questions/57416381/how-to-properly-configure-external-nuget-package-source-with-credentials,How to properly configure external nuget package source with credentials?,,,,
60,"['c#', 'automapper']","{'account_id': 6155254, 'reputation': 146, 'user_id': 4798459, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/pToBb.png?s=256&g=1', 'display_name': 'Iannick ', 'link': 'https://stackoverflow.com/users/4798459/iannick'}",True,222,57418941.0,1,0,1658418679,1565279779,1658418679.0,57416568,CC BY-SA 4.0,https://stackoverflow.com/questions/57416568/automapper-binding-a-concrete-class-from-multiple-interface,Automapper: binding a concrete class &quot;from&quot; multiple interface,,,,
61,"['c#', '.net', 'docker', 'asp.net-core', '.net-core']","{'account_id': 1420199, 'reputation': 467, 'user_id': 1344985, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/6bffb9c0184e5760e56b7f759fe39599?s=256&d=identicon&r=PG', 'display_name': 'Edgar', 'link': 'https://stackoverflow.com/users/1344985/edgar'}",False,4213,,2,4,1658078606,1567179271,1567179945.0,57729627,CC BY-SA 4.0,https://stackoverflow.com/questions/57729627/http-error-404-dotnet-core-api-with-docker,HTTP ERROR 404 dotnet core API with Docker,,,,
62,"['c#', '.net-core', 'signalr']","{'account_id': 1013908, 'reputation': 9198, 'user_id': 1025915, 'user_type': 'registered', 'accept_rate': 90, 'profile_image': 'https://www.gravatar.com/avatar/57ff072093fd9e5e3bae46630a046a80?s=256&d=identicon&r=PG', 'display_name': 'JsonStatham', 'link': 'https://stackoverflow.com/users/1025915/jsonstatham'}",True,9578,57591308.0,5,14,1657905692,1566387588,1566389600.0,57590794,CC BY-SA 4.0,https://stackoverflow.com/questions/57590794/net-core-signalr-cannot-add-or-use-in-startup,.Net Core SignalR cannot add or use in startup,,,,
63,"['c#', 'wpf', 'xaml']","{'account_id': 7994921, 'reputation': 11, 'user_id': 6031584, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e533c876b0a8889ec683cc7fa9b38fe4?s=256&d=identicon&r=PG&f=1', 'display_name': 'Mitch', 'link': 'https://stackoverflow.com/users/6031584/mitch'}",False,449,,2,1,1657794816,1566323886,,57579214,CC BY-SA 4.0,https://stackoverflow.com/questions/57579214/visual-studio-2019-xaml-designer-does-not-display-x64-user-controls-from-externa,Visual Studio 2019 XAML Designer does not display x64 User Controls from external projects,,,,
64,"['c#', 'sql-server', 'database', 'entity-framework', 'synchronization']","{'account_id': 4256947, 'reputation': 1, 'user_id': 3482384, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a54b0922e2e9bd7af28774e6e5396896?s=256&d=identicon&r=PG&f=1', 'display_name': 'Yassine', 'link': 'https://stackoverflow.com/users/3482384/yassine'}",False,79,,0,0,1657766025,1565800237,1657766025.0,57498693,CC BY-SA 4.0,https://stackoverflow.com/questions/57498693/one-way-partial-table-synchronization-for-desktop-application,One-way partial table synchronization for desktop application,,,,
65,"['c#', 'wcf', 'c#-4.0', 'soap', 'attributes']","{'account_id': 15855262, 'reputation': 51, 'user_id': 11569025, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f3b5dbe21535d0b147b377d68fc3f307?s=256&d=identicon&r=PG&f=1', 'display_name': 'Kirill', 'link': 'https://stackoverflow.com/users/11569025/kirill'}",True,51,57551393.0,1,0,1657743978,1566066514,1657743978.0,57538905,CC BY-SA 4.0,https://stackoverflow.com/questions/57538905/error-operation-not-supported-with-my-attributes-knowntype,Error Operation not supported with my attributes knowntype,,,,
66,"['c#', 'html', 'html-entities', 'html-encode']","{'account_id': 14451386, 'reputation': 628, 'user_id': 10438783, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/755efee7a473eaf7f81804d81753a620?s=256&d=identicon&r=PG&f=1', 'display_name': 'Stackedup', 'link': 'https://stackoverflow.com/users/10438783/stackedup'}",True,177,57587592.0,3,-1,1657729442,1566375341,1566375589.0,57587250,CC BY-SA 4.0,https://stackoverflow.com/questions/57587250/why-isnt-font-rendered-in-html-when-surronded-by-quot,Why isn&#39;t font rendered in HTML when surronded by &amp;quot;,,,,
67,"['c#', 'azure-functions']","{'account_id': 2756837, 'reputation': 761, 'user_id': 2374666, 'user_type': 'registered', 'accept_rate': 74, 'profile_image': 'https://i.stack.imgur.com/bdFal.jpg?s=256&g=1', 'display_name': 'Jay Desai', 'link': 'https://stackoverflow.com/users/2374666/jay-desai'}",False,3098,,4,0,1657618014,1566331909,1566437706.0,57580938,CC BY-SA 4.0,https://stackoverflow.com/questions/57580938/how-to-get-url-of-incoming-http-post-request-in-azure-function-2-0,How to get URL of incoming HTTP POST request in azure function 2.0?,,,,
68,"['c#', '.net', 'asynchronous', 'async-await', 'task']","{'account_id': 15495526, 'reputation': 28946, 'user_id': 11178549, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/ePjRo.png?s=256&g=1', 'display_name': 'Theodor Zoulias', 'link': 'https://stackoverflow.com/users/11178549/theodor-zoulias'}",True,1939,57313477.0,4,14,1657608403,1564676471,1657608403.0,57313252,CC BY-SA 4.0,https://stackoverflow.com/questions/57313252/how-can-i-await-an-array-of-tasks-and-stop-waiting-on-first-exception,How can I await an array of tasks and stop waiting on first exception?,,,,
69,"['c#', 'mysql', 'entity-framework-6']","{'account_id': 5354974, 'reputation': 137, 'user_id': 4267917, 'user_type': 'registered', 'accept_rate': 57, 'profile_image': 'https://lh3.googleusercontent.com/-KVQJVfT3af8/AAAAAAAAAAI/AAAAAAAAAQA/iVt-oOz5ygI/photo.jpg?sz=256', 'display_name': 'Rodrigo Zimmermann', 'link': 'https://stackoverflow.com/users/4267917/rodrigo-zimmermann'}",False,91,,0,0,1657418829,1566440979,1657418829.0,57601316,CC BY-SA 4.0,https://stackoverflow.com/questions/57601316/how-get-a-more-transparent-message-from-error-1216-cannot-add-or-update-a-child,How get a more transparent message from error 1216-Cannot add or update a child row: a foreign key constraint fails in MySQL?,,,,
70,"['c#', 'visual-studio-2017', 'csproj', 'solution-explorer']","{'account_id': 5555573, 'reputation': 31, 'user_id': 4407059, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/z2JDc.png?s=256&g=1', 'display_name': 'hugo', 'link': 'https://stackoverflow.com/users/4407059/hugo'}",False,190,,1,1,1657229477,1567104273,1567105246.0,57716174,CC BY-SA 4.0,https://stackoverflow.com/questions/57716174/solution-explorer-cannot-find-rename-option-when-right-click-there-are-unusua,Solution Explorer cannot find &quot;rename&quot; option when right click. There are unusual blue icon on each item. What does the blue icon means?,,,,
71,"['c#', 'devexpress']","{'account_id': 11234772, 'reputation': 1, 'user_id': 8241376, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/26c7dabc418b29df6fd6b6ccf47a8dda?s=256&d=identicon&r=PG&f=1', 'display_name': 'Honey Badger', 'link': 'https://stackoverflow.com/users/8241376/honey-badger'}",False,125,,1,0,1656956391,1566479977,1656956391.0,57610321,CC BY-SA 4.0,https://stackoverflow.com/questions/57610321/is-there-a-control-or-panel-in-devexpress-xtraform-that-i-can-design-something-l,Is there a Control or Panel in DevExpress XtraForm that I can design something like a collapsePanel?,,,,
72,"['c#', 'file', 'exception', 'directory', 'max-path']","{'account_id': 204560, 'reputation': 10438, 'user_id': 452845, 'user_type': 'registered', 'accept_rate': 98, 'profile_image': 'https://i.stack.imgur.com/4gZfv.jpg?s=256&g=1', 'display_name': 'Eric Ouellet', 'link': 'https://stackoverflow.com/users/452845/eric-ouellet'}",True,636,57697775.0,1,0,1656956359,1566481796,1656956359.0,57610912,CC BY-SA 4.0,https://stackoverflow.com/questions/57610912/system-io-directorynotfoundexception-on-file-delete-for-a-valid-path,System.IO.DirectoryNotFoundException on File.Delete for a valid path,,,,
73,"['c#', 'sharepoint']","{'account_id': 7435491, 'reputation': 59, 'user_id': 5655076, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/bee7afcc96f41d86338f3544ce50550b?s=256&d=identicon&r=PG&f=1', 'display_name': 'H P', 'link': 'https://stackoverflow.com/users/5655076/h-p'}",True,1306,57513517.0,4,0,1656925453,1565878945,,57511124,CC BY-SA 4.0,https://stackoverflow.com/questions/57511124/i-am-trying-to-access-sharepoint-via-c-code-and-i-am-getting-unauthorized-acces,I am trying to access sharepoint via C# code and i am getting UNAUTHORIZED access error but I can log web sharepoint without any issues,,,,
74,"['c#', '.net-core', 'system.text.json']","{'account_id': 461037, 'reputation': 4296, 'user_id': 862495, 'user_type': 'registered', 'accept_rate': 51, 'profile_image': 'https://www.gravatar.com/avatar/26bbb772e30d41a4fdfa5657f43012ba?s=256&d=identicon&r=PG', 'display_name': 'Nick', 'link': 'https://stackoverflow.com/users/862495/nick'}",True,53741,57700761.0,8,58,1656661674,1567030472,1574832363.0,57700678,CC BY-SA 4.0,https://stackoverflow.com/questions/57700678/how-do-you-read-a-simple-value-out-of-some-json-using-system-text-json,How do you read a simple value out of some json using System.Text.Json?,,,,
75,"['c#', '.net', 'elasticsearch']","{'account_id': 14694158, 'reputation': 114, 'user_id': 10611967, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/2049906655065655/picture?type=large', 'display_name': 'Roma Pavliuk', 'link': 'https://stackoverflow.com/users/10611967/roma-pavliuk'}",False,1415,,1,1,1656618515,1564918681,,57346207,CC BY-SA 4.0,https://stackoverflow.com/questions/57346207/elasticsearch-net-v7-1-issue-after-update,Elasticsearch .net v7.1 issue after update,,,,
76,"['c#', 'entity-framework', 'moq']","{'account_id': 14865125, 'reputation': 141, 'user_id': 10734516, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-Ex15p9Cx49Y/AAAAAAAAAAI/AAAAAAAAAbk/JCQGK6qdZCM/photo.jpg?sz=256', 'display_name': '42ama', 'link': 'https://stackoverflow.com/users/10734516/42ama'}",True,164,57688174.0,1,1,1656442723,1566981319,1656442723.0,57688173,CC BY-SA 4.0,https://stackoverflow.com/questions/57688173/how-to-mock-find-from-ef-via-moq,How to mock Find() from EF via Moq,,,,
