,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,protected_date,closed_date,closed_reason,community_owned_date,locked_date,migrated_from
47,['c#'],"{'account_id': 89053, 'reputation': 7956, 'user_id': 245926, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://www.gravatar.com/avatar/94bd3d32c146e9d0a65bc30bccbdfeac?s=256&d=identicon&r=PG', 'display_name': 'Nick LaMarca', 'link': 'https://stackoverflow.com/users/245926/nick-lamarca'}",True,21344,9501967.0,8,14,1660341465,1330529344,1330530078.0,9501893,CC BY-SA 3.0,https://stackoverflow.com/questions/9501893/using-a-lot-of-hardcoded-strings-in-code,Using a lot of hardcoded strings in code,,,,,,
48,"['c#', '.net', 'winapi', 'pinvoke', 'setfocus']","{'account_id': 155249, 'reputation': 285, 'user_id': 371765, 'user_type': 'registered', 'accept_rate': 64, 'profile_image': 'https://www.gravatar.com/avatar/e3b81d614771d0d67c702ef822efac89?s=256&d=identicon&r=PG', 'display_name': 'Jordan', 'link': 'https://stackoverflow.com/users/371765/jordan'}",True,9452,9547099.0,1,5,1660311674,1330533442,1660311411.0,9503027,CC BY-SA 4.0,https://stackoverflow.com/questions/9503027/p-pnvoke-setfocus-to-a-particular-control,P/Pnvoke SetFocus to a particular control,,,,,,
49,"['c#', '.net', 'memory-management', 'garbage-collection', 'clr']","{'account_id': 188666, 'reputation': 301, 'user_id': 427529, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c07e03be81165de83e98ac0ff4d4990a?s=256&d=identicon&r=PG', 'display_name': 'Ronan Thibaudau', 'link': 'https://stackoverflow.com/users/427529/ronan-thibaudau'}",True,8139,,6,17,1660134692,1332334437,,9805058,CC BY-SA 3.0,https://stackoverflow.com/questions/9805058/net-free-memory-usage-how-to-prevent-overallocation-release-memory-to-the-os,.NET Free memory usage (how to prevent overallocation / release memory to the OS),,,,,,
50,"['c#', 'com-interop', 'com+']","{'account_id': 8339, 'reputation': 3376, 'user_id': 14982, 'user_type': 'registered', 'accept_rate': 38, 'profile_image': 'https://www.gravatar.com/avatar/622754e8a50f74b616e91c3513091337?s=256&d=identicon&r=PG', 'display_name': 'AndrewS', 'link': 'https://stackoverflow.com/users/14982/andrews'}",True,6839,,1,2,1660070926,1330857648,1495535227.0,9554202,CC BY-SA 3.0,https://stackoverflow.com/questions/9554202/x86-com-interop-from-x64-net-assembly-using-com-no-such-interface-supported,x86 COM interop from x64 .Net assembly using COM+ - &quot;No such interface supported&quot; error,,,,,,
51,"['c#', '.net', 'visual-studio', 'visual-studio-2010', 'resharper-6.0']","{'account_id': 153914, 'reputation': 993, 'user_id': 369507, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/a6f4f7aa2aa273c1f94115068722254f?s=256&d=identicon&r=PG', 'display_name': 'Ben2307', 'link': 'https://stackoverflow.com/users/369507/ben2307'}",False,128,,1,4,1660053846,1330955902,,9567862,CC BY-SA 3.0,https://stackoverflow.com/questions/9567862/search-for-field-in-object,Search for field in object,,,,,,
52,"['c#', '.net', 'image', 'compression', 'dxt']","{'account_id': 1294348, 'reputation': 8860, 'user_id': 1245800, 'user_type': 'registered', 'accept_rate': 87, 'profile_image': 'https://www.gravatar.com/avatar/d0bb75dab3856d3b4b02cd8d4742a2af?s=256&d=identicon&r=PG', 'display_name': 'Noah Roth', 'link': 'https://stackoverflow.com/users/1245800/noah-roth'}",True,4850,9849657.0,3,3,1660053527,1332569897,1460262269.0,9849616,CC BY-SA 3.0,https://stackoverflow.com/questions/9849616/dxt-texture-compression,DXT texture compression?,,,,,,
53,"['c#', '.net', 'generics', 'return-type']","{'account_id': 321401, 'reputation': 17831, 'user_id': 640205, 'user_type': 'registered', 'accept_rate': 94, 'profile_image': 'https://i.stack.imgur.com/UUIk1.jpg?s=256&g=1', 'display_name': 'MacGyver', 'link': 'https://stackoverflow.com/users/640205/macgyver'}",True,365428,9808070.0,7,207,1660000296,1332344660,,9808035,CC BY-SA 3.0,https://stackoverflow.com/questions/9808035/how-do-i-make-the-return-type-of-a-method-generic,How do I make the return type of a method generic?,,,,,,
54,"['c#', 'algorithm', 'dictionary', 'data-structures', 'collections']","{'account_id': 453750, 'reputation': 1422, 'user_id': 850932, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/0343f37913011d46d0271804761e5920?s=256&d=identicon&r=PG&f=1', 'display_name': 'Thabo', 'link': 'https://stackoverflow.com/users/850932/thabo'}",True,99026,9547463.0,12,46,1659690208,1330789290,1637358956.0,9547351,CC BY-SA 4.0,https://stackoverflow.com/questions/9547351/how-to-compare-two-dictionaries-in-c,How to compare two Dictionaries in C#,,,,,,
55,"['c#', '.net', 'datatable', 'datagridviewcolumn']","{'account_id': 231305, 'reputation': 59013, 'user_id': 495455, 'user_type': 'registered', 'accept_rate': 72, 'profile_image': 'https://i.stack.imgur.com/b0VBC.jpg?s=256&g=1', 'display_name': 'Jeremy Thompson', 'link': 'https://stackoverflow.com/users/495455/jeremy-thompson'}",True,137980,9661016.0,5,50,1659682491,1331518819,1569137440.0,9660981,CC BY-SA 4.0,https://stackoverflow.com/questions/9660981/get-a-datatable-columns-datatype,Get a DataTable Columns DataType,,,,,,
56,"['c#', 'opengl', 'opentk']","{'account_id': 407958, 'reputation': 3363, 'user_id': 778328, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://www.gravatar.com/avatar/fc939d8689d1e3a49393b91397aa20d1?s=256&d=identicon&r=PG', 'display_name': 'Samssonart', 'link': 'https://stackoverflow.com/users/778328/samssonart'}",True,3935,10114659.0,2,2,1659682444,1332196001,,9778875,CC BY-SA 3.0,https://stackoverflow.com/questions/9778875/how-to-render-using-opentk-glwidget-in-monodevelop,How to render using OpenTK GLWidget in Monodevelop?,,,,,,
57,"['c#', 'postgresql', 'combobox', 'datatable']","{'account_id': 1274102, 'reputation': 540, 'user_id': 1229706, 'user_type': 'registered', 'accept_rate': 59, 'profile_image': 'https://www.gravatar.com/avatar/0a6cbc6a43d60c55fe4351b2aadbea75?s=256&d=identicon&r=PG', 'display_name': 'dbncourt', 'link': 'https://stackoverflow.com/users/1229706/dbncourt'}",True,118855,,8,12,1659603545,1330627128,1467081629.0,9521980,CC BY-SA 3.0,https://stackoverflow.com/questions/9521980/combobox-valuemember-and-displaymember,ComboBox.ValueMember and DisplayMember,,,,,,
58,"['c#', 'asp.net', 'vb.net', 'password-protection', 'password-storage']","{'account_id': 1306992, 'reputation': 131, 'user_id': 1255777, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/0bb0a2adf2eb2736dcbd1c660f9f600b?s=256&d=identicon&r=PG', 'display_name': 'Cynical Coder', 'link': 'https://stackoverflow.com/users/1255777/cynical-coder'}",True,8094,,5,13,1659526397,1331157843,1576569582.0,9609840,CC BY-SA 4.0,https://stackoverflow.com/questions/9609840/where-to-store-db-passwords-when-using-windows-net-or-asp-net-applications,Where to store db passwords when using Windows .NET or ASP.NET applications,,,,,,
59,"['c#', 'ip-address', 'network-interface']","{'account_id': 1000753, 'reputation': 12154, 'user_id': 1015648, 'user_type': 'registered', 'accept_rate': 95, 'profile_image': 'https://i.stack.imgur.com/B8rRX.jpg?s=256&g=1', 'display_name': 'Murhaf Sousli', 'link': 'https://stackoverflow.com/users/1015648/murhaf-sousli'}",True,102489,10060249.0,4,84,1659283844,1332620257,1458913288.0,9855230,CC BY-SA 3.0,https://stackoverflow.com/questions/9855230/how-do-i-get-the-network-interface-and-its-right-ipv4-address,How do I get the network interface and its right IPv4 address?,,,,,,
60,"['c#', '.net', 'linq', 'datetime']","{'account_id': 67276, 'reputation': 35471, 'user_id': 196919, 'user_type': 'registered', 'accept_rate': 96, 'profile_image': 'https://i.stack.imgur.com/iqMS0.png?s=256&g=1', 'display_name': 'NoWar', 'link': 'https://stackoverflow.com/users/196919/nowar'}",True,142674,9626363.0,9,79,1659028320,1331247320,,9626348,CC BY-SA 3.0,https://stackoverflow.com/questions/9626348/how-to-compare-datetime-without-time-via-linq,How to compare DateTime without time via LINQ?,,,,,,
61,"['c#', 'timer', 'stopwatch']","{'user_type': 'does_not_exist', 'display_name': 'user222427'}",True,69633,9706842.0,3,30,1659007297,1331745433,1648052936.0,9706803,CC BY-SA 4.0,https://stackoverflow.com/questions/9706803/elapsed-time-on-a-timer,Elapsed time on a timer?,,,,,,
62,"['c#', 'asp.net-mvc']","{'user_type': 'does_not_exist', 'display_name': 'user1154207'}",True,82932,9813064.0,6,8,1658999060,1332364746,,9813039,CC BY-SA 3.0,https://stackoverflow.com/questions/9813039/system-argumentoutofrangeexception-startindex-cannot-be-larger-than-length-of-s,System.ArgumentOutOfRangeException: startIndex cannot be larger than length of string,,,,,,
63,"['c#', 'winforms', 'visual-studio']","{'account_id': 276737, 'reputation': 21599, 'user_id': 570339, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://i.stack.imgur.com/VzbjZ.jpg?s=256&g=1', 'display_name': 'Ramy Al Zuhouri', 'link': 'https://stackoverflow.com/users/570339/ramy-al-zuhouri'}",True,286838,9646739.0,11,101,1658832323,1331384936,1449340429.0,9646684,CC BY-SA 3.0,https://stackoverflow.com/questions/9646684/cant-use-system-windows-forms,Can&#39;t use System.Windows.Forms,,,,,,
64,"['c#', 'naming-conventions']","{'account_id': 9439, 'reputation': 52445, 'user_id': 17447, 'user_type': 'registered', 'accept_rate': 82, 'profile_image': 'https://www.gravatar.com/avatar/167f4b56e9ba1c1660e5980a84e96bbe?s=256&d=identicon&r=PG', 'display_name': 'naveen', 'link': 'https://stackoverflow.com/users/17447/naveen'}",True,59498,9782851.0,4,40,1658754279,1332223717,1495541875.0,9782084,CC BY-SA 3.0,https://stackoverflow.com/questions/9782084/naming-conventions-in-c-underscores,Naming Conventions in C# - underscores,,,,,,
65,"['c#', 'winforms']","{'account_id': 969884, 'reputation': 4759, 'user_id': 992618, 'user_type': 'registered', 'accept_rate': 41, 'profile_image': 'https://www.gravatar.com/avatar/14179905d43662208fcaccefb56665ff?s=256&d=identicon&r=PG&f=1', 'display_name': 'kkh', 'link': 'https://stackoverflow.com/users/992618/kkh'}",True,42956,9758721.0,5,18,1658086297,1332076172,,9758577,CC BY-SA 3.0,https://stackoverflow.com/questions/9758577/c-datagridview-not-updated-when-datasource-is-changed,C# DataGridView not updated when datasource is changed,,,,,,
66,"['c#', 'asp.net', 'sql', 'stored-procedures']","{'account_id': 901606, 'reputation': 18579, 'user_id': 937624, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://i.stack.imgur.com/qaFuW.jpg?s=256&g=1', 'display_name': 'holyredbeard', 'link': 'https://stackoverflow.com/users/937624/holyredbeard'}",True,177558,9719842.0,13,107,1657930763,1331814503,,9719683,CC BY-SA 3.0,https://stackoverflow.com/questions/9719683/data-is-null-this-method-or-property-cannot-be-called-on-null-values,Data is Null. This method or property cannot be called on Null values,,,,,,
67,"['c#', 'json', 'windows-8']","{'account_id': 1300684, 'reputation': 3626, 'user_id': 1250681, 'user_type': 'registered', 'accept_rate': 69, 'profile_image': 'https://www.gravatar.com/avatar/99889963dad59440f89653146d1ce874?s=256&d=identicon&r=PG', 'display_name': 'Eli Revah', 'link': 'https://stackoverflow.com/users/1250681/eli-revah'}",True,160325,9573161.0,8,82,1657635141,1330977598,1377937935.0,9573119,CC BY-SA 3.0,https://stackoverflow.com/questions/9573119/how-to-parse-json-without-json-net-library,How to parse JSON without JSON.NET library?,,,,,,
68,"['c#', 'datagridview', 'streamwriter']","{'account_id': 882113, 'reputation': 828, 'user_id': 251449, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://www.gravatar.com/avatar/49af77fe1f99dd2597433e0a6655a644?s=256&d=identicon&r=PG', 'display_name': 'PandaNL', 'link': 'https://stackoverflow.com/users/251449/pandanl'}",True,76287,9972451.0,8,18,1657454461,1333113522,1333114696.0,9943787,CC BY-SA 3.0,https://stackoverflow.com/questions/9943787/exporting-datagridview-to-csv-file,Exporting datagridview to csv file,,,,,,
69,"['c#', 'visual-studio-2010', 'datagridview']","{'account_id': 1174150, 'reputation': 371, 'user_id': 1150571, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://www.gravatar.com/avatar/2a1491c1a33b11c0331e021e0a3e32d2?s=256&d=identicon&r=PG', 'display_name': 'Bojo', 'link': 'https://stackoverflow.com/users/1150571/bojo'}",True,25729,,6,12,1657309750,1332151668,1332348138.0,9768261,CC BY-SA 3.0,https://stackoverflow.com/questions/9768261/datagridview-automatically-generates-columns,DataGridView automatically generates columns,,,,,,
70,"['c#', 'decimal', 'base']","{'account_id': 1292168, 'reputation': 571, 'user_id': 1244051, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://www.gravatar.com/avatar/06eb7be2778dd16b3aa8c49db7eee912?s=256&d=identicon&r=PG&f=1', 'display_name': 'miltonjbradley', 'link': 'https://stackoverflow.com/users/1244051/miltonjbradley'}",True,5307,9559248.0,3,5,1657306433,1330897639,1330898196.0,9559122,CC BY-SA 3.0,https://stackoverflow.com/questions/9559122/convert-base-27-or-base-x-to-base-10-in-c,Convert base-27 (or base-X) to base-10 in c#?,,,,,,
71,"['c#', '.net', 'sql-server', 'ado.net', 'database-connection']","{'account_id': 321981, 'reputation': 1650, 'user_id': 641123, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://www.gravatar.com/avatar/c8790a114aa86f4d6cfef3c518992b50?s=256&d=identicon&r=PG', 'display_name': 'Guo Hong Lim', 'link': 'https://stackoverflow.com/users/641123/guo-hong-lim'}",True,196554,9707060.0,2,134,1657269623,1331741347,1334758310.0,9705637,CC BY-SA 3.0,https://stackoverflow.com/questions/9705637/executereader-requires-an-open-and-available-connection-the-connections-curren,ExecuteReader requires an open and available Connection. The connection&#39;s current state is Connecting,,,,,,
72,"['c#', 'xml', 'pdf', 'pdf-to-html']","{'account_id': 1343694, 'reputation': 1, 'user_id': 1284830, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/7b3f961abfcad61975d9a3e53680ab8e?s=256&d=identicon&r=PG', 'display_name': 'Deva R', 'link': 'https://stackoverflow.com/users/1284830/deva-r'}",True,1082,,1,-3,1657096883,1332382471,1657096883.0,9815544,CC BY-SA 4.0,https://stackoverflow.com/questions/9815544/pdf-to-xml-for-table-format-using-c,PDF to XML for table format using c#,,,,,,
73,"['c#', '.net', 'system.net.mail', 'mailmessage']","{'account_id': 1271745, 'reputation': 1192, 'user_id': 1227841, 'user_type': 'registered', 'accept_rate': 52, 'profile_image': 'https://www.gravatar.com/avatar/4e65ce4f7f97ff050855787749302574?s=256&d=identicon&r=PG', 'display_name': 'Vetrivel mp', 'link': 'https://stackoverflow.com/users/1227841/vetrivel-mp'}",True,38196,9736195.0,7,32,1657033134,1331896103,1657032963.0,9736176,CC BY-SA 4.0,https://stackoverflow.com/questions/9736176/multiple-address-in-mailaddress-constructor,Multiple address in MailAddress constructor,,,,,,
74,"['c#', 'resize', 'drawing', 'jpeg', 'rotation']","{'account_id': 544147, 'reputation': 461, 'user_id': 913494, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://www.gravatar.com/avatar/1d5ab43eddca96e2fcd2bd48f02ae1bd?s=256&d=identicon&r=PG', 'display_name': 'Matt Winer', 'link': 'https://stackoverflow.com/users/913494/matt-winer'}",True,4235,9505775.0,3,2,1656597736,1330544799,1330544912.0,9505608,CC BY-SA 3.0,https://stackoverflow.com/questions/9505608/c-rotating-jpg-without-losing-too-much-quality,C# Rotating JPG without losing too much quality,,,,,,
75,"['c#', 'selenium', 'webdriver']","{'account_id': 1032421, 'reputation': 621, 'user_id': 1040481, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://i.stack.imgur.com/pyZ3C.jpg?s=256&g=1', 'display_name': 'Oleg Strokatyy', 'link': 'https://stackoverflow.com/users/1040481/oleg-strokatyy'}",True,29983,23991571.0,6,8,1656337343,1331123688,1490622155.0,9601618,CC BY-SA 3.0,https://stackoverflow.com/questions/9601618/open-browser-window-in-full-screen-using-selenium-webdriver-with-c,Open browser window in full screen using Selenium WebDriver with C#,1619559786.0,,,,,
76,"['c#', 'wpf', 'vb.net', 'xaml', 'mvvm']","{'account_id': 266560, 'reputation': 1448, 'user_id': 554195, 'user_type': 'registered', 'accept_rate': 98, 'profile_image': 'https://i.stack.imgur.com/bcV9T.jpg?s=256&g=1', 'display_name': 'Omar Mir', 'link': 'https://stackoverflow.com/users/554195/omar-mir'}",True,66753,10264327.0,13,36,1655834983,1332799661,1565168630.0,9880589,CC BY-SA 4.0,https://stackoverflow.com/questions/9880589/bind-to-selecteditems-from-datagrid-or-listbox-in-mvvm,Bind to SelectedItems from DataGrid or ListBox in MVVM,,,,,,
77,"['c#', 'xml', 'web-config', 'app-config']","{'account_id': 72937, 'reputation': 16431, 'user_id': 210342, 'user_type': 'registered', 'accept_rate': 82, 'profile_image': 'https://www.gravatar.com/avatar/7412dfe0e7374347dda68aff0c4943fa?s=256&d=identicon&r=PG', 'display_name': 'greenoldman', 'link': 'https://stackoverflow.com/users/210342/greenoldman'}",True,7068,9733975.0,3,5,1655807312,1331883993,1495542819.0,9733635,CC BY-SA 3.0,https://stackoverflow.com/questions/9733635/how-to-read-web-config-section-as-xml-in-c,How to read web.config section as XML in C#?,,,,,,
78,"['c#', 'http', 'fiddler', 'auto-responder']","{'account_id': 1081701, 'reputation': 3243, 'user_id': 1078510, 'user_type': 'registered', 'accept_rate': 99, 'profile_image': 'https://www.gravatar.com/avatar/68fe26712324ca0fbc0d97d132df35cd?s=256&d=identicon&r=PG&f=1', 'display_name': 'Landin Martens', 'link': 'https://stackoverflow.com/users/1078510/landin-martens'}",True,1235,9808578.0,1,1,1655635422,1330822737,1655635422.0,9551364,CC BY-SA 4.0,https://stackoverflow.com/questions/9551364/c-using-fiddlercore-to-create-an-auto-response-to-a-url,C# using fiddlercore to create an auto response to a url,,,,,,
79,"['c#', 'asp.net', '.net']","{'account_id': 1347911, 'reputation': 183, 'user_id': 1288298, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/8a2a4f987b17e70473781c5f94167a5a?s=256&d=identicon&r=PG', 'display_name': 'leventkalayz', 'link': 'https://stackoverflow.com/users/1288298/leventkalayz'}",True,48624,9851590.0,2,6,1655360343,1332588190,1487855071.0,9851319,CC BY-SA 3.0,https://stackoverflow.com/questions/9851319/how-to-add-smtp-hotmail-account-to-send-mail,How to add smtp hotmail account to send mail,1437643567.0,,,,,
