,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,protected_date,closed_date,closed_reason,community_owned_date,migrated_from
48,"['c#', 'richtextbox']","{'account_id': 1715236, 'reputation': 29, 'user_id': 1572461, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/89d307fef91f946ea743efce8110fee3?s=256&d=identicon&r=PG', 'display_name': 'user1572461', 'link': 'https://stackoverflow.com/users/1572461/user1572461'}",True,6426,,5,0,1662848151,1343939316,,11785230,CC BY-SA 3.0,https://stackoverflow.com/questions/11785230/adding-a-text-in-a-specified-line-of-rich-textbox-in-c,Adding a text in a specified line of rich textbox in c#,,,,,
49,"['c#', 'file-io']","{'account_id': 920936, 'reputation': 4670, 'user_id': 952658, 'user_type': 'registered', 'accept_rate': 82, 'profile_image': 'https://www.gravatar.com/avatar/75144f6221d7d6b974d52e74af2da90e?s=256&d=identicon&r=PG', 'display_name': 'darnir', 'link': 'https://stackoverflow.com/users/952658/darnir'}",True,43189,11967357.0,6,10,1662620345,1345024562,,11967302,CC BY-SA 3.0,https://stackoverflow.com/questions/11967302/c-file-handling-create-file-in-directory-where-executable-exists,C# File Handling: Create file in directory where executable exists,,,,,
50,"['c#', 'draw', 'polygon']","{'account_id': 1179739, 'reputation': 149, 'user_id': 1154941, 'user_type': 'registered', 'accept_rate': 55, 'profile_image': 'https://www.gravatar.com/avatar/1551defcbb2a63d355de68418616e245?s=256&d=identicon&r=PG', 'display_name': 'Mehmet', 'link': 'https://stackoverflow.com/users/1154941/mehmet'}",True,25476,12109954.0,3,5,1662522039,1345807658,,12108534,CC BY-SA 3.0,https://stackoverflow.com/questions/12108534/drawing-a-polygon-according-to-the-input-coordinates,Drawing a polygon according to the input coordinates,,,,,
51,"['c#', 'sql-server', 'asp.net-mvc-3', 'crud', 'visual-studio-2012']","{'account_id': 1622497, 'reputation': 1295, 'user_id': 1498779, 'user_type': 'registered', 'accept_rate': 65, 'profile_image': 'https://www.gravatar.com/avatar/80a424a8eab21f238f28edafba76220b?s=256&d=identicon&r=PG', 'display_name': 'Bohdi', 'link': 'https://stackoverflow.com/users/1498779/bohdi'}",True,4073,,4,5,1661917425,1345821141,1345832380.0,12112110,CC BY-SA 3.0,https://stackoverflow.com/questions/12112110/changing-from-local-database-to-sql-server-hosted-on-a-server,Changing from local database to SQL Server hosted on a server,,,,,
52,"['c#', 'xml', 'xmlnode']","{'account_id': 1409792, 'reputation': 9230, 'user_id': 1336632, 'user_type': 'registered', 'accept_rate': 94, 'profile_image': 'https://www.gravatar.com/avatar/bad63835a160876551d362c4a84fb8c1?s=256&d=identicon&r=PG', 'display_name': 'JJ.', 'link': 'https://stackoverflow.com/users/1336632/jj'}",True,87113,11903834.0,6,10,1661860045,1344608131,1648711670.0,11903552,CC BY-SA 4.0,https://stackoverflow.com/questions/11903552/how-to-change-xml-node-values,How to change XML node values,,,,,
53,"['c#', 'wpf', 'mvvm', 'relaycommand']","{'account_id': 1325935, 'reputation': 6488, 'user_id': 1270725, 'user_type': 'registered', 'accept_rate': 74, 'profile_image': 'https://www.gravatar.com/avatar/dcd587470f1896d43243bd0856ecd06d?s=256&d=identicon&r=PG', 'display_name': 'mcalex', 'link': 'https://stackoverflow.com/users/1270725/mcalex'}",True,60370,11948229.0,13,44,1661780507,1344918719,1592644375.0,11945821,CC BY-SA 4.0,https://stackoverflow.com/questions/11945821/implementing-close-window-command-with-mvvm,Implementing &quot;close window&quot; command with MVVM,,,,,
54,"['c#', 'wpf', 'itemscontrol', 'virtualizingstackpanel']","{'account_id': 375493, 'reputation': 72887, 'user_id': 726361, 'user_type': 'registered', 'accept_rate': 94, 'profile_image': 'https://www.gravatar.com/avatar/1f833f63df44b17453a04aa65f5e179a?s=256&d=identicon&r=PG', 'display_name': 'Seth Carnegie', 'link': 'https://stackoverflow.com/users/726361/seth-carnegie'}",True,10529,12125602.0,6,11,1661711009,1345923611,,12125078,CC BY-SA 3.0,https://stackoverflow.com/questions/12125078/scrolling-to-an-element-of-a-virtualising-itemscontrol,Scrolling to an element of a virtualising ItemsControl,,,,,
55,['c#'],"{'account_id': 774842, 'reputation': 3538, 'user_id': 822522, 'user_type': 'registered', 'accept_rate': 66, 'profile_image': 'https://www.gravatar.com/avatar/dcf86bfebc17852f2f0e4e6ffe0e87d3?s=256&d=identicon&r=PG&f=1', 'display_name': 'Umamaheswaran', 'link': 'https://stackoverflow.com/users/822522/umamaheswaran'}",True,5520,12058217.0,4,1,1661685691,1345562235,1388712208.0,12058082,CC BY-SA 3.0,https://stackoverflow.com/questions/12058082/how-to-check-a-file-is-present-or-not-in-unc-path,How to check a file is present or not in UNC path?,,,,,
56,"['c#', 'html', 'html-agility-pack']","{'account_id': 1505704, 'reputation': 2687, 'user_id': 1409113, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://www.gravatar.com/avatar/06e7b0ec615bdcf058e88581cbbf6027?s=256&d=identicon&r=PG', 'display_name': 'Gene S', 'link': 'https://stackoverflow.com/users/1409113/gene-s'}",True,14462,12073769.0,3,5,1661605022,1345580675,1544024628.0,12062495,CC BY-SA 4.0,https://stackoverflow.com/questions/12062495/better-way-to-add-a-style-attribute-to-html-using-htmlagilitypack,Better way to add a style attribute to Html using HtmlAgilityPack,,,,,
57,"['c#', '.net', 'xml', 'xmlserializer']","{'account_id': 1068603, 'reputation': 4482, 'user_id': 1068443, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://www.gravatar.com/avatar/ef18fc5623801fc4bc45cd640dc1c91a?s=256&d=identicon&r=PG', 'display_name': 'lsoliveira', 'link': 'https://stackoverflow.com/users/1068443/lsoliveira'}",True,128307,11888499.0,6,113,1661490614,1344524437,1495535491.0,11886290,CC BY-SA 3.0,https://stackoverflow.com/questions/11886290/use-the-xmlinclude-or-soapinclude-attribute-to-specify-types-that-are-not-known,Use the XmlInclude or SoapInclude attribute to specify types that are not known statically,,,,,
58,"['c#', '.net', 'linq', '.net-4.0', 'tree']","{'account_id': 1052875, 'reputation': 8812, 'user_id': 1056328, 'user_type': 'registered', 'accept_rate': 54, 'profile_image': 'https://www.gravatar.com/avatar/c1da3235261eea77050ca4df85948ac0?s=256&d=identicon&r=PG', 'display_name': 'myWallJSON', 'link': 'https://stackoverflow.com/users/1056328/mywalljson'}",True,57594,11830287.0,16,107,1661425438,1344262925,,11830174,CC BY-SA 3.0,https://stackoverflow.com/questions/11830174/how-to-flatten-tree-via-linq,How to flatten tree via LINQ?,,,,,
59,"['c#', 'dictionary', 'key']","{'account_id': 1786825, 'reputation': 3529, 'user_id': 1628130, 'user_type': 'registered', 'accept_rate': 43, 'profile_image': 'https://www.gravatar.com/avatar/34cab852053162ad5a446dab7bf0a18a?s=256&d=identicon&r=PG', 'display_name': 'Matei Zoc', 'link': 'https://stackoverflow.com/users/1628130/matei-zoc'}",True,975644,12169455.0,12,306,1661256415,1346200799,1636344273.0,12169443,CC BY-SA 4.0,https://stackoverflow.com/questions/12169443/get-dictionary-value-by-key,Get dictionary value by key,,,,,
60,"['c#', 'excel', 'c#-4.0', 'selenium-rc', 'selenium-webdriver']","{'account_id': 400327, 'reputation': 159, 'user_id': 766240, 'user_type': 'registered', 'accept_rate': 29, 'profile_image': 'https://www.gravatar.com/avatar/4cc328793126e9eec110f5c477660fa4?s=256&d=identicon&r=PG', 'display_name': 'seleniumlover', 'link': 'https://stackoverflow.com/users/766240/seleniumlover'}",False,11580,,2,1,1660856420,1343839771,1492488018.0,11763919,CC BY-SA 3.0,https://stackoverflow.com/questions/11763919/how-to-read-all-the-rows-of-the-excel-sheet-and-run-in-selenium-test-script-usin,How to read all the rows of the excel sheet and run in Selenium test script using C#?,,,,,
61,"['c#', 'rsa', 'private', 'encryption']","{'account_id': 403498, 'reputation': 979, 'user_id': 771303, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://www.gravatar.com/avatar/bdd1f58ced6e3f9f73067371bb4fc8e3?s=256&d=identicon&r=PG', 'display_name': 'Will', 'link': 'https://stackoverflow.com/users/771303/will'}",True,11952,11977621.0,2,4,1660218273,1345054822,1345123222.0,11974837,CC BY-SA 3.0,https://stackoverflow.com/questions/11974837/c-rsa-decrypt-using-private-key,C# RSA Decrypt Using Private Key,,,,,
62,"['c#', 'devexpress']","{'account_id': 1778280, 'reputation': 11, 'user_id': 1621596, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/63249d9fa49058cc8a3c26ee94e40f26?s=256&d=identicon&r=PG', 'display_name': 'user1621596', 'link': 'https://stackoverflow.com/users/1621596/user1621596'}",False,17349,,2,1,1660151085,1345786778,1345807122.0,12103688,CC BY-SA 3.0,https://stackoverflow.com/questions/12103688/finding-controls-within-devexpress-aspxgridview,Finding controls within Devexpress ASPxGridView,,,,,
63,"['c#', '.net', 'http', 'post', 'httpwebrequest']","{'account_id': 1096994, 'reputation': 291, 'user_id': 1090381, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/cea80025527500d9b29d2d10f03f9ba1?s=256&d=identicon&r=PG', 'display_name': 'Jorge Ortega', 'link': 'https://stackoverflow.com/users/1090381/jorge-ortega'}",False,10542,,3,0,1659438080,1344038840,,11804785,CC BY-SA 3.0,https://stackoverflow.com/questions/11804785/read-the-http-post-request-of-httpwebrequest,Read the HTTP POST request of HttpWebRequest,,,,,
64,"['c#', 'asp.net', 'sql']","{'account_id': 1244445, 'reputation': 191, 'user_id': 1206192, 'user_type': 'registered', 'accept_rate': 64, 'profile_image': 'https://i.stack.imgur.com/ynK64.jpg?s=256&g=1', 'display_name': 'Hari', 'link': 'https://stackoverflow.com/users/1206192/hari'}",True,1541,11966316.0,1,0,1659039187,1345019940,1345032528.0,11966302,CC BY-SA 3.0,https://stackoverflow.com/questions/11966302/procedure-or-function-usp-user-info2-expects-parameter-username-which-was,"Procedure or function &#39;usp_User_Info2&#39; expects parameter &#39;@UserName&#39;, which was not supplied",,,,,
65,"['c#', 'args']","{'account_id': 1695295, 'reputation': 643, 'user_id': 1556775, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://www.gravatar.com/avatar/f724537368c442aabf9dce91c19460a6?s=256&d=identicon&r=PG', 'display_name': 'robertpas', 'link': 'https://stackoverflow.com/users/1556775/robertpas'}",True,67427,11791989.0,6,34,1659033220,1343982124,1343982990.0,11791969,CC BY-SA 3.0,https://stackoverflow.com/questions/11791969/c-check-if-you-have-passed-arguments-or-not,C# check if you have passed arguments or not,,,,,
66,"['c#', 'validation', 'attributes', 'data-annotations']","{'account_id': 96023, 'reputation': 19754, 'user_id': 261217, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/6a20a7f940e6ba33cde991a80d5b6a43?s=256&d=identicon&r=PG', 'display_name': 'Mikhail', 'link': 'https://stackoverflow.com/users/261217/mikhail'}",False,425,,1,1,1658458311,1345493926,1658458311.0,12044509,CC BY-SA 4.0,https://stackoverflow.com/questions/12044509/how-to-use-validationattribute-for-user-input-in-options-pages,How to use ValidationAttribute for user input in options pages?,,,,,
67,['c#'],"{'account_id': 1621220, 'reputation': 16481, 'user_id': 1497720, 'user_type': 'registered', 'accept_rate': 41, 'profile_image': 'https://www.gravatar.com/avatar/e7fb41c0ef8fc026892a668008b05098?s=256&d=identicon&r=PG', 'display_name': 'william007', 'link': 'https://stackoverflow.com/users/1497720/william007'}",True,87434,12073438.0,8,12,1658450286,1345639369,1345640010.0,12073416,CC BY-SA 3.0,https://stackoverflow.com/questions/12073416/convert-string-to-2-decimal-place,Convert string to 2 decimal place,,,,,
68,['c#'],"{'account_id': 1787058, 'reputation': 127, 'user_id': 1628309, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://www.gravatar.com/avatar/ca2f278f56e8c36119a5fcb1e909d792?s=256&d=identicon&r=PG&f=1', 'display_name': 'Peter Van Akelyen', 'link': 'https://stackoverflow.com/users/1628309/peter-van-akelyen'}",True,35648,12146747.0,1,7,1658332417,1346088907,,12146723,CC BY-SA 3.0,https://stackoverflow.com/questions/12146723/system-string-returned-instead-of-array,System.String[] returned instead of array,,,,,
69,"['c#', 'nuget', 'visual-studio-2012']","{'account_id': 6088, 'reputation': 3656, 'user_id': 10094, 'user_type': 'registered', 'accept_rate': 77, 'profile_image': 'https://www.gravatar.com/avatar/30272ff535eb301d4a08134286504051?s=256&d=identicon&r=PG', 'display_name': 'Superman', 'link': 'https://stackoverflow.com/users/10094/superman'}",True,34302,12864206.0,10,26,1658322326,1345733088,1495542384.0,12094287,CC BY-SA 3.0,https://stackoverflow.com/questions/12094287/nuget-vs-2012-servicepointmanager-does-not-support-proxies-with-the-https-scheme,NuGet VS 2012 ServicePointManager does not support proxies with the https scheme,,,,,
70,"['c#', 'deployment', 'setup-project', 'wizard']","{'account_id': 1689685, 'reputation': 866, 'user_id': 1552306, 'user_type': 'registered', 'accept_rate': 85, 'profile_image': 'https://i.stack.imgur.com/d60Hz.jpg?s=256&g=1', 'display_name': 'Hassanation', 'link': 'https://stackoverflow.com/users/1552306/hassanation'}",True,8969,12215171.0,4,5,1658227559,1346400113,1346400437.0,12211193,CC BY-SA 3.0,https://stackoverflow.com/questions/12211193/how-to-make-the-msi-overwrite-program-if-a-previous-version-exist,How to make the msi overwrite program if a previous version exist?,,,,,
71,"['c#', 'regex']","{'account_id': 384834, 'reputation': 31587, 'user_id': 741616, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://www.gravatar.com/avatar/184deabab9de34477298331058ef8aed?s=256&d=identicon&r=PG', 'display_name': 'VJAI', 'link': 'https://stackoverflow.com/users/741616/vjai'}",True,110206,11794507.0,11,57,1658180769,1343990688,1425119287.0,11794144,CC BY-SA 3.0,https://stackoverflow.com/questions/11794144/regular-expression-for-valid-filename,Regular expression for valid filename,,,,,
72,"['c#', 'optimization', 'fizzbuzz']","{'account_id': 461654, 'reputation': 7914, 'user_id': 863502, 'user_type': 'registered', 'accept_rate': 84, 'profile_image': 'https://www.gravatar.com/avatar/3bd5f72221654341402a930ed70e091a?s=256&d=identicon&r=PG', 'display_name': 'Mare Infinitus', 'link': 'https://stackoverflow.com/users/863502/mare-infinitus'}",True,78609,11765042.0,47,25,1657835145,1343842456,1577561630.0,11764539,CC BY-SA 4.0,https://stackoverflow.com/questions/11764539/writing-fizzbuzz,Writing FizzBuzz,1358955695.0,,,,
73,"['c#', 'active-directory']","{'account_id': 437934, 'reputation': 219, 'user_id': 825887, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/4dae3d7ccd9de03dd1fbf200bf013b1e?s=256&d=identicon&r=PG', 'display_name': 'user825887', 'link': 'https://stackoverflow.com/users/825887/user825887'}",False,1173,,0,1,1657793367,1343910147,1657793367.0,11777331,,https://stackoverflow.com/questions/11777331/cannot-create-new-property-in-directoryentry-class-for-active-directory,Cannot create new Property in DirectoryEntry class for Active Directory,,1657803677.0,Duplicate,,
74,"['c#', 'datetime', 'json.net', 'deserialization']","{'account_id': 172193, 'reputation': 1943, 'user_id': 400064, 'user_type': 'registered', 'accept_rate': 63, 'profile_image': 'https://www.gravatar.com/avatar/c7c2940f3d15a63a099a0f08ca6d6851?s=256&d=identicon&r=PG', 'display_name': 'liuhongbo', 'link': 'https://stackoverflow.com/users/400064/liuhongbo'}",True,26543,11856835.0,2,67,1657783242,1344391508,,11856694,CC BY-SA 3.0,https://stackoverflow.com/questions/11856694/json-net-disable-the-deserialization-on-datetime,Json.NET Disable the deserialization on DateTime,,,,,
75,"['c#', 'encryption']","{'account_id': 1512008, 'reputation': 2145, 'user_id': 1413866, 'user_type': 'registered', 'accept_rate': 95, 'profile_image': 'https://www.gravatar.com/avatar/cb01044dde0e4ce4ece74ac3cb22f981?s=256&d=identicon&r=PG', 'display_name': 'proseidon', 'link': 'https://stackoverflow.com/users/1413866/proseidon'}",True,2376,12081430.0,1,1,1657682731,1345666600,,12080726,CC BY-SA 3.0,https://stackoverflow.com/questions/12080726/understanding-how-rfc2898derivebytes-works,Understanding how Rfc2898DeriveBytes works,,,,,
76,"['c#', 'wpf', 'mvvm', 'binding', 'inotifypropertychanged']","{'account_id': 1590161, 'reputation': 536, 'user_id': 1473665, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/ca54b5844f9ae49c7441e59d7e489d99?s=256&d=identicon&r=PG', 'display_name': 'lloyd christmas', 'link': 'https://stackoverflow.com/users/1473665/lloyd-christmas'}",True,15525,11877225.0,5,21,1657628831,1344447441,1457812594.0,11870069,CC BY-SA 3.0,https://stackoverflow.com/questions/11870069/implementing-inotifypropertychanged-for-nested-properties,Implementing INotifyPropertyChanged for nested properties,,,,,
77,"['c#', 'asp.net', 'spf']","{'account_id': 65592, 'reputation': 5241, 'user_id': 192923, 'user_type': 'registered', 'accept_rate': 54, 'profile_image': 'https://www.gravatar.com/avatar/11d883d52f696be825e4f17fc47bc6c5?s=256&d=identicon&r=PG&f=1', 'display_name': 'nimi', 'link': 'https://stackoverflow.com/users/192923/nimi'}",True,10415,,9,12,1657093293,1344344762,1360783714.0,11846705,CC BY-SA 3.0,https://stackoverflow.com/questions/11846705/get-spf-records-from-a-domain,Get SPF records from a Domain,,,,,
78,['c#'],"{'account_id': 1679989, 'reputation': 817, 'user_id': 1544479, 'user_type': 'registered', 'accept_rate': 76, 'profile_image': 'https://www.gravatar.com/avatar/cb6c75c8618c6d220f0a8139e25d64af?s=256&d=identicon&r=PG', 'display_name': 'user1544479', 'link': 'https://stackoverflow.com/users/1544479/user1544479'}",True,91752,11747834.0,10,45,1657006371,1343763661,1596234989.0,11747761,CC BY-SA 4.0,https://stackoverflow.com/questions/11747761/i-added-a-new-class-to-my-project-and-got-an-error-saying-program-main-has-mo,I added a new class to my project and got an error saying &quot;Program.Main() has more than one entry&quot;. Why?,,,,,
