,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,bounty_amount,bounty_closes_date,closed_date,closed_reason,protected_date
47,"['javascript', 'node.js', 'typescript', 'joi']","{'account_id': 24153401, 'reputation': 25, 'user_id': 18117933, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJyFNHZmIYAoNUrgZ0k7lCegbLjeg0efTFWshfcE=k-s256', 'display_name': 'Christian', 'link': 'https://stackoverflow.com/users/18117933/christian'}",True,1092,72164437.0,2,0,1665652084,1652020038,,72161964,CC BY-SA 4.0,https://stackoverflow.com/questions/72161964/validate-date-using-joi-without-convert-it-to-utc-format,Validate date using Joi without convert it to utc format,,,,,
48,"['javascript', 'reactjs', 'typescript', 'uniswap']","{'account_id': 1344406, 'reputation': 43, 'user_id': 1285416, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d29b30b8b504c944b96d5bff8a0cb07d?s=256&d=identicon&r=PG', 'display_name': 'Dimitry Iacoviuc', 'link': 'https://stackoverflow.com/users/1285416/dimitry-iacoviuc'}",False,296,,1,3,1665197132,1652250054,,72196258,CC BY-SA 4.0,https://stackoverflow.com/questions/72196258/cannot-assign-theme-in-react,Cannot assign theme in React,,,,,1665202703.0
49,"['reactjs', 'typescript', 'zustand']","{'account_id': 21001120, 'reputation': 585, 'user_id': 15431899, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/b5fB4.jpg?s=256&g=1', 'display_name': 'Yana Trifonova', 'link': 'https://stackoverflow.com/users/15431899/yana-trifonova'}",True,1515,,1,0,1665195169,1653397332,,72363404,CC BY-SA 4.0,https://stackoverflow.com/questions/72363404/how-to-use-storeapi-in-zustand,How to use StoreApi in zustand,,,,,
50,"['javascript', 'node.js', 'typescript', 'webpack', 'big.js']","{'account_id': 11039972, 'reputation': 94, 'user_id': 8108313, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-ub1Pb8txiAI/AAAAAAAAAAI/AAAAAAAAAB4/q3oqcU57xOY/photo.jpg?sz=256', 'display_name': 'Logan MacDougall', 'link': 'https://stackoverflow.com/users/8108313/logan-macdougall'}",False,127,,1,0,1665133301,1653434369,,72370431,CC BY-SA 4.0,https://stackoverflow.com/questions/72370431/big-js-node-module-not-working-with-webpack,big.js node module not working with webpack,,,,,
51,"['reactjs', 'typescript', 'highcharts', 'react-highcharts']","{'account_id': 16742883, 'reputation': 11, 'user_id': 12102018, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AAuE7mCPcrjg69tT4xk4oHiIcHx0m4hhLpfr9hVg-tvWjw=k-s256', 'display_name': 'Daniyal Yahya', 'link': 'https://stackoverflow.com/users/12102018/daniyal-yahya'}",False,54,,1,0,1665123189,1653339187,1653339453.0,72354696,CC BY-SA 4.0,https://stackoverflow.com/questions/72354696/highstocks-exporting,HighSTOCKS Exporting,,,,,
52,"['typescript', 'enums', 'mapped-types']","{'account_id': 7572154, 'reputation': 35, 'user_id': 5745663, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ce22cf15a3259ea48c781a9726a396d4?s=256&d=identicon&r=PG', 'display_name': 'Jay Lee', 'link': 'https://stackoverflow.com/users/5745663/jay-lee'}",True,273,72301666.0,2,3,1665113884,1652947916,1652953387.0,72300909,CC BY-SA 4.0,https://stackoverflow.com/questions/72300909/how-to-restrict-an-array-to-have-every-member-of-an-enum-in-typescript,How to restrict an array to have every member of an enum in TypeScript,,,,,
53,"['reactjs', 'typescript', 'google-maps']","{'account_id': 2746164, 'reputation': 135, 'user_id': 2366535, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://i.stack.imgur.com/DbC7i.jpg?s=256&g=1', 'display_name': 'Paul', 'link': 'https://stackoverflow.com/users/2366535/paul'}",True,520,72210634.0,2,1,1665039034,1652330494,,72210212,CC BY-SA 4.0,https://stackoverflow.com/questions/72210212/pass-coordinates-from-googlemaps-react-child-to-parent-in-functional-component-t,pass coordinates from googlemaps react child to parent in functional component typescript,,,,,
54,"['reactjs', 'typescript', 'typescript-generics']","{'account_id': 13638551, 'reputation': 125, 'user_id': 9838999, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-7EM68Wf2tNM/AAAAAAAAAAI/AAAAAAAAABo/nh15yFNAdEM/photo.jpg?sz=256', 'display_name': 'Kirill Semenov', 'link': 'https://stackoverflow.com/users/9838999/kirill-semenov'}",True,173,,1,1,1664983174,1653462825,1653477922.0,72373320,CC BY-SA 4.0,https://stackoverflow.com/questions/72373320/why-typescript-polymorphic-react-components-have-wrong-event-handler-props,Why Typescript Polymorphic React Components have wrong event handler props?,,,,,
55,"['typescript', 'graphql', 'gitlab', 'apollo', 'graphql-mutation']","{'account_id': 22511744, 'reputation': 1, 'user_id': 16706611, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/42fa40b6a46466afbf032b57bedcbff8?s=256&d=identicon&r=PG&f=1', 'display_name': 'Christian', 'link': 'https://stackoverflow.com/users/16706611/christian'}",False,66,,0,0,1664895117,1652716019,,72261963,CC BY-SA 4.0,https://stackoverflow.com/questions/72261963/gitlab-graphql-apollo-create-issue-with-mutation,Gitlab GraphQL / Apollo: Create Issue with Mutation,,,,,
56,"['reactjs', 'typescript', 'axios', 'react-functional-component', 'asynchronous-javascript']","{'account_id': 25222754, 'reputation': 3, 'user_id': 19058997, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJzvt-HPkOSz-4Fl7aJQkQb5B2sWWntfNjb_-V-p=k-s256', 'display_name': 'WmelonMan', 'link': 'https://stackoverflow.com/users/19058997/wmelonman'}",True,737,72150084.0,2,0,1664873272,1651901667,,72149756,CC BY-SA 4.0,https://stackoverflow.com/questions/72149756/async-function-passed-as-prop-into-react-component-causing-typescript-eslint-no,Async function passed as prop into React component causing @typescript-eslint/no-misused-promises error,,,,,
57,"['javascript', 'typescript', 'solid-js']","{'account_id': 14962563, 'reputation': 488, 'user_id': 14874405, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4291bc59332697ee0d3c77ebde74fd21?s=256&d=identicon&r=PG', 'display_name': 'Jomy', 'link': 'https://stackoverflow.com/users/14874405/jomy'}",True,1102,72298939.0,3,4,1664778556,1652919025,1653235694.0,72297265,CC BY-SA 4.0,https://stackoverflow.com/questions/72297265/conditional-styling-in-solidjs,Conditional styling in SolidJS,,,,,
58,"['typescript', 'debugging', 'visual-studio-debugging', 'source-maps']","{'account_id': 383591, 'reputation': 1293, 'user_id': 1483447, 'user_type': 'registered', 'accept_rate': 91, 'profile_image': 'https://i.stack.imgur.com/JLr7T.jpg?s=256&g=1', 'display_name': 'Lucio Crusca', 'link': 'https://stackoverflow.com/users/1483447/lucio-crusca'}",True,609,72557912.0,4,4,1664716989,1653643295,1654590094.0,72403194,CC BY-SA 4.0,https://stackoverflow.com/questions/72403194/typescript-breakpoints-with-vscode,Typescript breakpoints with VSCode,,,,,
59,"['typescript', 'vue.js', 'vuetify.js']","{'account_id': 2120722, 'reputation': 5103, 'user_id': 1884023, 'user_type': 'registered', 'accept_rate': 31, 'profile_image': 'https://i.stack.imgur.com/lBkFy.jpg?s=256&g=1', 'display_name': 'mikeym', 'link': 'https://stackoverflow.com/users/1884023/mikeym'}",False,771,,1,0,1664688872,1652654140,,72252660,CC BY-SA 4.0,https://stackoverflow.com/questions/72252660/tsconfig-json-error-in-vuetify-project-no-inputs-were-found-in-config-file,tsconfig.json error in Vuetify project - No inputs were found in config file,,,,,
60,"['angular', 'typescript', 'cypress', 'nrwl-nx']","{'account_id': 1608387, 'reputation': 447, 'user_id': 1487983, 'user_type': 'registered', 'accept_rate': 76, 'profile_image': 'https://www.gravatar.com/avatar/8de5b103d668913e6b68758542ec6828?s=256&d=identicon&r=PG', 'display_name': 'shanahobo86', 'link': 'https://stackoverflow.com/users/1487983/shanahobo86'}",True,209,73896992.0,2,5,1664460695,1652874771,1664043513.0,72288698,CC BY-SA 4.0,https://stackoverflow.com/questions/72288698/nx-cypress-builder-not-loading-components-due-to-wrong-path,NX Cypress builder not loading components due to wrong path,,,,,
61,"['javascript', 'typescript', 'nestjs', 'decorator']","{'account_id': 12834948, 'reputation': 23, 'user_id': 9284905, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4442baecd604e3ea3b466460423ea19b?s=256&d=identicon&r=PG', 'display_name': 'KUSH', 'link': 'https://stackoverflow.com/users/9284905/kush'}",True,294,73893367.0,1,2,1664444322,1653038483,1653306071.0,72316514,CC BY-SA 4.0,https://stackoverflow.com/questions/72316514/how-can-i-use-decorator-for-method-variable-inside-class-in-nestjs,how can I use decorator for method variable inside class in nestjs?,,,,,
62,"['javascript', 'reactjs', 'typescript', 'next.js']","{'account_id': 1241036, 'reputation': 1926, 'user_id': 1203633, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://www.gravatar.com/avatar/bd07514c6650673213a493bc1b5e6f80?s=256&d=identicon&r=PG', 'display_name': 'nialna2', 'link': 'https://stackoverflow.com/users/1203633/nialna2'}",True,1331,,2,1,1664197907,1652287018,1664197907.0,72204660,,https://stackoverflow.com/questions/72204660/how-to-handle-useeffect-being-called-twice-in-strictmode-for-things-that-should,How to handle useEffect being called twice in strictMode for things that should only be run once?,,,1664111476.0,Duplicate,
63,"['javascript', 'node.js', 'typescript', 'encryption']","{'account_id': 22390594, 'reputation': 1072, 'user_id': 16732680, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/o8zFL.jpg?s=256&g=1', 'display_name': 'dokichan', 'link': 'https://stackoverflow.com/users/16732680/dokichan'}",True,382,72293573.0,1,1,1664163542,1652894658,1652895198.0,72293514,CC BY-SA 4.0,https://stackoverflow.com/questions/72293514/error-invalid-key-length-and-error-invalid-iv-length-using-aes-256-cbc-algorit,Error: Invalid key length and Error: Invalid IV length using AES-256-CBC algorithm,,,,,
64,"['typescript', 'vue.js', 'vuejs3', 'yup', 'vee-validate']","{'account_id': 18045903, 'reputation': 35, 'user_id': 13116912, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-PJUWlIEs6uQ/AAAAAAAAAAI/AAAAAAAAAdk/AKF05nBFb99gQml9iwL-DHULJuwHTRPd-w/photo.jpg?sz=256', 'display_name': 'ghros', 'link': 'https://stackoverflow.com/users/13116912/ghros'}",False,641,,2,1,1663882073,1651584769,1651596389.0,72100199,CC BY-SA 4.0,https://stackoverflow.com/questions/72100199/veevalidate-and-yup-async-lazy-email-validation-sending-requests-for-every-input,VeeValidate and YUP async lazy email validation sending requests for every input in form on background,,,,,
65,"['node.js', 'typescript', 'express', 'pug', 'express-generator']","{'account_id': 22972661, 'reputation': 538, 'user_id': 17100762, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/8c23c83c9cd3e93344111edd44f68f61?s=256&d=identicon&r=PG', 'display_name': 'GoodMan', 'link': 'https://stackoverflow.com/users/17100762/goodman'}",True,107,,1,2,1663646907,1653082583,,72325001,CC BY-SA 4.0,https://stackoverflow.com/questions/72325001/what-is-the-equivalent-command-of-express-generator-view-pug-my-app-for-exp,What is the equivalent command of &quot;express-generator --view=pug my_app&quot; for &quot;express-generator-typescript&quot;?,,,,,
66,"['typescript', 'design-patterns']","{'account_id': 19772630, 'reputation': 1, 'user_id': 14479311, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/3be8b068b10890478342687967a0c1c4?s=256&d=identicon&r=PG&f=1', 'display_name': 'mahoor', 'link': 'https://stackoverflow.com/users/14479311/mahoor'}",False,59,,1,0,1663619961,1651339856,1651342458.0,72070693,CC BY-SA 4.0,https://stackoverflow.com/questions/72070693/factory-method-design-pattern-typescript,Factory method design pattern Typescript,,,,,
67,"['javascript', 'typescript', 'vue.js', 'vite']","{'account_id': 15953223, 'reputation': 340, 'user_id': 11512006, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/g03MM.png?s=256&g=1', 'display_name': 'زوہیب خان', 'link': 'https://stackoverflow.com/users/11512006/%d8%b2%d9%88%db%81%db%8c%d8%a8-%d8%ae%d8%a7%d9%86'}",False,1454,,1,1,1663617162,1652820714,,72280548,CC BY-SA 4.0,https://stackoverflow.com/questions/72280548/adding-the-proxy-in-vite-takes-me-to-that-proxy-url-on-my-localhost-i-only-want,Adding the proxy in vite takes me to that proxy url on my localhost. I only want to use it for api calls to backend,,,,,
68,"['reactjs', 'typescript', 'charts']","{'account_id': 2165530, 'reputation': 4566, 'user_id': 1919237, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/5025b66b186407fafb3436a77fa68959?s=256&d=identicon&r=PG', 'display_name': 'kiril', 'link': 'https://stackoverflow.com/users/1919237/kiril'}",False,442,,1,1,1663607158,1653650539,1653651341.0,72404644,CC BY-SA 4.0,https://stackoverflow.com/questions/72404644/how-to-use-options-in-chart-js-v3-custom-plugin,How to use options in Chart js v3 custom plugin,,,,,
69,"['javascript', 'typescript', 'visual-studio-code']","{'account_id': 2503725, 'reputation': 7684, 'user_id': 2178112, 'user_type': 'registered', 'accept_rate': 31, 'profile_image': 'https://i.stack.imgur.com/4gxml.jpg?s=256&g=1', 'display_name': 'tnrich', 'link': 'https://stackoverflow.com/users/2178112/tnrich'}",True,967,72333657.0,2,12,1663530696,1652377318,1652816805.0,72220021,CC BY-SA 4.0,https://stackoverflow.com/questions/72220021/vscode-jump-to-the-js-file-definition-not-the-d-ts-file,VSCODE Jump to the JS file definition (not the .d.ts file),,,,,
70,"['typescript', 'nestjs', 'class-validator', 'class-transformer']","{'account_id': 2094311, 'reputation': 770, 'user_id': 1863446, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://i.stack.imgur.com/gjXJp.png?s=256&g=1', 'display_name': 'Desu', 'link': 'https://stackoverflow.com/users/1863446/desu'}",True,930,72264012.0,2,2,1663501326,1652725133,,72263849,CC BY-SA 4.0,https://stackoverflow.com/questions/72263849/transform-boolean-cast-doesnt-work-on-dto,@Transform() Boolean Cast Doesn&#39;t Work on DTO,,,,,
71,"['node.js', 'typescript', 'npm']","{'account_id': 393689, 'reputation': 6625, 'user_id': 755692, 'user_type': 'registered', 'accept_rate': 79, 'profile_image': 'https://www.gravatar.com/avatar/735e4b696f7b070737f4e806459c9567?s=256&d=identicon&r=PG', 'display_name': 'AlexMorley-Finch', 'link': 'https://stackoverflow.com/users/755692/alexmorley-finch'}",False,139,,1,1,1663367478,1651476860,,72083598,CC BY-SA 4.0,https://stackoverflow.com/questions/72083598/node-npm-how-to-map-import-paths,Node/NPM How to map import paths,,,,,
72,"['javascript', 'typescript', 'nwb']","{'account_id': 25397198, 'reputation': 54, 'user_id': 19207279, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJxf44tsxeDfZMzE5MJDIDecMI5PylwrxSC-pGcn=k-s256', 'display_name': 'Ramesh Sarthi', 'link': 'https://stackoverflow.com/users/19207279/ramesh-sarthi'}",True,284,,1,1,1663327900,1653574665,,72393293,CC BY-SA 4.0,https://stackoverflow.com/questions/72393293/typescript-child-process-failed-to-process-the-request-error-debug-failure,TypeScript : Child process failed to process the request: Error: Debug Failure,,,,,
73,"['reactjs', 'typescript', 'frontend']","{'account_id': 19779532, 'reputation': 47, 'user_id': 14484826, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-iGIlYT7sj9g/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuckOhb7rRxWgDTURqV8vVQKzGjQLeg/s96-c/photo.jpg?sz=256', 'display_name': 'GhostFighter50', 'link': 'https://stackoverflow.com/users/14484826/ghostfighter50'}",True,1043,,1,2,1663232600,1653660612,1653660882.0,72406724,CC BY-SA 4.0,https://stackoverflow.com/questions/72406724/type-boolean-is-not-assignable-to-type-intrinsicattributes-boolean,Type &#39;boolean&#39; is not assignable to type &#39;IntrinsicAttributes &amp; boolean&#39;,,,,,
74,"['android', 'html', 'angular', 'typescript', 'ionic-framework']","{'account_id': 8362471, 'reputation': 778, 'user_id': 6280280, 'user_type': 'registered', 'accept_rate': 95, 'profile_image': 'https://www.gravatar.com/avatar/60a8daec5bd303e757a4c5757b07dfe5?s=256&d=identicon&r=PG&f=1', 'display_name': 'Fearcoder', 'link': 'https://stackoverflow.com/users/6280280/fearcoder'}",True,468,72071989.0,1,0,1663173945,1651350395,,72071942,CC BY-SA 4.0,https://stackoverflow.com/questions/72071942/keyboard-hide-doesnt-work-in-capacitor-ionic-6-project,Keyboard.hide() doesn&#39;t work in capacitor / ionic 6 project,,,,,
75,"['javascript', 'reactjs', 'typescript', 'nodes', 'react-dropzone']","{'account_id': 19875230, 'reputation': 84, 'user_id': 14560388, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5a0b14d58d69ff7a131bfd4560933507?s=256&d=identicon&r=PG&f=1', 'display_name': 'Christian Guimar&#227;es', 'link': 'https://stackoverflow.com/users/14560388/christian-guimar%c3%a3es'}",False,196,,0,0,1663151658,1651515824,,72090830,CC BY-SA 4.0,https://stackoverflow.com/questions/72090830/uncaught-typeerror-files-is-undefined-in-firefox-react-dropzone-next,Uncaught TypeError: files is undefined (in Firefox) - React DropZone (Next),,,,,
76,"['typescript', 'ecmascript-6', 'import', 'es6-modules', 'web-worker']","{'account_id': 3051921, 'reputation': 552, 'user_id': 2586283, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://www.gravatar.com/avatar/c5358d0a624b5c92e87da655ac5d47e2?s=256&d=identicon&r=PG', 'display_name': 'satanik', 'link': 'https://stackoverflow.com/users/2586283/satanik'}",False,352,,0,0,1662997297,1652606590,1654279321.0,72247013,CC BY-SA 4.0,https://stackoverflow.com/questions/72247013/typescript-webworker-with-es6-import-throws-error,Typescript webworker with ES6 import throws error,,,,,
