,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,accepted_answer_id,last_edit_date,protected_date,closed_date,closed_reason,locked_date
47,"['node.js', 'typescript', 'eslint', 'typescript-eslint']","{'account_id': 19373991, 'reputation': 2364, 'user_id': 14166703, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-_UPyRWtQqUg/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucm7SxO8KFkksg08MKXy-tiahPSHGg/photo.jpg?sz=256', 'display_name': 'darren z', 'link': 'https://stackoverflow.com/users/14166703/darren-z'}",True,132341,12,205,1660815658,1605891095,64933543,CC BY-SA 4.0,https://stackoverflow.com/questions/64933543/parsing-error-cannot-read-file-tsconfig-json-eslint,Parsing error: Cannot read file &#39;.../tsconfig.json&#39;.eslint,64940811.0,1608862505.0,,,,
48,"['typescript', 'axios', 'nestjs']","{'account_id': 17000456, 'reputation': 549, 'user_id': 12297980, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/2ck6W.jpg?s=256&g=1', 'display_name': 'ChuChuwi', 'link': 'https://stackoverflow.com/users/12297980/chuchuwi'}",True,84624,7,46,1660749974,1604821634,64735881,CC BY-SA 4.0,https://stackoverflow.com/questions/64735881/typeerror-converting-circular-structure-to-json-starting-at-object-with-con,TypeError: Converting circular structure to JSON --&gt; starting at object with constructor &#39;ClientRequest&#39;,64738852.0,,,,,
49,"['javascript', 'reactjs', 'typescript', 'next.js']","{'account_id': 58551, 'reputation': 11981, 'user_id': 175250, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://www.gravatar.com/avatar/69ae95a978dcc6e37c2c66e215af9d37?s=256&d=identicon&r=PG&f=1', 'display_name': 'Citizen', 'link': 'https://stackoverflow.com/users/175250/citizen'}",True,14344,2,10,1660572353,1604704988,64722861,CC BY-SA 4.0,https://stackoverflow.com/questions/64722861/what-typescript-type-should-react-children-be-set-to,What TypeScript type should React children be set to?,64722878.0,,,,,
50,"['typescript', 'this', 'union-types']","{'account_id': 20000019, 'reputation': 1, 'user_id': 14659181, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/7560417f39c00b12d35a40ee7513b585?s=256&d=identicon&r=PG&f=1', 'display_name': 'tsawesome', 'link': 'https://stackoverflow.com/users/14659181/tsawesome'}",False,98,0,0,1660535934,1605671822,64886852,CC BY-SA 4.0,https://stackoverflow.com/questions/64886852/typescript-protected-property-not-visible-in-union,TypeScript protected property not visible in union,,1660535934.0,,,,
51,"['javascript', 'angular', 'typescript', 'npm-install']","{'account_id': 16563714, 'reputation': 187, 'user_id': 11968952, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ba244760c6aac7ac62eb644a78398c3c?s=256&d=identicon&r=PG&f=1', 'display_name': 'ETHan', 'link': 'https://stackoverflow.com/users/11968952/ethan'}",True,11536,3,0,1660417928,1604736437,64725698,CC BY-SA 4.0,https://stackoverflow.com/questions/64725698/cant-find-module-or-its-corresponding-type-declarations-when-trying-to-import-s,Can&#39;t find module or its corresponding type declarations when trying to import SDK in Angular Project,,1604759702.0,,,,
52,"['javascript', 'json', 'angular', 'typescript', 'lodash']","{'user_type': 'does_not_exist', 'display_name': 'user14683773'}",True,1935,3,-2,1659864082,1606072409,64958416,CC BY-SA 4.0,https://stackoverflow.com/questions/64958416/javascript-convert-returned-json-object-properties-to-pascalcase,Javascript: Convert returned JSON Object Properties to PascalCase,64958620.0,1606074353.0,,,,
53,"['typescript', 'visual-studio-code', 'tsc']","{'account_id': 15865536, 'reputation': 2300, 'user_id': 11447682, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/63632054e8c0b2dbf12d84627607ef56?s=256&d=identicon&r=PG&f=1', 'display_name': 'Joshua T', 'link': 'https://stackoverflow.com/users/11447682/joshua-t'}",True,309,1,1,1659823320,1605368647,64835670,CC BY-SA 4.0,https://stackoverflow.com/questions/64835670/how-to-tell-tsc-that-script-files-will-not-share-scope-and-ignore-redeclarations,How to tell TSC that script files will not share scope and ignore redeclarations,73263554.0,1605572433.0,,,,
54,"['typescript', 'mongoose']","{'account_id': 10704023, 'reputation': 1215, 'user_id': 10516463, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-OrmLjkyvSpY/AAAAAAAAAAI/AAAAAAAAAGU/bwjDNubpaTM/photo.jpg?sz=256', 'display_name': 'd-feverx', 'link': 'https://stackoverflow.com/users/10516463/d-feverx'}",False,215,1,3,1659561214,1606190528,64980067,CC BY-SA 4.0,https://stackoverflow.com/questions/64980067/how-to-add-types-for-mongoose-queryany,How to add types for mongoose &#39;Query&lt;any&gt;&#39;,,,,,,
55,"['typescript', 'vue.js', 'vuejs2', 'vue-composition-api']","{'account_id': 12424868, 'reputation': 73, 'user_id': 9049949, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2a22c4a833a2487dea6b17d4fb55c7e5?s=256&d=identicon&r=PG&f=1', 'display_name': 'robertzml', 'link': 'https://stackoverflow.com/users/9049949/robertzml'}",True,9057,2,7,1659523091,1606207968,64983076,CC BY-SA 4.0,https://stackoverflow.com/questions/64983076/how-to-use-vue-class-component-with-composition-api-in-vue2-by-typescript,How to use vue class component with composition api in Vue2 by typescript,65027891.0,1606417503.0,,,,
56,"['typescript', 'generics', 'type-inference', 'function-composition']","{'account_id': 408021, 'reputation': 7050, 'user_id': 778430, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://i.stack.imgur.com/oyv6J.png?s=256&g=1', 'display_name': 'KRyan', 'link': 'https://stackoverflow.com/users/778430/kryan'}",True,187,1,1,1658501573,1604516577,64686185,CC BY-SA 4.0,https://stackoverflow.com/questions/64686185/typing-compose-when-some-of-arguments-are-generic-or-anonymous,Typing compose when some of arguments are generic or anonymous,,1604541997.0,,,,
57,"['javascript', 'reactjs', 'typescript']","{'account_id': 16150599, 'reputation': 317, 'user_id': 11659153, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/75cae2f6b3364aede47119edc93c1bfc?s=256&d=identicon&r=PG&f=1', 'display_name': 'jerfp', 'link': 'https://stackoverflow.com/users/11659153/jerfp'}",True,1360,2,1,1658235923,1604950541,64758160,CC BY-SA 4.0,https://stackoverflow.com/questions/64758160/importing-audio-files-in-typescript,Importing audio files in TypeScript,,,,,,
58,"['typescript', 'firebase', 'eslint']","{'account_id': 5605726, 'reputation': 856, 'user_id': 4440414, 'user_type': 'registered', 'accept_rate': 68, 'profile_image': 'https://i.stack.imgur.com/PYq2o.png?s=256&g=1', 'display_name': 'C0ZEN', 'link': 'https://stackoverflow.com/users/4440414/c0zen'}",True,4659,2,0,1658224532,1606594797,65054079,CC BY-SA 4.0,https://stackoverflow.com/questions/65054079/eslint-with-typescript-and-firebase-no-undef-error,ESLint with TypeScript and Firebase - no-undef error,67018836.0,1606596042.0,,,,
59,"['javascript', 'typescript', 'vue.js', 'vuejs2']","{'account_id': 194559, 'reputation': 15015, 'user_id': 436976, 'user_type': 'registered', 'accept_rate': 96, 'profile_image': 'https://www.gravatar.com/avatar/ca5523dd495f8c0a6a6b20db65db2ef4?s=256&d=identicon&r=PG', 'display_name': 'stevendesu', 'link': 'https://stackoverflow.com/users/436976/stevendesu'}",False,1690,1,3,1657949011,1606227298,64988299,CC BY-SA 4.0,https://stackoverflow.com/questions/64988299/typescript-vuejs-using-watcher-with-computed-property,TypeScript VueJS: Using watcher with computed property,,1606243345.0,,,,
60,"['javascript', 'typescript', 'vue.js', 'vuejs2']","{'account_id': 1771490, 'reputation': 846, 'user_id': 1616164, 'user_type': 'registered', 'accept_rate': 57, 'profile_image': 'https://www.gravatar.com/avatar/14a29aa6adfa7dc2da9788bc81eea106?s=256&d=identicon&r=PG', 'display_name': 'Caelan', 'link': 'https://stackoverflow.com/users/1616164/caelan'}",True,307,1,1,1657925153,1605295206,64826814,CC BY-SA 4.0,https://stackoverflow.com/questions/64826814/vue-component-not-loaded-with-plugin-syntax,Vue component not loaded with Plugin syntax,64830885.0,1605327473.0,,,,
61,"['javascript', 'typescript', 'vue.js', 'vuejs3', 'vue-composition-api']","{'account_id': 5941488, 'reputation': 1672, 'user_id': 4672534, 'user_type': 'registered', 'accept_rate': 12, 'profile_image': 'https://i.stack.imgur.com/FlPK1.jpg?s=256&g=1', 'display_name': 'rmondesilva', 'link': 'https://stackoverflow.com/users/4672534/rmondesilva'}",True,8832,1,7,1657916414,1604930374,64753071,CC BY-SA 4.0,https://stackoverflow.com/questions/64753071/vue-composition-api-is-there-a-better-way-in-calling-emit-inside-consumable-f,Vue Composition API: Is there a better way in calling `emit` inside consumable file?,64754397.0,1605000622.0,,,,
62,"['angular', 'typescript']","{'user_type': 'does_not_exist', 'display_name': 'user14653534'}",True,65696,4,36,1657895252,1605611866,64874221,CC BY-SA 4.0,https://stackoverflow.com/questions/64874221/property-has-no-initializer-and-is-not-definitely-assigned-in-the-constructor,Property has no initializer and is not definitely assigned in the constructor,64993163.0,1657895252.0,,,,
63,"['reactjs', 'typescript', 'amplitude-analytics']","{'account_id': 7743745, 'reputation': 41, 'user_id': 5862413, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ac9b7584ed08a3ca97195eb24c6699d5?s=256&d=identicon&r=PG&f=1', 'display_name': 'leadenhallmarket', 'link': 'https://stackoverflow.com/users/5862413/leadenhallmarket'}",True,1740,1,2,1657767187,1605821182,64920277,CC BY-SA 4.0,https://stackoverflow.com/questions/64920277/amplitude-with-react-and-typescript,Amplitude with React and Typescript,,1657767187.0,,,,
64,"['angular', 'typescript']","{'account_id': 19485316, 'reputation': 321, 'user_id': 14254792, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/7090bddefb2348c1d645bd5e5dc9c51d?s=256&d=identicon&r=PG&f=1', 'display_name': 'newUser', 'link': 'https://stackoverflow.com/users/14254792/newuser'}",True,55701,2,31,1657714763,1604311414,64643390,CC BY-SA 4.0,https://stackoverflow.com/questions/64643390/the-component-is-declared-by-more-than-one-ngmodule,The component is declared by more than one NgModule,,,,,,
65,"['reactjs', 'typescript', 'react-beautiful-dnd']","{'account_id': 5502243, 'reputation': 21, 'user_id': 4371248, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/738763e2d7a3472b901c8b406eeb433d?s=256&d=identicon&r=PG&f=1', 'display_name': 'snag', 'link': 'https://stackoverflow.com/users/4371248/snag'}",True,3519,1,2,1657257822,1604250039,64634528,CC BY-SA 4.0,https://stackoverflow.com/questions/64634528/how-to-disable-draggable-property-for-one-item-in-react-beautiful-dnd,how to disable draggable property for one item in react-beautiful-dnd,,,,,,
66,"['node.js', 'typescript', 'express', 'express-session']","{'account_id': 14917313, 'reputation': 160, 'user_id': 11209659, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-q7RXopYkV9A/AAAAAAAAAAI/AAAAAAAAAFk/aHRMQFKAwkM/photo.jpg?sz=256', 'display_name': 'Reza Razani', 'link': 'https://stackoverflow.com/users/11209659/reza-razani'}",True,8099,4,12,1657204871,1605448050,64845125,CC BY-SA 4.0,https://stackoverflow.com/questions/64845125/namespace-express-has-no-exported-member-sessiondata,Namespace &#39;Express&#39; has no exported member &#39;SessionData&#39;,64877607.0,1605454373.0,,,,
67,['typescript'],"{'account_id': 3753484, 'reputation': 12182, 'user_id': 3120446, 'user_type': 'registered', 'accept_rate': 63, 'profile_image': 'https://i.stack.imgur.com/heCaC.jpg?s=256&g=1', 'display_name': 'dx_over_dt', 'link': 'https://stackoverflow.com/users/3120446/dx-over-dt'}",True,802,2,2,1656007556,1605417229,64841408,CC BY-SA 4.0,https://stackoverflow.com/questions/64841408/infer-class-constructor-arguments-from-instance-of-class-in-typescript,Infer class constructor arguments from instance of class in TypeScript,64848758.0,,,,,
68,"['json', 'reactjs', 'typescript']","{'account_id': 19901594, 'reputation': 67, 'user_id': 14581466, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-Rl_N_cygmxs/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuclO-2gglIUf2S43gmoS6SwpKzdtqw/s96-c/photo.jpg?sz=256', 'display_name': 'matjar trk', 'link': 'https://stackoverflow.com/users/14581466/matjar-trk'}",True,479,4,1,1655913727,1605865142,64927062,CC BY-SA 4.0,https://stackoverflow.com/questions/64927062/react-display-json-key-and-value,React display json key and value,64930202.0,1605872685.0,,,,
69,"['typescript', 'enums']","{'account_id': 8750864, 'reputation': 131, 'user_id': 6544182, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/acc6bfb0be8268c06f1170db2d998a48?s=256&d=identicon&r=PG&f=1', 'display_name': 'Daniel Lee', 'link': 'https://stackoverflow.com/users/6544182/daniel-lee'}",True,2078,2,5,1655837485,1605757343,64905084,CC BY-SA 4.0,https://stackoverflow.com/questions/64905084/map-enum-values-to-individual-types-in-typescript,Map enum values to individual types in TypeScript,64905317.0,,,,,
70,"['javascript', 'typescript', 'jestjs', 'istanbul']","{'account_id': 15389447, 'reputation': 2646, 'user_id': 11102617, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/iC4tn.jpg?s=256&g=1', 'display_name': 'dugong', 'link': 'https://stackoverflow.com/users/11102617/dugong'}",True,750,2,4,1655734641,1604937380,64754934,CC BY-SA 4.0,https://stackoverflow.com/questions/64754934/why-all-the-async-functions-seem-like-they-are-not-covered-branches-in-jest-ista,Why all the async functions seem like they are not covered branches in Jest/Istanbul coverage report?,,1604958093.0,,,,
71,"['reactjs', 'typescript']","{'account_id': 4668824, 'reputation': 67, 'user_id': 3781156, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/a5133d6419e8d4c026946f86dd9a6a99?s=256&d=identicon&r=PG&f=1', 'display_name': 'Maxime4000', 'link': 'https://stackoverflow.com/users/3781156/maxime4000'}",True,375,2,1,1654512978,1606344773,65013802,CC BY-SA 4.0,https://stackoverflow.com/questions/65013802/loose-type-definition-with-omit-and-keystring-unknown,Loose Type definition with Omit and [key:string]: unknown,65015652.0,,,,,
72,"['javascript', 'node.js', 'typescript', 'directory', 'fs']","{'account_id': 8200148, 'reputation': 893, 'user_id': 10817276, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/3483337c13bdb9f2146744dc76999f7e?s=256&d=identicon&r=PG&f=1', 'display_name': 'Jenny M', 'link': 'https://stackoverflow.com/users/10817276/jenny-m'}",True,781,2,0,1654435980,1605353735,64833449,CC BY-SA 4.0,https://stackoverflow.com/questions/64833449/nodejs-get-subfolders-list,Nodejs get subfolders list,64834213.0,1605388033.0,,,,
73,"['node.js', 'typescript', 'tsconfig']","{'account_id': 18104056, 'reputation': 1, 'user_id': 13161562, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GhLRV391LzDe-64JOiLUWHzGX6ta3q_Gk_r1dEO=k-s256', 'display_name': 'Rachit Aryal', 'link': 'https://stackoverflow.com/users/13161562/rachit-aryal'}",True,1109,2,0,1653904674,1606491838,65040058,CC BY-SA 4.0,https://stackoverflow.com/questions/65040058/typescript-cannot-use-import-statement-outside-a-module-node-js,TypeScript: Cannot use import statement outside a module (Node.js),,1606492319.0,,,,
74,"['javascript', 'typescript', 'xlsx']","{'account_id': 8840461, 'reputation': 860, 'user_id': 6603094, 'user_type': 'registered', 'accept_rate': 64, 'profile_image': 'https://www.gravatar.com/avatar/f94dc1f316414f52781aa6e3866ab278?s=256&d=identicon&r=PG&f=1', 'display_name': 'IamGrooot', 'link': 'https://stackoverflow.com/users/6603094/iamgrooot'}",False,369,1,0,1653716721,1605179032,64802699,CC BY-SA 4.0,https://stackoverflow.com/questions/64802699/how-can-we-get-data-type-of-column-from-uploaded-excel-sheet,How can we get data type of column from uploaded excel sheet,,,,,,
75,"['typescript', 'optional-chaining', 'nested-types']","{'account_id': 2503, 'reputation': 14121, 'user_id': 3485, 'user_type': 'registered', 'accept_rate': 76, 'profile_image': 'https://www.gravatar.com/avatar/07b5ff3ac4366f44df6220dabc3c7f2f?s=256&d=identicon&r=PG', 'display_name': 'Hoffmann', 'link': 'https://stackoverflow.com/users/3485/hoffmann'}",True,287,1,11,1653552184,1606320090,65008353,CC BY-SA 4.0,https://stackoverflow.com/questions/65008353/optional-chaining-for-typescript-types,Optional chaining for typescript types,,1653552184.0,,,,
76,"['reactjs', 'typescript', 'discord', 'discord.js', 'react-tsx']","{'account_id': 17434731, 'reputation': 326, 'user_id': 13652529, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AAuE7mDb-4pHhQzErite6DEOINrw8uR5tGyi62QohBCb=k-s256', 'display_name': 'Matthew Trip', 'link': 'https://stackoverflow.com/users/13652529/matthew-trip'}",True,1637,1,1,1653527032,1605569623,64867238,CC BY-SA 4.0,https://stackoverflow.com/questions/64867238/login-to-discord-js-from-react-app-w-typescript,Login to Discord.js from React App w/ Typescript,,,,,,
77,"['typescript', 'vue.js', 'vuejs3']","{'account_id': 16781348, 'reputation': 803, 'user_id': 12131481, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b296f7ad28a2c07051d477bd51108fa7?s=256&d=identicon&r=PG&f=1', 'display_name': 'Shook Lyngs', 'link': 'https://stackoverflow.com/users/12131481/shook-lyngs'}",True,33160,4,31,1653464130,1606297532,65002098,CC BY-SA 4.0,https://stackoverflow.com/questions/65002098/how-to-define-type-for-refbinding-on-template-in-vue3-using-typescript,"How to define type for ref(binding on template) In Vue3, using TypeScript?",,1638977574.0,,,,
