,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,closed_date,accepted_answer_id,closed_reason
47,"['reactjs', 'typescript', 'jestjs', 'spyon']","{'account_id': 9096505, 'reputation': 3244, 'user_id': 6770305, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/CMWLL.png?s=256&g=1', 'display_name': 'Code Spirit', 'link': 'https://stackoverflow.com/users/6770305/code-spirit'}",True,23055,4,33,1662454877,1623072775,,67872622,CC BY-SA 4.0,https://stackoverflow.com/questions/67872622/jest-spyon-not-working-on-index-file-cannot-redefine-property,"jest spyOn not working on index file, cannot redefine property",,69951703.0,
48,"['javascript', 'reactjs', 'typescript']","{'account_id': 20895400, 'reputation': 35, 'user_id': 15349785, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/nDh2D.jpg?s=256&g=1', 'display_name': 'Tim', 'link': 'https://stackoverflow.com/users/15349785/tim'}",True,3614,2,0,1662412237,1623220483,,67898761,CC BY-SA 4.0,https://stackoverflow.com/questions/67898761/how-to-create-a-reusable-input-component-with-react-typescript,How to create a reusable Input component with React &amp; TypeScript?,,67901356.0,
49,"['javascript', 'css', 'reactjs', 'typescript', 'tailwind-css']","{'account_id': 14040309, 'reputation': 3653, 'user_id': 10141904, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/6QCOo.png?s=256&g=1', 'display_name': 'Charklewis', 'link': 'https://stackoverflow.com/users/10141904/charklewis'}",True,778,1,2,1662157038,1624452159,1662145483.0,68100057,CC BY-SA 4.0,https://stackoverflow.com/questions/68100057/determine-if-ellipsis-is-showing-for-text-truncated-with-webkit-line-clamp,Determine if ellipsis is showing for text truncated with -webkit-line-clamp,,68130373.0,
50,"['javascript', 'reactjs', 'typescript']","{'account_id': 119495, 'reputation': 47641, 'user_id': 311220, 'user_type': 'registered', 'accept_rate': 95, 'profile_image': 'https://www.gravatar.com/avatar/333d38bdbe98c3c1b7fdb5e41c13dbc2?s=256&d=identicon&r=PG', 'display_name': 'Acorn', 'link': 'https://stackoverflow.com/users/311220/acorn'}",True,1526,3,7,1662117390,1624496000,,68108411,CC BY-SA 4.0,https://stackoverflow.com/questions/68108411/react-how-to-use-event-data-in-onbeforeinput-handler-without-typescript-error,React: how to use event.data in onBeforeInput handler without TypeScript error,,,
51,['typescript'],"{'account_id': 3214493, 'reputation': 1137, 'user_id': 2713632, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://i.stack.imgur.com/smgK1.jpg?s=256&g=1', 'display_name': 'lumenwrites', 'link': 'https://stackoverflow.com/users/2713632/lumenwrites'}",True,2351,2,4,1662062100,1624731231,,68145142,CC BY-SA 4.0,https://stackoverflow.com/questions/68145142/how-can-i-compile-the-typescript-project-while-ignoring-all-the-errors,How can I compile the TypeScript project while ignoring all the errors?,,,
52,"['javascript', 'angular', 'typescript', 'interface']","{'account_id': 21057135, 'reputation': 47, 'user_id': 15476191, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/0fb88c9352eed3b502bb74982c05979b?s=256&d=identicon&r=PG&f=1', 'display_name': 'deny Vice', 'link': 'https://stackoverflow.com/users/15476191/deny-vice'}",False,1359,3,0,1662040697,1624262791,,68064455,CC BY-SA 4.0,https://stackoverflow.com/questions/68064455/property-filter-does-not-exist-on-type-string-in-interface,property &#39;filter&#39; does not exist on type &#39;string&#39; in interface,,,
53,"['typescript', 'vue.js', 'eslint']","{'account_id': 20721824, 'reputation': 328, 'user_id': 15216050, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GiIosgfOCkfW203DUme4cc8b_BJ1t8qyjEj6P7T=k-s256', 'display_name': 'Vadim T', 'link': 'https://stackoverflow.com/users/15216050/vadim-t'}",True,7578,4,11,1661957074,1624606869,1624725495.0,68127272,CC BY-SA 4.0,https://stackoverflow.com/questions/68127272/vue-js-3-property-projects-does-not-exist-on-type-createcomponentpublicinst,"Vue js 3 - Property &#39;projects&#39; does not exist on type &#39;CreateComponentPublicInstance&lt;{}, {}, {}, {}, {},",,68144426.0,
54,"['reactjs', 'typescript', 'next.js', 'string-interpolation', 'recoiljs']","{'account_id': 13732818, 'reputation': 2190, 'user_id': 9909930, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/90f1956550f89bbfb01f1f85bbe52c64?s=256&d=identicon&r=PG&f=1', 'display_name': 'Pranta', 'link': 'https://stackoverflow.com/users/9909930/pranta'}",True,2528,2,4,1661821537,1624516311,1631718507.0,68110629,CC BY-SA 4.0,https://stackoverflow.com/questions/68110629/nextjs-react-recoil-persist-values-in-local-storage-initial-page-load-in-wrong,nextjs react recoil persist values in local storage: initial page load in wrong state,,68112852.0,
55,"['javascript', 'reactjs', 'typescript', 'jsx']","{'account_id': 6592859, 'reputation': 2379, 'user_id': 5093536, 'user_type': 'registered', 'accept_rate': 18, 'profile_image': 'https://i.stack.imgur.com/ozl78.jpg?s=256&g=1', 'display_name': 'Rahul Yadav', 'link': 'https://stackoverflow.com/users/5093536/rahul-yadav'}",True,2513,1,20,1661721704,1622475467,,67776707,CC BY-SA 4.0,https://stackoverflow.com/questions/67776707/ts-config-jsx-reactjsx-vs-react,TS Config JSX: ReactJSX vs React,,,
56,"['reactjs', 'typescript', 'next.js', 'eslint']","{'account_id': 18673927, 'reputation': 81, 'user_id': 13612030, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/CmRGB.png?s=256&g=1', 'display_name': 'Mukhtar Mahamed', 'link': 'https://stackoverflow.com/users/13612030/mukhtar-mahamed'}",True,5055,1,3,1661529183,1624547265,1624695063.0,68118326,CC BY-SA 4.0,https://stackoverflow.com/questions/68118326/cannot-find-type-definition-file-for-bson-the-file-is-in-the-program-because,Cannot find type definition file for &#39;bson&#39;. The file is in the program because: Entry point for implicit type library &#39;bson&#39;,,71599284.0,
57,"['angular', 'typescript', 'angular-httpclient']","{'account_id': 51731, 'reputation': 5157, 'user_id': 154603, 'user_type': 'registered', 'accept_rate': 69, 'profile_image': 'https://i.stack.imgur.com/6Mele.png?s=256&g=1', 'display_name': 'Patrick', 'link': 'https://stackoverflow.com/users/154603/patrick'}",True,2505,2,1,1661254186,1623945416,,68022752,CC BY-SA 4.0,https://stackoverflow.com/questions/68022752/httpclient-post-with-httpparams,HttpClient POST with HttpParams,,68022842.0,
58,"['typescript', 'vue.js', 'eslint', 'vuejs3']","{'account_id': 3834523, 'reputation': 330, 'user_id': 3179729, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/1a4d71de6e770964df4d134c0e5e482b?s=256&d=identicon&r=PG&f=1', 'display_name': 'user14325', 'link': 'https://stackoverflow.com/users/3179729/user14325'}",True,4792,2,10,1661233191,1622499975,,67780781,CC BY-SA 4.0,https://stackoverflow.com/questions/67780781/how-can-i-exported-a-type-from-a-vue-3-single-file-typescript-component,How can I exported a type from a Vue 3 single file Typescript component?,,,
59,"['node.js', 'typescript', 'mongodb', 'aggregation']","{'account_id': 18523773, 'reputation': 315, 'user_id': 13496111, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-8Fg0KZr_hts/AAAAAAAAAAI/AAAAAAAAAAA/AAKWJJON0X3ArxbtdytYsWlUcriVAf6L4A/photo.jpg?sz=256', 'display_name': 'Fazal', 'link': 'https://stackoverflow.com/users/13496111/fazal'}",False,4131,2,3,1660971207,1623157278,1623216976.0,67887506,CC BY-SA 4.0,https://stackoverflow.com/questions/67887506/mongodb-aggregation-with-typescript,MongoDB aggregation with typescript,,,
60,"['javascript', 'typescript']","{'account_id': 10346046, 'reputation': 2512, 'user_id': 7630984, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-p11M8IHr9Xk/AAAAAAAAAAI/AAAAAAAAABU/KHPI59FWR2A/photo.jpg?sz=256', 'display_name': 'Robert Hovhannisyan', 'link': 'https://stackoverflow.com/users/7630984/robert-hovhannisyan'}",True,668,2,2,1660935821,1624035304,1624036134.0,68038912,CC BY-SA 4.0,https://stackoverflow.com/questions/68038912/only-odd-numbers-type-for-typescript,Only odd numbers type for Typescript,,71569082.0,
61,"['typescript', 'yarnpkg']","{'account_id': 12720447, 'reputation': 83, 'user_id': 9241077, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-LDM7hx6zmB8/AAAAAAAAAAI/AAAAAAAAABo/QdDru9wrfP0/photo.jpg?sz=256', 'display_name': 'Silas Lenihan', 'link': 'https://stackoverflow.com/users/9241077/silas-lenihan'}",True,3021,1,3,1660904826,1623624056,1623653506.0,67963151,CC BY-SA 4.0,https://stackoverflow.com/questions/67963151/error-qualified-path-resolution-failed-none-of-the-candidates-can-be-found-on,Error: Qualified path resolution failed - none of the candidates can be found on the disk,,,
62,"['angular', 'typescript', 'if-statement', 'promise', 'auth-guard']","{'account_id': 20467503, 'reputation': 355, 'user_id': 15018688, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-tw7vJmAJwf4/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucm1vfVeoKFgxGiRilX-gLkZwBJOJA/s96-c/photo.jpg?sz=256', 'display_name': 'Furkan &#214;zt&#252;rk', 'link': 'https://stackoverflow.com/users/15018688/furkan-%c3%96zt%c3%bcrk'}",True,1488,3,4,1660720110,1624046436,,68040836,CC BY-SA 4.0,https://stackoverflow.com/questions/68040836/angular-auth-guard-with-a-promise-and-if-statement,Angular Auth Guard with a Promise and if statement,,68047868.0,
63,"['reactjs', 'typescript', 'type-inference']","{'account_id': 8244320, 'reputation': 877, 'user_id': 6200978, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://i.stack.imgur.com/yjuyv.png?s=256&g=1', 'display_name': 'Magnus Bull', 'link': 'https://stackoverflow.com/users/6200978/magnus-bull'}",True,3071,1,5,1660654021,1623058217,,67869151,CC BY-SA 4.0,https://stackoverflow.com/questions/67869151/infer-generic-type-between-2-props-in-react-typescript,Infer generic type between 2 props in React TypeScript,,67869368.0,
64,"['javascript', 'typescript', 'class', 'types']","{'account_id': 21958422, 'reputation': 13, 'user_id': 16236655, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/9e60ceaac2b311e740dd88bbd3cfdf95?s=256&d=identicon&r=PG&f=1', 'display_name': 'efkirpzcymqtnqqcrt', 'link': 'https://stackoverflow.com/users/16236655/efkirpzcymqtnqqcrt'}",True,126,1,1,1660646074,1623783682,1623786630.0,67992062,CC BY-SA 4.0,https://stackoverflow.com/questions/67992062/typescript-constructor-new-vs-class-vs-typeof-class,Typescript constructor: new vs class vs typeof class,,67994695.0,
65,"['javascript', 'typescript', 'react-native']","{'account_id': 7042938, 'reputation': 4020, 'user_id': 5394786, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/e45cf9115eb8ebaddac61c3504d6b11d?s=256&d=identicon&r=PG&f=1', 'display_name': 'ICW', 'link': 'https://stackoverflow.com/users/5394786/icw'}",True,3872,1,4,1660628401,1623851972,,68004200,CC BY-SA 4.0,https://stackoverflow.com/questions/68004200/expo-typescript-wont-build-the-project-no-outdir-is-produced,"Expo Typescript won&#39;t build the project, no outDir is produced",,68005577.0,
66,"['typescript', 'next.js']","{'account_id': 14363157, 'reputation': 83, 'user_id': 10374965, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-an7wkJDGvfk/AAAAAAAAAAI/AAAAAAAAA0Y/Us8iZs0PCiA/photo.jpg?sz=256', 'display_name': 'Nicolas Othmar', 'link': 'https://stackoverflow.com/users/10374965/nicolas-othmar'}",True,1499,1,2,1660618193,1622733539,1660618193.0,67824202,CC BY-SA 4.0,https://stackoverflow.com/questions/67824202/how-to-return-redirect-from-getstaticprops-without-error-from-typescript,How to return redirect from getStaticProps without error from TypeScript?,,67833294.0,
67,"['typescript', 'jwt', 'next.js', 'amazon-cognito', 'next-auth']","{'account_id': 20107671, 'reputation': 90, 'user_id': 14744776, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/9e662f0dfb80554765da9ed8485b15b8?s=256&d=identicon&r=PG&f=1', 'display_name': 'Simone Urbani', 'link': 'https://stackoverflow.com/users/14744776/simone-urbani'}",True,2251,4,1,1660342457,1624865500,,68159271,CC BY-SA 4.0,https://stackoverflow.com/questions/68159271/problem-whit-nextauth-js-token-length-and-cognito,Problem whit NextAuth.js token length and Cognito,,,
68,['typescript'],"{'account_id': 7937745, 'reputation': 2839, 'user_id': 5993042, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://lh6.googleusercontent.com/-xVPl-CpHhmM/AAAAAAAAAAI/AAAAAAAAIDA/iT3m9_JzwPc/photo.jpg?sz=256', 'display_name': 'Obed Parlapiano', 'link': 'https://stackoverflow.com/users/5993042/obed-parlapiano'}",True,185,1,2,1660136123,1624006828,,68032293,CC BY-SA 4.0,https://stackoverflow.com/questions/68032293/tell-typescript-to-use-the-types-of-another-module-to-current-module-with-differ,Tell TypeScript to use the types of another module to current module with different name,,68037959.0,
69,"['node.js', 'typescript', 'webpack', 'ecmascript-6', 'babeljs']","{'account_id': 14206439, 'reputation': 21745, 'user_id': 10262805, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/zQvN3.jpg?s=256&g=1', 'display_name': 'Yilmaz', 'link': 'https://stackoverflow.com/users/10262805/yilmaz'}",False,1742,2,3,1659993470,1623032609,1623037179.0,67865268,CC BY-SA 4.0,https://stackoverflow.com/questions/67865268/syntaxerror-cannot-use-import-statement-outside-a-module-webpack-typescript,SyntaxError: Cannot use import statement outside a module webpack-typescript,,,
70,"['reactjs', 'typescript', 'ref']","{'account_id': 14555579, 'reputation': 1260, 'user_id': 10513206, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/eabc0ab2f2297a1208c7d0a467178743?s=256&d=identicon&r=PG&f=1', 'display_name': 'Marius', 'link': 'https://stackoverflow.com/users/10513206/marius'}",True,14029,5,24,1659965898,1623095393,,67877887,CC BY-SA 4.0,https://stackoverflow.com/questions/67877887/react-hook-form-v7-function-components-cannot-be-given-refs-attempts-to-access,React hook form v7 Function components cannot be given refs. Attempts to access this ref will fail. Did you mean to use React.forwardRef(),,,
71,"['javascript', 'reactjs', 'typescript', 'react-router-dom']","{'account_id': 16500832, 'reputation': 72, 'user_id': 11922185, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-rZtwt7b-2yQ/AAAAAAAAAAI/AAAAAAAAALE/AtI2VvaLDaQ/photo.jpg?sz=256', 'display_name': 'Syed Ashraf', 'link': 'https://stackoverflow.com/users/11922185/syed-ashraf'}",True,2322,3,0,1659892378,1623509131,1623509486.0,67949919,CC BY-SA 4.0,https://stackoverflow.com/questions/67949919/react-router-redirect-if-location-state-is-null,React Router Redirect if location.state is null,,,
72,"['typescript', 'next.js']","{'account_id': 86204, 'reputation': 39425, 'user_id': 239879, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/b9e2d7ef70e61ce1c509e556c453626d?s=256&d=identicon&r=PG', 'display_name': 'Shamoon', 'link': 'https://stackoverflow.com/users/239879/shamoon'}",True,3339,2,4,1659726246,1623939404,,68021165,CC BY-SA 4.0,https://stackoverflow.com/questions/68021165/with-next-js-how-can-i-restrict-requests-to-api-routes-to-only-come-from-the-we,"With next.js, how can I restrict requests to API routes to only come from the web page?",,68021500.0,
73,"['angular', 'typescript']","{'account_id': 1464548, 'reputation': 9494, 'user_id': 1377826, 'user_type': 'registered', 'accept_rate': 64, 'profile_image': 'https://i.stack.imgur.com/zVpOf.jpg?s=256&g=1', 'display_name': 'Sharon Watinsan', 'link': 'https://stackoverflow.com/users/1377826/sharon-watinsan'}",True,1014,2,0,1659527658,1623015731,1623050947.0,67863929,CC BY-SA 4.0,https://stackoverflow.com/questions/67863929/add-new-card-upon-button-click,Add new Card upon Button click,,67864136.0,
74,"['typescript', 'npm', 'tsc']","{'account_id': 1441420, 'reputation': 1667, 'user_id': 1361460, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/xIZtc.jpg?s=256&g=1', 'display_name': 'Roman', 'link': 'https://stackoverflow.com/users/1361460/roman'}",True,8411,1,14,1658851803,1622586495,,67796765,CC BY-SA 4.0,https://stackoverflow.com/questions/67796765/tsc-build-vs-tsc-project,tsc --build vs tsc --project,,,
75,"['javascript', 'typescript', 'webpack', 'ts-node']","{'account_id': 242579, 'reputation': 694, 'user_id': 514187, 'user_type': 'registered', 'accept_rate': 12, 'profile_image': 'https://www.gravatar.com/avatar/ae96ef1fd1f1d8e7470df5bbdcf62411?s=256&d=identicon&r=PG', 'display_name': 'Michael Gummelt', 'link': 'https://stackoverflow.com/users/514187/michael-gummelt'}",False,367,1,7,1658441345,1622577383,1622585347.0,67795281,CC BY-SA 4.0,https://stackoverflow.com/questions/67795281/running-ts-node-scripts-that-import-css-modules,Running ts-node scripts that import css modules,,,
76,"['javascript', 'reactjs', 'typescript', 'highcharts', 'react-highcharts']","{'account_id': 17814713, 'reputation': 875, 'user_id': 12938545, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/Jon1e.png?s=256&g=1', 'display_name': 'Bernardo Marques', 'link': 'https://stackoverflow.com/users/12938545/bernardo-marques'}",True,1151,1,3,1658411638,1624930361,,68171578,CC BY-SA 4.0,https://stackoverflow.com/questions/68171578/define-and-apply-theme-on-highcharts-react-official,Define and apply theme on highcharts-react-official,,,
