,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,last_edit_date,migrated_from,closed_date,closed_reason
47,['typescript'],"{'account_id': 3753484, 'reputation': 12182, 'user_id': 3120446, 'user_type': 'registered', 'accept_rate': 63, 'profile_image': 'https://i.stack.imgur.com/heCaC.jpg?s=256&g=1', 'display_name': 'dx_over_dt', 'link': 'https://stackoverflow.com/users/3120446/dx-over-dt'}",True,369,66947738.0,2,2,1662100056,1617492100,66936722,CC BY-SA 4.0,https://stackoverflow.com/questions/66936722/typescript-type-that-forces-exactly-one-of-the-given-types,TypeScript type that forces exactly one of the given types,1617495837.0,,,
48,['typescript'],"{'account_id': 7428729, 'reputation': 12118, 'user_id': 5650447, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/9fe0cbc38e96c7a0cf2ac37535042d21?s=256&d=identicon&r=PG&f=1', 'display_name': 'Danila', 'link': 'https://stackoverflow.com/users/5650447/danila'}",True,168,73569744.0,2,4,1662037113,1618414864,67094863,CC BY-SA 4.0,https://stackoverflow.com/questions/67094863/class-constructor-optional-parameter,Class constructor optional parameter,1662035498.0,,,
49,"['mysql', 'node.js', 'typescript', 'typeorm']","{'account_id': 14643257, 'reputation': 376, 'user_id': 10575351, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/988664117992630/picture?type=large', 'display_name': 'Cosmin Ciolacu', 'link': 'https://stackoverflow.com/users/10575351/cosmin-ciolacu'}",True,1127,,2,0,1661740007,1618319792,67075650,CC BY-SA 4.0,https://stackoverflow.com/questions/67075650/return-avg-value-in-typeorm,return avg value in typeorm,,,,
50,"['javascript', 'angular', 'typescript', 'rxjs']","{'account_id': 19538144, 'reputation': 550, 'user_id': 14296512, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/1b0820de1941980c1f69c053d4bd8c76?s=256&d=identicon&r=PG&f=1', 'display_name': 'Matias', 'link': 'https://stackoverflow.com/users/14296512/matias'}",True,36935,67044352.0,3,39,1661739798,1618139515,67044273,CC BY-SA 4.0,https://stackoverflow.com/questions/67044273/rxjs-topromise-deprecated,Rxjs toPromise() deprecated,,,,
51,"['angular', 'typescript']","{'account_id': 3850148, 'reputation': 2434, 'user_id': 3190532, 'user_type': 'registered', 'accept_rate': 55, 'profile_image': 'https://www.gravatar.com/avatar/146bd886750c1499865b76bd3b3dbabc?s=256&d=identicon&r=PG', 'display_name': 'Crocsx', 'link': 'https://stackoverflow.com/users/3190532/crocsx'}",True,1223,67118052.0,1,1,1661696963,1618453022,67101344,CC BY-SA 4.0,https://stackoverflow.com/questions/67101344/a-way-to-cast-variables-in-template-to-multiple-types,A way to cast variables in template to multiple types,1618453366.0,,,
52,"['javascript', 'reactjs', 'typescript', 'babeljs', 'rollupjs']","{'account_id': 17058381, 'reputation': 403, 'user_id': 12342375, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-LkoL-djhUtM/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rdI-KbagEbBkvOR6dD-2qSZGcPGgw/photo.jpg?sz=256', 'display_name': 'Jackal', 'link': 'https://stackoverflow.com/users/12342375/jackal'}",True,1907,,2,4,1661619067,1618282757,67068152,CC BY-SA 4.0,https://stackoverflow.com/questions/67068152/roll-up-bundle-fails-to-map-alias-import,roll up bundle fails to map alias import,1618283712.0,,,
53,"['angular', 'typescript', 'angular-flex-layout']","{'account_id': 11638860, 'reputation': 61, 'user_id': 8524094, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/g6zpL.jpg?s=256&g=1', 'display_name': 'Sadiquzzaman', 'link': 'https://stackoverflow.com/users/8524094/sadiquzzaman'}",True,656,67006013.0,3,4,1661448775,1617889158,67005229,CC BY-SA 4.0,https://stackoverflow.com/questions/67005229/each-checkbox-is-showing-up-twice,Each checkbox is showing up twice,,,,
54,"['javascript', 'angular', 'typescript']","{'account_id': 14581054, 'reputation': 31, 'user_id': 14615940, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/0609b558472bc3b634f33a9f1cffd8b6?s=256&d=identicon&r=PG&f=1', 'display_name': 'Messaoud Med Yassine', 'link': 'https://stackoverflow.com/users/14615940/messaoud-med-yassine'}",True,8497,67172140.0,3,1,1660793963,1618878506,67170916,CC BY-SA 4.0,https://stackoverflow.com/questions/67170916/an-argument-for-id-was-not-provided-angular-11,An argument for &#39;id&#39; was not provided. angular 11,1618878679.0,,,
55,"['javascript', 'css', 'reactjs', 'typescript', 'styled-components']","{'account_id': 384520, 'reputation': 59059, 'user_id': 741099, 'user_type': 'registered', 'accept_rate': 69, 'profile_image': 'https://www.gravatar.com/avatar/9a7101fe3ba50e621e91ee1edf9d27bb?s=256&d=identicon&r=PG', 'display_name': 'Nyxynyx', 'link': 'https://stackoverflow.com/users/741099/nyxynyx'}",True,752,,4,2,1660654892,1618970236,67188363,CC BY-SA 4.0,https://stackoverflow.com/questions/67188363/use-styled-components-to-center-react-bootstrap-modal,Use styled-components to center React Bootstrap Modal,,,,
56,"['reactjs', 'typescript']","{'account_id': 17039790, 'reputation': 27, 'user_id': 12327973, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b2e3874b5a67ab6a4074507817acf386?s=256&d=identicon&r=PG&f=1', 'display_name': 'Carlos Re&#225;tegui', 'link': 'https://stackoverflow.com/users/12327973/carlos-re%c3%a1tegui'}",True,334,66914859.0,2,0,1660320225,1617339786,66914679,CC BY-SA 4.0,https://stackoverflow.com/questions/66914679/typescript-function-parameter-has-two-types-and-the-property-of-one-type-cant,"Typescript function parameter has two types, and the property of one type can&#39;t be accessed because it is not a property of the other type",1617673166.0,,,
57,"['reactjs', 'typescript', 'redirect', 'react-router', 'external-url']","{'account_id': 20964773, 'reputation': 228, 'user_id': 15403375, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/48FS3.png?s=256&g=1', 'display_name': 'Kate', 'link': 'https://stackoverflow.com/users/15403375/kate'}",True,3605,66905461.0,4,4,1660219066,1617282652,66905176,CC BY-SA 4.0,https://stackoverflow.com/questions/66905176/how-to-redirect-to-external-url-onclick-in-react,How to redirect to external url onClick? in React,1651648325.0,,,
58,"['angular', 'typescript', 'electron', 'webrtc']","{'account_id': 4708191, 'reputation': 1159, 'user_id': 3809613, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1', 'display_name': 'ivan0590', 'link': 'https://stackoverflow.com/users/3809613/ivan0590'}",True,1342,67335783.0,1,0,1660144145,1619790182,67335005,CC BY-SA 4.0,https://stackoverflow.com/questions/67335005/how-to-programmatically-change-the-audio-output-device-in-angular-inside-electro,How to programmatically change the audio output device in Angular inside Electron?,,,,
59,"['reactjs', 'typescript', 'antd']","{'account_id': 17160677, 'reputation': 131, 'user_id': 12420403, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AAuE7mBK1n9o6UbhgCCL8vk8KF6ds_aHU48vEfwbF2CB0A=k-s256', 'display_name': 'Ammar ALSananni', 'link': 'https://stackoverflow.com/users/12420403/ammar-alsananni'}",False,250,,2,0,1659687831,1618657862,67137476,CC BY-SA 4.0,https://stackoverflow.com/questions/67137476/how-i-can-sort-date-in-table-using-antd,How i can sort date in table using Antd?,1618665895.0,,,
60,"['angular', 'typescript', 'tsconfig']","{'account_id': 2543247, 'reputation': 2834, 'user_id': 2208597, 'user_type': 'registered', 'accept_rate': 66, 'profile_image': 'https://www.gravatar.com/avatar/35a25776a18df6ac3bd78b864c6c438e?s=256&d=identicon&r=PG', 'display_name': 'Aleksa', 'link': 'https://stackoverflow.com/users/2208597/aleksa'}",False,335,,2,0,1659523418,1617641838,66956702,CC BY-SA 4.0,https://stackoverflow.com/questions/66956702/tsconfig-json-include-property,tsconfig.json include property,,,,
61,"['reactjs', 'typescript', 'next.js']","{'account_id': 13168982, 'reputation': 65, 'user_id': 9512088, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/9a377b0c3958397ac4d1cdb481998e0b?s=256&d=identicon&r=PG&f=1', 'display_name': 'jamefane', 'link': 'https://stackoverflow.com/users/9512088/jamefane'}",True,1114,66952359.0,1,1,1659259701,1617551493,66943115,CC BY-SA 4.0,https://stackoverflow.com/questions/66943115/add-blur-effect-to-navigation-scroll-bar,Add blur effect to navigation scroll bar,1654719515.0,,,
62,"['javascript', 'reactjs', 'typescript', 'bootstrap-tour']","{'account_id': 18876995, 'reputation': 55, 'user_id': 13770289, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GiA-hjjNDV7efw27GasUtVOfF-rJnXvZ4daqQ-j=k-s256', 'display_name': 'yev', 'link': 'https://stackoverflow.com/users/13770289/yev'}",True,1166,,3,2,1658991958,1618607712,67132278,CC BY-SA 4.0,https://stackoverflow.com/questions/67132278/reactour-how-to-disable-next-step-until-correct-user-action,Reactour - how to disable next step until correct user action?,,,,
63,"['node.js', 'typescript', 'docker', 'docker-compose', 'dockerfile']","{'account_id': 2751377, 'reputation': 643, 'user_id': 2370697, 'user_type': 'registered', 'accept_rate': 43, 'profile_image': 'https://www.gravatar.com/avatar/f33615e91dec107974f9879eb7102b7f?s=256&d=identicon&r=PG', 'display_name': 'mikepa88', 'link': 'https://stackoverflow.com/users/2370697/mikepa88'}",True,10812,67200331.0,3,11,1658933278,1619021405,67199539,CC BY-SA 4.0,https://stackoverflow.com/questions/67199539/tsc-not-found-in-docker-build,TSC not found in Docker build,1619086483.0,,,
64,"['angular', 'typescript', 'pdfmake']","{'account_id': 20607444, 'reputation': 55, 'user_id': 15127342, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-ZBx6ipwXgo4/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmL4jgN8PbSbwo5HZ0n04ideBGgDg/s96-c/photo.jpg?sz=256', 'display_name': 'Ani', 'link': 'https://stackoverflow.com/users/15127342/ani'}",False,831,,2,0,1658833050,1617423439,66927679,CC BY-SA 4.0,https://stackoverflow.com/questions/66927679/unable-to-use-types-pdfmake-in-angular-project,Unable to use @types/pdfmake in Angular project,1617497859.0,,,
65,"['html', 'reactjs', 'typescript', 'events']","{'account_id': 21060392, 'reputation': 33, 'user_id': 15478898, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-_IrsQj7bOP4/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuclP9IZLwO3ObZLuVQyOyzPV81WrFg/s96-c/photo.jpg?sz=256', 'display_name': 'Vedran Omeragic', 'link': 'https://stackoverflow.com/users/15478898/vedran-omeragic'}",False,688,,2,3,1658756197,1617213363,66892901,CC BY-SA 4.0,https://stackoverflow.com/questions/66892901/differentiating-between-kyeboard-and-mouse-events-during-onfocus-in-react,Differentiating between kyeboard and mouse events during onFocus in React,1617213902.0,,,
66,"['reactjs', 'typescript']","{'account_id': 19113670, 'reputation': 1863, 'user_id': 13959139, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/0hWx9.jpg?s=256&g=1', 'display_name': 'Faisal Nazik', 'link': 'https://stackoverflow.com/users/13959139/faisal-nazik'}",True,12087,70409435.0,3,9,1658732362,1619438743,67266323,CC BY-SA 4.0,https://stackoverflow.com/questions/67266323/the-operand-of-a-delete-operator-must-be-optional-ts2790-while-creating-a-fo,The operand of a &#39;delete&#39; operator must be optional.ts(2790) While creating a form using Typescript,1619438962.0,,,
67,"['reactjs', 'typescript', 'tsx']","{'account_id': 14254767, 'reputation': 1815, 'user_id': 10297365, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/726a3323c7736d5b52a06a674d8fd648?s=256&d=identicon&r=PG&f=1', 'display_name': 'FamousAv8er', 'link': 'https://stackoverflow.com/users/10297365/famousav8er'}",True,64011,66963712.0,6,87,1658518413,1617688126,66963289,CC BY-SA 4.0,https://stackoverflow.com/questions/66963289/useref-typescript-not-assignable-to-type-legacyrefhtmldivelement,useRef TypeScript - not assignable to type LegacyRef&lt;HTMLDivElement&gt;,1617691745.0,,,
68,"['angular', 'typescript', 'redux', 'ngrx']","{'account_id': 19924358, 'reputation': 35, 'user_id': 14599428, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-dqBRx50BU0E/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucnq-Ry-cQopFLMwZP4DGm1iulp3OQ/s96-c/photo.jpg?sz=256', 'display_name': 'Hyunsu Kim', 'link': 'https://stackoverflow.com/users/14599428/hyunsu-kim'}",True,4053,67123607.0,2,0,1658493632,1618568229,67123391,CC BY-SA 4.0,https://stackoverflow.com/questions/67123391/typeerror-action-payload-is-not-iterable,TypeError: action.payload is not iterable,,,,
69,"['typescript', 'vue.js', 'ionic-framework']","{'account_id': 21195151, 'reputation': 21, 'user_id': 15586879, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/835fd694d05d1cbc2bbb59c550b876ed?s=256&d=identicon&r=PG&f=1', 'display_name': 'Codekx', 'link': 'https://stackoverflow.com/users/15586879/codekx'}",False,411,,2,1,1657946397,1618427874,67097849,CC BY-SA 4.0,https://stackoverflow.com/questions/67097849/property-does-not-exist-on-type-routecurrentroute-any-void-in-ionic,Property does not exist on type &#39;{ $route(currentRoute: any): void; }&#39; in Ionic Vue,,,,
70,"['typescript', 'vue.js', 'tabs', 'lazy-loading', 'bootstrap-vue']","{'account_id': 552377, 'reputation': 2068, 'user_id': 917492, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/6rdeO.jpg?s=256&g=1', 'display_name': 'jasie', 'link': 'https://stackoverflow.com/users/917492/jasie'}",True,391,67093211.0,2,0,1657935579,1618392351,67089035,CC BY-SA 4.0,https://stackoverflow.com/questions/67089035/bootstrapvues-b-nav-with-lazy-loading,BootstrapVue&#39;s b-nav with lazy loading,1618410546.0,,,
71,['typescript'],"{'account_id': 87230, 'reputation': 32027, 'user_id': 242042, 'user_type': 'registered', 'accept_rate': 57, 'profile_image': 'https://www.gravatar.com/avatar/a798a3d661375ece15776f83fbb80c2c?s=256&d=identicon&r=PG', 'display_name': 'Archimedes Trajano', 'link': 'https://stackoverflow.com/users/242042/archimedes-trajano'}",True,172,72998914.0,1,0,1657914028,1618106758,67040836,CC BY-SA 4.0,https://stackoverflow.com/questions/67040836/how-do-i-override-the-private-qualifier-of-a-class-member-in-typescript,How do I override the `private` qualifier of a class member in TypeScript?,,,,
72,"['typescript', 'vue.js', 'vue-class-components']","{'account_id': 15462884, 'reputation': 111, 'user_id': 11155087, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/ETb3M.jpg?s=256&g=1', 'display_name': 'Chris', 'link': 'https://stackoverflow.com/users/11155087/chris'}",True,1608,,1,2,1657863855,1617482639,66935718,CC BY-SA 4.0,https://stackoverflow.com/questions/66935718/why-are-getter-setter-not-working-properly-in-vue-typescript-class-component,why are getter/setter not working properly in vue typescript class component,,,,
73,"['typescript', 'vue.js', 'vuejs2', 'vue-router']","{'account_id': 3509903, 'reputation': 6845, 'user_id': 3253896, 'user_type': 'registered', 'accept_rate': 63, 'profile_image': 'https://i.stack.imgur.com/SypwC.jpg?s=256&g=1', 'display_name': 'Denis Sologub', 'link': 'https://stackoverflow.com/users/3253896/denis-sologub'}",True,785,66915723.0,1,0,1657860585,1617290660,66907331,CC BY-SA 4.0,https://stackoverflow.com/questions/66907331/how-to-get-the-current-active-route-in-vue-js,How to get the current active route in Vue.js?,1617300097.0,,,
74,"['javascript', 'typescript', 'vue.js', 'vue-router']","{'account_id': 14341929, 'reputation': 179, 'user_id': 10359891, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/452101ef018b198768083443b0131862?s=256&d=identicon&r=PG&f=1', 'display_name': 'Jahson', 'link': 'https://stackoverflow.com/users/10359891/jahson'}",True,1754,67334582.0,4,7,1657853550,1618926391,67180234,CC BY-SA 4.0,https://stackoverflow.com/questions/67180234/vue-js-remove-a-child-component-loaded-from-keep-alive,Vue.js - Remove a child component loaded from keep-alive,,,,
75,"['angular', 'typescript', 'swiper.js']","{'account_id': 14014766, 'reputation': 533, 'user_id': 10122561, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/69cbe7348985af9dc8c537e176e410da?s=256&d=identicon&r=PG&f=1', 'display_name': 'danda', 'link': 'https://stackoverflow.com/users/10122561/danda'}",True,906,,2,1,1657850074,1617700289,66965794,CC BY-SA 4.0,https://stackoverflow.com/questions/66965794/angular-with-swiper-pagination-does-not-work,Angular with swiper - pagination does not work,1617700624.0,,,
76,"['typescript', 'vue.js']","{'account_id': 19443738, 'reputation': 62, 'user_id': 14221714, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/1BAeT.jpg?s=256&g=1', 'display_name': 'Paul B', 'link': 'https://stackoverflow.com/users/14221714/paul-b'}",True,613,67199726.0,1,0,1657846002,1619020512,67199303,CC BY-SA 4.0,https://stackoverflow.com/questions/67199303/modify-aria-checked-in-vue,Modify aria-checked in Vue,,,,
77,"['javascript', 'reactjs', 'typescript', 'unit-testing', 'mocha.js']","{'account_id': 6304107, 'reputation': 5550, 'user_id': 9039646, 'user_type': 'registered', 'accept_rate': 91, 'profile_image': 'https://i.stack.imgur.com/UOOny.jpg?s=256&g=1', 'display_name': 'DINA TAKLIT', 'link': 'https://stackoverflow.com/users/9039646/dina-taklit'}",True,1039,66991269.0,1,3,1657842230,1617726740,66972754,CC BY-SA 4.0,https://stackoverflow.com/questions/66972754/what-is-the-correct-setup-to-support-es6-modules,What is the correct setup to support es6 modules?,1657842230.0,,,
