,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,protected_date,community_owned_date,closed_date,closed_reason,locked_date,migrated_from
49,"['javascript', 'oop', 'dom-events']","{'account_id': 50115, 'reputation': 12048, 'user_id': 149358, 'user_type': 'registered', 'accept_rate': 52, 'profile_image': 'https://www.gravatar.com/avatar/b1e45f43831a8a7d53b102b495db1dab?s=256&d=identicon&r=PG', 'display_name': 'Darthg8r', 'link': 'https://stackoverflow.com/users/149358/darthg8r'}",True,130263,1338622.0,10,103,1650094712,1251341079,1566640951.0,1338599,CC BY-SA 4.0,https://stackoverflow.com/questions/1338599/the-value-of-this-within-the-handler-using-addeventlistener,The value of &quot;this&quot; within the handler using addEventListener,,,,,,
50,"['javascript', 'html', 'escaping', 'symbols', 'html-entities']","{'account_id': 33225, 'reputation': 15119, 'user_id': 92813, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://www.gravatar.com/avatar/bc8ef21613215ad8b42b2ca0e36bb97e?s=256&d=identicon&r=PG', 'display_name': 'Chris', 'link': 'https://stackoverflow.com/users/92813/chris'}",True,121161,1354715.0,12,58,1649714268,1251644714,1649714268.0,1354064,CC BY-SA 4.0,https://stackoverflow.com/questions/1354064/how-to-convert-characters-to-html-entities-using-plain-javascript,How to convert characters to HTML entities using plain JavaScript,,,,,,
51,"['javascript', 'ajax', 'firefox', 'dom-events']","{'account_id': 25239, 'reputation': 5649, 'user_id': 64742, 'user_type': 'registered', 'accept_rate': 96, 'profile_image': 'https://www.gravatar.com/avatar/87a7bf75e664dbb9f36f1ff734436eec?s=256&d=identicon&r=PG', 'display_name': 'Codex73', 'link': 'https://stackoverflow.com/users/64742/codex73'}",True,584,1296641.0,4,1,1648507809,1250630462,1648507809.0,1296597,CC BY-SA 4.0,https://stackoverflow.com/questions/1296597/javascript-validation-function-on-firefox,JavaScript validation function on Firefox,,,,,,
52,"['javascript', 'arrays']","{'account_id': 31831, 'reputation': 21550, 'user_id': 87739, 'user_type': 'registered', 'accept_rate': 76, 'profile_image': 'https://www.gravatar.com/avatar/6fe43e0038cf0e5579b549d417d4f3ec?s=256&d=identicon&r=PG', 'display_name': 'wheresrhys', 'link': 'https://stackoverflow.com/users/87739/wheresrhys'}",True,63309,1348196.0,8,68,1648053700,1251477723,1548762439.0,1348178,CC BY-SA 4.0,https://stackoverflow.com/questions/1348178/a-better-way-to-splice-an-array-into-an-array-in-javascript,A better way to splice an array into an array in javascript,,,,,,
53,"['javascript', 'jquery', 'dom', 'toggle']","{'account_id': 48905, 'reputation': 8764, 'user_id': 145427, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/8f6201ba0382ab0b39cc397c58af59d3?s=256&d=identicon&r=PG', 'display_name': 'Tomer Lichtash', 'link': 'https://stackoverflow.com/users/145427/tomer-lichtash'}",True,167,1316685.0,2,0,1647880004,1250966020,1647880004.0,1316676,CC BY-SA 4.0,https://stackoverflow.com/questions/1316676/how-to-toggle-a-function-for-multiple-divs-at-once,How to toggle a function for multiple divs at once?,,,,,,
54,"['javascript', 'jquery', 'toggle']","{'account_id': 48905, 'reputation': 8764, 'user_id': 145427, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/8f6201ba0382ab0b39cc397c58af59d3?s=256&d=identicon&r=PG', 'display_name': 'Tomer Lichtash', 'link': 'https://stackoverflow.com/users/145427/tomer-lichtash'}",True,2459,1316291.0,2,0,1647879909,1250956573,1647879909.0,1316273,CC BY-SA 4.0,https://stackoverflow.com/questions/1316273/how-to-implement-a-blinds-toggle-effect-with-jquery,How to implement a blinds toggle effect with jQuery,,,,,,
55,"['javascript', 'exception-handling']","{'account_id': 39261, 'reputation': 83381, 'user_id': 113141, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/fe0ff83b10821b15e0f7fd6385be24ef?s=256&d=identicon&r=PG', 'display_name': 'Justin', 'link': 'https://stackoverflow.com/users/113141/justin'}",True,81633,1238092.0,9,51,1647637287,1249552928,1253289373.0,1238000,CC BY-SA 2.5,https://stackoverflow.com/questions/1238000/how-to-log-exceptions-in-javascript,How to log exceptions in JavaScript,,1253289373.0,,,,
56,"['javascript', 'jquery', 'validation', 'url']","{'account_id': 41431, 'reputation': 999, 'user_id': 120397, 'user_type': 'registered', 'accept_rate': 27, 'profile_image': 'https://www.gravatar.com/avatar/c8d3ae2b07775ae4e8b16387bed2fe54?s=256&d=identicon&r=PG', 'display_name': 'vinay', 'link': 'https://stackoverflow.com/users/120397/vinay'}",True,184792,,19,86,1646412816,1250740753,1329476695.0,1303872,CC BY-SA 3.0,https://stackoverflow.com/questions/1303872/trying-to-validate-url-using-javascript,Trying to Validate URL Using JavaScript,,,,,,
57,"['javascript', 'selenium', 'firefox']","{'account_id': 44316, 'reputation': 81376, 'user_id': 130015, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://www.gravatar.com/avatar/13871016e7ff62f95d47c0eeb9194674?s=256&d=identicon&r=PG', 'display_name': 'chobo2', 'link': 'https://stackoverflow.com/users/130015/chobo2'}",True,44525,1316933.0,17,26,1646237012,1250475424,1602584459.0,1285917,CC BY-SA 4.0,https://stackoverflow.com/questions/1285917/how-to-disable-javascript-when-using-selenium,How to disable Javascript when using Selenium?,,,,,,
58,"['javascript', 'jquery', 'css', 'browser', 'scrollbar']","{'account_id': 124341, 'reputation': 943, 'user_id': 319366, 'user_type': 'registered', 'accept_rate': 14, 'profile_image': 'https://www.gravatar.com/avatar/29b4d718df5ae459567ce1cc35b0239f?s=256&d=identicon&r=PG', 'display_name': 'Shizoman', 'link': 'https://stackoverflow.com/users/319366/shizoman'}",True,40712,,7,53,1644677708,1251185278,1408031383.0,1326570,CC BY-SA 3.0,https://stackoverflow.com/questions/1326570/how-can-i-disable-a-browser-or-element-scrollbar-but-still-allow-scrolling-with,"How can I disable a browser or element scrollbar, but still allow scrolling with wheel or arrow keys?",,,,,,
59,"['javascript', 'jquery', 'css', 'scroll', 'positioning']","{'account_id': 49944, 'reputation': 4146, 'user_id': 148883, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/1921fc80182dd730965b8ab6bb64d76f?s=256&d=identicon&r=PG', 'display_name': 'evanr', 'link': 'https://stackoverflow.com/users/148883/evanr'}",True,653834,1216130.0,22,395,1644596394,1249113271,1557870994.0,1216114,CC BY-SA 4.0,https://stackoverflow.com/questions/1216114/how-can-i-make-a-div-stick-to-the-top-of-the-screen-once-its-been-scrolled-to,How can I make a div stick to the top of the screen once it&#39;s been scrolled to?,,,,,,
60,"['javascript', 'types']","{'account_id': 21635, 'reputation': 41648, 'user_id': 52745, 'user_type': 'registered', 'accept_rate': 74, 'profile_image': 'https://www.gravatar.com/avatar/323cb7698e0eab070705643fe11b95c1?s=256&d=identicon&r=PG', 'display_name': 'Jin Yong', 'link': 'https://stackoverflow.com/users/52745/jin-yong'}",True,687147,1303650.0,33,550,1643777241,1250735000,1500810448.0,1303646,CC BY-SA 3.0,https://stackoverflow.com/questions/1303646/check-whether-variable-is-number-or-string-in-javascript,Check whether variable is number or string in JavaScript,1398036171.0,,,,,
61,"['javascript', 'excel']","{'user_type': 'does_not_exist', 'display_name': 'Noman Aziz'}",True,5114,,1,1,1642619800,1251212210,1424719180.0,1328840,CC BY-SA 3.0,https://stackoverflow.com/questions/1328840/how-to-use-java-script-in-excel-macros,How to use Java Script in Excel macros?,,,,,,
62,"['javascript', 'charts', 'highlighting']","{'user_type': 'does_not_exist', 'display_name': 'Yoann Z'}",True,3126,,3,2,1642608222,1251077069,,1320085,CC BY-SA 2.5,https://stackoverflow.com/questions/1320085/javascript-charts-with-highlighting-and-drilldown-features,JavaScript charts with highlighting and drilldown features,,,,,,
63,"['javascript', 'date']","{'account_id': 22631, 'reputation': 25364, 'user_id': 56007, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://www.gravatar.com/avatar/e71a8cbf759f284f5ccf668f187f8925?s=256&d=identicon&r=PG', 'display_name': 'jonhobbs', 'link': 'https://stackoverflow.com/users/56007/jonhobbs'}",True,953449,1296374.0,35,841,1641829288,1250627876,1613520576.0,1296358,CC BY-SA 4.0,https://stackoverflow.com/questions/1296358/how-to-subtract-days-from-a-plain-date,How to subtract days from a plain Date?,,,,,,
64,"['javascript', 'jquery', 'html']","{'account_id': 1572, 'reputation': 13526, 'user_id': 2106, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/722117a5bb31bd02bc3bc369ab194fd5?s=256&d=identicon&r=PG', 'display_name': 'Buggabill', 'link': 'https://stackoverflow.com/users/2106/buggabill'}",True,803694,1227309.0,16,726,1640760936,1249389664,1418857900.0,1227286,CC BY-SA 3.0,https://stackoverflow.com/questions/1227286/get-class-list-for-element-with-jquery,Get class list for element with jQuery,1455813206.0,,,,,
65,"['javascript', 'jquery', 'inline', 'jquery-events']","{'account_id': 53761, 'reputation': 1040, 'user_id': 160793, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://www.gravatar.com/avatar/b47afa1c6ca3f49387bb5ae4ed73b4ce?s=256&d=identicon&r=PG', 'display_name': 'Patrick Beardmore', 'link': 'https://stackoverflow.com/users/160793/patrick-beardmore'}",True,56084,1315934.0,2,6,1640596923,1250945821,1640596923.0,1315924,CC BY-SA 4.0,https://stackoverflow.com/questions/1315924/jquery-calling-a-function-inline,jQuery - Calling a function inline,,,,,,
66,"['javascript', 'browser', 'navigation']","{'account_id': 28410, 'reputation': 21435, 'user_id': 75863, 'user_type': 'registered', 'accept_rate': 76, 'profile_image': 'https://www.gravatar.com/avatar/36e4f1786bbe6ec3169a147bf54f91c1?s=256&d=identicon&r=PG', 'display_name': 'jjujuma', 'link': 'https://stackoverflow.com/users/75863/jjujuma'}",True,1340165,1226718.0,3,1122,1639762342,1249381097,1517928894.0,1226714,,https://stackoverflow.com/questions/1226714/how-to-get-the-browser-to-navigate-to-url-in-javascript,How to get the browser to navigate to URL in JavaScript,1479827583.0,,1490543038.0,Duplicate,,
67,"['php', 'javascript', 'code-formatting']","{'account_id': 19529, 'reputation': 29785, 'user_id': 45843, 'user_type': 'registered', 'accept_rate': 91, 'profile_image': 'https://www.gravatar.com/avatar/55f76441107f14055f95e08bb7bd01df?s=256&d=identicon&r=PG&f=1', 'display_name': 'rwallace', 'link': 'https://stackoverflow.com/users/45843/rwallace'}",True,9507,51406275.0,3,7,1639126879,1249750639,,1249343,CC BY-SA 2.5,https://stackoverflow.com/questions/1249343/command-line-formatter-for-php-and-javascript,Command line formatter for PHP and Javascript,,,,,,
68,"['javascript', 'jquery', 'asp.net-mvc', 'jquery-ui']","{'account_id': 22556, 'reputation': 26653, 'user_id': 55747, 'user_type': 'registered', 'accept_rate': 90, 'profile_image': 'https://www.gravatar.com/avatar/c6ecd6c96fcfb41c754fc0bf6812e6d0?s=256&d=identicon&r=PG', 'display_name': 'RSolberg', 'link': 'https://stackoverflow.com/users/55747/rsolberg'}",True,76081,6743049.0,9,34,1638878186,1250534048,,1289633,CC BY-SA 2.5,https://stackoverflow.com/questions/1289633/how-to-use-jquery-ui-calendar-date-picker-for-week-rather-than-day,How to use jQuery UI Calendar/Date PIcker for week rather than day?,,,,,,
69,"['javascript', 'arrays', 'object-literal']","{'account_id': 26590, 'reputation': 9603, 'user_id': 69346, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://www.gravatar.com/avatar/202cc9656d82d88adbe3c39f63810d39?s=256&d=identicon&r=PG', 'display_name': 'codecowboy', 'link': 'https://stackoverflow.com/users/69346/codecowboy'}",True,658016,1290138.0,9,245,1638106425,1250539634,1514669253.0,1290131,CC BY-SA 3.0,https://stackoverflow.com/questions/1290131/how-to-create-an-array-of-object-literals-in-a-loop,How to create an array of object literals in a loop?,,,,,,
70,"['javascript', 'jquery', 'dom', 'jquery-events', 'flot']","{'account_id': 45432, 'reputation': 2923, 'user_id': 133900, 'user_type': 'registered', 'accept_rate': 74, 'profile_image': 'https://www.gravatar.com/avatar/1f8132421d394750bc8b6150506f5224?s=256&d=identicon&r=PG', 'display_name': 'thewillcole', 'link': 'https://stackoverflow.com/users/133900/thewillcole'}",True,1300,1214615.0,1,0,1637438844,1249065862,1637438844.0,1214184,CC BY-SA 4.0,https://stackoverflow.com/questions/1214184/is-there-an-event-after-onready-flot-iframe-problem,Is there an event after onReady? (flot iframe problem),,,,,,
71,['javascript'],"{'account_id': 39833, 'reputation': 1743, 'user_id': 115097, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://www.gravatar.com/avatar/94f18c9ae82624959c16c459e03861ed?s=256&d=identicon&r=PG', 'display_name': 'Tal', 'link': 'https://stackoverflow.com/users/115097/tal'}",True,132095,3806596.0,17,130,1636469327,1251377347,1636469327.0,1340872,CC BY-SA 4.0,https://stackoverflow.com/questions/1340872/how-to-get-javascript-caller-function-line-number-and-caller-source-url,How to get JavaScript caller function line number and caller source URL,1636469349.0,,,,,
72,['javascript'],"{'account_id': 44618, 'reputation': 11679, 'user_id': 1709270, 'user_type': 'registered', 'accept_rate': 65, 'profile_image': 'https://i.stack.imgur.com/GpilN.jpg?s=256&g=1', 'display_name': 'Yves', 'link': 'https://stackoverflow.com/users/1709270/yves'}",True,18439,1288614.0,3,30,1635713566,1250522870,,1288594,CC BY-SA 2.5,https://stackoverflow.com/questions/1288594/what-are-javascript-data-types,What are JavaScript Data Types?,1404662843.0,,,,,
73,"['javascript', 'jquery', 'html', 'anchor']","{'account_id': 37135, 'reputation': 37237, 'user_id': 106095, 'user_type': 'registered', 'accept_rate': 85, 'profile_image': 'https://www.gravatar.com/avatar/edf96a84798650a7e42da1737a382ad2?s=256&d=identicon&r=PG', 'display_name': 'psychotik', 'link': 'https://stackoverflow.com/users/106095/psychotik'}",True,318086,1346047.0,4,108,1635419560,1251453486,1451554894.0,1346043,CC BY-SA 3.0,https://stackoverflow.com/questions/1346043/html-anchor-link-href-and-onclick-both,HTML anchor link - href and onclick both?,,,,,,
74,"['javascript', 'algorithm', 'sorting']","{'account_id': 34055, 'reputation': 4373, 'user_id': 95840, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a4d6bb7fdeb6948a9e658579e910d8b8?s=256&d=identicon&r=PG', 'display_name': 'Elliot Kroo', 'link': 'https://stackoverflow.com/users/95840/elliot-kroo'}",True,155714,4228448.0,18,186,1635018136,1251420932,1513940719.0,1344500,CC BY-SA 3.0,https://stackoverflow.com/questions/1344500/efficient-way-to-insert-a-number-into-a-sorted-array-of-numbers,Efficient way to insert a number into a sorted array of numbers?,,,,,,
75,"['javascript', 'html', 'copy-paste']","{'account_id': 37579, 'reputation': 10190, 'user_id': 107459, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://www.gravatar.com/avatar/e560a69099552193b0dfd236aa4cda63?s=256&d=identicon&r=PG', 'display_name': 'justinl', 'link': 'https://stackoverflow.com/users/107459/justinl'}",True,261563,1723838.0,25,103,1634898124,1249379090,1458920149.0,1226574,CC BY-SA 3.0,https://stackoverflow.com/questions/1226574/disable-pasting-text-into-html-form,Disable pasting text into HTML form,1315958582.0,,,,,
76,"['javascript', 'html', 'dom']","{'account_id': 1025, 'reputation': 10777, 'user_id': 1360, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://www.gravatar.com/avatar/3bf1a1e248fb6cbdd2b6f4c90c135820?s=256&d=identicon&r=PG', 'display_name': 'kjv', 'link': 'https://stackoverflow.com/users/1360/kjv'}",True,93371,1259635.0,3,149,1634146542,1249987309,,1259585,CC BY-SA 2.5,https://stackoverflow.com/questions/1259585/get-element-at-specified-position-javascript,Get element at specified position - JavaScript,,,,,,
77,"['javascript', 'jquery', 'html', 'escaping', 'html-escape-characters']","{'account_id': 25082, 'reputation': 31634, 'user_id': 64226, 'user_type': 'registered', 'accept_rate': 69, 'profile_image': 'https://www.gravatar.com/avatar/17b3b902ae6b76be20307b6f52c3ba90?s=256&d=identicon&r=PG', 'display_name': 'AJM', 'link': 'https://stackoverflow.com/users/64226/ajm'}",True,654185,1219983.0,26,765,1634051389,1249247309,1554761283.0,1219860,CC BY-SA 4.0,https://stackoverflow.com/questions/1219860/html-encoding-lost-when-attribute-read-from-input-field,HTML-encoding lost when attribute read from input field,1313407553.0,,,,,
78,"['javascript', 'scrollbar', 'position']","{'account_id': 29792, 'reputation': 391, 'user_id': 80749, 'user_type': 'registered', 'accept_rate': 62, 'profile_image': 'https://www.gravatar.com/avatar/c7ad8321fe193b0977b65e75943e5aca?s=256&d=identicon&r=PG', 'display_name': 'alan', 'link': 'https://stackoverflow.com/users/80749/alan'}",True,78086,1247934.0,4,29,1633350473,1249701631,1633350473.0,1247874,CC BY-SA 4.0,https://stackoverflow.com/questions/1247874/how-to-change-scrollbar-position,How to change scrollbar position?,,,,,,
79,"['javascript', 'jquery', 'css', 'html']","{'user_type': 'does_not_exist', 'display_name': 'Ray'}",True,83936,,6,51,1633047313,1250849048,1332628056.0,1311068,CC BY-SA 3.0,https://stackoverflow.com/questions/1311068/scale-a-div-to-fit-in-window-but-preserve-aspect-ratio,Scale a div to fit in window but preserve aspect ratio,,,,,,
80,"['javascript', 'css', 'colors', 'hex']","{'account_id': 38822, 'reputation': 19394, 'user_id': 111669, 'user_type': 'registered', 'accept_rate': 85, 'profile_image': 'https://www.gravatar.com/avatar/53d35b3593b23ce05ae00db2e755d929?s=256&d=identicon&r=PG', 'display_name': 'Ben Shelock', 'link': 'https://stackoverflow.com/users/111669/ben-shelock'}",True,5346,1317459.0,4,10,1632573341,1250988949,1632573341.0,1317452,CC BY-SA 4.0,https://stackoverflow.com/questions/1317452/hex-colour-formula-to-make-it-brigter,Hex Colour - Formula To Make It Brigter,,,,,,
