,tags,owner,is_answered,view_count,protected_date,accepted_answer_id,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,closed_date,closed_reason,community_owned_date,locked_date
50,"['javascript', 'dom-events', 'touchscreen']","{'account_id': 61851, 'reputation': 6929, 'user_id': 184108, 'user_type': 'registered', 'accept_rate': 81, 'profile_image': 'https://i.stack.imgur.com/nzyQw.png?s=256&g=1', 'display_name': 'Questioner', 'link': 'https://stackoverflow.com/users/184108/questioner'}",True,93305,,1781750.0,6,60,1653638086,1254707018,1627805991.0,1517924,CC BY-SA 4.0,https://stackoverflow.com/questions/1517924/javascript-mapping-touch-events-to-mouse-events,JavaScript mapping touch events to mouse events,,,,
51,"['javascript', 'jquery', 'iframe']","{'account_id': 56054, 'reputation': 18982, 'user_id': 167911, 'user_type': 'registered', 'accept_rate': 68, 'profile_image': 'https://www.gravatar.com/avatar/59f7641748cc78bba0ab558540230aad?s=256&d=identicon&r=PG', 'display_name': 'Bungle', 'link': 'https://stackoverflow.com/users/167911/bungle'}",True,316781,1303904016.0,1566644.0,8,462,1653468844,1255530168,1397988623.0,1566595,CC BY-SA 3.0,https://stackoverflow.com/questions/1566595/can-i-use-multiple-versions-of-jquery-on-the-same-page,Can I use multiple versions of jQuery on the same page?,,,,
52,"['javascript', 'jquery', 'ajax', 'jquery-events']","{'user_type': 'does_not_exist', 'display_name': 'David Savage'}",True,2792,,1505334.0,1,1,1652542742,1254417853,1652542742.0,1505298,CC BY-SA 4.0,https://stackoverflow.com/questions/1505298/jquery-call-function-outside-of-ajax-on-ajax-success,JQuery Call Function Outside of Ajax on Ajax Success?,,,,
53,"['javascript', 'asp.net', 'dom-events']","{'account_id': 40334, 'reputation': 3777, 'user_id': 116882, 'user_type': 'registered', 'accept_rate': 84, 'profile_image': 'https://www.gravatar.com/avatar/4c6dac7c864bf14305b214fea856a976?s=256&d=identicon&r=PG', 'display_name': 'Dante', 'link': 'https://stackoverflow.com/users/116882/dante'}",True,7366,,,6,1,1651703168,1256031939,1651703168.0,1593527,CC BY-SA 4.0,https://stackoverflow.com/questions/1593527/javascript-after-window-onload,JavaScript after window.onload?,,,,
54,"['javascript', 'datetime']","{'account_id': 15504, 'reputation': 24204, 'user_id': 32816, 'user_type': 'registered', 'accept_rate': 72, 'profile_image': 'https://www.gravatar.com/avatar/8ae4eb3e04545fecdb52919b2d6a273b?s=256&d=identicon&r=PG', 'display_name': 'picardo', 'link': 'https://stackoverflow.com/users/32816/picardo'}",True,19170,,1507625.0,4,57,1651169206,1254453924,1359600919.0,1507619,CC BY-SA 3.0,https://stackoverflow.com/questions/1507619/javascript-date-utc-function-is-off-by-a-month,Javascript Date.UTC() function is off by a month?,,,,
55,"['javascript', 'regex']","{'account_id': 37230, 'reputation': 48899, 'user_id': 106403, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://www.gravatar.com/avatar/f1b5c7b9929c4817935dd2a159314155?s=256&d=identicon&r=PG', 'display_name': 'Gabe', 'link': 'https://stackoverflow.com/users/106403/gabe'}",True,224997,,1499916.0,13,131,1651160297,1254335496,1254348251.0,1499889,CC BY-SA 2.5,https://stackoverflow.com/questions/1499889/remove-html-tags-in-javascript-with-regex,Remove HTML Tags in Javascript with Regex,,,,
56,"['javascript', 'internet-explorer', 'dom-events']","{'account_id': 45672, 'reputation': 4229, 'user_id': 134743, 'user_type': 'registered', 'accept_rate': 59, 'profile_image': 'https://www.gravatar.com/avatar/06a9b12081a0e2c55a44794a489976ce?s=256&d=identicon&r=PG', 'display_name': 'Ramiz Uddin', 'link': 'https://stackoverflow.com/users/134743/ramiz-uddin'}",True,4139,,1592868.0,2,0,1650909841,1256021074,1650909841.0,1592847,CC BY-SA 4.0,https://stackoverflow.com/questions/1592847/how-can-i-disable-alt-enter-in-ie,How can I disable Alt-Enter in IE?,,,,
57,"['javascript', 'jquery', 'internet-explorer', 'jquery-events']","{'account_id': 4900, 'reputation': 5801, 'user_id': 7596, 'user_type': 'registered', 'accept_rate': 77, 'profile_image': 'https://www.gravatar.com/avatar/0847aa750dd4540c2cb015a1992f73e7?s=256&d=identicon&r=PG', 'display_name': 'Justin Stayton', 'link': 'https://stackoverflow.com/users/7596/justin-stayton'}",True,69730,,1637737.0,10,55,1650790553,1256739238,1650790553.0,1637503,CC BY-SA 4.0,https://stackoverflow.com/questions/1637503/jquery-change-event-on-select-not-firing-in-ie,jQuery change event on &lt;select&gt; not firing in IE,,,,
58,"['javascript', 'forms', 'dom-events']","{'account_id': 44917, 'reputation': 361, 'user_id': 132061, 'user_type': 'registered', 'accept_rate': 56, 'profile_image': 'https://www.gravatar.com/avatar/1d4c7fdf89ccb9747a14a478491042e7?s=256&d=identicon&r=PG', 'display_name': 'Jen', 'link': 'https://stackoverflow.com/users/132061/jen'}",False,919,,,3,0,1650613056,1254372191,1650613056.0,1501917,CC BY-SA 4.0,https://stackoverflow.com/questions/1501917/how-do-i-pass-the-value-of-the-previous-form-element-into-an-onchange-javascri,How do I pass the value of the previous form element into an &quot;onchange&quot; javascript function?,,,,
59,"['javascript', 'jquery']","{'account_id': 39982, 'reputation': 31393, 'user_id': 115608, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://www.gravatar.com/avatar/50347af8e4c65e93c3ec5328295216b1?s=256&d=identicon&r=PG', 'display_name': 'Mark', 'link': 'https://stackoverflow.com/users/115608/mark'}",True,93208,,1535526.0,4,57,1650485555,1254973506,1486142754.0,1535520,CC BY-SA 3.0,https://stackoverflow.com/questions/1535520/jquery-event-when-select-option,jQuery event when select option,,,,
60,"['javascript', 'dom', 'firefox', 'dom-events']","{'account_id': 59700, 'reputation': 183, 'user_id': 178556, 'user_type': 'registered', 'accept_rate': 20, 'profile_image': 'https://www.gravatar.com/avatar/b1542ce4b576c1ac2cf7e5134ffb53c3?s=256&d=identicon&r=PG', 'display_name': 'Ziink', 'link': 'https://stackoverflow.com/users/178556/ziink'}",False,368,,,1,0,1648506690,1254854580,1648506690.0,1527343,CC BY-SA 4.0,https://stackoverflow.com/questions/1527343/programmatically-determine-the-dom-element-to-add-the-scroll-listener-to,Programmatically determine the DOM element to add the &#39;scroll&#39; listener to,,,,
61,"['javascript', 'internet-explorer', 'firefox', 'dom-events']","{'account_id': 40410, 'reputation': 40820, 'user_id': 117092, 'user_type': 'registered', 'accept_rate': 94, 'profile_image': 'https://www.gravatar.com/avatar/8f21aab63da84a913ef6190dcdf9ede4?s=256&d=identicon&r=PG', 'display_name': 'luc', 'link': 'https://stackoverflow.com/users/117092/luc'}",True,11597,,1594733.0,6,5,1648377134,1256046119,1648377134.0,1594700,CC BY-SA 4.0,https://stackoverflow.com/questions/1594700/onchange-event-delayed-in-ie-ok-with-firefox,&quot;onchange&quot; event delayed in IE? (ok with Firefox),,,,
62,"['javascript', 'jquery', 'toggle']","{'account_id': 48905, 'reputation': 8764, 'user_id': 145427, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/8f6201ba0382ab0b39cc397c58af59d3?s=256&d=identicon&r=PG', 'display_name': 'Tomer Lichtash', 'link': 'https://stackoverflow.com/users/145427/tomer-lichtash'}",True,1403,,1534767.0,2,-1,1648136013,1254957689,1648136013.0,1534750,CC BY-SA 4.0,https://stackoverflow.com/questions/1534750/simple-toggle-with-jquery-what-am-i-doing-wrong,Simple Toggle with jQuery: What am I doing wrong?,,,,
63,['javascript'],"{'account_id': 35228, 'reputation': 11752, 'user_id': 99694, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://www.gravatar.com/avatar/a50dc54f6dacdbf5dd77cba0b6070738?s=256&d=identicon&r=PG&f=1', 'display_name': 'Tam', 'link': 'https://stackoverflow.com/users/99694/tam'}",True,29968,,1510560.0,6,9,1647678249,1254499986,1325536918.0,1510512,CC BY-SA 3.0,https://stackoverflow.com/questions/1510512/how-to-draw-points-in-x-y-positions-using-javascript,How to draw points in x/y positions using JavaScript,,,,
64,"['javascript', 'browser']","{'account_id': 49594, 'reputation': 9505, 'user_id': 147695, 'user_type': 'registered', 'accept_rate': 64, 'profile_image': 'https://www.gravatar.com/avatar/93bbba7eef6d1dd070814483958b394b?s=256&d=identicon&r=PG&f=1', 'display_name': 'rajakvk', 'link': 'https://stackoverflow.com/users/147695/rajakvk'}",True,41718,,1508005.0,6,88,1646563374,1254463382,1409697074.0,1507939,CC BY-SA 3.0,https://stackoverflow.com/questions/1507939/using-html-comment-tag-still-relevant-around-javascript-code,Using HTML comment tag &lt;!-- --&gt; still relevant around JavaScript code?,,,,
65,"['javascript', 'jquery', 'html-select']","{'account_id': 45903, 'reputation': 5923, 'user_id': 135498, 'user_type': 'registered', 'accept_rate': 76, 'profile_image': 'https://www.gravatar.com/avatar/ebe50c0543efe7802bcad307e8264bda?s=256&d=identicon&r=PG', 'display_name': 'user135498', 'link': 'https://stackoverflow.com/users/135498/user135498'}",True,567702,,1518218.0,12,264,1645727133,1254715396,1484587534.0,1518216,CC BY-SA 3.0,https://stackoverflow.com/questions/1518216/jquery-remove-options-from-select,jQuery remove options from select,,,,
66,"['javascript', 'dom-events', 'chaining', 'method-chaining']","{'account_id': 33759, 'reputation': 35159, 'user_id': 94813, 'user_type': 'registered', 'accept_rate': 70, 'profile_image': 'https://www.gravatar.com/avatar/309b6e38fe3e1f926bfd6de600ce0346?s=256&d=identicon&r=PG', 'display_name': 'Rakesh Juyal', 'link': 'https://stackoverflow.com/users/94813/rakesh-juyal'}",True,11557,,1613780.0,2,5,1645427353,1256307218,1645427353.0,1613744,CC BY-SA 4.0,https://stackoverflow.com/questions/1613744/how-to-attach-an-event-to-onsubmit-event-of-form-with-chaining-earlier-attached,How to attach an event to onSubmit event of form with chaining earlier attached methods as well?,,,,
67,"['javascript', 'query-string']","{'account_id': 28064, 'reputation': 12552, 'user_id': 74585, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://i.stack.imgur.com/o1jYf.jpg?s=256&g=1', 'display_name': 'Matthew Lock', 'link': 'https://stackoverflow.com/users/74585/matthew-lock'}",True,297665,,1634841.0,27,173,1645309178,1256694748,1256707397.0,1634748,CC BY-SA 2.5,https://stackoverflow.com/questions/1634748/how-can-i-delete-a-query-string-parameter-in-javascript,How can I delete a query string parameter in JavaScript?,,,1256694748.0,
68,"['javascript', 'html', 'richtextbox', 'widget', 'highlighting']","{'account_id': 63368, 'reputation': 435908, 'user_id': 187606, 'user_type': 'registered', 'accept_rate': 90, 'profile_image': 'https://i.stack.imgur.com/zzxoB.jpg?s=256&g=1', 'display_name': 'Pekka', 'link': 'https://stackoverflow.com/users/187606/pekka'}",True,206650,1620636206.0,1619184.0,11,238,1644655679,1256419217,1408803618.0,1619167,CC BY-SA 3.0,https://stackoverflow.com/questions/1619167/textarea-that-can-do-syntax-highlighting-on-the-fly,Textarea that can do syntax highlighting on the fly?,,,,
69,"['javascript', 'data-structures', 'circular-buffer']","{'user_type': 'does_not_exist', 'display_name': 'user191800'}",True,43047,,1583281.0,20,52,1644456505,1255811345,1379309819.0,1583123,CC BY-SA 3.0,https://stackoverflow.com/questions/1583123/circular-buffer-in-javascript,Circular buffer in JavaScript,,,,
70,"['php', 'javascript', 'get']","{'account_id': 49568, 'reputation': 116466, 'user_id': 147601, 'user_type': 'registered', 'accept_rate': 63, 'profile_image': 'https://i.stack.imgur.com/3bnPx.jpg?s=256&g=1', 'display_name': 'Nick Heiner', 'link': 'https://stackoverflow.com/users/147601/nick-heiner'}",True,54851,,,8,20,1643916991,1255908858,,1586330,CC BY-SA 2.5,https://stackoverflow.com/questions/1586330/access-get-directly-from-javascript,Access GET directly from JavaScript?,,,,
71,"['javascript', 'dom-events', 'mouseevent']","{'account_id': 50654, 'reputation': 12613, 'user_id': 151174, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/af9e11f56bb08343ece9d21a63c9f392?s=256&d=identicon&r=PG', 'display_name': 'rizidoro', 'link': 'https://stackoverflow.com/users/151174/rizidoro'}",True,11927,,1608605.0,2,8,1643151553,1256229829,1643151553.0,1608498,CC BY-SA 4.0,https://stackoverflow.com/questions/1608498/capture-mouse-position-on-setinterval-in-javascript,Capture mouse position on setInterval() in Javascript,,,,
72,"['javascript', 'algorithm', 'shunting-yard']","{'account_id': 25273, 'reputation': 64048, 'user_id': 64878, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://www.gravatar.com/avatar/437d018976627b471adcf13c6b31feb7?s=256&d=identicon&r=PG', 'display_name': 'KingNestor', 'link': 'https://stackoverflow.com/users/64878/kingnestor'}",True,15738,,,7,26,1642186675,1256025616,1256073928.0,1593080,CC BY-SA 2.5,https://stackoverflow.com/questions/1593080/how-can-i-modify-my-shunting-yard-algorithm-so-it-accepts-unary-operators,How can I modify my Shunting-Yard Algorithm so it accepts unary operators?,,,,
73,"['javascript', 'regex']","{'account_id': 52364, 'reputation': 14346, 'user_id': 156481, 'user_type': 'registered', 'accept_rate': 77, 'profile_image': 'https://www.gravatar.com/avatar/dae414f44831c9f89c5abf64990eb3e3?s=256&d=identicon&r=PG', 'display_name': 'acme', 'link': 'https://stackoverflow.com/users/156481/acme'}",True,67604,,1538524.0,4,58,1641566824,1255015241,1641566824.0,1538512,CC BY-SA 4.0,https://stackoverflow.com/questions/1538512/how-can-i-invert-a-regular-expression-in-javascript,How can I invert a regular expression in JavaScript?,,,,
74,"['javascript', 'testing', 'tracking', 'pixel']","{'account_id': 36610, 'reputation': 8047, 'user_id': 104461, 'user_type': 'registered', 'accept_rate': 87, 'profile_image': 'https://i.stack.imgur.com/Yca56.png?s=256&g=1', 'display_name': 'Zack Burt', 'link': 'https://stackoverflow.com/users/104461/zack-burt'}",True,1307,,9594155.0,4,0,1639147568,1256310060,1256320577.0,1614051,CC BY-SA 2.5,https://stackoverflow.com/questions/1614051/fetching-rendered-javascript-from-a-page-omniture-pixel,Fetching rendered JavaScript from a page (Omniture pixel)?,,,,
75,"['javascript', 'dom-events', 'gecko', 'domready']","{'account_id': 18557, 'reputation': 125, 'user_id': 42596, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d91a13114509bf3e919315f60e7426a9?s=256&d=identicon&r=PG', 'display_name': 'maniac', 'link': 'https://stackoverflow.com/users/42596/maniac'}",True,4948,,1528063.0,2,5,1639079272,1254844886,1639079272.0,1526544,CC BY-SA 4.0,https://stackoverflow.com/questions/1526544/document-readystate-analog-for-gecko-based-browsers,document.readyState analog for gecko-based browsers,,,,
76,"['javascript', 'html', 'css', 'colors']","{'account_id': 50116, 'reputation': 18798, 'user_id': 149367, 'user_type': 'registered', 'accept_rate': 74, 'profile_image': 'https://www.gravatar.com/avatar/760651162448ebb12c6a03bcee2b980a?s=256&d=identicon&r=PG', 'display_name': 'HP.', 'link': 'https://stackoverflow.com/users/149367/hp'}",True,30347,,1507987.0,11,35,1637681793,1254463119,1637681597.0,1507931,CC BY-SA 4.0,https://stackoverflow.com/questions/1507931/how-to-generate-a-css-color-that-is-some-specific-percentage-lighter-darker-usin,How to generate a CSS color that is some specific percentage lighter/darker using JavaScript,,,,
77,"['javascript', 'html', 'xhtml', 'cookies']","{'account_id': 59449, 'reputation': 50965, 'user_id': 177883, 'user_type': 'registered', 'accept_rate': 96, 'profile_image': 'https://www.gravatar.com/avatar/1e1f4dbb6e64ed8de79766168a3db197?s=256&d=identicon&r=PG', 'display_name': 'DarthVader', 'link': 'https://stackoverflow.com/users/177883/darthvader'}",True,53827,,1532209.0,9,66,1636829423,1254927626,1420251999.0,1532193,CC BY-SA 3.0,https://stackoverflow.com/questions/1532193/reading-cookie-expiration-date,Reading cookie expiration date,,,,
78,"['javascript', 'jquery', 'html', 'dom']","{'account_id': 3656, 'reputation': 32314, 'user_id': 5291, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://www.gravatar.com/avatar/718a25f38a4fea73c590ac7c8f372bf7?s=256&d=identicon&r=PG', 'display_name': 'Wilco', 'link': 'https://stackoverflow.com/users/5291/wilco'}",True,102623,,1569919.0,2,74,1636651374,1255570984,1451731772.0,1569889,CC BY-SA 3.0,https://stackoverflow.com/questions/1569889/how-to-move-table-row-in-jquery,How to move table row in jQuery?,,,,
79,"['javascript', 'dom', 'textbox', 'dom-events']","{'account_id': 26703, 'reputation': 60707, 'user_id': 69742, 'user_type': 'registered', 'accept_rate': 70, 'profile_image': 'https://www.gravatar.com/avatar/6fc5e3f98fb1113576b50672ae42c05c?s=256&d=identicon&r=PG', 'display_name': 'Earlz', 'link': 'https://stackoverflow.com/users/69742/earlz'}",True,134,,1652518.0,5,2,1635698768,1256939227,1635698768.0,1652504,CC BY-SA 4.0,https://stackoverflow.com/questions/1652504/getting-events-one-character-at-a-time-in-javascript,Getting events one character at a time in Javascript,,,,
80,"['javascript', 'jquery', 'dom', 'drop-down-menu', 'jquery-selectors']","{'account_id': 564010, 'reputation': 24957, 'user_id': 170231, 'user_type': 'unregistered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/0731aaeda6cb3fb3968b0c0c2086595a?s=256&d=identicon&r=PG', 'display_name': 'haddar', 'link': 'https://stackoverflow.com/users/170231/haddar'}",True,2269679,1330797349.0,1643247.0,35,2475,1634741288,1256817729,1612020301.0,1643227,CC BY-SA 4.0,https://stackoverflow.com/questions/1643227/get-selected-text-from-a-drop-down-list-select-box-using-jquery,Get selected text from a drop-down list (select box) using jQuery,,,,
