,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,protected_date,closed_date,closed_reason,community_owned_date
49,"['javascript', 'css', 'browser', 'fonts']","{'account_id': 79566, 'reputation': 5253, 'user_id': 225511, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/49f03ed845eec18eb00a3c64f00251c4?s=256&d=identicon&r=PG', 'display_name': 'mattsh', 'link': 'https://stackoverflow.com/users/225511/mattsh'}",True,85106,3368858.0,12,121,1656134638,1280466703,1430954650.0,3368837,CC BY-SA 3.0,https://stackoverflow.com/questions/3368837/list-every-font-a-users-browser-can-display,list every font a user&#39;s browser can display,,,,
50,"['javascript', 'html', 'local-storage']","{'account_id': 110463, 'reputation': 83205, 'user_id': 292291, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://www.gravatar.com/avatar/e31d9d39e9fb0ec4cc5573a5e5b01ce7?s=256&d=identicon&r=PG', 'display_name': 'Jiew Meng', 'link': 'https://stackoverflow.com/users/292291/jiew-meng'}",True,482471,3262631.0,17,374,1656084136,1279263638,1504705154.0,3262605,CC BY-SA 3.0,https://stackoverflow.com/questions/3262605/how-to-check-whether-a-storage-item-is-set,How to check whether a Storage item is set?,,,,
51,"['javascript', 'html', 'css', 'dom-events']","{'user_type': 'does_not_exist', 'display_name': 'user282835'}",True,2444,3239663.0,4,0,1655243589,1279038554,1655243589.0,3239245,CC BY-SA 4.0,https://stackoverflow.com/questions/3239245/change-background-onfocus-other-things,Change background &quot;onfocus&quot; + other things,,,,
52,"['javascript', 'c#', 'v8', 'javascript.net']","{'account_id': 125080, 'reputation': 206307, 'user_id': 320615, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://www.gravatar.com/avatar/65c80e12b6a33913538653f6d4ef1277?s=256&d=identicon&r=PG', 'display_name': 'Dogbert', 'link': 'https://stackoverflow.com/users/320615/dogbert'}",True,2418,3286566.0,3,4,1655133382,1279123279,1516163271.0,3248098,CC BY-SA 3.0,https://stackoverflow.com/questions/3248098/running-less-js-on-c-javascript-net-v8,Running Less.js on C#/Javascript.net/V8,,,,
53,['javascript'],"{'account_id': 622841, 'reputation': 109, 'user_id': 354890, 'user_type': 'unregistered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/97d56fc0c66d18b7a56fc358d9e7edc9?s=256&d=identicon&r=PG', 'display_name': 'Jason', 'link': 'https://stackoverflow.com/users/354890/jason'}",True,5749,3152748.0,4,6,1655040182,1277925680,,3152655,CC BY-SA 2.5,https://stackoverflow.com/questions/3152655/javascript-object-static-initialization,Javascript Object - &#39;Static Initialization&#39;,,,,
54,['javascript'],"{'account_id': 55184, 'reputation': 6043, 'user_id': 165198, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://www.gravatar.com/avatar/3dfbc94f75e80416ba7730ffa904cf1d?s=256&d=identicon&r=PG&f=1', 'display_name': 'David K.', 'link': 'https://stackoverflow.com/users/165198/david-k'}",True,29184,3227285.0,6,18,1654963454,1278926752,1512762341.0,3227222,CC BY-SA 3.0,https://stackoverflow.com/questions/3227222/javascript-function-redefinition,JavaScript function redefinition,,,,
55,"['javascript', 'date']","{'account_id': 72430, 'reputation': 22893, 'user_id': 209113, 'user_type': 'registered', 'accept_rate': 65, 'profile_image': 'https://www.gravatar.com/avatar/4e79a29548f77c41e66e2538776ddb42?s=256&d=identicon&r=PG&f=1', 'display_name': 'Matt', 'link': 'https://stackoverflow.com/users/209113/matt'}",True,25217,3313887.0,4,29,1654612666,1279836201,1279836634.0,3313875,CC BY-SA 2.5,https://stackoverflow.com/questions/3313875/javascript-date-ensure-getminutes-gethours-getseconds-puts-0-in-front-i,"Javascript Date: Ensure getMinutes(), getHours(), getSeconds() puts 0 in front if necessary",,,,
56,"['javascript', 'jquery', 'jquery-ui']","{'account_id': 100482, 'reputation': 2389, 'user_id': 270852, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/5ab4e0bf5e4fcf2d25f685c1cd250cb1?s=256&d=identicon&r=PG', 'display_name': 'Sreejesh Kumar', 'link': 'https://stackoverflow.com/users/270852/sreejesh-kumar'}",True,6078,3246466.0,3,1,1654285051,1279105283,1654285051.0,3245448,CC BY-SA 4.0,https://stackoverflow.com/questions/3245448/get-parent-node-name,Get parent node name,,,,
57,"['javascript', 'jquery', 'jquery-ui', 'jquery-events']","{'account_id': 100482, 'reputation': 2389, 'user_id': 270852, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/5ab4e0bf5e4fcf2d25f685c1cd250cb1?s=256&d=identicon&r=PG', 'display_name': 'Sreejesh Kumar', 'link': 'https://stackoverflow.com/users/270852/sreejesh-kumar'}",True,2021,3697603.0,2,0,1654086102,1279642518,1654086102.0,3292068,CC BY-SA 4.0,https://stackoverflow.com/questions/3292068/get-tree-node-name,Get Tree Node name,,,,
58,"['javascript', 'jquery', 'ajax', 'jquery-events']","{'account_id': 72008, 'reputation': 8661, 'user_id': 208066, 'user_type': 'registered', 'accept_rate': 97, 'profile_image': 'https://www.gravatar.com/avatar/bdee068aefba6fd5193d0b7d5de3c5fa?s=256&d=identicon&r=PG', 'display_name': 'aw crud', 'link': 'https://stackoverflow.com/users/208066/aw-crud'}",True,710,3319130.0,3,2,1653244693,1279895410,1653244693.0,3319106,CC BY-SA 4.0,https://stackoverflow.com/questions/3319106/whats-the-best-way-to-attach-javascript-events-to-a-list-of-ajax-loaded-search,What&#39;s the best way to attach JavaScript events to a list of AJAX-loaded search results?,,,,
59,"['javascript', 'jquery', 'ajax', 'jquery-events']","{'account_id': 134666, 'reputation': 6972, 'user_id': 336945, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://www.gravatar.com/avatar/20d20227ee48cd31c4eb8582f058b4c7?s=256&d=identicon&r=PG', 'display_name': 'Rodrigo Souza', 'link': 'https://stackoverflow.com/users/336945/rodrigo-souza'}",True,1420,3451477.0,2,1,1653244637,1279239456,1653244637.0,3261045,CC BY-SA 4.0,https://stackoverflow.com/questions/3261045/the-use-of-a-lightbox-and-the-click-events,The use of a lightbox and the click events,,,,
60,['javascript'],"{'account_id': 110463, 'reputation': 83205, 'user_id': 292291, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://www.gravatar.com/avatar/e31d9d39e9fb0ec4cc5573a5e5b01ce7?s=256&d=identicon&r=PG', 'display_name': 'Jiew Meng', 'link': 'https://stackoverflow.com/users/292291/jiew-meng'}",True,143182,3263248.0,10,170,1652611490,1279269185,1565308763.0,3263161,CC BY-SA 4.0,https://stackoverflow.com/questions/3263161/cannot-set-boolean-values-in-localstorage,Cannot set boolean values in LocalStorage?,,,,
61,"['javascript', 'php']","{'account_id': 150053, 'reputation': 155, 'user_id': 362976, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/HIyu0.png?s=256&g=1', 'display_name': 'Nutmeg', 'link': 'https://stackoverflow.com/users/362976/nutmeg'}",False,148,,1,-3,1652518460,1278052775,1652518460.0,3163719,,https://stackoverflow.com/questions/3163719/worldclocks-php-js,Worldclock(s) PHP/JS,,1314836824.0,exact duplicate,
62,"['javascript', 'internet-explorer', 'internet-explorer-8', 'ie-developer-tools']","{'account_id': 89141, 'reputation': 49053, 'user_id': 246114, 'user_type': 'registered', 'accept_rate': 63, 'profile_image': 'https://www.gravatar.com/avatar/816f198263726d6505ebc1331bfd1a7d?s=256&d=identicon&r=PG', 'display_name': 'user246114', 'link': 'https://stackoverflow.com/users/246114/user246114'}",True,257577,3326655.0,21,381,1652379790,1280001341,1488269356.0,3326650,CC BY-SA 3.0,https://stackoverflow.com/questions/3326650/console-is-undefined-error-for-internet-explorer,&#39;console&#39; is undefined error for Internet Explorer,,,,
63,"['javascript', 'php', 'jquery', 'jquery-events']","{'account_id': 111819, 'reputation': 26018, 'user_id': 295189, 'user_type': 'registered', 'accept_rate': 85, 'profile_image': 'https://i.stack.imgur.com/eqOkL.png?s=256&g=1', 'display_name': 'Asim Zaidi', 'link': 'https://stackoverflow.com/users/295189/asim-zaidi'}",True,74,3259107.0,1,0,1652179494,1279221031,1652179494.0,3259071,CC BY-SA 4.0,https://stackoverflow.com/questions/3259071/javascript-and-php-values-toggle,JavaScript and PHP values toggle,,,,
64,"['javascript', 'jquery', 'dom', 'textarea']","{'account_id': 69056, 'reputation': 26742, 'user_id': 201140, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/5e5ee7807a6424aa8fa4e1f7c88ba0f4?s=256&d=identicon&r=PG', 'display_name': 'usertest', 'link': 'https://stackoverflow.com/users/201140/usertest'}",False,5395,,1,1,1652164869,1278804595,1652109884.0,3221246,,https://stackoverflow.com/questions/3221246/get-selected-text-in-textarea,Get selected text in textarea,,1652164845.0,Duplicate,
65,"['javascript', 'variables', 'immutability']","{'account_id': 15143, 'reputation': 469373, 'user_id': 31671, 'user_type': 'registered', 'accept_rate': 91, 'profile_image': 'https://i.stack.imgur.com/xEJu4.jpg?s=256&g=1', 'display_name': 'alex', 'link': 'https://stackoverflow.com/users/31671/alex'}",True,40252,3200221.0,10,110,1652011025,1278554067,1278585162.0,3200211,CC BY-SA 2.5,https://stackoverflow.com/questions/3200211/what-does-immutable-mean,What does immutable mean?,,,,
66,"['javascript', 'asp.net', 'dom-events']","{'account_id': 156236, 'reputation': 411, 'user_id': 373403, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/7397256ae40d4f7cdcff957d8b1c2cae?s=256&d=identicon&r=PG', 'display_name': 'alex.davis.dev', 'link': 'https://stackoverflow.com/users/373403/alex-davis-dev'}",False,830,,1,2,1651651023,1279645483,1651651023.0,3292459,CC BY-SA 4.0,https://stackoverflow.com/questions/3292459/detecting-when-there-is-a-response-on-an-iframe,Detecting when there is a response on an iframe?,,,,
67,"['javascript', 'jquery', 'asp.net', 'jquery-events']","{'account_id': 50398, 'reputation': 22095, 'user_id': 150342, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://www.gravatar.com/avatar/15059b386eb3a25b97852a9a6e2d20ac?s=256&d=identicon&r=PG', 'display_name': 'Colin', 'link': 'https://stackoverflow.com/users/150342/colin'}",True,1906,3299425.0,1,2,1651650990,1279634645,1651650990.0,3290758,CC BY-SA 4.0,https://stackoverflow.com/questions/3290758/dropdownlist-not-firing-onbeforeunload-when-autopostback-true,DropDownList not firing onbeforeunload when AutoPostBack=&quot;True&quot;,,,,
68,"['javascript', 'asp.net', 'dom-events']","{'account_id': 51713, 'reputation': 167, 'user_id': 154557, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://i.stack.imgur.com/pCA0t.jpg?s=256&g=1', 'display_name': 'maguidhir', 'link': 'https://stackoverflow.com/users/154557/maguidhir'}",True,2446,3337609.0,1,2,1651526747,1280163694,1651526747.0,3337094,CC BY-SA 4.0,https://stackoverflow.com/questions/3337094/how-can-i-use-getelementbyid-for-a-control-created-in-code-behind,How can I use getElementById for a control created in code behind?,,,,
69,"['javascript', 'video', 'html', 'playlist']","{'account_id': 631312, 'reputation': 49, 'user_id': 390419, 'user_type': 'unregistered', 'profile_image': 'https://www.gravatar.com/avatar/dd987a20f61a59483e36bf4453880152?s=256&d=identicon&r=PG', 'display_name': 'partrick mccreanor', 'link': 'https://stackoverflow.com/users/390419/partrick-mccreanor'}",True,32473,,3,2,1651503566,1279022508,1279022783.0,3236921,CC BY-SA 2.5,https://stackoverflow.com/questions/3236921/how-to-build-a-html-5-video-playlist,How to build a HTML 5 video playlist?,,,,
70,"['javascript', 'jquery', 'gif', 'animated-gif']","{'account_id': 75575, 'reputation': 15063, 'user_id': 216728, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/13f27199f9bf9c9f1261dc8a49630a6b?s=256&d=identicon&r=PG', 'display_name': 'nornagon', 'link': 'https://stackoverflow.com/users/216728/nornagon'}",True,37744,3191946.0,4,28,1650838197,1278476870,1600809419.0,3191922,CC BY-SA 4.0,https://stackoverflow.com/questions/3191922/restart-an-animated-gif-from-javascript-without-reloading-the-image,Restart an animated GIF from JavaScript without reloading the image,,,,
71,"['javascript', 'jquery', 'dom', 'onclick', 'jquery-events']","{'account_id': 72306, 'reputation': 24207, 'user_id': 208827, 'user_type': 'registered', 'accept_rate': 69, 'profile_image': 'https://www.gravatar.com/avatar/0b455a88803f79d121493a95ff119937?s=256&d=identicon&r=PG', 'display_name': 'RadiantHex', 'link': 'https://stackoverflow.com/users/208827/radianthex'}",True,36202,,5,31,1650036449,1279489569,1650036449.0,3277386,CC BY-SA 4.0,https://stackoverflow.com/questions/3277386/catching-any-click-performed-using-jquery,Catching any click performed using jQuery,,,,
72,"['javascript', 'scope']","{'account_id': 68015, 'reputation': 3680, 'user_id': 198700, 'user_type': 'registered', 'accept_rate': 96, 'profile_image': 'https://www.gravatar.com/avatar/e7c2d9c5efef3e25132f0fb6b015d9f2?s=256&d=identicon&r=PG', 'display_name': 'SAK', 'link': 'https://stackoverflow.com/users/198700/sak'}",True,505648,3244411.0,8,248,1649275482,1279095039,1485836785.0,3244361,CC BY-SA 3.0,https://stackoverflow.com/questions/3244361/can-i-access-variables-from-another-file,Can I access variables from another file?,1515404064.0,,,
73,"['javascript', 'html', 'scroll']","{'account_id': 46367, 'reputation': 5250, 'user_id': 136924, 'user_type': 'registered', 'accept_rate': 90, 'profile_image': 'https://www.gravatar.com/avatar/7f93694661a6d82291a7aa64a38832e1?s=256&d=identicon&r=PG', 'display_name': 'John Stimac', 'link': 'https://stackoverflow.com/users/136924/john-stimac'}",True,12430,3208034.0,5,9,1649243698,1278623256,1649243698.0,3208021,CC BY-SA 4.0,https://stackoverflow.com/questions/3208021/prevent-scrolling-with-arrow-keys,Prevent scrolling with arrow keys,,,,
74,"['javascript', 'html', 'jquery', 'jquery-ui', 'button']","{'account_id': 15143, 'reputation': 469373, 'user_id': 31671, 'user_type': 'registered', 'accept_rate': 91, 'profile_image': 'https://i.stack.imgur.com/xEJu4.jpg?s=256&g=1', 'display_name': 'alex', 'link': 'https://stackoverflow.com/users/31671/alex'}",True,435634,3315016.0,8,645,1649233212,1279852172,1649233212.0,3314989,CC BY-SA 4.0,https://stackoverflow.com/questions/3314989/can-i-make-a-button-not-submit-a-form,Can I make a &lt;button&gt; not submit a form?,,,,
75,"['javascript', 'dom']","{'account_id': 122553, 'reputation': 21361, 'user_id': 316429, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://i.stack.imgur.com/qEVrC.png?s=256&g=1', 'display_name': 'balexander', 'link': 'https://stackoverflow.com/users/316429/balexander'}",True,79828,3214632.0,6,74,1648685456,1278691300,1584450634.0,3214409,CC BY-SA 4.0,https://stackoverflow.com/questions/3214409/javascript-get-all-but-last-item-in-array,JavaScript - Get all but last item in array,,,,
76,"['javascript', 'jquery', 'function', 'parameter-passing']","{'account_id': 151903, 'reputation': 12441, 'user_id': 366051, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://i.stack.imgur.com/a0ZU0.png?s=256&g=1', 'display_name': 'Paul Hoffer', 'link': 'https://stackoverflow.com/users/366051/paul-hoffer'}",True,496558,9467172.0,8,309,1648593354,1279402059,1625734656.0,3273350,CC BY-SA 4.0,https://stackoverflow.com/questions/3273350/jquerys-click-pass-parameters-to-user-function,jQuery&#39;s .click - pass parameters to user function,,,,
77,"['javascript', 'google-maps', 'google-maps-api-3']","{'account_id': 175651, 'reputation': 93, 'user_id': 405817, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/45d53d0baf462858209a0da737dbc5e0?s=256&d=identicon&r=PG', 'display_name': 'Laurenţiu Lozan', 'link': 'https://stackoverflow.com/users/405817/lauren%c5%a3iu-lozan'}",True,7441,3371589.0,2,8,1647822356,1280478871,1647822356.0,3369842,CC BY-SA 4.0,https://stackoverflow.com/questions/3369842/how-to-get-the-mapoptions-object-from-a-map-with-google-maps-api-v3,How to get the MapOptions object from a map with Google Maps API v3,,,,
78,"['javascript', 'html', 'iframe']","{'account_id': 635784, 'reputation': 1, 'user_id': 404616, 'user_type': 'unregistered', 'profile_image': 'https://www.gravatar.com/avatar/582df7985cb19aa0ebbb24101674580a?s=256&d=identicon&r=PG', 'display_name': 'susheel', 'link': 'https://stackoverflow.com/users/404616/susheel'}",False,289,,1,0,1647641276,1280326567,1647641276.0,3353750,CC BY-SA 4.0,https://stackoverflow.com/questions/3353750/html-renders-in-ie7-but-not-in-firefox-or-chrome,HTML Renders in IE7 but not in Firefox or Chrome,,,,
79,"['php', 'javascript']","{'account_id': 59352, 'reputation': 2189, 'user_id': 177623, 'user_type': 'registered', 'accept_rate': 85, 'profile_image': 'https://www.gravatar.com/avatar/e5a1c08872e9a669a254709136fc71be?s=256&d=identicon&r=PG', 'display_name': 'jl.', 'link': 'https://stackoverflow.com/users/177623/jl'}",True,6878,3209882.0,3,0,1646769356,1278645817,,3209590,CC BY-SA 2.5,https://stackoverflow.com/questions/3209590/prevent-or-clear-back-history-with-form-submission,Prevent or clear back history with form submission,,,,
80,"['javascript', 'html-select']","{'account_id': 171185, 'reputation': 2323, 'user_id': 398435, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/5efb5b7e0aae20ddad1523cf739dc86b?s=256&d=identicon&r=PG', 'display_name': 'Kirt', 'link': 'https://stackoverflow.com/users/398435/kirt'}",True,567723,3364526.0,27,223,1646386803,1280419067,1494540877.0,3364493,CC BY-SA 3.0,https://stackoverflow.com/questions/3364493/how-do-i-clear-all-options-in-a-dropdown-box,How do I clear all options in a dropdown box?,1480530550.0,,,
