,tags,owner,is_answered,view_count,protected_date,accepted_answer_id,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,community_owned_date,closed_date,closed_reason,locked_date
49,"['javascript', 'typeof']","{'account_id': 108205, 'reputation': 26776, 'user_id': 287316, 'user_type': 'registered', 'accept_rate': 87, 'profile_image': 'https://www.gravatar.com/avatar/583742a8405c2eec28d313bad6dec7f4?s=256&d=identicon&r=PG&f=1', 'display_name': 'The Student', 'link': 'https://stackoverflow.com/users/287316/the-student'}",True,41679,,3787971.0,8,26,1660557922,1285337617,1567477281.0,3787901,CC BY-SA 4.0,https://stackoverflow.com/questions/3787901/why-javascripts-typeof-always-return-object,Why javascript&#39;s typeof always return &quot;object&quot;?,,,,
50,"['javascript', 'jquery', 'date']","{'account_id': 209918, 'reputation': 3847, 'user_id': 461246, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a8d03f3238a6991c9a87e800b05ce4f5?s=256&d=identicon&r=PG', 'display_name': 'Linda725', 'link': 'https://stackoverflow.com/users/461246/linda725'}",True,817365,,,16,381,1660290058,1285724000,1387602479.0,3818193,,https://stackoverflow.com/questions/3818193/how-to-add-number-of-days-to-todays-date,How to add number of days to today&#39;s date?,,1467875786.0,Duplicate,
51,"['javascript', 'json']","{'account_id': 116497, 'reputation': 11250, 'user_id': 305469, 'user_type': 'registered', 'accept_rate': 68, 'profile_image': 'https://www.gravatar.com/avatar/37168efb562b6a34b10d1d8a6fda16ea?s=256&d=identicon&r=PG', 'display_name': 'Chi Chan', 'link': 'https://stackoverflow.com/users/305469/chi-chan'}",True,885559,,3710506.0,26,745,1659643661,1284476870,1647428491.0,3710204,CC BY-SA 4.0,https://stackoverflow.com/questions/3710204/how-to-check-if-a-string-is-a-valid-json-string,How to check if a string is a valid JSON string?,,,,
52,"['javascript', 'accessibility', 'screen-readers']","{'account_id': 3657, 'reputation': 30255, 'user_id': 5295, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/d7535398322ea87021a045d03b16b03f?s=256&d=identicon&r=PG', 'display_name': 'avernet', 'link': 'https://stackoverflow.com/users/5295/avernet'}",True,42339,,,3,35,1659532983,1283968490,1283968935.0,3670570,CC BY-SA 2.5,https://stackoverflow.com/questions/3670570/getting-screen-reader-to-read-new-content-added-with-javascript,Getting screen reader to read new content added with JavaScript,,,,
53,"['javascript', 'dom', 'dom-events']","{'account_id': 206482, 'reputation': 303, 'user_id': 455799, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/28ca622773b33afccfa43adda5ad4452?s=256&d=identicon&r=PG', 'display_name': 'pratyk', 'link': 'https://stackoverflow.com/users/455799/pratyk'}",True,17344,,3775590.0,4,20,1658858325,1285218344,1658858325.0,3775566,CC BY-SA 4.0,https://stackoverflow.com/questions/3775566/javascript-question-onbeforeunload-or-onunload,JavaScript question: Onbeforeunload or Onunload?,,,,
54,"['javascript', 'loops', 'html', 'canvas']","{'account_id': 76803, 'reputation': 5880, 'user_id': 219609, 'user_type': 'registered', 'accept_rate': 82, 'profile_image': 'https://www.gravatar.com/avatar/82b3bc3a849118b7558ecf871f66220e?s=256&d=identicon&r=PG', 'display_name': 'davivid', 'link': 'https://stackoverflow.com/users/219609/davivid'}",True,12436,,3815085.0,5,17,1658720874,1285692373,,3815066,CC BY-SA 2.5,https://stackoverflow.com/questions/3815066/js-render-loop-that-breaks-once-a-condition-is-met,js render loop that breaks once a condition is met,,,,
55,"['javascript', 'jquery', 'dom']","{'account_id': 84117, 'reputation': 31551, 'user_id': 235334, 'user_type': 'registered', 'accept_rate': 91, 'profile_image': 'https://www.gravatar.com/avatar/6c3b2831a6074aea2c7e3e228f46ea7b?s=256&d=identicon&r=PG', 'display_name': 'TruMan1', 'link': 'https://stackoverflow.com/users/235334/truman1'}",True,1586,,3669573.0,3,1,1658247555,1283961068,1658247555.0,3669536,CC BY-SA 4.0,https://stackoverflow.com/questions/3669536/how-do-i-change-the-javascript-src-file-on-client-side,How do I change the Javascript src file on client side?,,,,
56,"['javascript', 'jquery', 'dom', 'dom-events']","{'account_id': 87416, 'reputation': 161111, 'user_id': 247243, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://www.gravatar.com/avatar/7ee5d55919c272eddef98dbe16f5cb09?s=256&d=identicon&r=PG', 'display_name': 'Misha Moroshko', 'link': 'https://stackoverflow.com/users/247243/misha-moroshko'}",True,4513,,3744734.0,3,8,1658178729,1284876682,1658178729.0,3744706,CC BY-SA 4.0,https://stackoverflow.com/questions/3744706/how-to-identify-when-the-dom-has-been-changed,How to identify when the DOM has been changed?,,,,
57,"['javascript', 'jquery', 'html', 'css']","{'account_id': 48976, 'reputation': 11497, 'user_id': 145682, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/e90f935b2cbce2f47b0c8e52927cc2a3?s=256&d=identicon&r=PG', 'display_name': 'deostroll', 'link': 'https://stackoverflow.com/users/145682/deostroll'}",True,4536,,3789099.0,4,11,1657479771,1285345835,1290692408.0,3789088,CC BY-SA 2.5,https://stackoverflow.com/questions/3789088/how-can-we-avoid-the-shake-when-we-hover-over-an-element-and-set-its-border,How can we avoid the shake when we hover over an element and set its border?,,,,
58,"['javascript', 'event-handling', 'dom-events']","{'account_id': 149152, 'reputation': 19172, 'user_id': 361427, 'user_type': 'registered', 'accept_rate': 95, 'profile_image': 'https://www.gravatar.com/avatar/fe876b7f3f32966ceb8b4977feded6a7?s=256&d=identicon&r=PG', 'display_name': 'pleasedontbelong', 'link': 'https://stackoverflow.com/users/361427/pleasedontbelong'}",True,358,,3733467.0,4,12,1657357388,1284708799,1657357388.0,3733450,CC BY-SA 4.0,https://stackoverflow.com/questions/3733450/what-is-the-best-way-to-execute-a-function-when-user-clicks-on-a-link,What is the best way to execute a function when user clicks on a link?,,,,
59,"['javascript', 'regex']","{'account_id': 654239, 'reputation': 6729, 'user_id': 460129, 'user_type': 'unregistered', 'profile_image': 'https://www.gravatar.com/avatar/84ea925f6472174984dd0819c893c10c?s=256&d=identicon&r=PG', 'display_name': 'bigbob', 'link': 'https://stackoverflow.com/users/460129/bigbob'}",True,1189190,,,5,672,1657212484,1285643246,1339284697.0,3809401,,https://stackoverflow.com/questions/3809401/what-is-a-good-regular-expression-to-match-a-url,What is a good regular expression to match a URL?,,1405235252.0,Duplicate,
60,"['javascript', 'event-handling', 'dom-events']","{'account_id': 111623, 'reputation': 2449, 'user_id': 294785, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://www.gravatar.com/avatar/9c474f6dd69b520289a059eefaa8274c?s=256&d=identicon&r=PG', 'display_name': 'Kalinin', 'link': 'https://stackoverflow.com/users/294785/kalinin'}",True,13094,,3769846.0,3,0,1657043053,1285162773,1657043053.0,3769822,CC BY-SA 4.0,https://stackoverflow.com/questions/3769822/get-event-object-within-the-immediately-executed-function,Get &quot;event&quot; object within the immediately executed function?,,,,
61,['javascript'],"{'account_id': 21091, 'reputation': 7815, 'user_id': 51007, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://www.gravatar.com/avatar/5db5360695c59775397379d5e015e9f2?s=256&d=identicon&r=PG', 'display_name': 'Quinn Wilson', 'link': 'https://stackoverflow.com/users/51007/quinn-wilson'}",True,5124,,3639146.0,7,11,1656405788,1283543363,,3639110,CC BY-SA 2.5,https://stackoverflow.com/questions/3639110/detect-and-suppress-errors-loading-javascript-file,detect and suppress errors loading javascript file,,,,
62,"['javascript', 'events', 'dom-events']","{'account_id': 71930, 'reputation': 1198, 'user_id': 207861, 'user_type': 'registered', 'accept_rate': 97, 'profile_image': 'https://www.gravatar.com/avatar/732947236c66e3d4b87cc4b96259cb95?s=256&d=identicon&r=PG', 'display_name': 'alex', 'link': 'https://stackoverflow.com/users/207861/alex'}",True,20795,,3691661.0,9,27,1656277292,1284217268,1624092041.0,3691461,CC BY-SA 4.0,https://stackoverflow.com/questions/3691461/remove-key-press-delay-in-javascript,Remove key press delay in Javascript,,,,
63,"['javascript', 'unicode', 'utf-16', 'surrogate-pairs', 'astral-plane']","{'account_id': 130979, 'reputation': 77814, 'user_id': 330644, 'user_type': 'registered', 'accept_rate': 99, 'profile_image': 'https://www.gravatar.com/avatar/5d43c34ee0bce0c2ecff34e6cc134a7c?s=256&d=identicon&r=PG', 'display_name': 'Delan Azabani', 'link': 'https://stackoverflow.com/users/330644/delan-azabani'}",True,13041,,3759300.0,6,41,1655904475,1284877056,1400359045.0,3744721,CC BY-SA 3.0,https://stackoverflow.com/questions/3744721/javascript-strings-outside-of-the-bmp,JavaScript strings outside of the BMP,,,,
64,"['javascript', 'url']","{'account_id': 649224, 'reputation': 21, 'user_id': 446112, 'user_type': 'unregistered', 'profile_image': 'https://www.gravatar.com/avatar/d69cea5481c972f8ba951dfa07130945?s=256&d=identicon&r=PG', 'display_name': 'Deabjyoti', 'link': 'https://stackoverflow.com/users/446112/deabjyoti'}",True,3232,,,5,1,1655845840,1285315882,1339784335.0,3785275,CC BY-SA 3.0,https://stackoverflow.com/questions/3785275/how-to-show-and-hide-div-based-on-url-in-javascript,How to show and hide DIV based on URL. in Javascript,,,,
65,"['javascript', 'events', 'event-handling', 'dom-events']","{'account_id': 95508, 'reputation': 32900, 'user_id': 260080, 'user_type': 'registered', 'accept_rate': 84, 'profile_image': 'https://i.stack.imgur.com/8qnvs.jpg?s=256&g=1', 'display_name': 'Marco Demaio', 'link': 'https://stackoverflow.com/users/260080/marco-demaio'}",True,12373,,3763205.0,2,10,1655728033,1285091948,1655728033.0,3763080,CC BY-SA 4.0,https://stackoverflow.com/questions/3763080/javascript-add-events-cross-browser-function-implementation-use-attachevent-add,JavaScript add events cross-browser function implementation: use attachEvent/addEventListener vs inline events,,,,
66,"['javascript', 'jquery', 'css', 'jquery-events']","{'account_id': 138207, 'reputation': 24841, 'user_id': 342984, 'user_type': 'registered', 'accept_rate': 76, 'profile_image': 'https://www.gravatar.com/avatar/5195dbcd26c2108c60c11d6479bf9777?s=256&d=identicon&r=PG', 'display_name': 'Ben', 'link': 'https://stackoverflow.com/users/342984/ben'}",True,151,,,1,2,1654961937,1283360854,1654961937.0,3620451,CC BY-SA 4.0,https://stackoverflow.com/questions/3620451/how-can-i-detect-if-the-color-of-a-button-changes-because-css-or-javascript-even,How can I detect if the color of a button changes because CSS or JavaScript event when I put mouse on button?,,,,
67,"['javascript', 'html', 'jquery', 'css', 'jquery-events']","{'account_id': 88344, 'reputation': 24840, 'user_id': 244413, 'user_type': 'registered', 'accept_rate': 66, 'profile_image': 'https://www.gravatar.com/avatar/5856fe4e4b682e569581a97cba49420e?s=256&d=identicon&r=PG', 'display_name': 'xRobot', 'link': 'https://stackoverflow.com/users/244413/xrobot'}",True,1553,,3805710.0,2,1,1654961870,1285602868,1654961870.0,3805526,CC BY-SA 4.0,https://stackoverflow.com/questions/3805526/how-to-start-a-new-line-from-javascript,How to start a new line from JavaScript?,,,,
68,"['javascript', 'html', 'jquery', 'css', 'jquery-events']","{'account_id': 88344, 'reputation': 24840, 'user_id': 244413, 'user_type': 'registered', 'accept_rate': 66, 'profile_image': 'https://www.gravatar.com/avatar/5856fe4e4b682e569581a97cba49420e?s=256&d=identicon&r=PG', 'display_name': 'xRobot', 'link': 'https://stackoverflow.com/users/244413/xrobot'}",True,2874,,3758989.0,6,2,1654589197,1285058451,1654589197.0,3758592,CC BY-SA 4.0,https://stackoverflow.com/questions/3758592/how-to-create-a-textarea-with-jquery-and-or-javascript,How to create a textarea with jQuery and/or JavaScript?,,,,
69,"['javascript', 'arrays', 'algorithm', 'search']","{'account_id': 96174, 'reputation': 1282, 'user_id': 261521, 'user_type': 'registered', 'accept_rate': 41, 'profile_image': 'https://www.gravatar.com/avatar/c40f14c8091c63111a77c0d376b5e4fb?s=256&d=identicon&r=PG', 'display_name': 'p0larBoy', 'link': 'https://stackoverflow.com/users/261521/p0larboy'}",True,27646,,3783970.0,13,26,1654388632,1285297245,1445857541.0,3783950,CC BY-SA 3.0,https://stackoverflow.com/questions/3783950/get-the-item-that-appears-the-most-times-in-an-array,Get the item that appears the most times in an array,,,,
70,"['javascript', 'exception', 'exception-handling', 'stack-trace', 'callstack']","{'account_id': 52843, 'reputation': 4222, 'user_id': 157965, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://www.gravatar.com/avatar/20759b2698ff5dabb14668a5a31d3fb7?s=256&d=identicon&r=PG', 'display_name': 'Geoff', 'link': 'https://stackoverflow.com/users/157965/geoff'}",True,73434,,4434389.0,4,189,1654197171,1284716777,1284716820.0,3734236,CC BY-SA 2.5,https://stackoverflow.com/questions/3734236/how-can-i-rethrow-an-exception-in-javascript-but-preserve-the-stack,"How can I rethrow an exception in Javascript, but preserve the stack?",,,,
71,"['javascript', 'file', 'web-applications', 'client-side']","{'account_id': 437729, 'reputation': 209865, 'user_id': 825568, 'user_type': 'registered', 'accept_rate': 91, 'profile_image': 'https://www.gravatar.com/avatar/061dbecb6643f2f75580d4ea57853674?s=256&d=identicon&r=PG', 'display_name': 'Joseph Silber', 'link': 'https://stackoverflow.com/users/825568/joseph-silber'}",True,589784,1640869333.0,3665147.0,22,1048,1654094947,1283927058,1556611208.0,3665115,CC BY-SA 4.0,https://stackoverflow.com/questions/3665115/how-to-create-a-file-in-memory-for-user-to-download-but-not-through-server,"How to create a file in memory for user to download, but not through server?",,,,
72,['javascript'],"{'account_id': 35109, 'reputation': 3752, 'user_id': 99329, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://www.gravatar.com/avatar/634684d2ce1ad953a6488cc1fa2e5b74?s=256&d=identicon&r=PG', 'display_name': 'Elliott', 'link': 'https://stackoverflow.com/users/99329/elliott'}",True,80923,,3797442.0,12,63,1654067533,1285446925,1285447695.0,3795481,CC BY-SA 2.5,https://stackoverflow.com/questions/3795481/javascript-slidedown-without-jquery,JavaScript slidedown without jQuery,,,,
73,"['javascript', 'event-handling', 'dom-events', 'event-bubbling']","{'account_id': 127969, 'reputation': 1147, 'user_id': 325496, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://www.gravatar.com/avatar/0c4dcd406ba9e7b2073c9ee1bcc0e7b7?s=256&d=identicon&r=PG', 'display_name': 'Gunjan', 'link': 'https://stackoverflow.com/users/325496/gunjan'}",True,14804,,3690896.0,4,19,1653557707,1284204646,1584051890.0,3690812,CC BY-SA 4.0,https://stackoverflow.com/questions/3690812/capture-click-on-div-surrounding-an-iframe,Capture click on div surrounding an iframe,,,,
74,"['javascript', 'jquery', 'ajax', 'events', 'jquery-events']","{'account_id': 181825, 'reputation': 237, 'user_id': 416092, 'user_type': 'registered', 'accept_rate': 56, 'profile_image': 'https://www.gravatar.com/avatar/d565fae918668b8c80ba03faad260dcc?s=256&d=identicon&r=PG', 'display_name': 'tanujdave', 'link': 'https://stackoverflow.com/users/416092/tanujdave'}",True,105,,3617935.0,2,1,1653231459,1283343753,1653231459.0,3617921,CC BY-SA 4.0,https://stackoverflow.com/questions/3617921/i-unable-to-access-dom,I unable to access DOM,,,,
75,"['javascript', 'jquery', 'ajax']","{'account_id': 180167, 'reputation': 2515, 'user_id': 413317, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/14e63cabd378c52c550b9a3ba5d350a0?s=256&d=identicon&r=PG', 'display_name': 'cduruk', 'link': 'https://stackoverflow.com/users/413317/cduruk'}",True,578,,3842663.0,3,2,1653228352,1285558457,1653228352.0,3800953,CC BY-SA 4.0,https://stackoverflow.com/questions/3800953/dynamic-ad-script-replacing-page,Dynamic Ad script Replacing Page,,,,
76,"['javascript', 'ajax']","{'account_id': 88344, 'reputation': 24840, 'user_id': 244413, 'user_type': 'registered', 'accept_rate': 66, 'profile_image': 'https://www.gravatar.com/avatar/5856fe4e4b682e569581a97cba49420e?s=256&d=identicon&r=PG', 'display_name': 'xRobot', 'link': 'https://stackoverflow.com/users/244413/xrobot'}",True,435,,3815586.0,2,1,1653228267,1285696082,1653228267.0,3815568,CC BY-SA 4.0,https://stackoverflow.com/questions/3815568/how-to-write-this-crawler-in-javascript,How to write this crawler in JavaScript?,,,,
77,"['javascript', 'node.js', 'ip']","{'account_id': 75788, 'reputation': 64176, 'user_id': 217288, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://www.gravatar.com/avatar/8ccfda0333ba7fcc2f07bf9656313beb?s=256&d=identicon&r=PG', 'display_name': 'yojimbo87', 'link': 'https://stackoverflow.com/users/217288/yojimbo87'}",True,522519,,8440736.0,41,405,1653095181,1283791873,1608575431.0,3653065,CC BY-SA 4.0,https://stackoverflow.com/questions/3653065/get-local-ip-address-in-node-js,Get local IP address in Node.js,,,,
78,"['javascript', 'jquery', 'css-selectors']","{'account_id': 27431, 'reputation': 48622, 'user_id': 72437, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://i.stack.imgur.com/ay0Dg.jpg?s=256&g=1', 'display_name': 'Cheok Yan Cheng', 'link': 'https://stackoverflow.com/users/72437/cheok-yan-cheng'}",True,169592,,3753701.0,9,132,1652654812,1285001655,1652654812.0,3753634,CC BY-SA 4.0,https://stackoverflow.com/questions/3753634/check-if-an-element-is-a-child-of-a-parent,Check if an element is a child of a parent,,,,
