,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,last_edit_date,accepted_answer_id,closed_date,closed_reason,migrated_from,protected_date,locked_date
48,"['javascript', 'c++', 'multithreading', 'qt', 'thread-safety']","{'account_id': 13210042, 'reputation': 317, 'user_id': 9540586, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2d970a23cb61a7876521fcfe76683a50?s=256&d=identicon&r=PG&f=1', 'display_name': 'Nikita', 'link': 'https://stackoverflow.com/users/9540586/nikita'}",True,58,2,0,1668774451,1666161636,74120887,CC BY-SA 4.0,https://stackoverflow.com/questions/74120887/qjsengine-crashes-when-used-in-multithreading-program,QJSEngine crashes when used in multithreading program,1666252560.0,,,,,,
49,"['javascript', 'visual-studio-code', 'electron', 'servicecollection']","{'account_id': 25607157, 'reputation': 1, 'user_id': 20369143, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJyQJHMY_WGvquzwenzpvSs2zNe0lepoWhx3cZP8=k-s256', 'display_name': '凯文凯文', 'link': 'https://stackoverflow.com/users/20369143/%e5%87%af%e6%96%87%e5%87%af%e6%96%87'}",False,15,0,0,1668767800,1667098264,74250208,CC BY-SA 4.0,https://stackoverflow.com/questions/74250208/does-the-set-method-of-the-servicecollection-need-to-return-the-previous-value,Does the set method of the serviceCollection need to return the previous value?,1668767800.0,,,,,,
50,"['javascript', 'php', 'laravel', 'vue.js', 'vuex']","{'account_id': 24573210, 'reputation': 1, 'user_id': 18479340, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GhHOuYISxLgGip9FoSXPTZvt5p48FjY2aQ--7-ThQ=k-s256', 'display_name': 'islam salah', 'link': 'https://stackoverflow.com/users/18479340/islam-salah'}",False,87,1,0,1668764476,1665098482,73980886,CC BY-SA 4.0,https://stackoverflow.com/questions/73980886/how-to-display-images-from-web-laravel-api-to-vue-frontend,How to display images from web Laravel api to vue frontend?,1665098620.0,,,,,,
51,"['javascript', 'sql', 'node.js', 'postgresql', 'prisma']","{'account_id': 14476967, 'reputation': 203, 'user_id': 10457357, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-y1lUiwo4KIU/AAAAAAAAAAI/AAAAAAAAAAA/AAN31DVlzsSHrKEKsTZZVIGd_8PsSLu8YQ/mo/photo.jpg?sz=256', 'display_name': 'DRE', 'link': 'https://stackoverflow.com/users/10457357/dre'}",True,45,1,1,1668760612,1666429326,74162255,CC BY-SA 4.0,https://stackoverflow.com/questions/74162255/prisma-query-from-given-table-as-parameter,Prisma query from given table as parameter,,,,,,,
52,"['javascript', 'html', 'frontend', 'angular7', 'bootstrap-popover']","{'account_id': 12210706, 'reputation': 41, 'user_id': 8912569, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5489b70fa760e432910efb762286284c?s=256&d=identicon&r=PG&f=1', 'display_name': 'Satyam thassu', 'link': 'https://stackoverflow.com/users/8912569/satyam-thassu'}",True,53,1,-2,1668754692,1666935054,74231016,CC BY-SA 4.0,https://stackoverflow.com/questions/74231016/close-ngbpopover-on-click-outside-anywhere-other-than-scrollbar,Close ngbPopover on click outside anywhere other than scrollbar,1667304053.0,74485930.0,,,,,
53,"['javascript', 'typescript', 'kaltura']","{'account_id': 12201704, 'reputation': 145, 'user_id': 8905823, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://lh3.googleusercontent.com/-YFKS92FDbq0/AAAAAAAAAAI/AAAAAAAAAB8/Ea9USgRMoYo/photo.jpg?sz=256', 'display_name': 'sergi martinez', 'link': 'https://stackoverflow.com/users/8905823/sergi-martinez'}",True,17,1,2,1668753934,1666701664,74194261,CC BY-SA 4.0,https://stackoverflow.com/questions/74194261/retrieve-attachments-from-a-kaltura-video,Retrieve attachments from a Kaltura video,,74485823.0,,,,,
54,"['javascript', 'phaser-framework', 'unityads', 'mraid']","{'account_id': 22610236, 'reputation': 1, 'user_id': 16790543, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/65cb230d4ee96dacbf0252697c011ebb?s=256&d=identicon&r=PG&f=1', 'display_name': 'a_7md.f', 'link': 'https://stackoverflow.com/users/16790543/a-7md-f'}",True,38,1,0,1668750114,1665995316,74094473,CC BY-SA 4.0,https://stackoverflow.com/questions/74094473/phaser-3-with-unity-ads,Phaser 3 with Unity Ads,1665998733.0,,,,,,
55,"['javascript', 'browser-extension', 'browser-tab', 'web-extension', 'safari-web-extension']","{'account_id': 9180890, 'reputation': 2354, 'user_id': 6824752, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://i.stack.imgur.com/dlCSp.png?s=256&g=1', 'display_name': 'Filip Kilibarda', 'link': 'https://stackoverflow.com/users/6824752/filip-kilibarda'}",True,24,1,0,1668738606,1665904633,74085257,CC BY-SA 4.0,https://stackoverflow.com/questions/74085257/how-to-switch-tabs-in-a-browser-web-extension,How to switch tabs in a browser Web Extension,1668738606.0,,,,,,
56,"['javascript', 'php', 'android', 'firebase', 'firebase-cloud-messaging']","{'user_type': 'does_not_exist', 'display_name': 'user20307020'}",True,45,1,0,1668731897,1666427390,74162084,CC BY-SA 4.0,https://stackoverflow.com/questions/74162084/fcm-api-not-receiving-any-notification-from-php-server,FCM API: not receiving any notification from PHP server,1666437951.0,,,,,,
57,"['javascript', 'vis.js', 'vis.js-timeline']","{'account_id': 14117739, 'reputation': 79, 'user_id': 10199101, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/fcb5a123f4b1363b65f85831524992be?s=256&d=identicon&r=PG&f=1', 'display_name': 'Di_', 'link': 'https://stackoverflow.com/users/10199101/di'}",False,21,1,0,1668729546,1666263632,74138764,CC BY-SA 4.0,https://stackoverflow.com/questions/74138764/click-event-on-groups-vis-js-timeline,Click event on groups vis.js timeline,,,,,,,
58,"['javascript', 'node.js', 'reactjs', 'spotify', 'nodemon']","{'account_id': 22402839, 'reputation': 3, 'user_id': 16612942, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJzthzlzL5oCHkaI6O9iEeBtZH3OWqmTe1xMwWfP=k-s256', 'display_name': 'Abhi Prajapati', 'link': 'https://stackoverflow.com/users/16612942/abhi-prajapati'}",False,32,1,0,1668726679,1666115843,74115441,CC BY-SA 4.0,https://stackoverflow.com/questions/74115441/webapiauthenticationerror-an-authentication-error-occurred-while-communicating,WebapiAuthenticationError: An authentication error occurred while communicating with Spotify&#39;s Web API. Details: invalid_grant Invalid redirect URI,,,,,,,
59,"['javascript', 'c#', 'jquery', '.net', 'asp.net-web-api2']","{'account_id': 1562436, 'reputation': 1813, 'user_id': 1452007, 'user_type': 'registered', 'accept_rate': 40, 'profile_image': 'https://i.stack.imgur.com/cBOty.jpg?s=256&g=1', 'display_name': 'MC9000', 'link': 'https://stackoverflow.com/users/1452007/mc9000'}",False,50,1,0,1668723597,1664648582,73920788,CC BY-SA 4.0,https://stackoverflow.com/questions/73920788/async-jquery-ajax-method-always-posting-null-data-to-api,async jQuery ajax method always posting null data to API,1668723597.0,,,,,,
60,"['javascript', 'angular', 'typescript', 'blob']","{'account_id': 2332685, 'reputation': 627, 'user_id': 2045668, 'user_type': 'registered', 'accept_rate': 25, 'profile_image': 'https://www.gravatar.com/avatar/3596a2fe317222d15a527256e688237b?s=256&d=identicon&r=PG&f=1', 'display_name': 'Nitish', 'link': 'https://stackoverflow.com/users/2045668/nitish'}",False,72,1,1,1668708351,1665507495,74031635,CC BY-SA 4.0,https://stackoverflow.com/questions/74031635/instanceof-vs-constructor-name,instanceof vs constructor.name,,,,,,,
61,"['javascript', 'reactjs', 'emoji']","{'account_id': 20709760, 'reputation': 223, 'user_id': 15206662, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Gi6dVPO70ql1caPhwXBTzTaEiGi58s91S4ZVi1TWA=k-s256', 'display_name': 'Krishnadev. V', 'link': 'https://stackoverflow.com/users/15206662/krishnadev-v'}",True,264,3,0,1668694306,1665591001,74044939,CC BY-SA 4.0,https://stackoverflow.com/questions/74044939/getting-undefined-emoji-in-emoji-picker-react4-3-0,getting undefined emoji in emoji-picker-react@4.3.0,1665894042.0,74069933.0,,,,,
62,"['javascript', 'reactjs', 'react-router-dom', 'page-transition']","{'account_id': 1020505, 'reputation': 16396, 'user_id': 1030974, 'user_type': 'registered', 'accept_rate': 81, 'profile_image': 'https://www.gravatar.com/avatar/8c298802a4b4aa3d68217b3dc7ccd529?s=256&d=identicon&r=PG', 'display_name': 'devnull69', 'link': 'https://stackoverflow.com/users/1030974/devnull69'}",True,270,1,2,1668685605,1665727498,74064963,CC BY-SA 4.0,https://stackoverflow.com/questions/74064963/react-router-dom-v6-prevent-transition-without-prompt,React router dom v6 prevent transition without &lt;Prompt&gt;,,74065505.0,,,,,
63,"['javascript', 'solidity']","{'account_id': 26576031, 'reputation': 1, 'user_id': 20201416, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/fcd06da3dbc8d882de09941a33c4487d?s=256&d=identicon&r=PG', 'display_name': 'Will Stansill', 'link': 'https://stackoverflow.com/users/20201416/will-stansill'}",False,29,1,0,1668681357,1665372289,74009942,CC BY-SA 4.0,https://stackoverflow.com/questions/74009942/yarn-hardhat-test-returning-0-passing-confusion,&quot;Yarn hardhat test&quot; returning &quot;0 passing&quot; confusion,,,,,,,
64,"['javascript', 'node.js', 'google-chrome', 'core-web-vitals']","{'account_id': 5386161, 'reputation': 500, 'user_id': 4307769, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://i.stack.imgur.com/IM61b.jpg?s=256&g=1', 'display_name': 'Pablo', 'link': 'https://stackoverflow.com/users/4307769/pablo'}",False,28,1,0,1668670482,1666885450,74224793,CC BY-SA 4.0,https://stackoverflow.com/questions/74224793/how-to-programmatically-find-largest-contentful-paint-from-an-html-string,How to programmatically find &quot;Largest Contentful Paint&quot; from an HTML string,,,,,,,
65,"['javascript', 'reactjs', 'debugging', 'react-helmet', 'share-open-graph']","{'account_id': 18897845, 'reputation': 11, 'user_id': 13786570, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/972c8876e29f1c8f904cd3a284ef55c2?s=256&d=identicon&r=PG&f=1', 'display_name': 'Akhilesh S', 'link': 'https://stackoverflow.com/users/13786570/akhilesh-s'}",False,56,0,1,1668667135,1666022288,74099983,CC BY-SA 4.0,https://stackoverflow.com/questions/74099983/how-to-change-link-previews-open-graph-dynamically-in-a-client-side-rendered-r,How to change link previews (Open Graph) dynamically in a Client-Side Rendered React App?,,,,,,,
66,"['javascript', 'html', 'angular', 'angular-renderer2']","{'account_id': 448941, 'reputation': 4168, 'user_id': 843443, 'user_type': 'registered', 'accept_rate': 91, 'profile_image': 'https://www.gravatar.com/avatar/07748ad3a158dfc6aee92c9bbac06b90?s=256&d=identicon&r=PG', 'display_name': 'Jeff', 'link': 'https://stackoverflow.com/users/843443/jeff'}",False,110,1,2,1668664824,1666796384,74209931,CC BY-SA 4.0,https://stackoverflow.com/questions/74209931/how-to-create-an-angular-directive-that-combines-multiple-templates,How to create an Angular directive that combines multiple templates?,,,,,,,
67,"['javascript', 'node.js', 'typescript', 'operating-system']","{'account_id': 26405213, 'reputation': 39, 'user_id': 20055107, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/3e182875183a68854dfdb419ecd1cd88?s=256&d=identicon&r=PG&f=1', 'display_name': 'great programmer', 'link': 'https://stackoverflow.com/users/20055107/great-programmer'}",False,17,1,0,1668632555,1665324526,74005481,CC BY-SA 4.0,https://stackoverflow.com/questions/74005481/how-to-get-properly-information-about-cpu-usage,How to get properly information about CPU usage?,,,,,,,
68,"['javascript', 'node.js', 'typescript', 'logging', 'try-catch']","{'account_id': 26760788, 'reputation': 13, 'user_id': 20358783, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a777446a6ed4e3ca389c82c2b0df4d5c?s=256&d=identicon&r=PG', 'display_name': 'Mehmet Yağız Maktav', 'link': 'https://stackoverflow.com/users/20358783/mehmet-ya%c4%9f%c4%b1z-maktav'}",True,38,1,0,1668631389,1667151367,74255304,CC BY-SA 4.0,https://stackoverflow.com/questions/74255304/how-i-can-take-more-detailed-log-try-catch,How I can take more detailed LOG ? try catch,,74466972.0,,,,,
69,"['javascript', 'node.js', 'events', 'input', 'async-await']","{'account_id': 19081884, 'reputation': 29, 'user_id': 13933916, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GiQc9-_drz7sO_UipCRejZ5V99RTZrkAoZD9pfV=k-s256', 'display_name': 'xxxxooxaw', 'link': 'https://stackoverflow.com/users/13933916/xxxxooxaw'}",True,31,1,2,1668624789,1665909740,74085675,CC BY-SA 4.0,https://stackoverflow.com/questions/74085675/await-a-variable-from-an-event,Await a variable from an event,1668624789.0,74085711.0,,,,,
70,"['javascript', 'reactjs', 'google-maps', 'google-maps-markers', 'markerclusterer']","{'account_id': 26576690, 'reputation': 21, 'user_id': 20201932, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/ALm5wu2cvya5zSiMoES_pOgH_1PeZKBLL2x-lvdfHCEdf1o=k-s256', 'display_name': 'Iliyas Ahmed Farooqui', 'link': 'https://stackoverflow.com/users/20201932/iliyas-ahmed-farooqui'}",False,130,1,2,1668623348,1665380289,74010596,CC BY-SA 4.0,https://stackoverflow.com/questions/74010596/google-maps-react-wrapper-marker-cluster-create-googlemaps-react-wrapper,Google Maps React Wrapper - Marker Cluster create @googlemaps/react-wrapper,1668442677.0,,,,,,
71,"['javascript', 'reactjs', 'typescript']","{'account_id': 16641493, 'reputation': 98, 'user_id': 12026911, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/988b6dafe2d611e19fb06fd637963eb3?s=256&d=identicon&r=PG&f=1', 'display_name': 'ddblair', 'link': 'https://stackoverflow.com/users/12026911/ddblair'}",False,23,0,0,1668621493,1665168969,73991579,CC BY-SA 4.0,https://stackoverflow.com/questions/73991579/how-do-i-determine-the-number-of-variable-width-divs-that-overflow-in-the-parent,How do I determine the number of variable-width divs that overflow in the parent?,1668621493.0,,,,,,
72,"['javascript', 'polygon', 'geojson', 'turfjs']","{'account_id': 4640755, 'reputation': 9313, 'user_id': 3935035, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://www.gravatar.com/avatar/370b7aad76088f41a3bf9ee5020bc0e5?s=256&d=identicon&r=PG&f=1', 'display_name': 'four-eyes', 'link': 'https://stackoverflow.com/users/3935035/four-eyes'}",False,27,1,0,1668619864,1666790059,74208449,CC BY-SA 4.0,https://stackoverflow.com/questions/74208449/each-linearring-of-a-polygon-must-have-4-or-more-positions-with-turf-mask-for,Each LinearRing of a Polygon must have 4 or more Positions with turf.mask() for JavaScript,1668619864.0,,,,,,
73,"['javascript', 'react-native', 'react-navigation']","{'account_id': 4640755, 'reputation': 9313, 'user_id': 3935035, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://www.gravatar.com/avatar/370b7aad76088f41a3bf9ee5020bc0e5?s=256&d=identicon&r=PG&f=1', 'display_name': 'four-eyes', 'link': 'https://stackoverflow.com/users/3935035/four-eyes'}",True,28,1,0,1668619856,1666603184,74178983,CC BY-SA 4.0,https://stackoverflow.com/questions/74178983/detect-when-screen-tab-comes-to-foreground-with-class-component-and-react-navi,Detect when Screen (Tab) comes to foreground with Class Component and react-navigation: Lifecycle Functions are not working in React-Native,1668619856.0,74179349.0,,,,,
74,"['javascript', 'sharepoint', 'caml']","{'account_id': 14693022, 'reputation': 3, 'user_id': 10611128, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-bcmlPt23qLg/AAAAAAAAAAI/AAAAAAAAAAA/ABtNlbBqWQXkL7wlcedq5GtechgHdsx5gw/mo/photo.jpg?sz=256', 'display_name': 'Khen Hermoso', 'link': 'https://stackoverflow.com/users/10611128/khen-hermoso'}",False,61,1,0,1668619147,1665485626,74026931,CC BY-SA 4.0,https://stackoverflow.com/questions/74026931/how-do-i-search-a-sharepoint-list-by-using-prefix-and-suffix-wildcards-and-pagin,How Do I Search A Sharepoint List By Using Prefix And Suffix Wildcards And Pagination?,1668619147.0,,,,,,
75,"['javascript', 'angular', 'facebook-javascript-sdk']","{'account_id': 19311259, 'reputation': 447, 'user_id': 14116916, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/nh4QH.jpg?s=256&g=1', 'display_name': 'Dojo', 'link': 'https://stackoverflow.com/users/14116916/dojo'}",True,43,1,-1,1668618901,1665668070,74056692,CC BY-SA 4.0,https://stackoverflow.com/questions/74056692/fb-sharing-using-feed-give-href-not-found-error-on-providing-a-specific-path-of,FB sharing using feed give href not found error on providing a specific path of website( https://www.website.in/me) to share),1666287022.0,74326819.0,,,,,
76,"['javascript', 'node.js', 'webpack', 'environment-variables', 'dotenv']","{'account_id': 3603147, 'reputation': 355, 'user_id': 3006011, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/bf21d7239544fd04d0eb8eb40751e4ed?s=256&d=identicon&r=PG&f=1', 'display_name': 'saner', 'link': 'https://stackoverflow.com/users/3006011/saner'}",False,50,0,0,1668618298,1666140466,74118795,CC BY-SA 4.0,https://stackoverflow.com/questions/74118795/using-environment-variables-in-split-webpack-configuration,Using environment variables in split webpack configuration,1666141984.0,,,,,,
