,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,protected_date,last_edit_date,closed_date,closed_reason,community_owned_date,locked_date
51,"['javascript', 'slider', 'logarithm']","{'account_id': 877410, 'reputation': 933, 'user_id': 103773, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/23246e6e0439d1667d8f2f34bdd9ed32?s=256&d=identicon&r=PG', 'display_name': 'user103773', 'link': 'https://stackoverflow.com/users/103773/user103773'}",True,53155,846249.0,6,93,1652004708,1241993811,846221,CC BY-SA 3.0,https://stackoverflow.com/questions/846221/logarithmic-slider,Logarithmic slider,,1467819851.0,,,,
52,"['javascript', 'jquery', 'css', 'truncation']","{'user_type': 'does_not_exist', 'display_name': 'user102465'}",True,50359,831657.0,16,60,1651455369,1241641280,831552,CC BY-SA 3.0,https://stackoverflow.com/questions/831552/ellipsis-in-the-middle-of-a-text-mac-style,Ellipsis in the middle of a text (Mac style),,1360570279.0,,,,
53,"['javascript', 'jquery', 'timing']","{'account_id': 35644, 'reputation': 5792, 'user_id': 101015, 'user_type': 'registered', 'accept_rate': 77, 'profile_image': 'https://www.gravatar.com/avatar/442e4aba6676d0473607168cab232f81?s=256&d=identicon&r=PG', 'display_name': 'James', 'link': 'https://stackoverflow.com/users/101015/james'}",True,308602,820954.0,9,143,1651388305,1241456543,820951,CC BY-SA 3.0,https://stackoverflow.com/questions/820951/hide-div-after-a-few-seconds,Hide div after a few seconds,,1405247793.0,,,,
54,"['javascript', 'html', 'canvas', 'export', 'png']","{'account_id': 7495, 'reputation': 100340, 'user_id': 13055, 'user_type': 'registered', 'accept_rate': 68, 'profile_image': 'https://www.gravatar.com/avatar/ab82fd8b5ffe4d09c2bb5f9c14d34b09?s=256&d=identicon&r=PG', 'display_name': 'Parand', 'link': 'https://stackoverflow.com/users/13055/parand'}",True,748396,3514404.0,15,793,1651333749,1243556907,923885,CC BY-SA 3.0,https://stackoverflow.com/questions/923885/capture-html-canvas-as-gif-jpg-png-pdf,Capture HTML Canvas as gif/jpg/png/pdf?,1329647748.0,1459259670.0,,,,
55,"['javascript', 'arrays', 'object', 'javascript-objects']","{'account_id': 20666, 'reputation': 10909, 'user_id': 49628, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/4c4df93ff400a22097c3ff8bfea529fb?s=256&d=identicon&r=PG', 'display_name': 'prinzdezibel', 'link': 'https://stackoverflow.com/users/49628/prinzdezibel'}",True,70170,874237.0,8,110,1650663469,1242551489,874205,CC BY-SA 4.0,https://stackoverflow.com/questions/874205/why-can-i-add-named-properties-to-an-array-as-if-it-were-an-object,Why can I add named properties to an array as if it were an object?,,1534672172.0,,,,
56,"['javascript', 'forms', 'keypress', 'dom-events', 'enter']","{'account_id': 17899, 'reputation': 209872, 'user_id': 40521, 'user_type': 'registered', 'accept_rate': 72, 'profile_image': 'https://www.gravatar.com/avatar/8faa5e8a474933dd207c86fb886a7f28?s=256&d=identicon&r=PG', 'display_name': 'Shyju', 'link': 'https://stackoverflow.com/users/40521/shyju'}",True,1252922,905233.0,20,376,1650632391,1243222288,905222,CC BY-SA 4.0,https://stackoverflow.com/questions/905222/prevent-form-submission-on-enter-key-press,Prevent form submission on Enter key press,1529190327.0,1600721262.0,,,,
57,"['javascript', 'dom']","{'account_id': 36704, 'reputation': 5755, 'user_id': 104785, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://www.gravatar.com/avatar/25cb227497a25b0205b4ec7473a46c9a?s=256&d=identicon&r=PG', 'display_name': 'Annibigi', 'link': 'https://stackoverflow.com/users/104785/annibigi'}",True,16386,881954.0,2,26,1650318211,1242724931,881768,CC BY-SA 3.0,https://stackoverflow.com/questions/881768/what-is-the-unique-identifier-for-a-dom-element-node,What is the unique identifier for a DOM element/node,,1488633053.0,,,,
58,"['javascript', 'audio', 'browser', 'beep']","{'account_id': 14464, 'reputation': 5505, 'user_id': 29774, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://www.gravatar.com/avatar/4f2323525549bea193d8dafff1816ea3?s=256&d=identicon&r=PG', 'display_name': 'Slim', 'link': 'https://stackoverflow.com/users/29774/slim'}",True,305055,879170.0,17,304,1650215658,1242671780,879152,CC BY-SA 3.0,https://stackoverflow.com/questions/879152/how-do-i-make-javascript-beep,How do I make JavaScript beep?,1395802327.0,1508692107.0,,,,
59,"['javascript', 'html', 'reference']","{'account_id': 18060, 'reputation': 107489, 'user_id': 41021, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://www.gravatar.com/avatar/1b91ea7970ba26630adec64ef683c474?s=256&d=identicon&r=PG', 'display_name': 'Robin Rodricks', 'link': 'https://stackoverflow.com/users/41021/robin-rodricks'}",True,18144,823752.0,10,39,1649748736,1241507768,823718,,https://stackoverflow.com/questions/823718/what-are-some-of-the-best-reference-sites-for-html-and-javascript-programming,What are some of the best reference sites for HTML and JavaScript programming,1313858604.0,1649748736.0,1536133474.0,Not suitable for this site,1241507768.0,
60,['javascript'],"{'account_id': 19156, 'reputation': 12064, 'user_id': 44643, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a4aac163bd0fa3cee37096ad1d10bd89?s=256&d=identicon&r=PG', 'display_name': 'gregers', 'link': 'https://stackoverflow.com/users/44643/gregers'}",True,32937,907513.0,7,43,1649373239,1243263430,907042,CC BY-SA 2.5,https://stackoverflow.com/questions/907042/possible-to-assign-to-multiple-variables-from-an-array,Possible to assign to multiple variables from an array?,,,,,,
61,"['javascript', 'html5-canvas', 'drawing']","{'user_type': 'does_not_exist', 'display_name': 'Jos&#233; Leal Domingues Neto'}",True,92171,,15,64,1647446982,1241122682,808826,CC BY-SA 4.0,https://stackoverflow.com/questions/808826/draw-arrow-on-canvas-tag,Draw arrow on canvas tag,,1563680538.0,,,,
62,"['javascript', 'jquery', 'jquery-events', 'jquery-1.3']","{'account_id': 12407, 'reputation': 1984, 'user_id': 24406, 'user_type': 'registered', 'accept_rate': 65, 'profile_image': 'https://www.gravatar.com/avatar/4abe768ac39c59001c0abd44b51a5a84?s=256&d=identicon&r=PG', 'display_name': 'misteraidan', 'link': 'https://stackoverflow.com/users/24406/misteraidan'}",True,7862,837945.0,3,6,1647331361,1241748033,837931,CC BY-SA 4.0,https://stackoverflow.com/questions/837931/jquery-event-handlers-not-firing-in-ie,jQuery event handlers not firing in IE,,1647331361.0,,,,
63,['javascript'],"{'account_id': 2728, 'reputation': 80410, 'user_id': 3834, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/9f51586a31b8dbff2f877ed884bbe33c?s=256&d=identicon&r=PG', 'display_name': 'Graviton', 'link': 'https://stackoverflow.com/users/3834/graviton'}",True,52611,818588.0,10,36,1646974672,1241403023,818576,CC BY-SA 4.0,https://stackoverflow.com/questions/818576/get-directory-of-a-file-name-in-javascript,Get directory of a file name in Javascript,,1584794747.0,,,,
64,"['javascript', 'html', 'dom']","{'account_id': 18060, 'reputation': 107489, 'user_id': 41021, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://www.gravatar.com/avatar/1b91ea7970ba26630adec64ef683c474?s=256&d=identicon&r=PG', 'display_name': 'Robin Rodricks', 'link': 'https://stackoverflow.com/users/41021/robin-rodricks'}",True,42708,828330.0,6,52,1646245035,1241591979,828311,CC BY-SA 3.0,https://stackoverflow.com/questions/828311/how-to-iterate-through-all-attributes-in-an-html-element,How to iterate through all attributes in an HTML element?,,1422807963.0,,,,
65,"['javascript', 'dom-events', 'diagram']","{'account_id': 34679, 'reputation': 39892, 'user_id': 98068, 'user_type': 'registered', 'accept_rate': 57, 'profile_image': 'https://i.stack.imgur.com/opsWd.jpg?s=256&g=1', 'display_name': 'Eric Nguyen', 'link': 'https://stackoverflow.com/users/98068/eric-nguyen'}",True,719,,2,8,1644847326,1242435653,871398,CC BY-SA 4.0,https://stackoverflow.com/questions/871398/proper-way-to-document-or-diagram-custom-event-models-in-the-dom,Proper way to document or diagram custom event models in the DOM,,1644847326.0,,,,
66,"['javascript', 'arrays']","{'account_id': 10685, 'reputation': 4666, 'user_id': 20300, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://www.gravatar.com/avatar/a1fd6c233c932cca8da899735e314640?s=256&d=identicon&r=PG', 'display_name': 'ken', 'link': 'https://stackoverflow.com/users/20300/ken'}",True,471765,872317.0,33,319,1644435774,1242475828,872310,CC BY-SA 2.5,https://stackoverflow.com/questions/872310/javascript-swap-array-elements,Javascript swap array elements,1595067264.0,,,,,
67,"['javascript', 'language-design']","{'account_id': 20002, 'reputation': 1381, 'user_id': 47390, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/f699e23f3e913201618aa27a216287df?s=256&d=identicon&r=PG&f=1', 'display_name': 'mikegreenberg', 'link': 'https://stackoverflow.com/users/47390/mikegreenberg'}",True,125626,922578.0,3,75,1644417255,1243536417,922544,CC BY-SA 3.0,https://stackoverflow.com/questions/922544/using-variable-keys-to-access-values-in-javascript-objects,Using variable keys to access values in JavaScript objects,,1376423474.0,,,,
68,"['javascript', 'onbeforeunload']","{'account_id': 34482, 'reputation': 23937, 'user_id': 97526, 'user_type': 'registered', 'accept_rate': 58, 'profile_image': 'https://www.gravatar.com/avatar/0dc0d9cddfc966520565699d979d523a?s=256&d=identicon&r=PG', 'display_name': 'Software Enthusiastic', 'link': 'https://stackoverflow.com/users/97526/software-enthusiastic'}",True,165143,821227.0,10,162,1643959265,1241457543,821011,CC BY-SA 3.0,https://stackoverflow.com/questions/821011/prevent-a-webpage-from-navigating-away-using-javascript,Prevent a webpage from navigating away using JavaScript,,1509733504.0,,,,
69,"['javascript', 'variables', 'undefined']","{'account_id': 36455, 'reputation': 11037, 'user_id': 104003, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://www.gravatar.com/avatar/8c6aaef19f3882d9ac26a778e2c56b9d?s=256&d=identicon&r=PG', 'display_name': 'Jineesh', 'link': 'https://stackoverflow.com/users/104003/jineesh'}",True,1336564,858193.0,15,1031,1643746148,1242223785,858181,CC BY-SA 3.0,https://stackoverflow.com/questions/858181/how-to-check-a-not-defined-variable-in-javascript,How to check a not-defined variable in JavaScript,1335343514.0,1488569758.0,,,,
70,"['javascript', 'dom-events']","{'account_id': 20122, 'reputation': 182045, 'user_id': 47738, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://www.gravatar.com/avatar/53ee7b8cd087180a542867d4491d9681?s=256&d=identicon&r=PG', 'display_name': 'rahul', 'link': 'https://stackoverflow.com/users/47738/rahul'}",False,194,,0,1,1643307383,1241416693,818926,CC BY-SA 4.0,https://stackoverflow.com/questions/818926/problem-with-local-variable-inside-an-event-in-javascript,Problem with local variable inside an event in JavaScript,,1643307383.0,,,,
71,"['javascript', 'browser', 'protocols', 'protocol-handler', 'moniker']","{'account_id': 11951, 'reputation': 5265, 'user_id': 23294, 'user_type': 'registered', 'accept_rate': 79, 'profile_image': 'https://www.gravatar.com/avatar/f48d94681fc2bba1f9c97f755a7ce0b1?s=256&d=identicon&r=PG', 'display_name': 'Chris Craft', 'link': 'https://stackoverflow.com/users/23294/chris-craft'}",True,63240,,13,92,1643101595,1241727019,836777,CC BY-SA 4.0,https://stackoverflow.com/questions/836777/how-to-detect-browsers-protocol-handlers,How to detect browser&#39;s protocol handlers?,1401738763.0,1643101595.0,,,,
72,"['javascript', 'utf-8', 'character-encoding', 'ascii']","{'account_id': 18060, 'reputation': 107489, 'user_id': 41021, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://www.gravatar.com/avatar/1b91ea7970ba26630adec64ef683c474?s=256&d=identicon&r=PG', 'display_name': 'Robin Rodricks', 'link': 'https://stackoverflow.com/users/41021/robin-rodricks'}",True,59699,834529.0,10,4,1642515098,1241698640,834316,CC BY-SA 2.5,https://stackoverflow.com/questions/834316/how-to-convert-large-utf-8-strings-into-ascii,How to convert large UTF-8 strings into ASCII?,,1241699806.0,,,,
73,"['javascript', 'string', 'compare']","{'account_id': 37455, 'reputation': 16144, 'user_id': 107083, 'user_type': 'registered', 'accept_rate': 82, 'profile_image': 'https://www.gravatar.com/avatar/f85d6aefc8bd020d498e5b881a5d3a1a?s=256&d=identicon&r=PG', 'display_name': 'chaimp', 'link': 'https://stackoverflow.com/users/107083/chaimp'}",True,110063,12603788.0,10,36,1642165164,1242310112,863524,CC BY-SA 3.0,https://stackoverflow.com/questions/863524/javascript-string-compare-sometimes-fails,Javascript String Compare == sometimes fails,,1383015543.0,,,,
74,"['javascript', 'namespaces', 'javascript-namespaces']","{'account_id': 13301, 'reputation': 15860, 'user_id': 26625, 'user_type': 'registered', 'accept_rate': 70, 'profile_image': 'https://www.gravatar.com/avatar/05d3fc4e5650a74dded18e9cc65f1d1f?s=256&d=identicon&r=PG', 'display_name': 'Scott McKenzie', 'link': 'https://stackoverflow.com/users/26625/scott-mckenzie'}",True,620014,881556.0,29,1064,1641992884,1242720662,881515,CC BY-SA 3.0,https://stackoverflow.com/questions/881515/how-do-i-declare-a-namespace-in-javascript,How do I declare a namespace in JavaScript?,1413108850.0,1409329155.0,,,,
75,"['javascript', 'batch-file', 'executable', 'client-side']","{'account_id': 8000, 'reputation': 17738, 'user_id': 14118, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://www.gravatar.com/avatar/1d93bfff472839988c182c97005988e2?s=256&d=identicon&r=PG', 'display_name': 'Ahmed Atia', 'link': 'https://stackoverflow.com/users/14118/ahmed-atia'}",True,69714,877797.0,8,6,1639300368,1242653814,877774,CC BY-SA 2.5,https://stackoverflow.com/questions/877774/how-can-i-run-a-program-or-batch-file-on-the-client-side,How can I run a program or batch file on the client side?,,1277961477.0,,,,
76,"['javascript', 'dom', 'dom-events', 'updatepanel', 'asp.net-3.5']","{'account_id': 20935, 'reputation': 15180, 'user_id': 50468, 'user_type': 'registered', 'accept_rate': 70, 'profile_image': 'https://i.stack.imgur.com/IPk6Y.jpg?s=256&g=1', 'display_name': 'Olivier Payen', 'link': 'https://stackoverflow.com/users/50468/olivier-payen'}",True,3072,925667.0,2,2,1636902182,1243585962,924984,CC BY-SA 4.0,https://stackoverflow.com/questions/924984/please-wait-image-on-every-user-action-with-asp-net-3-5,&quot;Please wait&quot; image on every user action with ASP.NET 3.5,,1636902182.0,,,,
77,"['javascript', 'html', 'button', 'popup', 'confirm']","{'account_id': 34341, 'reputation': 51703, 'user_id': 97010, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://www.gravatar.com/avatar/99e98559deb2df5bde53a10b38ecc24a?s=256&d=identicon&r=PG', 'display_name': 'Muhammad Akhtar', 'link': 'https://stackoverflow.com/users/97010/muhammad-akhtar'}",True,416760,823799.0,9,119,1636541835,1241509660,823790,CC BY-SA 3.0,https://stackoverflow.com/questions/823790/javascript-confirm-popup-yes-no-button-instead-of-ok-and-cancel,"Javascript Confirm popup Yes, No button instead of OK and Cancel",,1339594759.0,,,,
78,"['javascript', 'if-statement']","{'account_id': 36380, 'reputation': 12522, 'user_id': 103753, 'user_type': 'registered', 'accept_rate': 97, 'profile_image': 'https://www.gravatar.com/avatar/de716468d94286320d1efdb0c0b78ab9?s=256&d=identicon&r=PG', 'display_name': 'Kevin Brown', 'link': 'https://stackoverflow.com/users/103753/kevin-brown'}",True,199115,885769.0,7,23,1635890900,1242782323,885756,CC BY-SA 3.0,https://stackoverflow.com/questions/885756/jquery-if-statement-syntax,"jQuery if statement, syntax",1400612911.0,1359992476.0,,,,
79,"['javascript', 'arrays']","{'account_id': 35865, 'reputation': 6320, 'user_id': 101909, 'user_type': 'registered', 'accept_rate': 45, 'profile_image': 'https://www.gravatar.com/avatar/89a3b62f4ab677c51118d6cfa64b7849?s=256&d=identicon&r=PG', 'display_name': 'RobKohr', 'link': 'https://stackoverflow.com/users/101909/robkohr'}",True,24364,10476620.0,6,11,1634819494,1242863229,890782,CC BY-SA 3.0,https://stackoverflow.com/questions/890782/javascript-function-inarray,javascript function inArray,,1348623091.0,,,,
80,"['javascript', 'dom-events', 'virtual-earth']","{'account_id': 4793, 'reputation': 2211, 'user_id': 7391, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/6fd33792cb3488313df6c910bfb810ab?s=256&d=identicon&r=PG', 'display_name': 'Jason', 'link': 'https://stackoverflow.com/users/7391/jason'}",True,508,910735.0,2,0,1634678180,1243344883,910710,CC BY-SA 4.0,https://stackoverflow.com/questions/910710/attaching-and-detaching-events-to-from-virtual-earth-maps,Attaching and Detaching events to/from Virtual Earth maps,,1634678180.0,,,,
