,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,last_edit_date,accepted_answer_id,closed_date,closed_reason,protected_date
48,"['javascript', 'node.js', 'visual-studio-code', 'vscode-debugger', 'demandware']","{'account_id': 17512011, 'reputation': 21, 'user_id': 14700896, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/09c105bcc8e2cf59f914ac108f167029?s=256&d=identicon&r=PG', 'display_name': 'Faizen', 'link': 'https://stackoverflow.com/users/14700896/faizen'}",True,146,2,1,1667656427,1622119447,67722390,CC BY-SA 4.0,https://stackoverflow.com/questions/67722390/not-able-to-go-to-the-function-definition-with-sfra-code-in-vs-code,Not able to go to the function definition with SFRA code in vs code,,,,,
49,"['javascript', 'html']","{'account_id': 16914030, 'reputation': 68, 'user_id': 12232470, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AAuE7mDgOhUyy0TTpNLOLj_gwfQGMMf0oADjQgXXqd_yaQ=k-s256', 'display_name': 'Vishal Gupta', 'link': 'https://stackoverflow.com/users/12232470/vishal-gupta'}",False,260,0,2,1667652009,1621691317,67650224,CC BY-SA 4.0,https://stackoverflow.com/questions/67650224/insert-adsense-ads-on-bottom-as-a-sticky-ads,Insert Adsense Ads on bottom as a sticky ads,,,,,
50,"['javascript', 'laravel', 'vue.js', 'webpack', 'web3js']","{'account_id': 4526596, 'reputation': 367, 'user_id': 3678206, 'user_type': 'registered', 'accept_rate': 20, 'profile_image': 'https://i.stack.imgur.com/qf7ec.png?s=256&g=1', 'display_name': 'Amin', 'link': 'https://stackoverflow.com/users/3678206/amin'}",True,8049,4,10,1667592633,1619886136,67348426,CC BY-SA 4.0,https://stackoverflow.com/questions/67348426/how-fix-breaking-change-webpack-5-used-to-include-polyfills-for-node-js-core,How fix &quot;BREAKING CHANGE: webpack &lt; 5 used to include polyfills for node.js core modules by default&quot; error?,1667592633.0,,,,
51,"['javascript', 'blazor']","{'account_id': 6700041, 'reputation': 67, 'user_id': 5166856, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/8540e531131fdf480723c9fdb86d30a5?s=256&d=identicon&r=PG&f=1', 'display_name': 'Paul Rosemberg', 'link': 'https://stackoverflow.com/users/5166856/paul-rosemberg'}",False,386,1,5,1667582351,1621017423,67539420,CC BY-SA 4.0,https://stackoverflow.com/questions/67539420/how-to-call-google-tag-manager-from-blazor-server,How to call Google Tag Manager from Blazor Server,,,,,
52,['javascript'],"{'account_id': 243913, 'reputation': 33231, 'user_id': 516389, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/e920b0c5b99e7710098f812bb839e100?s=256&d=identicon&r=PG', 'display_name': 'daniel', 'link': 'https://stackoverflow.com/users/516389/daniel'}",True,2119,2,2,1667573337,1621946558,67688159,CC BY-SA 4.0,https://stackoverflow.com/questions/67688159/failed-to-execute-fetch-on-window-request-with-get-head-method-cannot-have,Failed to execute &#39;fetch&#39; on &#39;Window&#39;: Request with GET/HEAD method cannot have body,,67688408.0,,,
53,"['javascript', 'reactjs', 'shallow-copy']","{'account_id': 16270137, 'reputation': 1479, 'user_id': 11749004, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f62bb8f1336b7417925747fcd790f5c0?s=256&d=identicon&r=PG&f=1', 'display_name': 'Kid', 'link': 'https://stackoverflow.com/users/11749004/kid'}",True,597,4,2,1667558528,1620069528,67374630,CC BY-SA 4.0,https://stackoverflow.com/questions/67374630/why-is-the-javascript-spread-notation-not-working-here,Why is the JavaScript spread notation not working here,1620074082.0,67376121.0,,,
54,['javascript'],"{'account_id': 8154999, 'reputation': 365, 'user_id': 6140873, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/afy6I.jpg?s=256&g=1', 'display_name': 'Wagner Fillio', 'link': 'https://stackoverflow.com/users/6140873/wagner-fillio'}",True,46,1,0,1667509699,1621356571,67590617,,https://stackoverflow.com/questions/67590617/array-filter-javascript,Array filter javascript,1621356808.0,67590924.0,1667511155.0,Duplicate,
55,"['javascript', 'reactjs']","{'account_id': 17965548, 'reputation': 21, 'user_id': 13055509, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Gg8jx2pvx-TKDu5NfaNdg7zRqhMncdrJ9YUxP73fQ=k-s256', 'display_name': 'Computer Tech ', 'link': 'https://stackoverflow.com/users/13055509/computer-tech'}",True,1088,6,1,1667501994,1620342378,67427012,CC BY-SA 4.0,https://stackoverflow.com/questions/67427012/typeerror-props-onsaveexpensedata-is-not-a-function,TypeError: props.onSaveExpenseData is not a function,1620344384.0,,,,
56,"['javascript', 'node.js', 'blockchain', 'web3js', 'ethers.js']","{'account_id': 19058761, 'reputation': 49, 'user_id': 13915311, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/UinPo.jpg?s=256&g=1', 'display_name': 'Muhammad Abdullah', 'link': 'https://stackoverflow.com/users/13915311/muhammad-abdullah'}",False,280,0,1,1667499371,1620029519,67365542,CC BY-SA 4.0,https://stackoverflow.com/questions/67365542/how-it-is-possible-to-connect-with-uniswap-smart-contract-with-uniswap-sdk-pakag,How it is possible to connect with uniswap smart contract with uniswap sdk pakage without giving private key,1620112821.0,,,,
57,"['javascript', 'html', 'jquery', 'css']","{'account_id': 18639178, 'reputation': 41, 'user_id': 13585358, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-1ZMxdT7-d7c/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuckkbTKD3ewUwsqPFBYB4iFMMJ5Qpg/photo.jpg?sz=256', 'display_name': 'KOMARA', 'link': 'https://stackoverflow.com/users/13585358/komara'}",True,113,1,1,1667462810,1620720879,67482877,CC BY-SA 4.0,https://stackoverflow.com/questions/67482877/how-to-apply-slimselect-javascript-on-elements-of-a-class,how to apply slimSelect javascript on elements of a class,1667462810.0,,,,
58,"['javascript', 'node.js', 'json', 'angular', 'angular11']","{'account_id': 7694058, 'reputation': 1567, 'user_id': 5829239, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/S3VPC.jpg?s=256&g=1', 'display_name': 'Apurv Chaudhary', 'link': 'https://stackoverflow.com/users/5829239/apurv-chaudhary'}",True,14213,4,8,1667457787,1622272502,67748747,CC BY-SA 4.0,https://stackoverflow.com/questions/67748747/allocation-failed-javascript-heap-out-of-memory-in-angular-11-while-ng-serve,Allocation failed - JavaScript heap out of memory in Angular 11 while ng serve,1623072889.0,,,,
59,"['javascript', 'html', 'iframe', 'ejs', 'embed']","{'account_id': 19921945, 'reputation': 73, 'user_id': 14597561, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5d1cc5ffe5b569871fdc61cac50ab16a?s=256&d=identicon&r=PG&f=1', 'display_name': 'Varun', 'link': 'https://stackoverflow.com/users/14597561/varun'}",False,238,1,-1,1667422093,1622055202,67711088,CC BY-SA 4.0,https://stackoverflow.com/questions/67711088/how-to-disable-prevent-redirects-in-an-iframe,How to disable/prevent redirects in an iFrame?,1622055731.0,,,,
60,"['javascript', 'image', 'hyperlink', 'download', 'httpforbiddenhandler']","{'account_id': 18994407, 'reputation': 726, 'user_id': 14022084, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/178efc3d56287d58146446c4e59f6417?s=256&d=identicon&r=PG', 'display_name': 'Zeyad Shaban', 'link': 'https://stackoverflow.com/users/14022084/zeyad-shaban'}",False,618,2,0,1667186615,1621075582,67545861,CC BY-SA 4.0,https://stackoverflow.com/questions/67545861/javascript-cant-download-images-programmatically-getting-403,JavaScript can&#39;t download images programmatically (getting 403),,,,,
61,"['javascript', 'ether']","{'account_id': 6537192, 'reputation': 2670, 'user_id': 5056266, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/6248bf32086a0fc44261551578799d98?s=256&d=identicon&r=PG', 'display_name': 'Stefdelec', 'link': 'https://stackoverflow.com/users/5056266/stefdelec'}",True,3788,1,1,1667135954,1619854050,67343884,CC BY-SA 4.0,https://stackoverflow.com/questions/67343884/why-is-bignumber-with-etherjs-returning-0,Why is BigNumber with etherjs returning 0,1619854440.0,,,,
62,"['javascript', 'reactjs', 'forms', 'react-hook-form']","{'account_id': 21194987, 'reputation': 47, 'user_id': 15586738, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-td8hbsEs3Qc/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmu3iEbC0GdTwclubmayDrjSG6ldA/s96-c/photo.jpg?sz=256', 'display_name': 'avocodoo', 'link': 'https://stackoverflow.com/users/15586738/avocodoo'}",True,5606,5,1,1667132922,1620076051,67375834,CC BY-SA 4.0,https://stackoverflow.com/questions/67375834/react-hook-form-why-does-number-input-type-ignore-maxlength,react-hook-form Why does number input type ignore maxLength?,,,,,
63,"['javascript', 'html', 'css', 'leaflet']","{'account_id': 19714797, 'reputation': 31, 'user_id': 14434453, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2b807b0a9c9c5ad27628ce5938524bfc?s=256&d=identicon&r=PG&f=1', 'display_name': 'Paulkkkkkkkk', 'link': 'https://stackoverflow.com/users/14434453/paulkkkkkkkk'}",True,470,2,0,1667100043,1620634037,67466905,CC BY-SA 4.0,https://stackoverflow.com/questions/67466905/how-to-attach-a-logo-to-a-leaflet-map,How to attach a logo to a leaflet map?,1639579523.0,67467065.0,,,
64,"['javascript', 'python', 'api', 'push-notification', 'sms']","{'account_id': 17170403, 'reputation': 212, 'user_id': 12427665, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-j-z6qqo6lIA/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rc_NwlthTSUoQGVLzL9JMlWgTMUdQ/photo.jpg?sz=256', 'display_name': 'Dion', 'link': 'https://stackoverflow.com/users/12427665/dion'}",False,357,1,0,1667002806,1619970969,67358384,CC BY-SA 4.0,https://stackoverflow.com/questions/67358384/best-way-to-notify-to-phone-from-python-js-script,Best way to notify to phone from Python / JS script?,,,,,
65,"['javascript', 'node.js', 'reactjs', 'express', 'typeerror']","{'account_id': 9587741, 'reputation': 145, 'user_id': 7119833, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://i.stack.imgur.com/Y28qD.png?s=256&g=1', 'display_name': 'DannyDSB', 'link': 'https://stackoverflow.com/users/7119833/dannydsb'}",False,749,1,0,1666983748,1620558277,67456983,CC BY-SA 4.0,https://stackoverflow.com/questions/67456983/solution-for-typeerror-cannot-read-property-prototype-of-undefined-in-react-a,Solution for TypeError: Cannot read property &#39;prototype&#39; of undefined in React App,1620751119.0,,,,
66,"['javascript', 'node-gyp', 'gyp']","{'account_id': 21782743, 'reputation': 3, 'user_id': 16084237, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJx9SJptl4qWlFxUTQIJKMneJRB-amzWQk4flnc=k-s256', 'display_name': 'Moshe Kalman', 'link': 'https://stackoverflow.com/users/16084237/moshe-kalman'}",True,4468,1,0,1666955332,1622457199,67772122,CC BY-SA 4.0,https://stackoverflow.com/questions/67772122/npm-i-error-gyp-failed-with-exit-code-1,npm i Error: `gyp` failed with exit code: 1,,67772164.0,,,
67,"['javascript', 'reactjs', 'redux', 'redux-toolkit', 'rtk']","{'account_id': 21188210, 'reputation': 11, 'user_id': 15984852, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-Nj9JigPzOLM/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuckwLauK6_oM7UeNESVApPacRHiBuw/s96-c/photo.jpg?sz=256', 'display_name': 'Эмин Погосбеков', 'link': 'https://stackoverflow.com/users/15984852/%d0%ad%d0%bc%d0%b8%d0%bd-%d0%9f%d0%be%d0%b3%d0%be%d1%81%d0%b1%d0%b5%d0%ba%d0%be%d0%b2'}",False,401,1,1,1666948877,1621587898,67633835,CC BY-SA 4.0,https://stackoverflow.com/questions/67633835/how-to-use-preloadedstate-in-redux-toolkit,How to use preloadedState in Redux Toolkit,,,,,
68,"['javascript', 'security']","{'account_id': 925528, 'reputation': 22101, 'user_id': 956397, 'user_type': 'registered', 'accept_rate': 95, 'profile_image': 'https://i.stack.imgur.com/D0BCG.jpg?s=256&g=1', 'display_name': 'PiTheNumber', 'link': 'https://stackoverflow.com/users/956397/pithenumber'}",False,50,0,1,1666905820,1620929215,67524091,CC BY-SA 4.0,https://stackoverflow.com/questions/67524091/sign-webpage-and-javascript-to-protect-against-server-manipulation,Sign webpage and JavaScript to protect against server manipulation,1666905820.0,,,,
69,"['javascript', 'node.js', 'discord', 'discord.js']","{'account_id': 20096472, 'reputation': 9, 'user_id': 14735907, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2d8aae7b3edd7e84a7be2884dc59b092?s=256&d=identicon&r=PG&f=1', 'display_name': 'James Messer', 'link': 'https://stackoverflow.com/users/14735907/james-messer'}",False,960,2,-1,1666885135,1620927777,67523785,CC BY-SA 4.0,https://stackoverflow.com/questions/67523785/bitfield-invalid-discord-js-v12,BITFIELD_INVALID Discord.js V12,1620928540.0,,,,
70,"['javascript', 'vue.js', 'nuxt.js', 'vuetify.js']","{'account_id': 11381877, 'reputation': 362, 'user_id': 8344575, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-2-F8k8cGYAM/AAAAAAAAAAI/AAAAAAAAA7Q/J61FAUx3_Eo/photo.jpg?sz=256', 'display_name': 'Hasan Parasteh', 'link': 'https://stackoverflow.com/users/8344575/hasan-parasteh'}",True,906,2,3,1666827404,1621356138,67590515,CC BY-SA 4.0,https://stackoverflow.com/questions/67590515/use-vuetify-mdi-icons-locally-in-nuxt-js-and-block-cdn-jsdelivr-net-cdn,Use vuetify `mdi` icons locally in nuxt.js and block `cdn.jsdelivr.net` cdn,1666827404.0,67920576.0,,,
71,"['javascript', 'reactjs']","{'account_id': 2927680, 'reputation': 4149, 'user_id': 2508672, 'user_type': 'registered', 'accept_rate': 32, 'profile_image': 'https://i.stack.imgur.com/KAqoJ.png?s=256&g=1', 'display_name': 'Md. Parvez Alam', 'link': 'https://stackoverflow.com/users/2508672/md-parvez-alam'}",True,4285,3,1,1666817616,1622209271,67739974,CC BY-SA 4.0,https://stackoverflow.com/questions/67739974/import-css-from-public-folder-to-any-react-component,import css from public folder to any react component,1622212471.0,,,,
72,"['javascript', 'html', 'spring-boot']","{'account_id': 21474508, 'reputation': 15, 'user_id': 15823010, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f61d169763567ea6328af731cfc26add?s=256&d=identicon&r=PG&f=1', 'display_name': 'Shreyas', 'link': 'https://stackoverflow.com/users/15823010/shreyas'}",False,35,1,0,1666780798,1622302711,67753186,CC BY-SA 4.0,https://stackoverflow.com/questions/67753186/dynamically-create-html-textbox-from-spring-controller,Dynamically create HTML textbox from spring controller,,,,,
73,"['javascript', 'google-chrome-extension']","{'account_id': 440972, 'reputation': 4084, 'user_id': 830841, 'user_type': 'registered', 'accept_rate': 12, 'profile_image': 'https://i.stack.imgur.com/TzZIB.jpg?s=256&g=1', 'display_name': 'James Shapiro', 'link': 'https://stackoverflow.com/users/830841/james-shapiro'}",False,142,1,1,1666724560,1622418065,67766585,CC BY-SA 4.0,https://stackoverflow.com/questions/67766585/iterating-over-an-htmlcollection-in-a-chrome-extension,Iterating over an HTMLCollection in a Chrome extension,,,,,
74,"['javascript', 'httprequest']","{'account_id': 21575696, 'reputation': 1, 'user_id': 15907874, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJyODjs_h5UUcIK_0by23ezK8sxJhGWotw9EYNoc=k-s256', 'display_name': 'Hari nadh babu Eluru', 'link': 'https://stackoverflow.com/users/15907874/hari-nadh-babu-eluru'}",False,1479,0,0,1666691203,1621318450,67580838,CC BY-SA 4.0,https://stackoverflow.com/questions/67580838/speed-typing-test,Speed typing test,,,,,
75,"['javascript', 'encryption', 'avatar', 'man-in-the-middle', 'avatar-generation']","{'account_id': 3097641, 'reputation': 1895, 'user_id': 2622523, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/b0ee9891600ed23def9d48ee9e33a32a?s=256&d=identicon&r=PG', 'display_name': 'MihanEntalpo', 'link': 'https://stackoverflow.com/users/2622523/mihanentalpo'}",True,717,1,2,1666617601,1620188839,67395189,CC BY-SA 4.0,https://stackoverflow.com/questions/67395189/generate-human-distinguishable-picture-based-on-string-or-uuid,Generate human-distinguishable picture based on string (or uuid),,,,,
76,"['javascript', 'node.js', 'security', 'npm']","{'account_id': 4008101, 'reputation': 2132, 'user_id': 3370568, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://i.stack.imgur.com/1xLag.jpg?s=256&g=1', 'display_name': 'Wajahath', 'link': 'https://stackoverflow.com/users/3370568/wajahath'}",False,193,1,3,1666602519,1622009617,67699412,CC BY-SA 4.0,https://stackoverflow.com/questions/67699412/how-to-check-if-any-npm-packages-are-stealing-environment-variables-from-my-syst,How to check if any npm packages are stealing environment variables from my system?,,,,,
77,"['javascript', 'arrays', 'reactjs', 'react-spring']","{'account_id': 21677490, 'reputation': 33, 'user_id': 15994211, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/1798598550301473/picture?type=large', 'display_name': 'James_dawn', 'link': 'https://stackoverflow.com/users/15994211/james-dawn'}",True,435,2,3,1666534856,1621616251,67641026,CC BY-SA 4.0,https://stackoverflow.com/questions/67641026/usetransition-on-array-return-undefined-array-propeties-react-spring,useTransition on Array return undefined Array propeties (React Spring),,69492616.0,,,
78,"['javascript', 'html', 'reactjs']","{'account_id': 5522857, 'reputation': 977, 'user_id': 4385285, 'user_type': 'registered', 'accept_rate': 53, 'profile_image': 'https://www.gravatar.com/avatar/741d6733a25633702311032d7aad7831?s=256&d=identicon&r=PG&f=1', 'display_name': 'Sona Shetty', 'link': 'https://stackoverflow.com/users/4385285/sona-shetty'}",False,84,2,1,1666526785,1621747010,67656377,CC BY-SA 4.0,https://stackoverflow.com/questions/67656377/alternative-for-html-geolocation-api,Alternative for HTML Geolocation API,1663938578.0,,,,
