,tags,owner,is_answered,view_count,protected_date,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,closed_date,last_edit_date,closed_reason,accepted_answer_id,community_owned_date,migrated_from,locked_date
49,"['javascript', 'html', 'file', 'file-upload', 'dom-events']","{'account_id': 64015, 'reputation': 10636, 'user_id': 189197, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/06b36b4b161b70e0718b0d238e766bc3?s=256&d=identicon&r=PG', 'display_name': 'Yasir Laghari', 'link': 'https://stackoverflow.com/users/189197/yasir-laghari'}",True,37426,,9,16,1656341929,1264437258,2133807,CC BY-SA 4.0,https://stackoverflow.com/questions/2133807/alternate-to-onchange-event-in-input-type-file,Alternate to onchange event in &lt;input type=&#39;file&#39; /&gt;,,1614012105.0,,2133837.0,,,
50,"['javascript', 'html', 'plugins', 'firefox-addon']","{'account_id': 138238, 'reputation': 2481, 'user_id': 343034, 'user_type': 'registered', 'accept_rate': 74, 'profile_image': 'https://www.gravatar.com/avatar/bb2149214a0b3c12c85e6144a5019180?s=256&d=identicon&r=PG', 'display_name': 'N S', 'link': 'https://stackoverflow.com/users/343034/n-s'}",True,7556,,6,5,1656320364,1264903272,2170257,,https://stackoverflow.com/questions/2170257/firefox-plugin-that-can-modify-incoming-data-before-the-page-processes-it,Firefox plugin that can modify incoming data before the page processes it?,1656320627.0,1265088506.0,Not suitable for this site,2186383.0,,,
51,"['javascript', 'file', 'dialog']","{'account_id': 55580, 'reputation': 20262, 'user_id': 166476, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://i.stack.imgur.com/mO2nz.jpg?s=256&g=1', 'display_name': 'ArK', 'link': 'https://stackoverflow.com/users/166476/ark'}",True,436245,,13,137,1655498252,1263290334,2048026,CC BY-SA 3.0,https://stackoverflow.com/questions/2048026/open-file-dialog-box-in-javascript,Open file dialog box in JavaScript,,1509706340.0,,2048060.0,,,
52,"['javascript', 'html', 'css']","{'account_id': 71923, 'reputation': 24290, 'user_id': 207847, 'user_type': 'registered', 'accept_rate': 98, 'profile_image': 'https://www.gravatar.com/avatar/88ed7484b7793fcacafbbdfebd462cd9?s=256&d=identicon&r=PG', 'display_name': 'Amra', 'link': 'https://stackoverflow.com/users/207847/amra'}",True,921304,,11,703,1655497524,1264693384,2155737,,https://stackoverflow.com/questions/2155737/remove-css-class-from-element-with-javascript-no-jquery,Remove CSS class from element with JavaScript (no jQuery),1407862730.0,1349341187.0,Duplicate,2156090.0,,,
53,"['javascript', 'jquery', 'arrays', 'dom', 'element']","{'account_id': 30730, 'reputation': 3970, 'user_id': 83910, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/cc548e208a6cc4fc71e5a71ee688d9da?s=256&d=identicon&r=PG', 'display_name': 'Popara', 'link': 'https://stackoverflow.com/users/83910/popara'}",True,309071,,9,362,1655439423,1262708380,2007357,CC BY-SA 4.0,https://stackoverflow.com/questions/2007357/how-to-set-dom-element-as-first-child,How to set DOM element as first child?,,1655439423.0,,2007473.0,,,
54,"['javascript', 'math', 'random']","{'account_id': 52890, 'reputation': 3387, 'user_id': 158095, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/0f264ec52a9590c66c02f80048c8f966?s=256&d=identicon&r=PG', 'display_name': 'Adrian Adkison', 'link': 'https://stackoverflow.com/users/158095/adrian-adkison'}",True,7455,,10,24,1655056935,1264551652,2143723,CC BY-SA 2.5,https://stackoverflow.com/questions/2143723/write-a-truly-inclusive-random-method-for-javascript,Write a truly inclusive random method for javascript,,1264552395.0,,2143750.0,,,
55,"['javascript', 'html', 'dom', 'selection']","{'account_id': 10202, 'reputation': 27688, 'user_id': 19165, 'user_type': 'registered', 'accept_rate': 70, 'profile_image': 'https://www.gravatar.com/avatar/87eb90e1395b5ebd36fd5599fcca4847?s=256&d=identicon&r=PG', 'display_name': 'Bob Fanger', 'link': 'https://stackoverflow.com/users/19165/bob-fanger'}",True,73128,,4,35,1654874132,1264512549,2139616,CC BY-SA 3.0,https://stackoverflow.com/questions/2139616/window-getselection-gives-me-the-selected-text-but-i-want-the-html,"window.getSelection() gives me the selected text, but I want the HTML",,1476711711.0,,,,,
56,"['javascript', 'ajax', 'dom-events']","{'account_id': 91153, 'reputation': 17070, 'user_id': 250470, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://www.gravatar.com/avatar/2e844d88873b759f691242276c7b58d7?s=256&d=identicon&r=PG', 'display_name': 'RSK', 'link': 'https://stackoverflow.com/users/250470/rsk'}",True,100,,1,1,1653305400,1263884804,2091714,CC BY-SA 4.0,https://stackoverflow.com/questions/2091714/save-data-from-editable-division,Save data from editable division,,1653305400.0,,2092550.0,,,
57,"['javascript', 'jquery', 'ajax', 'jquery-events']","{'account_id': 58461, 'reputation': 1505, 'user_id': 175029, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/7dcb52b4a2667e35f66b3df0fc434195?s=256&d=identicon&r=PG', 'display_name': 'laramichaels', 'link': 'https://stackoverflow.com/users/175029/laramichaels'}",False,1660,,2,1,1653257937,1262806064,2015581,CC BY-SA 4.0,https://stackoverflow.com/questions/2015581/calling-the-default-event-handler-from-my-custom-click-handler,Calling the default event handler from my custom click handler?,,1653257937.0,,,,,
58,"['javascript', 'cross-browser', 'opera']","{'account_id': 49819, 'reputation': 5994, 'user_id': 148478, 'user_type': 'registered', 'accept_rate': 62, 'profile_image': 'https://www.gravatar.com/avatar/89435bca60d57bedf629dcc783f25e6b?s=256&d=identicon&r=PG', 'display_name': 'Avinash', 'link': 'https://stackoverflow.com/users/148478/avinash'}",True,24772,,6,24,1653218865,1262594971,1998293,CC BY-SA 4.0,https://stackoverflow.com/questions/1998293/how-to-determine-the-opera-browser-using-javascript,How to determine the Opera browser using JavaScript,,1653218865.0,,1998306.0,,,
59,"['javascript', 'fancybox']","{'account_id': 93898, 'reputation': 310, 'user_id': 256695, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://www.gravatar.com/avatar/5004ade62f80e63f23850adcf9578285?s=256&d=identicon&r=PG', 'display_name': 'Ax.', 'link': 'https://stackoverflow.com/users/256695/ax'}",True,31016,,8,9,1653028929,1264364700,2128652,CC BY-SA 2.5,https://stackoverflow.com/questions/2128652/how-to-determine-when-fancybox-is-open,How to determine when fancybox is open?,,,,2129396.0,,,
60,"['javascript', 'performance', 'function', 'dynamic']","{'account_id': 2211, 'reputation': 37300, 'user_id': 3041, 'user_type': 'registered', 'accept_rate': 85, 'profile_image': 'https://www.gravatar.com/avatar/cbfce1df8a098753f8b90ccac072a18e?s=256&d=identicon&r=PG', 'display_name': 'John Duff', 'link': 'https://stackoverflow.com/users/3041/john-duff'}",True,789751,1395963995.0,23,3380,1652768162,1262289385,1986896,CC BY-SA 4.0,https://stackoverflow.com/questions/1986896/what-is-the-difference-between-call-and-apply,What is the difference between call and apply?,,1635598576.0,,1986909.0,,,
61,"['javascript', 'jquery', 'pagination']","{'account_id': 63722, 'reputation': 105, 'user_id': 188482, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/290fdc12e364332b67a970a8168c9b37?s=256&d=identicon&r=PG', 'display_name': 'the3seashells', 'link': 'https://stackoverflow.com/users/188482/the3seashells'}",True,10489,,5,4,1650729212,1262978740,2030125,CC BY-SA 2.5,https://stackoverflow.com/questions/2030125/jquery-pagination-by-div-height-not-item,jQuery Pagination by div height (not item),,,,2030580.0,,,
62,"['javascript', 'html', 'forms', 'dom-events']","{'account_id': 52436, 'reputation': 11914, 'user_id': 156678, 'user_type': 'registered', 'accept_rate': 91, 'profile_image': 'https://www.gravatar.com/avatar/142165ccf1c7e142f1911d552440d346?s=256&d=identicon&r=PG', 'display_name': 'Daniel Bingham', 'link': 'https://stackoverflow.com/users/156678/daniel-bingham'}",True,5009,,1,5,1650362393,1263146180,2037910,,https://stackoverflow.com/questions/2037910/possible-to-prevent-enter-from-submitting-a-form-in-javascript-from-certain-inpu,Possible to Prevent Enter From Submitting a Form in JavaScript From Certain Input Fields Only,1466060809.0,1650362393.0,Duplicate,2037935.0,,,
63,"['javascript', 'onclick', 'dom-events']","{'account_id': 17105, 'reputation': 68004, 'user_id': 37947, 'user_type': 'registered', 'accept_rate': 98, 'profile_image': 'https://www.gravatar.com/avatar/6285ff8f79ce11a5c9161011137258bc?s=256&d=identicon&r=PG', 'display_name': 'DisgruntledGoat', 'link': 'https://stackoverflow.com/users/37947/disgruntledgoat'}",True,105,,2,0,1650102562,1263832605,2087571,CC BY-SA 4.0,https://stackoverflow.com/questions/2087571/reliably-adding-to-a-javascript-event,Reliably adding to a JavaScript event,,1650102562.0,,2087606.0,,,
64,"['javascript', 'string']","{'account_id': 24717, 'reputation': 252862, 'user_id': 63051, 'user_type': 'registered', 'accept_rate': 95, 'profile_image': 'https://www.gravatar.com/avatar/b4b87a82355f286bb410cc1854389226?s=256&d=identicon&r=PG', 'display_name': 'flybywire', 'link': 'https://stackoverflow.com/users/63051/flybywire'}",True,1144622,1493164430.0,23,1377,1649749526,1264522065,2140627,CC BY-SA 4.0,https://stackoverflow.com/questions/2140627/how-to-do-case-insensitive-string-comparison,How to do case insensitive string comparison?,,1563293285.0,,2140644.0,,,
65,"['javascript', 'zip', 'unzip']","{'account_id': 26569, 'reputation': 1425, 'user_id': 69260, 'user_type': 'registered', 'accept_rate': 20, 'profile_image': 'https://www.gravatar.com/avatar/b905288f935bb9a96aab4c37cbc826df?s=256&d=identicon&r=PG', 'display_name': 'user69260', 'link': 'https://stackoverflow.com/users/69260/user69260'}",True,150408,1306608583.0,6,87,1649731757,1263923680,2095697,CC BY-SA 3.0,https://stackoverflow.com/questions/2095697/unzipping-files,Unzipping files,,1392436943.0,,2097303.0,,,
66,"['javascript', 'html', 'dom-events', 'cross-browser']","{'account_id': 130688, 'reputation': 2213, 'user_id': 1567109, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/674a19cc2cd50025003f4d198bbfa6fb?s=256&d=identicon&r=PG', 'display_name': 'Jeremy Gwa', 'link': 'https://stackoverflow.com/users/1567109/jeremy-gwa'}",True,29256,,3,23,1648139009,1264461707,2136461,CC BY-SA 4.0,https://stackoverflow.com/questions/2136461/use-javascript-to-intercept-all-document-link-clicks,Use JavaScript to intercept all document link clicks,,1648139009.0,,2136493.0,,,
67,"['javascript', 'grails', 'groovy', 'gsp']","{'account_id': 70850, 'reputation': 6093, 'user_id': 205083, 'user_type': 'registered', 'accept_rate': 85, 'profile_image': 'https://www.gravatar.com/avatar/b9658a734adea071829d31278bb242d8?s=256&d=identicon&r=PG', 'display_name': 'Khelben', 'link': 'https://stackoverflow.com/users/205083/khelben'}",True,8387,,2,5,1646828741,1263461618,2063220,CC BY-SA 3.0,https://stackoverflow.com/questions/2063220/correctly-pass-a-groovy-list-to-javascript-code-in-gsp,Correctly pass a Groovy list to Javascript code in GSP,,1346421480.0,,2064341.0,,,
68,"['javascript', 'eval']","{'account_id': 276, 'reputation': 15946, 'user_id': 342, 'user_type': 'registered', 'accept_rate': 72, 'profile_image': 'https://www.gravatar.com/avatar/becdc810f976b0b4fb2ecd4a4c9f8bd6?s=256&d=identicon&r=PG', 'display_name': 'graham.reeds', 'link': 'https://stackoverflow.com/users/342/graham-reeds'}",True,27845,,11,20,1646418475,1262976616,2029888,CC BY-SA 3.0,https://stackoverflow.com/questions/2029888/what-are-the-alternatives-to-eval-in-javascript,What are the Alternatives to eval in JavaScript?,,1495542397.0,,2029895.0,,,
69,"['javascript', 'html', 'css']","{'account_id': 28852, 'reputation': 29315, 'user_id': 77413, 'user_type': 'registered', 'accept_rate': 77, 'profile_image': 'https://www.gravatar.com/avatar/d13dfcad52bb3262ee9271577e0e104f?s=256&d=identicon&r=PG', 'display_name': 'user77413', 'link': 'https://stackoverflow.com/users/77413/user77413'}",True,16642,,6,8,1645752568,1264014524,2104149,CC BY-SA 3.0,https://stackoverflow.com/questions/2104149/how-can-i-determine-the-background-image-url-of-a-div-via-javascript,How can I determine the background image URL of a div via JavaScript?,,1458185796.0,,2104580.0,,,
70,"['javascript', 'firefox', 'firefox-addon']","{'account_id': 41067, 'reputation': 125079, 'user_id': 119280, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://www.gravatar.com/avatar/a7efd5c795e9797c30fce4126daaa9c0?s=256&d=identicon&r=PG&f=1', 'display_name': 'DVK', 'link': 'https://stackoverflow.com/users/119280/dvk'}",True,3627,,4,7,1645137013,1263356262,2054364,CC BY-SA 2.5,https://stackoverflow.com/questions/2054364/firefox-how-do-i-list-installed-extensions-and-identify-them-in-a-list,Firefox - how do I list installed extensions and identify them in a list?,,,,2067040.0,,,
71,"['javascript', 'arrays', 'call', 'slice']","{'account_id': 27045, 'reputation': 4460, 'user_id': 1360985, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://www.gravatar.com/avatar/8696ebc95e88a0a9ddf82ca62aa3e964?s=256&d=identicon&r=PG', 'display_name': 'Yansky', 'link': 'https://stackoverflow.com/users/1360985/yansky'}",True,91208,,9,241,1644911248,1264301335,2125714,CC BY-SA 2.5,https://stackoverflow.com/questions/2125714/explanation-of-slice-call-in-javascript,Explanation of [].slice.call in javascript?,,,,2125746.0,,,
72,"['javascript', 'jquery', 'jquery-selectors']","{'account_id': 24418, 'reputation': 169903, 'user_id': 62076, 'user_type': 'registered', 'accept_rate': 84, 'profile_image': 'https://www.gravatar.com/avatar/62c90b6f399e6b95554b2da31ca8619a?s=256&d=identicon&r=PG', 'display_name': 'Alex Wayne', 'link': 'https://stackoverflow.com/users/62076/alex-wayne'}",True,38617,,10,50,1644740901,1263511112,2068272,CC BY-SA 3.0,https://stackoverflow.com/questions/2068272/getting-a-jquery-selector-for-an-element,Getting a jQuery selector for an element,,1426232719.0,,2068381.0,,,
73,"['javascript', 'jquery', 'scroll']","{'account_id': 584492, 'reputation': 1341, 'user_id': 260064, 'user_type': 'unregistered', 'profile_image': 'https://www.gravatar.com/avatar/362298ca50a3691b55b9ca91605a94a2?s=256&d=identicon&r=PG', 'display_name': 'Woody', 'link': 'https://stackoverflow.com/users/260064/woody'}",True,122022,,13,134,1644494982,1264596396,2146874,CC BY-SA 2.5,https://stackoverflow.com/questions/2146874/detect-if-a-page-has-a-vertical-scrollbar,Detect if a page has a vertical scrollbar?,,,,,,,
74,"['javascript', 'debugging']","{'account_id': 79352, 'reputation': 9085, 'user_id': 225085, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/f83e28d8a982573c4fe7b1705264b757?s=256&d=identicon&r=PG', 'display_name': 'rosscj2533', 'link': 'https://stackoverflow.com/users/225085/rosscj2533'}",True,19555,,7,34,1644002520,1263416844,2060272,CC BY-SA 2.5,https://stackoverflow.com/questions/2060272/while-debugging-javascript-is-there-a-way-to-alert-current-call-stack,"While debugging javascript, is there a way to alert current call stack?",,,,2060330.0,,,
75,"['javascript', 'event-handling', 'dom-events', 'fragment-identifier', 'hashchange']","{'account_id': 32898, 'reputation': 7857, 'user_id': 91610, 'user_type': 'registered', 'accept_rate': 77, 'profile_image': 'https://www.gravatar.com/avatar/91913f6ab8085bab0f2aa43995ba8ca2?s=256&d=identicon&r=PG', 'display_name': 'Bogdan Gusiev', 'link': 'https://stackoverflow.com/users/91610/bogdan-gusiev'}",True,63615,,7,95,1643907859,1264768755,2161906,CC BY-SA 4.0,https://stackoverflow.com/questions/2161906/handle-url-fragment-identifier-anchor-change-event-in-javascript,Handle URL fragment identifier (anchor) change event in Javascript,,1643907859.0,,2162174.0,,,
76,"['javascript', 'jquery', 'jquery-events']","{'account_id': 67832, 'reputation': 1612, 'user_id': 198256, 'user_type': 'registered', 'accept_rate': 87, 'profile_image': 'https://www.gravatar.com/avatar/bc2a6fc77c8d745acd03d4ceac87204a?s=256&d=identicon&r=PG', 'display_name': 'Newbie', 'link': 'https://stackoverflow.com/users/198256/newbie'}",True,87582,,13,30,1643607421,1263292328,2048213,CC BY-SA 4.0,https://stackoverflow.com/questions/2048213/open-select-using-javascript-jquery,Open Select using Javascript/jQuery?,,1598370917.0,,2063086.0,,,
77,"['javascript', 'php', 'jquery', 'curl']","{'account_id': 88008, 'reputation': 156, 'user_id': 243718, 'user_type': 'registered', 'accept_rate': 62, 'profile_image': 'https://www.gravatar.com/avatar/4787ce660c84122b3eaab29f767cf4dd?s=256&d=identicon&r=PG', 'display_name': 'pcraft', 'link': 'https://stackoverflow.com/users/243718/pcraft'}",True,1214,,2,0,1643196090,1262677166,2004615,CC BY-SA 4.0,https://stackoverflow.com/questions/2004615/jquery-on-curl-fetched-data,Jquery on curl fetched data,,1643195583.0,,2010317.0,,,
78,"['javascript', 'html', 'css', 'naming-conventions']","{'account_id': 92080, 'reputation': 2047, 'user_id': 252529, 'user_type': 'registered', 'accept_rate': 97, 'profile_image': 'https://www.gravatar.com/avatar/7a4591b294cf011d469a992d3bd53149?s=256&d=identicon&r=PG', 'display_name': 'Choy', 'link': 'https://stackoverflow.com/users/252529/choy'}",True,23401,,8,16,1643106356,1264186089,2119629,CC BY-SA 4.0,https://stackoverflow.com/questions/2119629/javascript-and-css-using-dashes,"Javascript and CSS, using dashes",,1643106356.0,,2119635.0,,,
