,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,last_edit_date,bounty_amount,bounty_closes_date,accepted_answer_id,closed_date,closed_reason,protected_date,locked_date
47,"['javascript', 'html', 'iframe', 'grafana']","{'account_id': 24579484, 'reputation': 7, 'user_id': 18484846, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f0226ddf39acd3a71f29de8794ef55d9?s=256&d=identicon&r=PG', 'display_name': 'LowlyCoder', 'link': 'https://stackoverflow.com/users/18484846/lowlycoder'}",True,803,2,1,1668423574,1647447219,71500563,CC BY-SA 4.0,https://stackoverflow.com/questions/71500563/grafana-iframe-panel-autorefresh,Grafana IFRAME panel autorefresh,,,,74015341.0,,,,
48,"['javascript', 'css', 'reactjs', 'css-animations', 'react-animations']","{'account_id': 23263404, 'reputation': 388, 'user_id': 17349359, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/KZwds.jpg?s=256&g=1', 'display_name': 'Abhishek Kokate', 'link': 'https://stackoverflow.com/users/17349359/abhishek-kokate'}",False,239,2,0,1668404283,1646132413,71307432,CC BY-SA 4.0,https://stackoverflow.com/questions/71307432/change-scroll-from-vertical-to-horizontal-automatically-when-section-comes-in-vi,change scroll from vertical to horizontal automatically when section comes in view,,,,,,,,
49,"['javascript', 'reactjs', 'sanity']","{'account_id': 22202826, 'reputation': 1, 'user_id': 16443212, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/7f760f229ea539b2e188e63ade23ae07?s=256&d=identicon&r=PG&f=1', 'display_name': 'Jlooker97', 'link': 'https://stackoverflow.com/users/16443212/jlooker97'}",True,568,3,0,1668359150,1646273488,71331351,CC BY-SA 4.0,https://stackoverflow.com/questions/71331351/why-does-adding-sanity-to-my-react-frontend-blank-the-whole-localhost3000-out,why does adding sanity to my react frontend blank the whole localhost:3000 out?,1646274033.0,,,,,,,
50,"['javascript', 'node.js', 'arrays', 'json']","{'account_id': 473387, 'reputation': 339, 'user_id': 882459, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://www.gravatar.com/avatar/d50bc28f2dcd15278f2942deb36bddd9?s=256&d=identicon&r=PG', 'display_name': 'Nilesh Mistry', 'link': 'https://stackoverflow.com/users/882459/nilesh-mistry'}",True,109,4,2,1668350064,1648549421,71660368,CC BY-SA 4.0,https://stackoverflow.com/questions/71660368/nodejs-json-array-object-merging-not-working,NodeJs: JSON Array/Object merging not working,1648551340.0,,,,,,,
51,"['javascript', 'android', 'angular', 'cordova', 'statusbar']","{'account_id': 19073266, 'reputation': 9, 'user_id': 13926982, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/023341eda1bb8e80e296860ff6c9ca03?s=256&d=identicon&r=PG&f=1', 'display_name': 'Dexter', 'link': 'https://stackoverflow.com/users/13926982/dexter'}",False,213,1,-1,1668329470,1648213896,71617525,CC BY-SA 4.0,https://stackoverflow.com/questions/71617525/how-to-change-status-bar-color-of-angular-appcordova-android,How to change status bar color of Angular app(Cordova - android),,,,,,,,
52,"['javascript', 'emoji']","{'account_id': 22597333, 'reputation': 13, 'user_id': 18466304, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/oGcwJ.png?s=256&g=1', 'display_name': 'thereal_pika', 'link': 'https://stackoverflow.com/users/18466304/thereal-pika'}",True,263,1,1,1668325267,1647289821,71473888,CC BY-SA 4.0,https://stackoverflow.com/questions/71473888/is-there-a-way-i-can-get-the-name-of-an-emoji-from-its-character-as-a-string,Is there a way I can get the name of an emoji from its character as a string?,1647290190.0,,,74419257.0,,,,
53,"['javascript', 'node.js', 'express', 'form-data']","{'account_id': 13638924, 'reputation': 65, 'user_id': 9839313, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-Ch9vp_JDSDk/AAAAAAAAAAI/AAAAAAAAAaw/EzgaR2lhdlI/photo.jpg?sz=256', 'display_name': 'Jay Bhajiyawala', 'link': 'https://stackoverflow.com/users/9839313/jay-bhajiyawala'}",True,2715,2,0,1668316721,1648214164,71617579,CC BY-SA 4.0,https://stackoverflow.com/questions/71617579/node-js-req-body-undefined-in-form-data-content-type,Node.js req.body undefined in form-data content-type,1648216335.0,,,71618021.0,,,,
54,"['javascript', 'ruby-on-rails', 'stimulusjs']","{'account_id': 1344336, 'reputation': 2295, 'user_id': 1285360, 'user_type': 'registered', 'accept_rate': 79, 'profile_image': 'https://www.gravatar.com/avatar/01cbe736cc1075d4baf8071eaf9afc89?s=256&d=identicon&r=PG', 'display_name': 'DaveR', 'link': 'https://stackoverflow.com/users/1285360/daver'}",False,859,2,0,1668276238,1646905974,71422105,CC BY-SA 4.0,https://stackoverflow.com/questions/71422105/rails-ajax-rails-is-not-defined-rails-7,Rails.ajax - Rails is not defined - Rails 7,1646911717.0,,,,,,,
55,"['javascript', 'date', 'datetime', 'calendar', 'jalali-calendar']","{'account_id': 16080746, 'reputation': 4222, 'user_id': 11606728, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/OMwI8.png?s=256&g=1', 'display_name': 'Mohsen Alyafei', 'link': 'https://stackoverflow.com/users/11606728/mohsen-alyafei'}",True,800,2,6,1668263429,1646904862,71421825,CC BY-SA 4.0,https://stackoverflow.com/questions/71421825/how-to-convert-persian-jalali-dates-to-other-18-calendar-dates-in-javascript-w,How to Convert Persian (Jalali) Dates to other 18 Calendar Dates in Javascript without External Libraries or Complex Astronomical Equations,,,,,,,,
56,"['javascript', 'angular', 'browser', 'gesture', 'custom-protocol']","{'account_id': 9934625, 'reputation': 41, 'user_id': 11078283, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/6f72eb72b7bd112889850812199e93e4?s=256&d=identicon&r=PG&f=1', 'display_name': 'Fatma', 'link': 'https://stackoverflow.com/users/11078283/fatma'}",False,2554,0,4,1668227277,1648022638,71583658,CC BY-SA 4.0,https://stackoverflow.com/questions/71583658/not-allowed-to-launch-cutom-protocol-because-a-user-gesture-is-required,Not allowed to launch cutom protocol because a user gesture is required,1648041169.0,,,,,,,
57,"['javascript', 'react-native', 'sqlite', 'redux', 'expo']","{'account_id': 17259625, 'reputation': 1, 'user_id': 12497893, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-LUyzLRp8G9E/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rdozUwJc1Qp_xyMRFCrdTiUdgTF7w/photo.jpg?sz=256', 'display_name': 'Zechey', 'link': 'https://stackoverflow.com/users/12497893/zechey'}",False,129,1,0,1668204702,1647087721,71449664,CC BY-SA 4.0,https://stackoverflow.com/questions/71449664/sqlite-not-working-with-redux-in-react-native,SQLite not working with Redux in React Native,1667843769.0,,,,,,,
58,"['javascript', 'node.js', 'reactjs']","{'account_id': 15672354, 'reputation': 47, 'user_id': 11308476, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-ilv5dkHkmqY/AAAAAAAAAAI/AAAAAAAAAIM/7qnWY-pQ32E/photo.jpg?sz=256', 'display_name': 'Iron Hunter', 'link': 'https://stackoverflow.com/users/11308476/iron-hunter'}",True,87,2,1,1668202835,1647860815,71556579,CC BY-SA 4.0,https://stackoverflow.com/questions/71556579/why-am-i-getting-undefined-from-a-string-that-has-data,Why am I getting undefined from a string that has data?,1668202578.0,,,71556799.0,,,,
59,"['javascript', 'reactjs', 'select', 'drop-down-menu', 'html-select']","{'account_id': 22027361, 'reputation': 125, 'user_id': 16295143, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/04c60adcca4673168f440b87f97ffb99?s=256&d=identicon&r=PG&f=1', 'display_name': 'Masa', 'link': 'https://stackoverflow.com/users/16295143/masa'}",True,1454,4,1,1668183697,1647837926,71552920,CC BY-SA 4.0,https://stackoverflow.com/questions/71552920/react-set-a-select-input-back-to-the-default-value-after-submitting,React: Set a select input back to the default value after submitting,,,,,,,,
60,"['javascript', 'asp.net', 'debugging', 'vscode-debugger']","{'account_id': 18360894, 'reputation': 11, 'user_id': 13373029, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-IX2C_4kR28s/AAAAAAAAAAI/AAAAAAAAAAA/AAKWJJMlOszgcxZGKFQcp7JI1o0qhVbCtg/photo.jpg?sz=256', 'display_name': 'Andreas Frank', 'link': 'https://stackoverflow.com/users/13373029/andreas-frank'}",False,28,0,0,1668172234,1647580597,71522740,CC BY-SA 4.0,https://stackoverflow.com/questions/71522740/vs-code-how-to-debugging-javascript-of-mvc-app,VS Code - How to debugging Javascript of MVC app,1668172234.0,,,,,,,
61,"['javascript', 'vue.js', 'jestjs', 'vue-test-utils', 'pinia']","{'account_id': 24498470, 'reputation': 41, 'user_id': 18414391, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b76670ca75b57d603ebbd26ee812d35f?s=256&d=identicon&r=PG', 'display_name': 'Red Panda', 'link': 'https://stackoverflow.com/users/18414391/red-panda'}",True,1654,4,3,1668167426,1646799076,71404210,CC BY-SA 4.0,https://stackoverflow.com/questions/71404210/how-can-i-modify-the-value-of-state-in-pinia-in-vue3-component-test-and-affect-t,How can I modify the value of state in pinia in vue3 component test and affect the component?,,,,,,,,
62,"['javascript', 'puppeteer']","{'account_id': 24559895, 'reputation': 11, 'user_id': 18467827, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GjNa-RlqvfUc39ALFRGjTK0SmB-3n0D_KVJxwHYuA=k-s256', 'display_name': 'Le Transitaire', 'link': 'https://stackoverflow.com/users/18467827/le-transitaire'}",False,121,0,1,1668160296,1647308120,71476043,CC BY-SA 4.0,https://stackoverflow.com/questions/71476043/how-to-select-an-element-of-a-dropdown-list-puppeteer,How to select an element of a dropdown list (PUPPETEER),1647357520.0,,,,,,,
63,"['javascript', 'vue.js', 'vuejs2', 'vue-component', 'bootstrap-vue']","{'account_id': 4760771, 'reputation': 2781, 'user_id': 3848207, 'user_type': 'registered', 'accept_rate': 97, 'profile_image': 'https://www.gravatar.com/avatar/11384bcb50883411dbc092860b41a51d?s=256&d=identicon&r=PG&f=1', 'display_name': 'user3848207', 'link': 'https://stackoverflow.com/users/3848207/user3848207'}",True,512,1,2,1668159102,1647172140,71456448,CC BY-SA 4.0,https://stackoverflow.com/questions/71456448/how-to-show-only-show-hide-2nd-and-3rd-column-of-this-bootstrapvue-table,How to show only show/hide 2nd and 3rd column of this bootstrapvue table?,1668159102.0,,,71456666.0,,,,
64,"['javascript', 'reactjs', 'typescript', 'formik']","{'account_id': 19313500, 'reputation': 39, 'user_id': 14118745, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/61fd5a26b3b505bc88b0373d3166a0ed?s=256&d=identicon&r=PG&f=1', 'display_name': 'abd', 'link': 'https://stackoverflow.com/users/14118745/abd'}",False,288,1,0,1668144261,1646971492,71433518,CC BY-SA 4.0,https://stackoverflow.com/questions/71433518/getting-error-in-console-while-using-formik-errormessage,Getting Error in console while using Formik &lt;ErrorMessage /&gt;,,,,,,,,
65,"['javascript', 'node.js', 'npm', 'yargs']","{'account_id': 9926697, 'reputation': 160, 'user_id': 13509950, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/859369512f164b365fa6b8d8a27ae007?s=256&d=identicon&r=PG&f=1', 'display_name': 'Piyush Keshari', 'link': 'https://stackoverflow.com/users/13509950/piyush-keshari'}",False,177,1,0,1668120951,1648015382,71582486,CC BY-SA 4.0,https://stackoverflow.com/questions/71582486/calling-one-command-in-yargs-calls-other-commands-as-well,Calling one command in Yargs calls other commands as well,,,,,,,,
66,"['javascript', 'vue.js', 'events', 'vuejs2', 'nuxt.js']","{'account_id': 9488041, 'reputation': 1187, 'user_id': 7053838, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/e1220f1748afb329fa0aae8362a9e6aa?s=256&d=identicon&r=PG&f=1', 'display_name': 'Simeon Aleksov', 'link': 'https://stackoverflow.com/users/7053838/simeon-aleksov'}",True,1118,1,1,1668103346,1647690823,71537918,CC BY-SA 4.0,https://stackoverflow.com/questions/71537918/nuxtjs-and-event-bus,NuxtJS and event bus,,,,71542171.0,,,,
67,"['javascript', 'reactjs']","{'account_id': 19246012, 'reputation': 121, 'user_id': 14065037, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/cbmEG.png?s=256&g=1', 'display_name': 'gitmcgee', 'link': 'https://stackoverflow.com/users/14065037/gitmcgee'}",True,5591,4,2,1668094999,1646683526,71386672,CC BY-SA 4.0,https://stackoverflow.com/questions/71386672/react-js-each-child-in-a-list-should-have-a-unique-key-prop-how-to-fix-if-ke,"React.js, Each child in a list should have a unique &quot;key&quot; prop. how to fix if key is already given",,,,71386732.0,,,,
68,"['javascript', 'reactjs', 'mobile', 'android-softkeyboard']","{'account_id': 2554082, 'reputation': 761, 'user_id': 5638943, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d076b78c7d4b6453ffbcee2039688259?s=256&d=identicon&r=PG', 'display_name': 'Kristi Jorgji', 'link': 'https://stackoverflow.com/users/5638943/kristi-jorgji'}",False,1307,2,2,1668078650,1647523217,71513013,CC BY-SA 4.0,https://stackoverflow.com/questions/71513013/how-to-prevent-mobile-keyboard-from-closing-when-i-click-button-in-website,How to prevent mobile keyboard from closing when I click button in website?,,,,,,,,
69,"['javascript', 'node.js', 'mongodb']","{'account_id': 10834113, 'reputation': 459, 'user_id': 7967571, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/1370380813008648/picture?type=large', 'display_name': 'Jithin Ks', 'link': 'https://stackoverflow.com/users/7967571/jithin-ks'}",True,1250,2,1,1668063033,1648622256,71672562,CC BY-SA 4.0,https://stackoverflow.com/questions/71672562/how-to-get-bson-utc-datetime-value-in-node-javascript,How to get BSON UTC datetime value in Node / Javascript?,1648623729.0,,,,,,,
70,"['javascript', 'css', 'sass', 'next.js']","{'account_id': 14810088, 'reputation': 447, 'user_id': 15043158, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/397f0f1d9317a2ac3a2671de69b83f1c?s=256&d=identicon&r=PG&f=1', 'display_name': 'Endre Szab&#243;', 'link': 'https://stackoverflow.com/users/15043158/endre-szab%c3%b3'}",False,393,1,2,1667977506,1646768865,71400694,CC BY-SA 4.0,https://stackoverflow.com/questions/71400694/next-js-css-cache,Next js - css cache?,,,,,,,,
71,"['javascript', 'reactjs', 'babeljs', 'font-awesome']","{'account_id': 18184107, 'reputation': 476, 'user_id': 13231239, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/vAAKd.jpg?s=256&g=1', 'display_name': 'Deotyma', 'link': 'https://stackoverflow.com/users/13231239/deotyma'}",True,4007,3,5,1667975851,1646421883,71356327,CC BY-SA 4.0,https://stackoverflow.com/questions/71356327/error-caching-was-left-unconfigured-babels-plugins-when-i-installed-font-awes,Error: Caching was left unconfigured. Babel&#39;s plugins when I installed Font Awesome to my react app,1653595089.0,,,71356363.0,,,,
72,"['javascript', 'c#', 'webview2']","{'account_id': 24090325, 'reputation': 67, 'user_id': 18063681, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ce2c2d273336af5a1366c8f73e4febe1?s=256&d=identicon&r=PG&f=1', 'display_name': 'Loch', 'link': 'https://stackoverflow.com/users/18063681/loch'}",False,548,1,2,1667924571,1646648782,71379632,CC BY-SA 4.0,https://stackoverflow.com/questions/71379632/how-to-perform-quick-print-using-webview2-c,how to Perform Quick Print using Webview2 c#?,1646693791.0,,,,,,,
73,"['javascript', 'node.js', 'react-native', 'google-api-js-client']","{'user_type': 'does_not_exist', 'display_name': 'user9408779'}",False,222,0,1,1667917296,1647200932,71460283,CC BY-SA 4.0,https://stackoverflow.com/questions/71460283/node-js-react-native-failed-to-retrieve-verification-certificates-google-auth-li,node js react native Failed to retrieve verification certificates google-auth-library / googleapis,1667917296.0,,,,,,,
74,"['javascript', 'google-oauth', 'google-signin', 'google-api-js-client']","{'account_id': 3310959, 'reputation': 3888, 'user_id': 2784493, 'user_type': 'registered', 'accept_rate': 41, 'profile_image': 'https://i.stack.imgur.com/FG2wO.png?s=256&g=1', 'display_name': 'I am L', 'link': 'https://stackoverflow.com/users/2784493/i-am-l'}",False,1202,0,0,1667917279,1648135772,71605233,CC BY-SA 4.0,https://stackoverflow.com/questions/71605233/login-using-google-auth-open-in-new-tab-or-open-default-browser-in-electron,Login using Google auth - open in new tab (or open default browser in electron),1667917279.0,,,,,,,
75,"['javascript', 'vuejs3', 'jspdf', 'html2canvas', 'html2pdf']","{'account_id': 20097019, 'reputation': 63, 'user_id': 14736341, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GgBKiKyCKsC8WCN89NcTvFx32X3e4S42hMT_1Nbig=k-s256', 'display_name': 'JOYAL SHAH', 'link': 'https://stackoverflow.com/users/14736341/joyal-shah'}",False,506,1,0,1667901335,1648472051,71647789,CC BY-SA 4.0,https://stackoverflow.com/questions/71647789/unable-to-find-the-image-in-pdf-html2pdf,Unable to find the Image in pdf - html2pdf?,1648528396.0,,,,,,,
76,"['javascript', 'postgresql', 'sequelize.js']","{'account_id': 19704658, 'reputation': 13, 'user_id': 17402891, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GgaSIflDrShIAzkRfwyuj3OOQGDqA-Xn05xPQ_RBA=k-s256', 'display_name': 'Petryk Oleksandr', 'link': 'https://stackoverflow.com/users/17402891/petryk-oleksandr'}",True,81,1,0,1667893010,1646604101,71374549,CC BY-SA 4.0,https://stackoverflow.com/questions/71374549/how-can-i-store-only-time-with-timezone-in-sequelize,How can I store only time with timezone in Sequelize?,,,,74357129.0,,,,
77,"['javascript', 'html', 'jquery', 'css', 'mdbootstrap']","{'account_id': 17081802, 'reputation': 751, 'user_id': 12360035, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/Ve9Pk.jpg?s=256&g=1', 'display_name': 'Munchkin', 'link': 'https://stackoverflow.com/users/12360035/munchkin'}",True,2404,2,3,1667848680,1648468071,71646967,CC BY-SA 4.0,https://stackoverflow.com/questions/71646967/uncaught-typeerror-cannot-read-properties-of-null-reading-classlist-after-o,Uncaught TypeError: Cannot read properties of null (reading &#39;classList&#39;) after one click or auto-scroll in the multi-carousel,1648561563.0,,,74351815.0,,,,
