,tags,owner,is_answered,view_count,protected_date,accepted_answer_id,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,last_edit_date,closed_date,closed_reason
46,"['javascript', 'vue.js', 'vuejs2', 'vuex', 'vuetify.js']","{'account_id': 18493420, 'reputation': 455, 'user_id': 13472413, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/MuXtu.png?s=256&g=1', 'display_name': 'Jorge', 'link': 'https://stackoverflow.com/users/13472413/jorge'}",True,2298,,,2,1,1666874146,1601957064,64219196,CC BY-SA 4.0,https://stackoverflow.com/questions/64219196/use-snackbar-as-a-global-component-in-vue-vuetify,Use SnackBar as a Global component in Vue + Vuetify,,,
47,"['javascript', 'html', 'css', 'css-transitions']","{'account_id': 11999388, 'reputation': 21, 'user_id': 8779834, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/1429253313858660/picture?type=large', 'display_name': 'Mazharul Islam Suzon', 'link': 'https://stackoverflow.com/users/8779834/mazharul-islam-suzon'}",True,396,,,2,2,1666789481,1602693215,64357765,CC BY-SA 4.0,https://stackoverflow.com/questions/64357765/css-transition-not-working-for-first-time,CSS transition not working for first time,1602708944.0,,
48,['javascript'],"{'account_id': 8921890, 'reputation': 353, 'user_id': 6658095, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://lh3.googleusercontent.com/-8ijr20y1Ang/AAAAAAAAAAI/AAAAAAAAAHQ/X_GM-JNyCJQ/photo.jpg?sz=256', 'display_name': 'pooja gajera', 'link': 'https://stackoverflow.com/users/6658095/pooja-gajera'}",True,4662,,64180538.0,5,1,1666777118,1601696902,64180501,CC BY-SA 4.0,https://stackoverflow.com/questions/64180501/create-table-dynamically-in-javascript-with-map-function,Create table dynamically in JavaScript with map function,,,
49,"['javascript', 'html', 'puppeteer']","{'account_id': 18863706, 'reputation': 21, 'user_id': 13759896, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-4tTvDBRc8w0/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucm7hVJJCXbXV745s-5K6wytHwGPLw/photo.jpg?sz=256', 'display_name': 'Lenningrad Rio', 'link': 'https://stackoverflow.com/users/13759896/lenningrad-rio'}",False,1063,,,1,2,1666736963,1603308807,64470495,CC BY-SA 4.0,https://stackoverflow.com/questions/64470495/click-an-element-on-first-google-search-result-using-puppeteer,Click an element on first Google search result using Puppeteer,1603315143.0,,
50,"['javascript', 'reactjs', 'react-router', 'react-suspense', 'react-lazy-load']","{'account_id': 11726615, 'reputation': 12769, 'user_id': 8583669, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/4iGwt.jpg?s=256&g=1', 'display_name': 'johannchopin', 'link': 'https://stackoverflow.com/users/8583669/johannchopin'}",True,1950,,,1,16,1666733621,1602754118,64368597,CC BY-SA 4.0,https://stackoverflow.com/questions/64368597/keep-the-current-page-rendered-until-the-new-page-is-loaded-with-react-lazy-and,Keep the current page rendered until the new page is loaded with React.lazy and React.Suspense,1666733621.0,,
51,"['javascript', 'websocket', 'notifications', 'serverless', 'polling']","{'account_id': 193154, 'reputation': 13559, 'user_id': 434697, 'user_type': 'registered', 'accept_rate': 76, 'profile_image': 'https://www.gravatar.com/avatar/a97016db5e1fc5100f8f6a0a3e5cdadf?s=256&d=identicon&r=PG', 'display_name': 'Kayote', 'link': 'https://stackoverflow.com/users/434697/kayote'}",True,425,,,2,3,1666703676,1604144369,64621299,CC BY-SA 4.0,https://stackoverflow.com/questions/64621299/websocket-api-with-serverless-framework-blitzjs,Websocket api with serverless framework (BlitzJs)?,1604210888.0,,
52,"['javascript', 'class', 'inheritance']","{'account_id': 8437736, 'reputation': 1098, 'user_id': 6331353, 'user_type': 'registered', 'accept_rate': 70, 'profile_image': 'https://www.gravatar.com/avatar/cd7f6cc42c46c3a65c58ff594d962597?s=256&d=identicon&r=PG&f=1', 'display_name': 'Sam', 'link': 'https://stackoverflow.com/users/6331353/sam'}",True,1174,,64358462.0,2,5,1666698133,1602693724,64357900,CC BY-SA 4.0,https://stackoverflow.com/questions/64357900/javascript-why-does-declaring-a-property-in-a-subclass-overwrite-the-same-prope,Javascript: Why does declaring a property in a subclass overwrite the same property in a super class as null,,,
53,"['javascript', 'reactjs', 'asynchronous', 'input']","{'account_id': 19453478, 'reputation': 61, 'user_id': 14229340, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/38f0dc37ba6a660b43f3244bf388d859?s=256&d=identicon&r=PG&f=1', 'display_name': 'chris', 'link': 'https://stackoverflow.com/users/14229340/chris'}",True,50,,,2,0,1666630715,1602151308,64260199,CC BY-SA 4.0,https://stackoverflow.com/questions/64260199/how-to-save-input-entry-in-a-state-of-component-for-an-api-call-using-componentd,How to save input entry in a state of component for an API call using componentDidMount and Async?,,,
54,"['javascript', 'reactjs', 'typescript', 'formik']","{'account_id': 19358994, 'reputation': 81, 'user_id': 14154636, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d83f5d296919f35e4d3a3c09a8cc3dbf?s=256&d=identicon&r=PG&f=1', 'display_name': 'D. Campbell', 'link': 'https://stackoverflow.com/users/14154636/d-campbell'}",False,2888,,,1,4,1666629365,1601521793,64148530,CC BY-SA 4.0,https://stackoverflow.com/questions/64148530/handlesubmit-with-formik-using-typescript,handleSubmit with Formik using TypeScript,,,
55,"['javascript', 'function', 'dry', 'simplify']","{'account_id': 19409839, 'reputation': 17, 'user_id': 14194444, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-dD7-vmrMuDM/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucldC9ZNBgtdsFe55LO0Sem0WC_G_w/photo.jpg?sz=256', 'display_name': 'Joseph Kelly', 'link': 'https://stackoverflow.com/users/14194444/joseph-kelly'}",True,5123,,,4,1,1666628989,1602351402,64296388,CC BY-SA 4.0,https://stackoverflow.com/questions/64296388/easier-way-to-pass-multiple-parameters-in-a-function-with-javascript,Easier way to pass multiple parameters in a function with javascript,1602352751.0,,
56,"['javascript', 'node.js', 'windows', 'macos', 'electron']","{'account_id': 12000871, 'reputation': 658, 'user_id': 8780854, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/163892017527876/picture?type=large', 'display_name': 'Himel Rana', 'link': 'https://stackoverflow.com/users/8780854/himel-rana'}",False,451,,,0,1,1666600989,1602881297,64396213,CC BY-SA 4.0,https://stackoverflow.com/questions/64396213/how-to-catch-event-win-setcontentprotection-function-triggered-electronjs,How to catch event win.setContentProtection() function triggered ElectronJS,,,
57,"['javascript', 'jquery', 'ios', 'ajax', 'safari']","{'account_id': 19344181, 'reputation': 1, 'user_id': 14143095, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/8811cedd1cc4a5bdd9f3be25b6a4daea?s=256&d=identicon&r=PG', 'display_name': 'Davide Del Gatto', 'link': 'https://stackoverflow.com/users/14143095/davide-del-gatto'}",False,751,,,3,0,1666541661,1603067482,64419683,CC BY-SA 4.0,https://stackoverflow.com/questions/64419683/error-with-jquery-ajax-on-safari-and-ios-devices,error with jQuery AJAX on Safari and iOS devices,1603071151.0,,
58,"['javascript', 'reactjs']","{'account_id': 17063322, 'reputation': 91, 'user_id': 12346194, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-rztaMgn8HNc/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rfBb921AfbUf7G8pOn8I0K0lYACaw/photo.jpg?sz=256', 'display_name': 'QUANG Tuấn Vũ', 'link': 'https://stackoverflow.com/users/12346194/quang-tu%e1%ba%a5n-v%c5%a9'}",True,1755,,,2,4,1666379281,1603379224,64485142,CC BY-SA 4.0,https://stackoverflow.com/questions/64485142/is-fullscreenchange-event-supported-in-react,Is fullscreenchange event supported in React?,,,
59,"['javascript', 'html', 'jquery', 'css']","{'account_id': 13410641, 'reputation': 25, 'user_id': 9677246, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-c9fJPiGyAW8/AAAAAAAAAAI/AAAAAAAAACU/i7hcIMMoVZM/photo.jpg?sz=256', 'display_name': 'Efrain Lemus', 'link': 'https://stackoverflow.com/users/9677246/efrain-lemus'}",False,115,,,1,0,1666349465,1602809655,64381527,CC BY-SA 4.0,https://stackoverflow.com/questions/64381527/how-to-not-show-jquery-modal-to-klaviyo-subscribers,How to Not Show JQuery Modal to Klaviyo Subscribers?,,,
60,"['javascript', 'node.js', 'asynchronous', 'promise', 'eventemitter']","{'account_id': 4689876, 'reputation': 1029, 'user_id': 3796268, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1', 'display_name': 'philosopher', 'link': 'https://stackoverflow.com/users/3796268/philosopher'}",True,3030,,,3,3,1666294958,1603871613,64568569,CC BY-SA 4.0,https://stackoverflow.com/questions/64568569/how-to-catch-an-error-on-an-eventemitter-that-runs-an-async-function-on-emit,How to catch an error on an eventEmitter that runs an async function on &#39;emit&#39;?,,,
61,"['javascript', 'playwright']","{'account_id': 11957303, 'reputation': 2417, 'user_id': 10646944, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/3a80e354761f942058d4b0b975e6ccdd?s=256&d=identicon&r=PG&f=1', 'display_name': 'gabogabans', 'link': 'https://stackoverflow.com/users/10646944/gabogabans'}",True,19205,,,2,14,1666282426,1602448473,64308751,CC BY-SA 4.0,https://stackoverflow.com/questions/64308751/get-current-page-url-with-playwright-automation-tool,Get current page url with Playwright Automation tool?,1666211160.0,,
62,"['javascript', 'mapbox-gl-js']","{'account_id': 7793864, 'reputation': 43, 'user_id': 5895769, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/52048b091ad046d21ba8b34460e0bbec?s=256&d=identicon&r=PG&f=1', 'display_name': 'Riemses', 'link': 'https://stackoverflow.com/users/5895769/riemses'}",True,706,,,1,2,1666230049,1602248734,64280701,CC BY-SA 4.0,https://stackoverflow.com/questions/64280701/mapbox-gl-js-loop-iterate-through-clustered-geojson-features,Mapbox GL JS Loop / Iterate through clustered geojson features,,,
63,"['javascript', 'playwright']","{'account_id': 19730480, 'reputation': 97, 'user_id': 14446071, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/1d66062d26d78238adf18eb49be7bbdb?s=256&d=identicon&r=PG&f=1', 'display_name': 'Sujith', 'link': 'https://stackoverflow.com/users/14446071/sujith'}",True,14565,,64357349.0,4,6,1666174964,1602660262,64348468,CC BY-SA 4.0,https://stackoverflow.com/questions/64348468/switch-tabs-in-playwright-test,switch tabs in playwright test,1602673123.0,,
64,"['javascript', 'html', 'jquery', 'velo']","{'account_id': 17511356, 'reputation': 29, 'user_id': 12699370, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/03abe231c9390a88d0de22fb9f4d0fd5?s=256&d=identicon&r=PG&f=1', 'display_name': 'Grebyn', 'link': 'https://stackoverflow.com/users/12699370/grebyn'}",True,6373,,,3,2,1666173029,1602778537,64375690,CC BY-SA 4.0,https://stackoverflow.com/questions/64375690/html-iframe-not-allowed-to-download-file,HTML IFrame not allowed to download file,1602791376.0,,
65,"['javascript', 'vue.js', 'vue-router', 'vuejs3', 'vue-router4']","{'account_id': 8764316, 'reputation': 2748, 'user_id': 7347519, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/34d834695be1301fc21728b1ac034e59?s=256&d=identicon&r=PG&f=1', 'display_name': 'Circuit Breaker', 'link': 'https://stackoverflow.com/users/7347519/circuit-breaker'}",True,47293,,64409270.0,6,22,1666166799,1602988194,64409157,CC BY-SA 4.0,https://stackoverflow.com/questions/64409157/vue-js-component-is-missing-template-or-render-function,Vue.js - Component is missing template or render function,1602989766.0,,
66,"['javascript', 'vue.js', 'axios', 'webhooks', 'zapier']","{'account_id': 16903713, 'reputation': 327, 'user_id': 12224425, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d035ea8f8aea8d3a3216879f86bf6637?s=256&d=identicon&r=PG&f=1', 'display_name': 'deeej', 'link': 'https://stackoverflow.com/users/12224425/deeej'}",False,957,,,2,0,1666166793,1601526455,64149073,CC BY-SA 4.0,https://stackoverflow.com/questions/64149073/how-do-i-submit-data-from-a-vuejs-form-to-zapier-webhook-using-axios,How do I Submit data from a vuejs form to zapier webhook using axios?,1601560760.0,,
67,"['javascript', 'google-apps-script', 'optional-chaining']","{'account_id': 1464286, 'reputation': 1467, 'user_id': 1377626, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://www.gravatar.com/avatar/dbbfbeec6f0163b6072bd455241c072d?s=256&d=identicon&r=PG&f=1', 'display_name': 'Safal Pillai', 'link': 'https://stackoverflow.com/users/1377626/safal-pillai'}",True,308,,64346434.0,1,3,1666086292,1602646453,64346245,CC BY-SA 4.0,https://stackoverflow.com/questions/64346245/google-apps-script-optional-chaining-throwing-parseerror,Google Apps Script - optional chaining throwing ParseError,1602648031.0,,
68,"['javascript', 'node.js', 'http', 'econnreset']","{'account_id': 494145, 'reputation': 21, 'user_id': 14457208, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c063c410506d4e03adab42f61e1337ab?s=256&d=identicon&r=PG', 'display_name': 'Jorge M.', 'link': 'https://stackoverflow.com/users/14457208/jorge-m'}",True,723,,74107896.0,2,2,1666081488,1602777122,64375331,CC BY-SA 4.0,https://stackoverflow.com/questions/64375331/connection-resets-after-60-seconds-in-node-js-upload-application,Connection resets after 60 seconds in node.js upload application,,,
69,"['javascript', 'jquery', 'datatables']","{'account_id': 330350, 'reputation': 814, 'user_id': 654417, 'user_type': 'registered', 'accept_rate': 62, 'profile_image': 'https://www.gravatar.com/avatar/48c6a5e430eaa6a6feb9867d10401a05?s=256&d=identicon&r=PG', 'display_name': 'Adamantus', 'link': 'https://stackoverflow.com/users/654417/adamantus'}",True,2466,,,2,3,1666040487,1603663403,64529308,CC BY-SA 4.0,https://stackoverflow.com/questions/64529308/datatables-uncaught-typeerror-ba-is-undefined,Datatables - Uncaught TypeError: ba is undefined,,,
70,"['javascript', 'ethereum', 'smartcontracts', 'web3js', 'sign']","{'account_id': 4062997, 'reputation': 421, 'user_id': 12675678, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/1271509240/picture?type=large', 'display_name': 'user3338991', 'link': 'https://stackoverflow.com/users/12675678/user3338991'}",True,29965,,,2,15,1666040417,1603648349,64526925,CC BY-SA 4.0,https://stackoverflow.com/questions/64526925/how-to-swap-tokens-on-uniswap-using-web3-js,how to swap tokens on uniswap using web3 js,1666040417.0,,
71,"['javascript', 'arrays', 'reactjs', 'function', 'flatmap']","{'account_id': 17221323, 'reputation': 25, 'user_id': 12468027, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-K0D-hlcnvII/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rdZs43yhAnBnnKqlRDSaLTxM76GLw/photo.jpg?sz=256', 'display_name': 'Adam Ostrowicki', 'link': 'https://stackoverflow.com/users/12468027/adam-ostrowicki'}",True,780,,,1,2,1666027838,1602768816,64372746,CC BY-SA 4.0,https://stackoverflow.com/questions/64372746/why-flatmap-doesnt-remove-empty-arrays,Why flatMap doesn&#39;t remove empty arrays?,,,
72,"['javascript', 'html', 'css', 'webpack', 'sass']","{'account_id': 13820664, 'reputation': 801, 'user_id': 9976184, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/aa5dc830cc90ff27e38c6ea3d96749f5?s=256&d=identicon&r=PG&f=1', 'display_name': 'entesar', 'link': 'https://stackoverflow.com/users/9976184/entesar'}",True,42872,,,9,68,1666020721,1602341387,64294706,CC BY-SA 4.0,https://stackoverflow.com/questions/64294706/webpack5-automatic-publicpath-is-not-supported-in-this-browser,Webpack5 Automatic publicPath is not supported in this browser,1602396208.0,,
73,"['javascript', 'node.js', 'npm', 'npm-publish']","{'account_id': 12673867, 'reputation': 304, 'user_id': 9210434, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d0b65257d693b293ade8847a2fa13185?s=256&d=identicon&r=PG&f=1', 'display_name': 'Suraj Oberai', 'link': 'https://stackoverflow.com/users/9210434/suraj-oberai'}",True,5259,,,4,10,1665984694,1603552464,64514891,CC BY-SA 4.0,https://stackoverflow.com/questions/64514891/i-am-getting-404-error-while-running-npm-publish,I am getting 404 error while running &quot;npm publish&quot;,1603555031.0,,
74,"['javascript', 'reactjs', 'web', 'axios', 'react-hooks']","{'account_id': 17575034, 'reputation': 99, 'user_id': 12749978, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AAuE7mAy4zrkHbYcgNZNx3WPjKWCqizfUrqHxN-KS98kUA=k-s256', 'display_name': 'HASEEB Ahmed', 'link': 'https://stackoverflow.com/users/12749978/haseeb-ahmed'}",True,878,,64406100.0,2,0,1665940997,1602959672,64405989,CC BY-SA 4.0,https://stackoverflow.com/questions/64405989/how-do-i-destructure-a-promise-returned-by-axios,How do I destructure a promise returned by axios?,,,
75,"['javascript', 'reactjs', 'function', 'onclick', 'components']","{'account_id': 1674650, 'reputation': 5642, 'user_id': 1540456, 'user_type': 'registered', 'accept_rate': 64, 'profile_image': 'https://www.gravatar.com/avatar/b1ea91368341177cdd2172e3fb714253?s=256&d=identicon&r=PG', 'display_name': 'Atlas91', 'link': 'https://stackoverflow.com/users/1540456/atlas91'}",True,1237,,,3,0,1665903950,1601563107,64157656,CC BY-SA 4.0,https://stackoverflow.com/questions/64157656/this-handleclick-bindthis-in-function-component,this.handleClick.bind(this) in function component,,,
76,"['javascript', 'jquery']","{'account_id': 9887085, 'reputation': 759, 'user_id': 7321290, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://i.stack.imgur.com/QZOVh.jpg?s=256&g=1', 'display_name': 'CodeForGood', 'link': 'https://stackoverflow.com/users/7321290/codeforgood'}",False,220,,,0,1,1665852871,1602403463,64301831,CC BY-SA 4.0,https://stackoverflow.com/questions/64301831/match-string-of-side-menu-item-with-the-that-of-inner-menu-item-under-another-si,Match string of side-menu item with the that of inner menu item under another side-menu item,1665852871.0,,
